RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,29740,Brad Fritsch,34.00,272,8
2,0,28237,Rory McIlroy,34.13,546,16
3,0,24912,Will MacKenzie,34.14,478,14
4,0,08075,Jerry Kelly,34.22,616,18
5,0,24502,Adam Scott,34.29,583,17
6,0,22405,Justin Rose,34.44,551,16
6,0,29221,Webb Simpson,34.44,620,18
8,0,25804,Bubba Watson,34.47,586,17
9,0,24924,Bill Haas,34.50,897,26
9,0,29926,Danny Lee,34.50,483,14
11,0,25632,Jimmy Walker,34.59,761,22
12,0,27436,Graham DeLaet,34.65,589,17
13,0,31560,Brian Stuard,34.69,555,16
13,0,02206,David Toms,34.69,451,13
15,0,35300,Andrew Loupe,34.70,347,10
16,0,30852,Ryo Ishikawa,34.71,486,14
17,0,33413,Ben Martin,34.73,521,15
18,0,20848,Ángel Cabrera,34.75,417,12
19,0,23800,Bryce Molder,34.77,452,13
20,0,20498,Briny Baird,34.78,313,9
21,0,27095,Nick Watney,34.81,557,16
22,0,27556,Ted Potter Jr.,34.82,383,11
22,0,34264,Hudson Swafford,34.82,383,11
24,0,35539,Luke Guthrie,34.83,627,18
25,0,10885,Robert Allenby,34.85,453,13
25,0,30925,Dustin Johnson,34.85,453,13
27,0,23135,Tim Clark,34.86,488,14
28,0,24024,Zach Johnson,34.87,802,23
29,0,21961,Charles Howell III,34.88,837,24
30,0,33141,Keegan Bradley,34.89,663,19
31,0,24925,Jonathan Byrd,34.92,454,13
31,0,33418,Shawn Stefani,34.92,454,13
33,0,32150,Michael Thompson,34.93,524,15
34,0,32102,Rickie Fowler,34.94,629,18
34,0,34431,Robert Streb,34.94,559,16
34,0,27330,Josh Teater,34.94,629,18
37,0,21731,Freddie Jacobson,34.95,699,20
38,0,20645,John Senden,34.96,804,23
39,0,20098,Stuart Appleby,35.00,665,19
39,0,12510,Chad Campbell,35.00,350,10
39,0,33461,Morgan Hoffmann,35.00,665,19
39,0,23108,Matt Kuchar,35.00,735,21
39,0,32839,Hideki Matsuyama,35.00,630,18
39,0,22293,Heath Slocum,35.00,490,14
45,0,32366,Kevin Chappell,35.05,736,21
45,0,29420,Billy Horschel,35.05,666,19
45,0,26596,Ryan Moore,35.05,666,19
48,0,23983,Luke Donald,35.08,421,12
49,0,29479,Scott Brown,35.09,772,22
50,0,28307,Matt Every,35.11,632,18
50,0,34261,Scott Langley,35.11,667,19
50,0,29518,Brendan Steele,35.11,667,19
50,0,32333,Kevin Tway,35.11,316,9
54,0,27120,Troy Matteson,35.13,281,8
54,0,25572,Graeme McDowell,35.13,527,15
54,0,24490,George McNeill,35.13,562,16
54,0,01810,Phil Mickelson,35.13,527,15
58,0,25444,Justin Hicks,35.14,738,21
58,0,27408,Martin Kaymer,35.14,492,14
58,0,31323,Gary Woodland,35.14,773,22
61,0,36689,Brooks Koepka,35.17,422,12
62,0,12716,Charley Hoffman,35.18,774,22
62,0,25834,Daniel Summerhays,35.18,774,22
64,0,23541,Ben Crane,35.19,563,16
64,0,27214,Kevin Streelman,35.19,563,16
64,0,27064,Jhonattan Vegas,35.19,563,16
67,0,34021,Bud Cauley,35.20,352,10
67,0,30926,Chris Kirk,35.20,880,25
67,0,29289,S.Y. Noh,35.20,704,20
70,0,27644,Brian Harman,35.21,845,24
71,0,29222,Billy Hurley III,35.22,634,18
72,0,33419,Cameron Tringale,35.24,881,25
73,0,24358,Robert Garrigus,35.25,564,16
73,0,25396,Kevin Na,35.25,705,20
75,0,23409,James Driscoll,35.27,388,11
75,0,23621,Rory Sabbatini,35.27,529,15
77,0,25345,Carl Pettersson,35.28,635,18
