RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,20663,Brenden Pappas,12
2,0,07867,Woody Austin,11
2,0,24925,Jonathan Byrd,11
2,0,20157,Retief Goosen,11
2,0,11032,Frank Lickliter II,11
2,0,25818,Scott Piercy,11
7,0,24507,Jason Bohn,10
7,0,01142,Bart Bryant,10
7,0,01320,Bob Estes,10
7,0,21805,Harrison Frazar,10
7,0,20378,Mathias Grönberg,10
7,0,12782,Tim Herron,10
7,0,22046,Geoff Ogilvy,10
7,0,27095,Nick Watney,10
7,0,08793,Tiger Woods,10
16,0,22371,Aaron Baddeley,9
16,0,01249,John Daly,9
16,0,01388,Robert Gamez,9
16,0,24140,Sean O'Hair,9
16,0,21949,Joe Ogilvie,9
16,0,24138,Ian Poulter,9
16,0,02206,David Toms,9
23,0,01024,Billy Andrade,8
23,0,12826,Paul Claxton,8
23,0,06522,Ernie Els,8
23,0,20121,Todd Fischer,8
23,0,21806,Paul Gow,8
23,0,24980,Scott Gutschewski,8
23,0,08537,J.P. Hayes,8
23,0,10117,Bob Heintz,8
23,0,21961,Charles Howell III,8
23,0,01723,Andrew Magee,8
23,0,01928,Corey Pavin,8
23,0,20127,Chris Riley,8
23,0,06567,Vijay Singh,8
23,0,23788,D.J. Trahan,8
23,0,20812,Tjaart van der Walt,8
23,0,23322,Brett Wetterich,8
39,0,01035,Tommy Armour III,7
39,0,21407,Arjun Atwal,7
39,0,19824,Craig Barlow,7
39,0,20472,Alex Cejka,7
39,0,19825,Darren Clarke,7
39,0,23541,Ben Crane,7
39,0,08931,Glen Day,7
39,0,07457,Steve Flesch,7
39,0,10809,Jim Furyk,7
39,0,22892,Jason Gore,7
39,0,26758,David Hearn,7
39,0,21731,Freddie Jacobson,7
39,0,06573,Brandt Jobe,7
39,0,10733,Kent Jones,7
39,0,01599,Steve Jones,7
39,0,06332,Neal Lancaster,7
39,0,01707,Steve Lowery,7
39,0,01771,Blaine McCallister,7
39,0,01797,Rocco Mediate,7
39,0,26596,Ryan Moore,7
39,0,25396,Kevin Na,7
39,0,20691,Greg Owen,7
39,0,23320,Ryan Palmer,7
39,0,20572,Rod Pampling,7
39,0,01927,Dennis Paulson,7
39,0,01945,Kenny Perry,7
39,0,28486,Michael Putnam,7
39,0,25847,Rob Rashell,7
39,0,23497,Tag Ridings,7
39,0,22913,John Rollins,7
39,0,20645,John Senden,7
39,0,02101,Joey Sindelar,7
39,0,02104,Jeff Sluman,7
39,0,02106,Chris Smith,7
73,0,21633,Steve Allan,6
73,0,06197,Michael Allen,6
73,0,10885,Robert Allenby,6
73,0,20498,Briny Baird,6
73,0,07223,Brian Bateman,6
73,0,12652,Cameron Beckman,6
73,0,01116,Michael Bradley,6
73,0,24290,D.J. Brigman,6
73,0,12510,Chad Campbell,6
73,0,20850,Daniel Chopra,6
73,0,23135,Tim Clark,6
73,0,19972,José Coceres,6
73,0,01226,Fred Couples,6
73,0,21753,Brian Davis,6
73,0,06251,Chris DiMarco,6
73,0,23409,James Driscoll,6
73,0,12823,Carlos Franco,6
73,0,01381,Fred Funk,6
73,0,01473,Todd Hamilton,6
73,0,23063,Scott Hend,6
73,0,01577,Lee Janzen,6
73,0,26420,Richard Johnson,6
73,0,24024,Zach Johnson,6
73,0,08993,Franklin Langham,6
