RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
61,0,01249,John Daly,+.61,70.70,71.31
62,0,11011,Mike Sposa,+.60,70.62,71.22
63,0,19972,José Coceres,+.59,70.39,70.98
64,0,01024,Billy Andrade,+.57,70.76,71.33
65,0,12782,Tim Herron,+.56,70.60,71.16
66,0,20498,Briny Baird,+.52,70.39,70.91
67,0,01226,Fred Couples,+.49,70.82,71.31
67,0,06350,Bob May,+.49,70.46,70.95
69,0,08931,Glen Day,+.48,70.37,70.85
69,0,21805,Harrison Frazar,+.48,70.75,71.23
69,0,01920,Craig Parry,+.48,70.71,71.19
72,0,20094,Jonathan Kaye,+.47,70.60,71.07
73,0,23353,J.J. Henry,+.46,70.63,71.09
74,0,10457,Frank Nobilo,+.45,70.69,71.14
75,0,07003,David Berganio Jr.,+.43,70.52,70.95
76,0,06004,Stephen Ames,+.40,70.45,70.85
77,0,08545,Glen Hnatiuk,+.38,70.68,71.06
77,0,02010,Loren Roberts,+.38,70.68,71.06
79,0,10201,Matt Gogel,+.37,71.04,71.41
80,0,01938,David Peoples,+.36,70.61,70.97
81,0,20043,Edward Fryatt,+.35,70.78,71.13
81,0,12645,Brent Geiberger,+.35,70.51,70.86
83,0,06332,Neal Lancaster,+.31,70.58,70.89
83,0,01927,Dennis Paulson,+.31,71.12,71.43
85,0,01724,Jeff Maggert,+.30,70.86,71.16
86,0,01475,Donnie Hammond,+.29,70.57,70.86
86,0,06090,Jim McGovern,+.29,70.94,71.23
86,0,02002,John Riegger,+.29,70.68,70.97
86,0,02294,Willie Wood,+.29,70.94,71.23
90,0,06573,Brandt Jobe,+.28,70.86,71.14
91,0,19824,Craig Barlow,+.27,70.79,71.06
91,0,01098,Jay Don Blake,+.27,70.75,71.02
91,0,01761,Len Mattiace,+.27,70.76,71.03
94,0,01361,Dan Forsman,+.26,70.92,71.18
94,0,01887,Mark O'Meara,+.26,71.09,71.35
96,0,01313,Steve Elkington,+.25,71.02,71.27
96,0,01941,Tom Pernice Jr.,+.25,70.83,71.08
98,0,01203,Russ Cochran,+.24,70.58,70.82
98,0,06036,Scott Dunlap,+.24,71.16,71.40
98,0,01378,David Frost,+.24,70.86,71.10
98,0,02101,Joey Sindelar,+.24,70.94,71.18
102,0,01553,John Huston,+.19,70.88,71.07
102,0,01943,Chris Perry,+.19,71.00,71.19
104,0,01685,J.L. Lewis,+.18,70.84,71.02
104,0,06078,Esteban Toledo,+.18,70.91,71.09
106,0,19817,Michael Muehr,+.17,70.76,70.93
107,0,08633,Per-Ulrik Johansson,+.13,70.91,71.04
108,0,02099,Scott Simpson,+.12,70.71,70.83
108,0,08375,Paul Stankowski,+.12,71.02,71.14
108,0,02245,Grant Waite,+.12,71.13,71.25
111,0,01132,Mark Brooks,+.11,71.09,71.20
111,0,01157,Tom Byrum,+.11,70.93,71.04
111,0,02110,Jerry Smith,+.11,70.78,70.89
114,0,23034,Brent Schwarzrock,+.07,71.06,71.13
115,0,08537,J.P. Hayes,+.06,71.22,71.28
116,0,01175,Jim Carter,+.05,70.84,70.89
117,0,06012,Greg Kraft,+.01,71.10,71.11
118,0,10565,Ian Leggatt,-.02,70.92,70.90
119,0,23614,Rich Beem,-.03,71.09,71.06
120,0,01093,Ronnie Black,-.05,71.29,71.24
121,0,01185,Brandel Chamblee,-.06,71.18,71.12
121,0,08553,Lee Porter,-.06,71.14,71.08
121,0,02246,Duffy Waldorf,-.06,71.53,71.47
124,0,23125,Brad Elder,-.07,71.20,71.13
125,0,06034,Marco Dawson,-.09,71.23,71.14
125,0,12823,Carlos Franco,-.09,71.24,71.15
127,0,19881,Robert Damron,-.10,71.15,71.05
128,0,20566,Kaname Yokoo,-.12,71.28,71.16
129,0,20095,Carl Paulson,-.13,71.54,71.41
130,0,21806,Paul Gow,-.14,71.17,71.03
131,0,06809,Bob Burns,-.17,71.01,70.84
131,0,06515,Shaun Micheel,-.17,71.33,71.16
131,0,21949,Joe Ogilvie,-.17,71.12,70.95
131,0,02218,Ted Tryba,-.17,71.02,70.85
135,0,08881,Tripp Isenhour,-.18,71.25,71.07
135,0,01823,Larry Mize,-.18,71.05,70.87
137,0,08339,Spike McRoy,-.24,70.91,70.67
137,0,10912,Craig Perks,-.24,71.13,70.89
137,0,10425,Jay Williamson,-.24,71.20,70.96
140,0,06315,Pete Jordan,-.25,71.17,70.92
140,0,01771,Blaine McCallister,-.25,71.20,70.95
142,0,06643,Paul Goydos,-.28,71.31,71.03
142,0,01723,Andrew Magee,-.28,71.39,71.11
142,0,02279,Mark Wiebe,-.28,71.63,71.35
145,0,12714,Chris Tidland,-.29,71.36,71.07
146,0,08123,Jeff Brehaut,-.30,71.57,71.27
147,0,12760,Danny Ellis,-.31,71.36,71.05
147,0,10962,Bradley Hughes,-.31,71.28,70.97
149,0,12388,Michael Clark II,-.32,71.26,70.94
149,0,01926,Steve Pate,-.32,71.27,70.95
151,0,01418,Bill Glasson,-.34,71.26,70.92
152,0,01014,Fulton Allem,-.36,71.18,70.82
152,0,01035,Tommy Armour III,-.36,71.38,71.02
152,0,01063,Ben Bates,-.36,71.53,71.17
152,0,22122,Andrew McLardy,-.36,71.31,70.95
156,0,23621,Rory Sabbatini,-.37,71.28,70.91
157,0,01487,Jeff Hart,-.40,71.39,70.99
157,0,01599,Steve Jones,-.40,71.58,71.18
159,0,06514,Kevin Johnson,-.43,71.42,70.99
160,0,06431,Jean Van de Velde,-.44,71.84,71.40
160,0,20436,Garrett Willis,-.44,71.65,71.21
162,0,22046,Geoff Ogilvy,-.45,71.58,71.13
163,0,01374,Robin Freeman,-.48,71.55,71.07
164,0,07547,Craig Kanada,-.50,71.68,71.18
164,0,12705,Cliff Kresge,-.50,71.59,71.09
166,0,12753,David Morland IV,-.58,71.52,70.94
167,0,01388,Robert Gamez,-.59,71.81,71.22
168,0,21007,Gabriel Hjertstedt,-.60,71.66,71.06
168,0,08057,Brian Wilson,-.60,71.51,70.91
170,0,22892,Jason Gore,-.62,71.49,70.87
170,0,08993,Franklin Langham,-.62,72.07,71.45
172,0,07867,Woody Austin,-.66,71.49,70.83
173,0,06617,Brian Henninger,-.73,71.70,70.97
174,0,06613,Tommy Tolles,-.77,71.69,70.92
175,0,25083,Jeremy Anderson,-.79,71.97,71.18
176,0,20099,Doug Barron,-.80,71.95,71.15
177,0,10963,Jimmy Green,-.82,71.78,70.96
178,0,20433,Mark Hensby,-.84,71.92,71.08
179,0,10213,Dicky Pride,-.91,71.91,71.00
180,0,08535,Gary Nicklaus,-.96,72.21,71.25
181,0,07763,Doug Dunakey,-1.00,72.01,71.01
182,0,08063,Kelly Grunewald,-1.02,72.23,71.21
183,0,21633,Steve Allan,-1.08,72.02,70.94
183,0,21584,Richie Coughlan,-1.08,71.94,70.86
185,0,10733,Kent Jones,-1.11,72.05,70.94
186,0,20574,Mathew Goggin,-1.19,72.18,70.99
187,0,01200,Keith Clearwater,-1.21,72.32,71.11
188,0,22051,Ben Ferguson,-1.23,72.46,71.23
189,0,24604,Hunter Haas,-1.24,72.34,71.10
190,0,10649,Tom Scherrer,-1.26,72.50,71.24
191,0,07101,Dave Stockton Jr.,-1.41,72.39,70.98
192,0,06140,Sean Murphy,-1.54,72.59,71.05
193,0,01603,Jeff Julian,-1.94,73.13,71.19
194,0,06591,Rocky Walcher,-2.07,73.25,71.18
