RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,08793,Tiger Woods,113
2,0,09011,David Duval,186
3,0,01810,Phil Mickelson,219
4,0,07457,Steve Flesch,265
5,0,06522,Ernie Els,286
6,0,21209,Sergio Garcia,307
7,0,01707,Steve Lowery,315
8,0,01968,Nick Price,321
9,0,20593,Greg Chalmers,327
10,0,01706,Davis Love III,339
11,0,10885,Robert Allenby,368
12,0,02214,Kirk Triplett,371
13,0,01042,Paul Azinger,384
14,0,01945,Kenny Perry,385
15,0,01226,Fred Couples,394
16,0,08375,Paul Stankowski,398
17,0,10423,Mike Weir,399
18,0,06251,Chris DiMarco,404
19,0,20098,Stuart Appleby,406
19,0,02170,Hal Sutton,406
21,0,06567,Vijay Singh,407
22,0,20229,Stewart Cink,411
23,0,01418,Bill Glasson,417
24,0,01943,Chris Perry,424
25,0,01161,Mark Calcavecchia,427
26,0,02206,David Toms,435
27,0,02239,Scott Verplank,450
28,0,12660,Jesper Parnevik,460
29,0,02245,Grant Waite,461
30,0,06595,Kevin Sutherland,475
31,0,01619,Skip Kendall,477
32,0,01527,Scott Hoch,481
33,0,06350,Bob May,502
34,0,01938,David Peoples,513
35,0,01577,Lee Janzen,515
35,0,10860,Justin Leonard,515
37,0,01553,John Huston,517
37,0,02104,Jeff Sluman,517
39,0,10809,Jim Furyk,518
40,0,20095,Carl Paulson,519
41,0,08993,Franklin Langham,527
42,0,06036,Scott Dunlap,530
43,0,01797,Rocco Mediate,535
44,0,02010,Loren Roberts,546
45,0,12782,Tim Herron,548
46,0,08075,Jerry Kelly,553
47,0,21805,Harrison Frazar,554
47,0,10585,Scott McCarron,554
49,0,11032,Frank Lickliter II,558
50,0,20094,Jonathan Kaye,567
51,0,10425,Jay Williamson,577
52,0,01724,Jeff Maggert,587
53,0,08931,Glen Day,593
54,0,12645,Brent Geiberger,595
55,0,12823,Carlos Franco,599
56,0,19881,Robert Damron,601
57,0,01185,Brandel Chamblee,608
57,0,01771,Blaine McCallister,608
57,0,23621,Rory Sabbatini,608
60,0,01677,Tom Lehman,617
61,0,06012,Greg Kraft,626
62,0,06004,Stephen Ames,627
63,0,01381,Fred Funk,639
64,0,01329,Brad Faxon,644
65,0,06617,Brian Henninger,660
66,0,01307,Joel Edwards,663
67,0,01388,Robert Gamez,671
68,0,23125,Brad Elder,688
69,0,19824,Craig Barlow,696
69,0,20127,Chris Riley,696
71,0,01723,Andrew Magee,699
72,0,06515,Shaun Micheel,701
73,0,20043,Edward Fryatt,706
74,0,02246,Duffy Waldorf,717
75,0,06621,Joe Durant,720
75,0,01920,Craig Parry,720
77,0,01139,Olin Browne,722
78,0,07749,Brett Quigley,723
79,0,01823,Larry Mize,729
80,0,10649,Tom Scherrer,739
81,0,01761,Len Mattiace,740
82,0,06090,Jim McGovern,743
83,0,01157,Tom Byrum,747
84,0,07867,Woody Austin,748
85,0,06809,Bob Burns,749
85,0,08537,J.P. Hayes,749
87,0,20029,Notah Begay III,752
88,0,12652,Cameron Beckman,754
89,0,21949,Joe Ogilvie,757
90,0,02223,Bob Tway,763
91,0,01941,Tom Pernice Jr.,769
92,0,01098,Jay Don Blake,771
93,0,12388,Michael Clark II,773
93,0,19846,Brian Gay,773
95,0,01361,Dan Forsman,774
96,0,01766,Billy Mayfair,775
