RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,35545,Blayne Barber,18
2,0,33948,Byeong Hun An,17
3,0,33418,Shawn Stefani,13
4,0,33399,Adam Hadwin,12
4,0,32876,Martin Piller,12
6,0,06527,Steve Stricker,11
6,0,33448,Justin Thomas,11
8,0,29378,Daisuke Kataoka,10
8,0,33204,Shane Lowry,10
10,0,26499,Rafa Cabrera Bello,9
10,0,26758,David Hearn,9
10,0,30925,Dustin Johnson,9
10,0,25572,Graeme McDowell,9
10,0,35541,John Peterson,9
15,0,29535,Brice Garnett,8
15,0,21961,Charles Howell III,8
15,0,35947,John Oda,8
15,0,48081,Xander Schauffele,8
15,0,29221,Webb Simpson,8
20,0,51567,Will Cannon,7
20,0,39997,Corey Conners,7
20,0,30911,Tommy Fleetwood,7
20,0,29936,Ryan Fox,7
20,0,30944,Jason Kokrak,7
20,0,33410,Andrew Landry,7
26,0,32698,Bobby Gates,6
26,0,30926,Chris Kirk,6
26,0,28132,Tyrone Van Aswegen,6
29,0,24925,Jonathan Byrd,5
29,0,35376,Roberto Díaz,5
29,0,40098,Matt Fitzpatrick,5
29,0,24924,Bill Haas,5
29,0,22056,Cameron Percy,5
29,0,25240,D.A. Points,5
29,0,28252,Seamus Power,5
29,0,32150,Michael Thompson,5
29,0,20160,Charlie Wi,5
29,0,26392,Chris Wilson,5
39,0,22371,Aaron Baddeley,4
39,0,26418,Adam Bland,4
39,0,27895,Jonas Blixt,4
39,0,54926,George Cunningham,4
39,0,10809,Jim Furyk,4
39,0,21209,Sergio Garcia,4
39,0,52375,Doug Ghim,4
39,0,35310,Lanto Griffin,4
39,0,34363,Tyrrell Hatton,4
39,0,35461,Beau Hossler,4
39,0,29222,Billy Hurley III,4
39,0,24024,Zach Johnson,4
39,0,22080,Prayad Marksaeng,4
39,0,47993,Denny McCarthy,4
39,0,52330,Dylan Meyer,4
39,0,48822,Sebastián Muñoz,4
39,0,45486,Joaquin Niemann,4
39,0,27349,Alex Noren,4
39,0,24361,Pat Perez,4
39,0,34256,Andrew Putnam,4
39,0,26476,Chez Reavie,4
39,0,35237,Santiago Rivas,4
39,0,36699,Patrick Rodgers,4
39,0,22293,Heath Slocum,4
39,0,29485,Brett Stegmaier,4
39,0,21528,Henrik Stenson,4
39,0,35225,Brandon Stone,4
39,0,23788,D.J. Trahan,4
39,0,55573,John VanDerLaan,4
39,0,39480,T.J. Vogel,4
39,0,26951,Johnson Wagner,4
39,0,50092,Zach Wright,4
39,0,30261,Ryan Yip,4
72,0,20098,Stuart Appleby,3
72,0,40026,Daniel Berger,3
72,0,28420,Ryan Brehm,3
72,0,29268,Bronson Burgoon,3
72,0,46435,Austin Cook,3
72,0,29970,Dylan Frittelli,3
72,0,29420,Billy Horschel,3
72,0,01577,Lee Janzen,3
72,0,26300,Matt Jones,3
72,0,32815,Masahiro Kawamura,3
72,0,27408,Martin Kaymer,3
72,0,55752,Ben Kern,3
72,0,37455,Si Woo Kim,3
72,0,29478,Kevin Kisner,3
72,0,01666,Bernhard Langer,3
72,0,31109,Richard Lee,3
72,0,37278,Nicholas Lindheim,3
72,0,34409,David Lingmerth,3
72,0,55421,Chip McDaniel,3
72,0,26329,Louis Oosthuizen,3
72,0,26444,Juvic Pagunsan,3
72,0,24502,Adam Scott,3
72,0,27139,David Skinns,3
72,0,30692,Scott Stallings,3
72,0,29518,Brendan Steele,3
72,0,02246,Duffy Waldorf,3
72,0,48887,Matt Wallace,3
72,0,27095,Nick Watney,3
72,0,25349,Tim Wilkinson,3
72,0,54328,Norman Xiong,3
102,0,28178,Frank Adams III,2
102,0,33408,Tyson Alexander,2
102,0,07003,David Berganio Jr.,2
102,0,33141,Keegan Bradley,2
102,0,52372,Cameron Champ,2
102,0,32366,Kevin Chappell,2
102,0,23699,Danny Chia,2
102,0,23541,Ben Crane,2
102,0,28089,Jason Day,2
102,0,47959,Bryson DeChambeau,2
102,0,55412,Mickey DeMorat,2
102,0,50527,Jared du Toit,2
102,0,06522,Ernie Els,2
102,0,28500,Martin Flores,2
102,0,35840,Kevin Foley,2
102,0,19846,Brian Gay,2
102,0,32448,James Hahn,2
102,0,47988,Nick Hardy,2
102,0,34296,Wes Homan,2
102,0,47989,Sam Horsfield,2
102,0,26285,Grover Justice,2
102,0,33122,Russell Knox,2
102,0,36689,Brooks Koepka,2
102,0,46442,Maverick McNealy,2
102,0,25198,Francesco Molinari,2
102,0,55592,Joey Savoie,2
102,0,35891,Cameron Smith,2
102,0,31560,Brian Stuard,2
102,0,40115,Adam Svensson,2
102,0,29454,Bernd Wiesberger,2
102,0,31323,Gary Woodland,2
