RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,07867,Woody Austin,422
2,0,01408,Kelly Gibson,415
3,0,01161,Mark Calcavecchia,386
4,0,01381,Fred Funk,376
5,0,01891,David Ogrin,374
6,0,01132,Mark Brooks,373
7,0,02104,Jeff Sluman,368
8,0,01175,Jim Carter,367
9,0,10860,Justin Leonard,364
10,0,01577,Lee Janzen,362
10,0,06613,Tommy Tolles,362
12,0,12782,Tim Herron,357
13,0,01527,Scott Hoch,356
14,0,01724,Jeff Maggert,349
15,0,10809,Jim Furyk,348
16,0,06567,Vijay Singh,340
17,0,06595,Kevin Sutherland,339
18,0,08337,Mike Heinen,336
18,0,06332,Neal Lancaster,336
18,0,01707,Steve Lowery,336
21,0,01887,Mark O'Meara,335
22,0,08931,Glen Day,333
22,0,02218,Ted Tryba,333
24,0,01096,Phil Blackmar,332
24,0,06034,Marco Dawson,332
26,0,01329,Brad Faxon,330
26,0,01549,Mike Hulbert,330
28,0,01196,Brian Claar,329
29,0,07235,John Morse,328
29,0,02146,Payne Stewart,328
31,0,20098,Stuart Appleby,327
31,0,02008,Lee Rinker,327
33,0,01116,Michael Bradley,326
34,0,06214,Guy Boros,324
34,0,01457,Jay Haas,324
36,0,01098,Jay Don Blake,322
36,0,01139,Olin Browne,322
38,0,07087,Hugh Royer III,320
39,0,01553,John Huston,319
40,0,01219,John Cook,315
41,0,10585,Scott McCarron,314
42,0,01072,Chip Beck,313
42,0,01771,Blaine McCallister,313
42,0,06527,Steve Stricker,313
42,0,02206,David Toms,313
46,0,01307,Joel Edwards,311
46,0,06044,Scott Gump,311
46,0,08993,Franklin Langham,311
46,0,07101,Dave Stockton Jr.,311
46,0,02170,Hal Sutton,311
51,0,01706,Davis Love III,308
52,0,01024,Billy Andrade,306
52,0,01766,Billy Mayfair,306
54,0,01748,Doug Martin,304
54,0,01945,Kenny Perry,304
54,0,10215,Charlie Rymer,304
57,0,01093,Ronnie Black,301
57,0,01323,Brad Fabel,301
57,0,01864,Larry Nelson,301
60,0,01761,Len Mattiace,300
60,0,01975,Tom Purtzer,300
62,0,01374,Robin Freeman,299
63,0,12626,Joey Gullion,295
63,0,01604,Steve Jurgensen,295
65,0,01201,Lennie Clements,294
65,0,01599,Steve Jones,294
67,0,01203,Russ Cochran,293
