RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,02100,Tim Simpson,67
2,0,01549,Mike Hulbert,65
3,0,01385,Jim Gallagher Jr.,64
4,0,01926,Steve Pate,63
5,0,01390,Buddy Gardner,61
6,0,02067,Ted Schulz,60
7,0,01284,Mike Donald,58
7,0,01639,Kenny Knox,58
7,0,02033,Dave Rummells,58
10,0,02010,Loren Roberts,57
10,0,02170,Hal Sutton,57
12,0,01226,Fred Couples,55
13,0,01129,Bill Britton,54
13,0,01175,Jim Carter,54
13,0,01633,Tom Kite,54
13,0,02241,Bobby Wadkins,54
17,0,01527,Scott Hoch,53
17,0,01599,Steve Jones,53
17,0,02279,Mark Wiebe,53
20,0,01035,Tommy Armour III,52
20,0,01725,John Mahaffey,52
20,0,01771,Blaine McCallister,52
20,0,02146,Payne Stewart,52
24,0,01042,Paul Azinger,51
24,0,01133,Billy Ray Brown,51
24,0,01346,Ed Fiori,51
24,0,06284,Jim Hallet,51
28,0,01797,Rocco Mediate,50
28,0,01943,Chris Perry,50
30,0,01682,Wayne Levi,49
30,0,02101,Joey Sindelar,49
32,0,01928,Corey Pavin,48
32,0,01968,Nick Price,48
34,0,01072,Chip Beck,47
34,0,01098,Jay Don Blake,47
34,0,01143,Brad Bryant,47
34,0,01161,Mark Calcavecchia,47
34,0,01457,Jay Haas,47
34,0,01557,John Inman,47
34,0,02186,Brian Tennyson,47
41,0,01106,Jim Booros,46
41,0,01313,Steve Elkington,46
41,0,01837,Gil Morgan,46
41,0,02133,Craig Stadler,46
41,0,02223,Bob Tway,46
46,0,01507,Webb Heintzelman,45
46,0,01790,Pat McGowan,45
46,0,02023,Clarence Rose,45
49,0,01306,David Edwards,44
49,0,01690,Bruce Lietzke,44
49,0,01887,Mark O'Meara,44
49,0,02041,Bill Sander,44
49,0,02118,J.C. Snead,44
54,0,01060,Dave Barr,43
54,0,01168,David Canipe,43
54,0,01706,Davis Love III,43
54,0,02087,Don Shirey Jr.,43
54,0,02246,Duffy Waldorf,43
54,0,02303,Robert Wrenn,43
60,0,01154,Bill Buttner,42
60,0,01157,Tom Byrum,42
60,0,01200,Keith Clearwater,42
60,0,01203,Russ Cochran,42
60,0,01378,David Frost,42
60,0,01475,Donnie Hammond,42
60,0,01522,Lon Hinkle,42
60,0,01569,Peter Jacobsen,42
60,0,01715,Mark Lye,42
60,0,01823,Larry Mize,42
60,0,02049,Gene Sauers,42
71,0,01329,Brad Faxon,41
71,0,01846,Jodie Mudd,41
71,0,01891,David Ogrin,41
71,0,02095,Larry Silveira,41
71,0,02159,Curtis Strange,41
76,0,01310,Dave Eichelberger,40
76,0,01331,Rick Fehr,40
76,0,01418,Bill Glasson,40
76,0,01499,Mark Hayes,40
76,0,01777,John McComish,40
76,0,02007,Larry Rinker,40
82,0,01320,Bob Estes,39
82,0,01381,Fred Funk,39
82,0,01553,John Huston,39
82,0,02104,Jeff Sluman,39
86,0,01006,John Adams,38
86,0,01024,Billy Andrade,38
86,0,01093,Ronnie Black,38
86,0,01197,Bobby Clampett,38
86,0,01323,Brad Fabel,38
86,0,01736,Roger Maltbie,38
86,0,02185,Lance Ten Broeck,38
86,0,02195,Leonard Thompson,38
94,0,01014,Fulton Allem,37
94,0,01156,Curt Byrum,37
94,0,01361,Dan Forsman,37
94,0,01443,Hubert Green,37
94,0,01723,Andrew Magee,37
94,0,01945,Kenny Perry,37
94,0,02225,Howard Twitty,37
101,0,01201,Lennie Clements,36
101,0,01235,Ben Crenshaw,36
101,0,01307,Joel Edwards,36
101,0,01469,Dan Halldorson,36
101,0,01766,Billy Mayfair,36
101,0,02242,Lanny Wadkins,36
107,0,01132,Mark Brooks,35
107,0,01151,Clark Burroughs,35
107,0,01468,Gary Hallberg,35
107,0,01783,Mark McCumber,35
107,0,02167,Mike Sullivan,35
112,0,01096,Phil Blackmar,34
112,0,01414,Bob Gilder,34
112,0,01701,Bob Lohr,34
112,0,01755,Dick Mast,34
112,0,01877,Tim Norris,34
117,0,01435,Wayne Grady,33
117,0,01444,Ken Green,33
117,0,01550,Ed Humenik,33
117,0,01876,Greg Norman,33
117,0,01938,David Peoples,33
117,0,01975,Tom Purtzer,33
117,0,02090,Tom Sieckmann,33
117,0,02321,Fuzzy Zoeller,33
125,0,01068,Andy Bean,32
125,0,01303,Bob Eastwood,32
125,0,01533,P.H. Horgan III,32
125,0,01571,Barry Jaeckel,32
125,0,01960,Don Pooley,32
125,0,01996,Mike Reid,32
125,0,02148,Ray Stewart,32
125,0,02201,Jim Thorpe,32
133,0,01662,Greg Ladehoff,31
133,0,01941,Tom Pernice Jr.,31
133,0,01992,Don Reese,31
133,0,02094,Tony Sills,31
133,0,02322,Richard Zokol,31
138,0,01510,Nolan Henke,30
138,0,01931,Rick Pearson,30
138,0,02239,Scott Verplank,30
141,0,02190,Doug Tewell,29
141,0,02267,D.A. Weibring,29
143,0,01078,Jim Benepe,28
143,0,01261,Jay Delsing,28
143,0,01958,Dan Pohl,28
143,0,02196,Robert Thompson,28
143,0,02256,Tom Watson,28
148,0,01248,Rick Dalpos,27
148,0,01489,Steve Hart,27
148,0,01559,Hale Irwin,27
148,0,01614,Jack Kay Jr.,27
148,0,01773,Ronnie McCann,27
148,0,02099,Scott Simpson,27
148,0,02222,Billy Tuten,27
155,0,01326,Nick Faldo,26
155,0,01374,Robin Freeman,26
157,0,01033,George Archer,25
157,0,01282,Trevor Dodds,25
157,0,01641,Gary Koch,25
160,0,01049,Ian Baker-Finch,24
160,0,01061,Ray Barr Jr.,24
160,0,01162,Rex Caldwell,24
160,0,01813,Mike Miles,24
160,0,01864,Larry Nelson,24
160,0,02292,Bob Wolcott,24
166,0,01666,Bernhard Langer,23
167,0,01196,Brian Claar,22
167,0,01487,Jeff Hart,22
167,0,01717,Sandy Lyle,22
170,0,01495,Morris Hatalsky,21
170,0,01884,Mac O'Grady,21
172,0,01564,David Jackson,20
173,0,01030,Isao Aoki,19
173,0,01086,Roy Biancalana,19
173,0,01448,Tony Grimes,19
173,0,01707,Steve Lowery,19
173,0,01952,Billy Pierot,19
173,0,02213,Lee Trevino,19
173,0,02224,Greg Twiggs,19
173,0,02261,Doug Weaver,19
181,0,01355,Raymond Floyd,17
181,0,01815,Johnny Miller,17
181,0,02160,Ron Streck,17
184,0,01219,John Cook,16
184,0,01779,Gary McCord,16
184,0,01984,Sam Randolph,16
187,0,01112,Charlie Bowles,15
188,0,01425,Ernie Gonzalez,14
188,0,01869,Jack Nicklaus,14
188,0,01935,Calvin Peete,14
188,0,02230,Stan Utley,14
192,0,01051,Seve Ballesteros,13
193,0,01626,Karl Kimball,12
193,0,01782,Mike McCullough,12
195,0,01192,T.C. Chen,11
195,0,01305,Danny Edwards,11
195,0,01648,Billy Kratzert,11
195,0,02300,Ian Woosnam,11
199,0,01214,Frank Conner,10
199,0,01685,J.L. Lewis,10
199,0,01750,Miguel Angel Martin,10
199,0,01925,Jerry Pate,10
199,0,02152,Dave Stockton,10
204,0,01150,George Burns,9
204,0,02294,Willie Wood,9
206,0,02217,Dennis Trixler,8
206,0,02271,Wayne Westner,8
208,0,01158,George Cadle,7
208,0,01191,Barry Cheesman,7
208,0,01249,John Daly,7
208,0,01637,Kent Kluba,7
208,0,01878,Andy North,7
208,0,01906,Masashi Jumbo Ozaki,7
208,0,02257,Brian Watts,7
