RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,01388,Robert Gamez,75.00,3,4,-0.333
2,0,20593,Greg Chalmers,60.00,12,20,-0.417
3,0,21805,Harrison Frazar,52.17,12,23,+0.083
4,0,01226,Fred Couples,50.00,17,34,-0.059
4,0,08375,Paul Stankowski,50.00,12,24,-0.333
6,0,22892,Jason Gore,47.62,10,21,-0.600
7,0,08633,Per-Ulrik Johansson,47.22,17,36,-0.412
8,0,01706,Davis Love III,46.43,39,84,-0.436
9,0,20095,Carl Paulson,44.44,20,45,-0.200
9,0,02246,Duffy Waldorf,44.44,8,18,-0.125
11,0,01024,Billy Andrade,43.75,7,16,+0.429
12,0,23353,J.J. Henry,43.24,16,37,+0.125
13,0,10963,Jimmy Green,42.86,15,35,+0.267
14,0,23125,Brad Elder,41.94,13,31,-0.308
15,0,01374,Robin Freeman,41.67,10,24,+0.100
16,0,12760,Danny Ellis,41.30,19,46,-0.211
17,0,01797,Rocco Mediate,40.63,13,32,-0.154
18,0,02245,Grant Waite,40.48,17,42,-0.412
19,0,11011,Mike Sposa,40.43,19,47,-0.263
20,0,10585,Scott McCarron,40.32,25,62,-0.400
21,0,21584,Richie Coughlan,40.00,4,10,+0.750
21,0,07547,Craig Kanada,40.00,8,20,-0.125
21,0,22122,Andrew McLardy,40.00,8,20,-0.250
21,0,10912,Craig Perks,40.00,14,35,+0.143
21,0,06613,Tommy Tolles,40.00,4,10,-0.500
26,0,02206,David Toms,39.62,21,53,-0.190
27,0,07457,Steve Flesch,38.98,23,59,-0.174
28,0,09011,David Duval,38.46,20,52,-0.500
28,0,21209,Sergio Garcia,38.46,15,39,-0.133
28,0,10733,Kent Jones,38.46,5,13,E
28,0,02214,Kirk Triplett,38.46,10,26,-0.400
32,0,20436,Garrett Willis,38.24,13,34,-0.154
33,0,01320,Bob Estes,38.10,24,63,-0.458
34,0,12823,Carlos Franco,37.50,9,24,-0.667
34,0,01599,Steve Jones,37.50,6,16,-0.167
34,0,06140,Sean Murphy,37.50,3,8,E
37,0,01724,Jeff Maggert,37.14,13,35,-0.154
38,0,20098,Stuart Appleby,37.04,20,54,-0.350
39,0,07763,Doug Dunakey,36.36,8,22,E
39,0,08063,Kelly Grunewald,36.36,4,11,E
39,0,06515,Shaun Micheel,36.36,16,44,-0.438
42,0,12660,Jesper Parnevik,36.21,21,58,-0.238
43,0,12680,Shigeki Maruyama,36.11,13,36,-0.308
44,0,01707,Steve Lowery,36.00,27,75,-0.148
44,0,02099,Scott Simpson,36.00,9,25,-0.333
46,0,20229,Stewart Cink,34.88,30,86,-0.200
47,0,01042,Paul Azinger,34.78,16,46,-0.563
47,0,06573,Brandt Jobe,34.78,8,23,-0.375
47,0,02106,Chris Smith,34.78,8,23,-0.125
50,0,02110,Jerry Smith,34.21,13,38,-0.462
51,0,19881,Robert Damron,34.15,14,41,-0.357
52,0,12652,Cameron Beckman,34.09,15,44,-0.333
53,0,11032,Frank Lickliter II,33.90,20,59,-0.250
54,0,22051,Ben Ferguson,33.33,4,12,+0.250
54,0,20043,Edward Fryatt,33.33,5,15,-0.200
54,0,20433,Mark Hensby,33.33,2,6,-1.000
54,0,21961,Charles Howell III,33.33,19,57,-0.105
54,0,12705,Cliff Kresge,33.33,4,12,-0.500
54,0,08553,Lee Porter,33.33,9,27,-0.333
54,0,10213,Dicky Pride,33.33,8,24,-0.125
54,0,02279,Mark Wiebe,33.33,1,3,E
62,0,06251,Chris DiMarco,32.93,27,82,-0.296
63,0,01035,Tommy Armour III,32.61,15,46,-0.067
64,0,20574,Mathew Goggin,32.56,14,43,-0.357
65,0,10565,Ian Leggatt,32.35,11,34,E
65,0,01887,Mark O'Meara,32.35,11,34,-0.091
67,0,10885,Robert Allenby,31.67,19,60,-0.368
68,0,01938,David Peoples,31.58,18,57,-0.056
69,0,01945,Kenny Perry,31.43,22,70,-0.091
70,0,19817,Michael Muehr,31.11,14,45,-0.143
70,0,02218,Ted Tryba,31.11,14,45,-0.214
72,0,25083,Jeremy Anderson,30.77,4,13,-0.750
72,0,06034,Marco Dawson,30.77,8,26,E
74,0,02104,Jeff Sluman,30.65,19,62,-0.053
75,0,06567,Vijay Singh,30.56,22,72,-0.227
76,0,02223,Bob Tway,30.51,18,59,-0.278
77,0,07867,Woody Austin,30.30,10,33,-0.300
78,0,01307,Joel Edwards,30.23,13,43,-0.308
79,0,01677,Tom Lehman,29.82,17,57,-0.294
80,0,08931,Glen Day,29.63,16,54,-0.188
81,0,10962,Bradley Hughes,29.41,10,34,-0.300
82,0,06621,Joe Durant,29.27,12,41,-0.333
83,0,01249,John Daly,29.17,7,24,-0.143
83,0,01313,Steve Elkington,29.17,7,24,-0.286
83,0,01941,Tom Pernice Jr.,29.17,14,48,-0.143
86,0,20498,Briny Baird,28.57,12,42,-0.417
86,0,10809,Jim Furyk,28.57,12,42,-0.333
86,0,01418,Bill Glasson,28.57,10,35,-0.400
86,0,01619,Skip Kendall,28.57,16,56,-0.313
86,0,06350,Bob May,28.57,6,21,E
86,0,08535,Gary Nicklaus,28.57,6,21,-0.167
86,0,10423,Mike Weir,28.57,14,49,-0.286
93,0,06522,Ernie Els,28.21,11,39,-0.182
94,0,10425,Jay Williamson,28.13,9,32,-0.333
94,0,08057,Brian Wilson,28.13,9,32,-0.111
96,0,23621,Rory Sabbatini,28.07,16,57,-0.250
97,0,07003,David Berganio Jr.,28.00,7,25,-0.286
97,0,01685,J.L. Lewis,28.00,14,50,E
99,0,06036,Scott Dunlap,27.78,5,18,E
100,0,02239,Scott Verplank,27.69,18,65,-0.444
101,0,06004,Stephen Ames,27.27,9,33,+0.667
101,0,01175,Jim Carter,27.27,15,55,-0.200
101,0,01203,Russ Cochran,27.27,12,44,E
101,0,06643,Paul Goydos,27.27,9,33,+0.111
101,0,08545,Glen Hnatiuk,27.27,9,33,-0.111
101,0,06514,Kevin Johnson,27.27,3,11,+0.667
101,0,22046,Geoff Ogilvy,27.27,6,22,-0.167
108,0,06012,Greg Kraft,27.12,16,59,-0.125
109,0,12753,David Morland IV,26.47,9,34,-0.111
110,0,08075,Jerry Kelly,26.32,5,19,+0.200
111,0,10201,Matt Gogel,26.09,6,23,-0.833
112,0,01329,Brad Faxon,26.00,13,50,+0.077
113,0,01823,Larry Mize,25.81,8,31,-0.250
114,0,01157,Tom Byrum,25.71,9,35,-0.222
115,0,21633,Steve Allan,25.00,3,12,-0.667
115,0,23614,Rich Beem,25.00,1,4,E
115,0,24357,K.J. Choi,25.00,3,12,E
115,0,01378,David Frost,25.00,9,36,-0.333
115,0,12782,Tim Herron,25.00,1,4,-1.000
115,0,01553,John Huston,25.00,5,20,-0.200
115,0,06090,Jim McGovern,25.00,1,4,+1.000
115,0,01926,Steve Pate,25.00,6,24,E
115,0,01927,Dennis Paulson,25.00,1,4,E
115,0,01943,Chris Perry,25.00,3,12,E
115,0,20127,Chris Riley,25.00,8,32,-0.125
115,0,06527,Steve Stricker,25.00,7,28,-0.143
115,0,02170,Hal Sutton,25.00,10,40,-0.300
128,0,12388,Michael Clark II,24.32,9,37,E
129,0,06617,Brian Henninger,24.14,14,58,E
130,0,10860,Justin Leonard,23.81,15,63,-0.267
131,0,01014,Fulton Allem,23.53,8,34,-0.625
132,0,01766,Billy Mayfair,23.29,17,73,-0.529
133,0,12645,Brent Geiberger,22.86,8,35,-0.250
134,0,21007,Gabriel Hjertstedt,22.73,5,22,-0.200
135,0,01098,Jay Don Blake,22.41,13,58,-0.308
136,0,01161,Mark Calcavecchia,21.88,7,32,+0.143
136,0,06315,Pete Jordan,21.88,7,32,-0.143
136,0,21949,Joe Ogilvie,21.88,7,32,-0.429
136,0,06078,Esteban Toledo,21.88,7,32,-0.286
140,0,20094,Jonathan Kaye,21.62,8,37,-0.250
141,0,19972,José Coceres,21.05,12,57,-0.250
141,0,01920,Craig Parry,21.05,4,19,-0.250
143,0,01132,Mark Brooks,20.69,6,29,-0.333
144,0,01200,Keith Clearwater,20.00,2,10,-0.500
144,0,19846,Brian Gay,20.00,6,30,-0.333
144,0,01487,Jeff Hart,20.00,7,35,-0.286
144,0,01761,Len Mattiace,20.00,5,25,E
148,0,01666,Bernhard Langer,19.61,10,51,-0.300
149,0,20566,Kaname Yokoo,19.57,9,46,-0.444
150,0,01219,John Cook,19.15,9,47,-0.667
151,0,01577,Lee Janzen,18.97,11,58,-0.545
152,0,06809,Bob Burns,18.18,8,44,-0.125
152,0,08881,Tripp Isenhour,18.18,4,22,-0.500
154,0,01381,Fred Funk,17.78,8,45,-0.125
154,0,06595,Kevin Sutherland,17.78,8,45,-0.375
156,0,06332,Neal Lancaster,17.65,6,34,-0.500
156,0,08339,Spike McRoy,17.65,6,34,-0.500
158,0,01185,Brandel Chamblee,16.67,2,12,-0.500
158,0,10649,Tom Scherrer,16.67,4,24,-0.750
158,0,12714,Chris Tidland,16.67,2,12,E
158,0,08793,Tiger Woods,16.67,8,48,E
162,0,02002,John Riegger,16.33,8,49,-0.375
163,0,01527,Scott Hoch,16.22,6,37,-0.167
164,0,10457,Frank Nobilo,16.13,5,31,E
164,0,02010,Loren Roberts,16.13,5,31,E
166,0,01771,Blaine McCallister,15.56,7,45,-0.286
166,0,01968,Nick Price,15.56,7,45,-0.286
168,0,01723,Andrew Magee,15.22,7,46,-0.571
169,0,01139,Olin Browne,14.89,7,47,-0.571
170,0,06591,Rocky Walcher,13.64,3,22,-0.667
171,0,21806,Paul Gow,12.50,2,16,E
172,0,20099,Doug Barron,10.53,2,19,-0.500
173,0,24604,Hunter Haas,10.00,1,10,-1.000
174,0,01928,Corey Pavin,.00,0,12,E
