RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 260-280,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,01761,Len Mattiace,68.00,17,25,+0.059
2,0,01161,Mark Calcavecchia,53.13,17,32,E
3,0,02170,Hal Sutton,52.50,21,40,+0.095
4,0,06090,Jim McGovern,50.00,2,4,+2.000
5,0,02002,John Riegger,48.98,24,49,-0.167
6,0,01487,Jeff Hart,48.57,17,35,-0.059
7,0,10201,Matt Gogel,47.83,11,23,-0.091
8,0,01378,David Frost,47.22,17,36,-0.059
9,0,08339,Spike McRoy,47.06,16,34,-0.250
10,0,21949,Joe Ogilvie,46.88,15,32,E
11,0,01219,John Cook,46.81,22,47,-0.136
12,0,01381,Fred Funk,46.67,21,45,-0.095
13,0,02214,Kirk Triplett,46.15,12,26,E
14,0,01527,Scott Hoch,45.95,17,37,+0.118
15,0,01313,Steve Elkington,45.83,11,24,-0.364
15,0,01926,Steve Pate,45.83,11,24,-0.364
17,0,08881,Tripp Isenhour,45.45,10,22,-0.600
17,0,06591,Rocky Walcher,45.45,10,22,-0.200
19,0,01666,Bernhard Langer,45.10,23,51,-0.043
20,0,01771,Blaine McCallister,44.44,20,45,-0.350
21,0,01024,Billy Andrade,43.75,7,16,-0.286
22,0,01723,Andrew Magee,43.48,20,46,-0.150
23,0,12652,Cameron Beckman,43.18,19,44,-0.316
24,0,10809,Jim Furyk,42.86,18,42,-0.056
25,0,01139,Olin Browne,42.55,20,47,-0.250
26,0,01766,Billy Mayfair,42.47,31,73,+0.032
27,0,06012,Greg Kraft,42.37,25,59,-0.400
27,0,11032,Frank Lickliter II,42.37,25,59,-0.320
29,0,20099,Doug Barron,42.11,8,19,-0.250
30,0,01329,Brad Faxon,42.00,21,50,-0.238
31,0,10457,Frank Nobilo,41.94,13,31,-0.231
32,0,01307,Joel Edwards,41.86,18,43,-0.444
33,0,12714,Chris Tidland,41.67,5,12,+0.400
34,0,02239,Scott Verplank,41.54,27,65,-0.111
35,0,06621,Joe Durant,41.46,17,41,-0.471
36,0,01098,Jay Don Blake,41.38,24,58,-0.125
37,0,01014,Fulton Allem,41.18,14,34,+0.071
37,0,10962,Bradley Hughes,41.18,14,34,-0.286
37,0,01887,Mark O'Meara,41.18,14,34,-0.429
40,0,07763,Doug Dunakey,40.91,9,22,-0.222
41,0,01797,Rocco Mediate,40.63,13,32,-0.462
42,0,20043,Edward Fryatt,40.00,6,15,E
42,0,01553,John Huston,40.00,8,20,-0.250
42,0,01968,Nick Price,40.00,18,45,-0.389
45,0,20229,Stewart Cink,39.53,34,86,-0.059
46,0,10423,Mike Weir,38.78,19,49,-0.263
47,0,25083,Jeremy Anderson,38.46,5,13,-0.400
48,0,06332,Neal Lancaster,38.24,13,34,-0.538
48,0,20436,Garrett Willis,38.24,13,34,-0.154
50,0,20498,Briny Baird,38.10,16,42,E
50,0,08535,Gary Nicklaus,38.10,8,21,-0.250
52,0,06251,Chris DiMarco,37.80,31,82,-0.419
53,0,20127,Chris Riley,37.50,12,32,-0.250
53,0,10649,Tom Scherrer,37.50,9,24,E
53,0,10425,Jay Williamson,37.50,12,32,+0.250
56,0,20574,Mathew Goggin,37.21,16,43,-0.313
57,0,01157,Tom Byrum,37.14,13,35,-0.462
57,0,01418,Bill Glasson,37.14,13,35,-0.231
59,0,02110,Jerry Smith,36.84,14,38,-0.286
60,0,19846,Brian Gay,36.67,11,30,-0.455
61,0,06617,Brian Henninger,36.21,21,58,-0.238
62,0,12680,Shigeki Maruyama,36.11,13,36,-0.462
63,0,01823,Larry Mize,35.48,11,31,-0.091
64,0,08931,Glen Day,35.19,19,54,-0.053
65,0,20094,Jonathan Kaye,35.14,13,37,-0.385
66,0,01938,David Peoples,35.09,20,57,-0.400
67,0,01320,Bob Estes,34.92,22,63,-0.273
68,0,01132,Mark Brooks,34.48,10,29,-0.200
68,0,01577,Lee Janzen,34.48,20,58,-0.350
70,0,06078,Esteban Toledo,34.38,11,32,-0.273
71,0,12645,Brent Geiberger,34.29,12,35,E
72,0,06809,Bob Burns,34.09,15,44,-0.067
73,0,02206,David Toms,33.96,18,53,-0.278
74,0,07867,Woody Austin,33.33,11,33,-0.091
74,0,01185,Brandel Chamblee,33.33,4,12,E
74,0,24357,K.J. Choi,33.33,4,12,E
74,0,06036,Scott Dunlap,33.33,6,18,-0.333
74,0,10860,Justin Leonard,33.33,21,63,E
74,0,01707,Steve Lowery,33.33,25,75,-0.040
74,0,01928,Corey Pavin,33.33,4,12,-0.250
74,0,08553,Lee Porter,33.33,9,27,E
74,0,02218,Ted Tryba,33.33,15,45,+0.067
74,0,02279,Mark Wiebe,33.33,1,3,E
84,0,02223,Bob Tway,32.20,19,59,-0.105
85,0,01619,Skip Kendall,32.14,18,56,-0.222
86,0,07003,David Berganio Jr.,32.00,8,25,-0.125
87,0,21007,Gabriel Hjertstedt,31.82,7,22,+0.143
88,0,19972,José Coceres,31.58,18,57,-0.056
88,0,01677,Tom Lehman,31.58,18,57,-0.222
90,0,21806,Paul Gow,31.25,5,16,E
90,0,01599,Steve Jones,31.25,5,16,+0.400
92,0,06595,Kevin Sutherland,31.11,14,45,+0.071
93,0,01175,Jim Carter,30.91,17,55,E
94,0,10733,Kent Jones,30.77,4,13,E
95,0,02104,Jeff Sluman,30.65,19,62,+0.053
96,0,06567,Vijay Singh,30.56,22,72,E
97,0,12760,Danny Ellis,30.43,14,46,-0.143
98,0,01200,Keith Clearwater,30.00,3,10,E
99,0,01203,Russ Cochran,29.55,13,44,+0.154
99,0,06515,Shaun Micheel,29.55,13,44,-0.154
101,0,12660,Jesper Parnevik,29.31,17,58,-0.471
102,0,12823,Carlos Franco,29.17,7,24,-0.286
102,0,01374,Robin Freeman,29.17,7,24,E
104,0,07457,Steve Flesch,28.81,17,59,-0.118
105,0,01724,Jeff Maggert,28.57,10,35,-0.100
105,0,10912,Craig Perks,28.57,10,35,-0.500
105,0,01945,Kenny Perry,28.57,20,70,-0.250
105,0,02245,Grant Waite,28.57,12,42,E
109,0,06522,Ernie Els,28.21,11,39,-0.182
110,0,06315,Pete Jordan,28.13,9,32,-0.444
111,0,21961,Charles Howell III,28.07,16,57,-0.313
112,0,02099,Scott Simpson,28.00,7,25,-0.143
113,0,20098,Stuart Appleby,27.78,15,54,-0.333
113,0,08633,Per-Ulrik Johansson,27.78,10,36,-0.500
115,0,01941,Tom Pernice Jr.,27.08,13,48,-0.154
116,0,12388,Michael Clark II,27.03,10,37,-0.500
116,0,23353,J.J. Henry,27.03,10,37,E
118,0,19881,Robert Damron,26.83,11,41,+0.091
119,0,19817,Michael Muehr,26.67,12,45,-0.417
120,0,08075,Jerry Kelly,26.32,5,19,E
121,0,01035,Tommy Armour III,26.09,12,46,E
121,0,20566,Kaname Yokoo,26.09,12,46,-0.250
123,0,02010,Loren Roberts,25.81,8,31,E
124,0,11011,Mike Sposa,25.53,12,47,-0.417
125,0,20593,Greg Chalmers,25.00,5,20,E
125,0,07547,Craig Kanada,25.00,5,20,-0.400
125,0,10213,Dicky Pride,25.00,6,24,E
128,0,06004,Stephen Ames,24.24,8,33,-0.125
128,0,08545,Glen Hnatiuk,24.24,8,33,-0.375
130,0,10565,Ian Leggatt,23.53,8,34,-0.375
131,0,10885,Robert Allenby,23.33,14,60,+0.143
132,0,09011,David Duval,23.08,12,52,-0.250
133,0,10963,Jimmy Green,22.86,8,35,+0.125
134,0,23621,Rory Sabbatini,22.81,13,57,-0.154
135,0,01706,Davis Love III,22.62,19,84,-0.105
136,0,23125,Brad Elder,22.58,7,31,-0.286
137,0,06573,Brandt Jobe,21.74,5,23,-0.200
138,0,06643,Paul Goydos,21.21,7,33,-0.571
139,0,08375,Paul Stankowski,20.83,5,24,+0.400
140,0,21584,Richie Coughlan,20.00,2,10,+1.000
140,0,24604,Hunter Haas,20.00,2,10,E
140,0,01685,J.L. Lewis,20.00,10,50,+0.200
140,0,06613,Tommy Tolles,20.00,2,10,-1.000
144,0,10585,Scott McCarron,19.35,12,62,E
145,0,06350,Bob May,19.05,4,21,-0.250
146,0,08057,Brian Wilson,18.75,6,32,-0.500
147,0,22046,Geoff Ogilvy,18.18,4,22,-0.250
148,0,20095,Carl Paulson,17.78,8,45,-0.250
149,0,12753,David Morland IV,17.65,6,34,+0.167
150,0,21805,Harrison Frazar,17.39,4,23,+0.500
150,0,02106,Chris Smith,17.39,4,23,-0.250
152,0,02246,Duffy Waldorf,16.67,3,18,+0.667
152,0,08793,Tiger Woods,16.67,8,48,E
154,0,01920,Craig Parry,15.79,3,19,-0.333
155,0,21209,Sergio Garcia,15.38,6,39,E
156,0,22122,Andrew McLardy,15.00,3,20,+0.667
157,0,01226,Fred Couples,14.71,5,34,-0.400
158,0,06527,Steve Stricker,14.29,4,28,E
159,0,01042,Paul Azinger,13.04,6,46,-0.333
160,0,06140,Sean Murphy,12.50,1,8,E
161,0,06034,Marco Dawson,11.54,3,26,-0.667
162,0,22892,Jason Gore,9.52,2,21,+0.500
163,0,08063,Kelly Grunewald,9.09,1,11,E
163,0,06514,Kevin Johnson,9.09,1,11,E
165,0,21633,Steve Allan,8.33,1,12,E
165,0,22051,Ben Ferguson,8.33,1,12,-1.000
165,0,12705,Cliff Kresge,8.33,1,12,-1.000
165,0,01943,Chris Perry,8.33,1,12,+1.000
169,0,01249,John Daly,4.17,1,24,E
170,0,23614,Rich Beem,.00,0,4,E
170,0,01388,Robert Gamez,.00,0,4,E
170,0,20433,Mark Hensby,.00,0,6,E
170,0,12782,Tim Herron,.00,0,4,E
170,0,01927,Dennis Paulson,.00,0,4,E
