RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
42,0,24663,Y.E. Yang,25.44,145,570,+2.07
43,0,27963,Chris Stroud,25.56,275,1076,-0.11
44,0,28780,Nicholas Thompson,25.78,307,1191,+0.85
45,0,23983,Luke Donald,25.79,164,636,+0.24
45,0,34098,Russell Henley,25.79,236,915,+0.25
47,0,20593,Greg Chalmers,25.89,248,958,+1.05
48,0,22405,Justin Rose,25.94,166,640,-0.48
49,0,08793,Tiger Woods,25.97,154,593,+0.06
50,0,10213,Dicky Pride,26.13,214,819,+0.79
51,0,19846,Brian Gay,26.14,257,983,+1.21
52,0,08725,Tom Gillis,26.20,218,832,+1.83
53,0,20098,Stuart Appleby,26.22,284,1083,+0.35
53,0,23325,Vaughn Taylor,26.22,145,553,+1.66
55,0,29221,Webb Simpson,26.26,256,975,-0.47
56,0,10860,Justin Leonard,26.49,275,1038,+0.87
57,0,34409,David Lingmerth,26.56,209,787,+0.77
58,0,23353,J.J. Henry,26.65,274,1028,+1.46
59,0,26679,Kevin Stadler,26.72,256,958,+0.31
60,0,34261,Scott Langley,26.74,238,890,+1.13
61,0,27095,Nick Watney,26.81,271,1011,+0.96
62,0,32102,Rickie Fowler,26.83,220,820,+0.41
63,0,25345,Carl Pettersson,26.84,237,883,+1.31
64,0,12716,Charley Hoffman,26.87,270,1005,-0.22
65,0,25686,Jason Dufner,27.00,230,852,+0.52
66,0,24138,Ian Poulter,27.02,147,544,+0.27
67,0,32366,Kevin Chappell,27.05,251,928,+0.92
68,0,25240,D.A. Points,27.07,255,942,+0.59
69,0,23800,Bryce Molder,27.09,266,982,+1.05
70,0,29479,Scott Brown,27.20,207,761,+1.21
71,0,33141,Keegan Bradley,27.21,271,996,+0.11
72,0,26758,David Hearn,27.25,276,1013,+1.52
73,0,24924,Bill Haas,27.40,263,960,+0.04
74,0,01320,Bob Estes,27.51,236,858,+1.53
75,0,27408,Martin Kaymer,27.53,158,574,+1.08
75,0,32150,Michael Thompson,27.53,201,730,+1.49
77,0,12510,Chad Campbell,27.63,276,999,+1.63
78,0,30110,Kyle Stanley,27.76,231,832,+1.08
79,0,33419,Cameron Tringale,27.77,288,1037,+0.73
80,0,24361,Pat Perez,27.86,246,883,+0.65
81,0,06522,Ernie Els,27.90,185,663,-0.05
82,0,25834,Daniel Summerhays,27.91,300,1075,+0.97
83,0,30692,Scott Stallings,27.96,255,912,+0.82
84,0,28135,Aaron Watkins,27.98,136,486,+1.25
85,0,28455,Will Claxton,28.00,217,775,+1.75
86,0,27330,Josh Teater,28.02,234,835,+0.73
87,0,34099,Harris English,28.08,317,1129,+0.22
88,0,22961,David Mathis,28.12,241,857,+1.74
89,0,28679,Fabián Gómez,28.20,218,773,+1.24
90,0,21209,Sergio Garcia,28.26,182,644,+0.05
90,0,27936,Martin Laird,28.26,206,729,+1.07
92,0,28237,Rory McIlroy,28.29,159,562,-0.19
93,0,37273,Derek Ernst,28.34,193,681,+1.61
94,0,20229,Stewart Cink,28.39,218,768,+0.83
95,0,27933,John Merrick,28.48,270,948,+0.81
96,0,06567,Vijay Singh,28.51,189,663,+1.48
97,0,25900,Lucas Glover,28.59,205,717,+1.32
97,0,26331,Charl Schwartzel,28.59,211,738,+0.14
99,0,24502,Adam Scott,28.62,174,608,+0.17
100,0,30926,Chris Kirk,28.67,320,1116,+0.22
101,0,20572,Rod Pampling,28.69,140,488,+2.00
102,0,32334,Charlie Beljan,28.72,216,752,+1.11
103,0,24227,Justin Bolli,28.77,183,636,+2.68
104,0,22046,Geoff Ogilvy,28.80,165,573,+1.21
104,0,27649,Brandt Snedeker,28.80,233,809,+0.17
106,0,20160,Charlie Wi,28.82,264,916,+1.29
107,0,23541,Ben Crane,28.83,220,763,+0.95
108,0,35539,Luke Guthrie,28.86,260,901,+0.42
109,0,25562,Andres Romero,28.93,206,712,+0.49
110,0,29425,Andrew Svoboda,29.01,141,486,+1.49
111,0,29518,Brendan Steele,29.17,311,1066,+1.41
112,0,22378,Trevor Immelman,29.19,249,853,+1.41
113,0,19970,Robert Karlsson,29.22,149,510,+1.34
114,0,24846,Ricky Barnes,29.30,264,901,+1.59
115,0,23788,D.J. Trahan,29.31,153,522,+0.52
116,0,23320,Ryan Palmer,29.34,279,951,+0.39
117,0,28089,Jason Day,29.37,247,841,+0.04
118,0,34021,Bud Cauley,29.53,228,772,+1.14
119,0,26851,Marc Leishman,29.65,263,887,+0.15
120,0,31557,Jim Herman,29.67,181,610,+0.61
121,0,22056,Cameron Percy,29.77,234,786,+0.13
122,0,24494,Erik Compton,29.78,265,890,+0.83
122,0,22621,Ben Curtis,29.78,190,638,+1.84
124,0,28310,Lee Williams,29.80,211,708,+1.47
125,0,22913,John Rollins,29.86,278,931,+0.90
126,0,25274,Steven Bowditch,29.87,236,790,+0.64
127,0,23621,Rory Sabbatini,29.88,297,994,+0.20
128,0,10885,Robert Allenby,30.00,213,710,+2.07
129,0,27895,Jonas Blixt,30.02,278,926,+1.01
130,0,27120,Troy Matteson,30.05,241,802,+1.00
131,0,27503,Steve LeBrun,30.11,221,734,+1.04
132,0,32448,James Hahn,30.16,279,925,+1.15
133,0,20766,Padraig Harrington,30.23,146,483,+1.16
134,0,28307,Matt Every,30.27,336,1110,+0.83
135,0,31323,Gary Woodland,30.33,347,1144,+0.58
136,0,23108,Matt Kuchar,30.38,291,958,+0.27
137,0,27770,Camilo Villegas,30.41,270,888,+0.70
138,0,34431,Robert Streb,30.57,258,844,+1.55
139,0,21731,Freddie Jacobson,30.66,195,636,+0.10
140,0,06004,Stephen Ames,30.79,186,604,+1.34
141,0,27644,Brian Harman,30.83,325,1054,+1.20
142,0,25336,Alistair Presnell,30.94,194,627,+0.72
143,0,26951,Johnson Wagner,30.97,223,720,+1.26
144,0,25804,Bubba Watson,30.98,255,823,E
145,0,30163,Henrik Norlander,31.00,252,813,+1.11
146,0,28259,Sangmoon Bae,31.06,310,998,+0.74
147,0,20691,Greg Owen,31.11,284,913,+2.15
148,0,20645,John Senden,31.12,263,845,+0.72
149,0,30852,Ryo Ishikawa,31.13,236,758,+1.14
150,0,21961,Charles Howell III,31.16,344,1104,-0.58
151,0,01116,Michael Bradley,31.18,183,587,+1.04
151,0,28475,Jeff Overton,31.18,318,1020,+1.19
153,0,21099,David Lynn,31.35,243,775,+1.15
154,0,01810,Phil Mickelson,31.40,244,777,-0.33
155,0,24399,Scott Gardiner,31.56,226,716,+1.15
156,0,34360,Patrick Reed,31.66,322,1017,-0.06
157,0,20848,Ángel Cabrera,31.88,249,781,+0.52
158,0,29740,Brad Fritsch,31.91,299,937,+1.00
159,0,25818,Scott Piercy,31.97,274,857,+0.51
160,0,24140,Sean O'Hair,32.18,224,696,+1.83
161,0,12782,Tim Herron,32.45,195,601,+1.03
162,0,30750,Tommy Gainey,32.56,338,1038,+1.36
163,0,25632,Jimmy Walker,32.78,336,1025,-0.48
164,0,24358,Robert Garrigus,33.04,222,672,+0.36
165,0,30944,Jason Kokrak,33.10,326,985,+0.15
166,0,33461,Morgan Hoffmann,33.52,245,731,+0.57
167,0,23409,James Driscoll,33.60,289,860,+0.76
168,0,28500,Martin Flores,34.03,356,1046,+0.45
169,0,33418,Shawn Stefani,34.26,233,680,+0.52
170,0,22371,Aaron Baddeley,34.33,275,801,+0.04
171,0,29289,S.Y. Noh,34.44,291,845,+0.82
172,0,23497,Tag Ridings,34.68,275,793,+1.13
173,0,23452,Nicolas Colsaerts,34.75,172,495,+0.87
174,0,26497,Casey Wittenberg,35.05,293,836,+1.60
175,0,30925,Dustin Johnson,35.38,248,701,+0.16
176,0,10423,Mike Weir,35.50,229,645,+1.00
177,0,22792,Peter Hanson,35.59,163,458,+1.04
178,0,33869,Eric Meierdierks,35.83,182,508,+1.76
179,0,32698,Bobby Gates,37.09,191,515,+1.31
180,0,27129,Luke List,37.66,261,693,+0.04
