RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,29476,Kyle Reifers,35,651,5.4
2,0,33413,Ben Martin,30,555,5.4
2,0,25834,Daniel Summerhays,30,586,5.1
4,0,39975,Michael Kim,28,629,4.5
4,0,31202,William McGirt,28,618,4.5
6,0,21961,Charles Howell III,27,542,5.0
7,0,26951,Johnson Wagner,25,509,4.9
8,0,26476,Chez Reavie,24,535,4.5
8,0,34046,Jordan Spieth,24,462,5.2
10,0,34264,Hudson Swafford,23,627,3.7
10,0,27064,Jhonattan Vegas,23,545,4.2
10,0,26289,Boo Weekley,23,484,4.8
13,0,28089,Jason Day,22,436,5.0
13,0,25686,Jason Dufner,22,517,4.3
13,0,37455,Si Woo Kim,22,716,3.1
13,0,20645,John Senden,22,524,4.2
13,0,29485,Brett Stegmaier,22,499,4.4
13,0,27770,Camilo Villegas,22,511,4.3
19,0,40058,Zac Blair,21,592,3.5
19,0,34098,Russell Henley,21,467,4.5
19,0,24024,Zach Johnson,21,542,3.9
19,0,30711,Colt Knost,21,515,4.1
19,0,25396,Kevin Na,21,488,4.3
19,0,35451,Scott Pinckney,21,455,4.6
25,0,24846,Ricky Barnes,20,592,3.4
25,0,32200,Roberto Castro,20,577,3.5
25,0,34099,Harris English,20,538,3.7
25,0,33399,Adam Hadwin,20,651,3.1
25,0,36689,Brooks Koepka,20,445,4.5
25,0,30944,Jason Kokrak,20,474,4.2
25,0,23108,Matt Kuchar,20,570,3.5
25,0,26596,Ryan Moore,20,482,4.1
33,0,06522,Ernie Els,19,418,4.5
33,0,31416,Derek Fathauer,19,579,3.3
33,0,31646,Emiliano Grillo,19,486,3.9
33,0,26758,David Hearn,19,569,3.3
33,0,46440,Smylie Kaufman,19,501,3.8
33,0,29478,Kevin Kisner,19,539,3.5
33,0,34360,Patrick Reed,19,590,3.2
33,0,32150,Michael Thompson,19,359,5.3
33,0,25632,Jimmy Walker,19,533,3.6
42,0,12510,Chad Campbell,18,542,3.3
42,0,31557,Jim Herman,18,483,3.7
42,0,36801,Mark Hubbard,18,608,3.0
42,0,27466,Spencer Levin,18,568,3.2
42,0,25892,Steve Wheatcroft,18,522,3.4
47,0,22371,Aaron Baddeley,17,582,2.9
47,0,35545,Blayne Barber,17,500,3.4
47,0,29725,Tony Finau,17,535,3.2
47,0,28679,Fabián Gómez,17,539,3.2
47,0,35539,Luke Guthrie,17,346,4.9
47,0,21731,Freddie Jacobson,17,528,3.2
47,0,27936,Martin Laird,17,485,3.5
47,0,27129,Luke List,17,480,3.5
47,0,29461,Jamie Lovemark,17,602,2.8
47,0,24140,Sean O'Hair,17,605,2.8
47,0,30110,Kyle Stanley,17,535,3.2
47,0,34431,Robert Streb,17,419,4.1
47,0,27214,Kevin Streelman,17,414,4.1
47,0,37189,Harold Varner III,17,537,3.2
61,0,40026,Daniel Berger,16,489,3.3
61,0,24357,K.J. Choi,16,489,3.3
61,0,32448,James Hahn,16,465,3.4
61,0,23353,J.J. Henry,16,350,4.6
61,0,12716,Charley Hoffman,16,509,3.1
61,0,27141,J.B. Holmes,16,446,3.6
61,0,29420,Billy Horschel,16,396,4.0
61,0,32757,Patton Kizzire,16,531,3.0
61,0,29926,Danny Lee,16,504,3.2
61,0,34466,Peter Malnati,16,560,2.9
61,0,25198,Francesco Molinari,16,390,4.1
61,0,10213,Dicky Pride,16,315,5.1
61,0,24502,Adam Scott,16,382,4.2
74,0,20098,Stuart Appleby,15,521,2.9
74,0,24358,Robert Garrigus,15,374,4.0
74,0,22892,Jason Gore,15,419,3.6
74,0,27644,Brian Harman,15,693,2.2
74,0,27747,Hiroshi Iwata,15,502,3.0
74,0,26300,Matt Jones,15,428,3.5
74,0,35300,Andrew Loupe,15,498,3.0
74,0,24912,Will MacKenzie,15,444,3.4
74,0,25804,Bubba Watson,15,331,4.5
74,0,25349,Tim Wilkinson,15,379,4.0
74,0,21878,Mark Wilson,15,371,4.0
74,0,31323,Gary Woodland,15,518,2.9
86,0,25274,Steven Bowditch,14,421,3.3
86,0,25364,Paul Casey,14,392,3.6
86,0,23541,Ben Crane,14,483,2.9
86,0,34262,Jon Curran,14,641,2.2
86,0,29720,Andres Gonzales,14,430,3.3
86,0,33461,Morgan Hoffmann,14,439,3.2
86,0,35532,Tom Hoge,14,468,3.0
86,0,34174,John Huh,14,536,2.6
86,0,29222,Billy Hurley III,14,457,3.1
86,0,27974,Sung Kang,14,528,2.7
86,0,23320,Ryan Palmer,14,558,2.5
86,0,25818,Scott Piercy,14,428,3.3
86,0,25240,D.A. Points,14,268,5.2
86,0,36699,Patrick Rodgers,14,459,3.1
86,0,06567,Vijay Singh,14,466,3.0
86,0,33418,Shawn Stefani,14,509,2.8
86,0,27963,Chris Stroud,14,486,2.9
86,0,31560,Brian Stuard,14,437,3.2
86,0,25493,Nick Taylor,14,460,3.0
105,0,29745,Tyler Aldridge,13,450,2.9
105,0,27895,Jonas Blixt,13,530,2.5
105,0,32366,Kevin Chappell,13,531,2.4
105,0,25900,Lucas Glover,13,437,3.0
105,0,34261,Scott Langley,13,368,3.5
105,0,28237,Rory McIlroy,13,353,3.7
105,0,23800,Bryce Molder,13,525,2.5
105,0,28475,Jeff Overton,13,411,3.2
105,0,35732,Wes Roach,13,317,4.1
105,0,29223,Sam Saunders,13,368,3.5
105,0,27649,Brandt Snedeker,13,561,2.3
105,0,23325,Vaughn Taylor,13,464,2.8
105,0,33448,Justin Thomas,13,510,2.5
118,0,27436,Graham DeLaet,12,394,3.0
118,0,08075,Jerry Kelly,12,402,3.0
118,0,26851,Marc Leishman,12,464,2.6
118,0,34409,David Lingmerth,12,438,2.7
118,0,33204,Shane Lowry,12,257,4.7
118,0,24490,George McNeill,12,315,3.8
118,0,01810,Phil Mickelson,12,466,2.6
118,0,29289,S.Y. Noh,12,500,2.4
118,0,27942,Rob Oppenheim,12,368,3.3
118,0,29518,Brendan Steele,12,435,2.8
118,0,06527,Steve Stricker,12,344,3.5
118,0,30927,Brendon Todd,12,437,2.7
118,0,28132,Tyrone Van Aswegen,12,632,1.9
131,0,24461,Thomas Aiken,11,306,3.6
131,0,29479,Scott Brown,11,489,2.2
131,0,29268,Bronson Burgoon,11,439,2.5
131,0,34563,Chesson Hadley,11,461,2.4
131,0,37454,Whee Kim,11,439,2.5
131,0,30926,Chris Kirk,11,555,2.0
131,0,33122,Russell Knox,11,453,2.4
131,0,33667,Carlos Ortiz,11,414,2.7
131,0,35891,Cameron Smith,11,327,3.4
131,0,33419,Cameron Tringale,11,502,2.2
131,0,28114,Dawie van der Walt,11,358,3.1
142,0,20848,Ángel Cabrera,10,337,3.0
142,0,20472,Alex Cejka,10,357,2.8
142,0,25720,Chad Collins,10,462,2.2
142,0,23638,Brendon de Jonge,10,436,2.3
142,0,23983,Luke Donald,10,417,2.4
142,0,20104,Ken Duke,10,352,2.8
142,0,32102,Rickie Fowler,10,433,2.3
142,0,10809,Jim Furyk,10,277,3.6
