RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,30925,Dustin Johnson,47.09,178,378
2,0,23541,Ben Crane,46.00,207,450
3,0,20157,Retief Goosen,45.14,130,288
4,0,23800,Bryce Molder,45.11,203,450
5,0,32839,Hideki Matsuyama,44.70,177,396
6,0,35300,Andrew Loupe,44.44,216,486
7,0,34466,Peter Malnati,44.27,255,576
8,0,27895,Jonas Blixt,44.22,199,450
9,0,01810,Phil Mickelson,44.18,167,378
10,0,25632,Jimmy Walker,43.98,190,432
11,0,28132,Tyrone Van Aswegen,43.70,236,540
12,0,39975,Michael Kim,43.65,220,504
13,0,22371,Aaron Baddeley,43.21,210,486
14,0,27644,Brian Harman,43.19,241,558
15,0,21961,Charles Howell III,43.11,194,450
16,0,24846,Ricky Barnes,43.06,217,504
17,0,29461,Jamie Lovemark,43.00,209,486
18,0,06527,Steve Stricker,42.96,116,270
19,0,20472,Alex Cejka,42.86,162,378
20,0,34046,Jordan Spieth,42.50,153,360
21,0,31416,Derek Fathauer,42.41,229,540
22,0,27770,Camilo Villegas,42.31,198,468
23,0,20572,Rod Pampling,42.16,129,306
24,0,29478,Kevin Kisner,42.09,197,468
25,0,34099,Harris English,41.98,204,486
26,0,37455,Si Woo Kim,41.92,249,594
26,0,24490,George McNeill,41.92,166,396
28,0,28089,Jason Day,41.81,143,342
29,0,27936,Martin Laird,41.79,173,414
30,0,36801,Mark Hubbard,41.57,217,522
31,0,26851,Marc Leishman,41.44,179,432
32,0,29222,Billy Hurley III,41.39,149,360
32,0,10213,Dicky Pride,41.39,149,360
34,0,26758,David Hearn,41.38,216,522
35,0,29720,Andres Gonzales,41.36,201,486
35,0,33399,Adam Hadwin,41.36,201,486
37,0,28679,Fabián Gómez,41.33,186,450
38,0,30927,Brendon Todd,41.27,208,504
39,0,12716,Charley Hoffman,41.11,185,450
39,0,25396,Kevin Na,41.11,185,450
39,0,31560,Brian Stuard,41.11,148,360
42,0,27649,Brandt Snedeker,41.03,192,468
43,0,20848,Ángel Cabrera,41.01,155,378
44,0,23325,Vaughn Taylor,40.97,177,432
45,0,20098,Stuart Appleby,40.91,162,396
45,0,34265,Will Wilcox,40.91,162,396
47,0,23320,Ryan Palmer,40.82,169,414
48,0,34264,Hudson Swafford,40.74,220,540
49,0,25274,Steven Bowditch,40.60,190,468
50,0,23983,Luke Donald,40.58,168,414
50,0,25818,Scott Piercy,40.58,168,414
52,0,34262,Jon Curran,40.56,219,540
53,0,29926,Danny Lee,40.53,197,486
54,0,26596,Ryan Moore,40.40,160,396
55,0,29420,Billy Horschel,40.35,138,342
55,0,23621,Rory Sabbatini,40.35,138,342
57,0,24024,Zach Johnson,40.34,167,414
58,0,34360,Patrick Reed,40.33,196,486
59,0,27942,Rob Oppenheim,40.28,145,360
60,0,33448,Justin Thomas,40.12,195,486
61,0,30711,Colt Knost,40.00,180,450
61,0,23108,Matt Kuchar,40.00,180,450
61,0,25572,Graeme McDowell,40.00,144,360
64,0,25349,Tim Wilkinson,39.95,151,378
65,0,29745,Tyler Aldridge,39.92,194,486
66,0,25834,Daniel Summerhays,39.88,201,504
67,0,29223,Sam Saunders,39.86,165,414
68,0,21731,Freddie Jacobson,39.74,186,468
69,0,30163,Henrik Norlander,39.72,143,360
70,0,29479,Scott Brown,39.71,193,486
71,0,21209,Sergio Garcia,39.68,100,252
72,0,28158,Steve Marino,39.61,164,414
73,0,33461,Morgan Hoffmann,39.58,171,432
74,0,37273,Derek Ernst,39.47,135,342
75,0,31420,Anirban Lahiri,39.44,142,360
76,0,24781,Hunter Mahan,39.39,156,396
77,0,40026,Daniel Berger,39.35,170,432
78,0,25493,Nick Taylor,39.33,177,450
79,0,32640,Troy Merritt,39.32,184,468
80,0,27747,Hiroshi Iwata,39.29,198,504
81,0,34409,David Lingmerth,39.13,162,414
82,0,35545,Blayne Barber,39.10,183,468
82,0,22892,Jason Gore,39.10,183,468
82,0,32757,Patton Kizzire,39.10,183,468
85,0,27974,Sung Kang,39.09,197,504
86,0,40058,Zac Blair,38.89,210,540
86,0,35539,Luke Guthrie,38.89,126,324
86,0,28092,D.H. Lee,38.89,147,378
86,0,27129,Luke List,38.89,182,468
86,0,24140,Sean O'Hair,38.89,189,486
86,0,22405,Justin Rose,38.89,119,306
86,0,24502,Adam Scott,38.89,133,342
86,0,30692,Scott Stallings,38.89,182,468
86,0,27064,Jhonattan Vegas,38.89,182,468
95,0,25892,Steve Wheatcroft,38.67,174,450
96,0,33419,Cameron Tringale,38.66,167,432
97,0,25364,Paul Casey,38.62,146,378
98,0,24358,Robert Garrigus,38.61,139,360
99,0,33410,Andrew Landry,38.56,118,306
100,0,33413,Ben Martin,38.48,187,486
101,0,24924,Bill Haas,38.41,159,414
101,0,28475,Jeff Overton,38.41,159,414
103,0,32876,Martin Piller,38.36,145,378
104,0,32200,Roberto Castro,38.27,186,486
105,0,27963,Chris Stroud,38.25,179,468
105,0,26289,Boo Weekley,38.25,179,468
107,0,27466,Spencer Levin,38.17,213,558
108,0,06567,Vijay Singh,38.13,151,396
108,0,32150,Michael Thompson,38.13,151,396
110,0,24507,Jason Bohn,38.10,144,378
110,0,12510,Chad Campbell,38.10,192,504
112,0,25804,Bubba Watson,37.96,123,324
113,0,31557,Jim Herman,37.93,198,522
114,0,25240,D.A. Points,37.91,116,306
115,0,35451,Scott Pinckney,37.90,191,504
116,0,24494,Erik Compton,37.88,150,396
117,0,26329,Louis Oosthuizen,37.85,109,288
118,0,34563,Chesson Hadley,37.82,177,468
119,0,29221,Webb Simpson,37.78,136,360
120,0,28114,Dawie van der Walt,37.73,163,432
121,0,08075,Jerry Kelly,37.68,156,414
122,0,30926,Chris Kirk,37.65,183,486
122,0,25198,Francesco Molinari,37.65,122,324
124,0,34261,Scott Langley,37.57,142,378
125,0,31202,William McGirt,37.50,189,504
126,0,36689,Brooks Koepka,37.43,128,342
127,0,26951,Johnson Wagner,37.39,175,468
128,0,06522,Ernie Els,37.30,141,378
128,0,27141,J.B. Holmes,37.30,141,378
130,0,30110,Kyle Stanley,37.24,181,486
131,0,35891,Cameron Smith,37.20,154,414
132,0,29289,S.Y. Noh,37.04,180,486
133,0,26476,Chez Reavie,36.97,173,468
134,0,29974,Branden Grace,36.93,113,306
135,0,20104,Ken Duke,36.84,126,342
135,0,35879,Kelly Kraft,36.84,126,342
137,0,32366,Kevin Chappell,36.83,179,486
137,0,46440,Smylie Kaufman,36.83,179,486
139,0,33204,Shane Lowry,36.81,106,288
140,0,23638,Brendon de Jonge,36.78,192,522
141,0,32448,James Hahn,36.75,172,468
141,0,26300,Matt Jones,36.75,172,468
143,0,35732,Wes Roach,36.67,132,360
144,0,20645,John Senden,36.63,178,486
145,0,32102,Rickie Fowler,36.62,145,396
146,0,33122,Russell Knox,36.57,158,432
147,0,29268,Bronson Burgoon,36.54,171,468
147,0,27214,Kevin Streelman,36.54,171,468
149,0,29725,Tony Finau,36.51,184,504
149,0,33667,Carlos Ortiz,36.51,184,504
151,0,35532,Tom Hoge,36.44,164,450
152,0,45526,Abraham Ancer,36.42,118,324
152,0,25686,Jason Dufner,36.42,177,486
152,0,26331,Charl Schwartzel,36.42,118,324
155,0,29476,Kyle Reifers,36.36,216,594
156,0,37189,Harold Varner III,36.31,183,504
157,0,22046,Geoff Ogilvy,36.24,137,378
158,0,31323,Gary Woodland,36.22,163,450
159,0,32618,Rhein Gibson,35.96,123,342
160,0,31646,Emiliano Grillo,35.88,155,432
160,0,29518,Brendan Steele,35.88,155,432
162,0,21878,Mark Wilson,35.56,128,360
163,0,33418,Shawn Stefani,35.52,179,504
164,0,20766,Padraig Harrington,35.42,102,288
165,0,29485,Brett Stegmaier,35.39,172,486
166,0,24357,K.J. Choi,35.35,140,396
167,0,24912,Will MacKenzie,35.33,159,450
168,0,37454,Whee Kim,35.26,165,468
169,0,33141,Keegan Bradley,35.04,164,468
169,0,25720,Chad Collins,35.04,164,468
171,0,36699,Patrick Rodgers,34.98,170,486
172,0,10885,Robert Allenby,34.54,143,414
173,0,02206,David Toms,34.50,118,342
174,0,34431,Robert Streb,34.40,161,468
175,0,34174,John Huh,34.36,167,486
176,0,28237,Rory McIlroy,34.31,105,306
177,0,25900,Lucas Glover,34.30,142,414
178,0,34098,Russell Henley,34.22,154,450
179,0,20691,Greg Owen,34.13,172,504
180,0,24461,Thomas Aiken,33.84,134,396
181,0,23353,J.J. Henry,33.82,140,414
182,0,10809,Jim Furyk,33.73,85,252
183,0,27436,Graham DeLaet,32.50,117,360
184,0,30944,Jason Kokrak,31.94,161,504
185,0,20229,Stewart Cink,29.24,100,342
