RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
1,0,46970,Jon Rahm,+2.21,69.04,71.25
2,0,35450,Patrick Cantlay,+1.59,69.40,70.99
2,0,47959,Bryson DeChambeau,+1.59,69.58,71.17
4,0,26329,Louis Oosthuizen,+1.55,69.72,71.27
5,0,48081,Xander Schauffele,+1.51,69.71,71.22
6,0,33448,Justin Thomas,+1.48,69.54,71.02
7,0,30925,Dustin Johnson,+1.43,69.60,71.03
8,0,46717,Viktor Hovland,+1.42,69.81,71.23
9,0,40026,Daniel Berger,+1.35,69.25,70.60
10,0,34360,Patrick Reed,+1.32,70.09,71.41
11,0,45526,Abraham Ancer,+1.29,69.53,70.82
11,0,29221,Webb Simpson,+1.29,69.19,70.48
13,0,29725,Tony Finau,+1.28,69.83,71.11
13,0,28237,Rory McIlroy,+1.28,70.14,71.42
15,0,35891,Cameron Smith,+1.27,69.49,70.76
16,0,34046,Jordan Spieth,+1.25,69.94,71.19
17,0,36689,Brooks Koepka,+1.22,69.71,70.93
17,0,47483,Will Zalatoris,+1.22,69.92,71.14
19,0,39997,Corey Conners,+1.18,69.88,71.06
19,0,50525,Collin Morikawa,+1.18,69.69,70.87
21,0,25364,Paul Casey,+1.15,70.10,71.25
22,0,33419,Cameron Tringale,+1.13,69.79,70.92
23,0,34099,Harris English,+1.06,69.62,70.68
24,0,46046,Scottie Scheffler,+1.04,69.81,70.85
25,0,47504,Sam Burns,+1.03,69.61,70.64
25,0,45486,Joaquin Niemann,+1.03,69.67,70.70
27,0,34363,Tyrrell Hatton,+1.00,70.36,71.36
28,0,39971,Sungjae Im,+.96,69.82,70.78
29,0,12716,Charley Hoffman,+.95,69.99,70.94
30,0,31646,Emiliano Grillo,+.93,69.78,70.71
31,0,30944,Jason Kokrak,+.90,69.99,70.89
32,0,40098,Matt Fitzpatrick,+.88,70.64,71.52
32,0,27644,Brian Harman,+.88,69.77,70.65
34,0,33204,Shane Lowry,+.87,70.58,71.45
35,0,34098,Russell Henley,+.86,69.62,70.48
36,0,32839,Hideki Matsuyama,+.84,70.15,70.99
37,0,24138,Ian Poulter,+.83,70.46,71.29
38,0,28252,Seamus Power,+.81,69.71,70.52
39,0,46402,Talor Gooch,+.79,70.10,70.89
39,0,27214,Kevin Streelman,+.79,70.07,70.86
41,0,33141,Keegan Bradley,+.76,70.20,70.96
42,0,21209,Sergio Garcia,+.74,69.85,70.59
42,0,27064,Jhonattan Vegas,+.74,70.14,70.88
44,0,52375,Doug Ghim,+.73,69.98,70.71
45,0,30926,Chris Kirk,+.71,69.97,70.68
46,0,32757,Patton Kizzire,+.70,69.76,70.46
47,0,49766,Hank Lebioda,+.66,70.07,70.73
48,0,25396,Kevin Na,+.65,69.86,70.51
49,0,27349,Alex Noren,+.59,70.61,71.20
50,0,24024,Zach Johnson,+.58,70.33,70.91
50,0,24502,Adam Scott,+.58,70.65,71.23
52,0,20229,Stewart Cink,+.56,70.10,70.66
52,0,24361,Pat Perez,+.56,70.26,70.82
52,0,48887,Matt Wallace,+.56,71.34,71.90
52,0,49964,Aaron Wise,+.56,70.16,70.72
56,0,29974,Branden Grace,+.55,70.64,71.19
57,0,28089,Jason Day,+.54,70.71,71.25
57,0,39977,Max Homa,+.54,70.60,71.14
59,0,35310,Lanto Griffin,+.52,70.69,71.21
59,0,37189,Harold Varner III,+.52,70.30,70.82
61,0,37455,Si Woo Kim,+.51,70.35,70.86
62,0,21961,Charles Howell III,+.49,70.39,70.88
63,0,23320,Ryan Palmer,+.48,70.19,70.67
64,0,46442,Maverick McNealy,+.46,70.22,70.68
65,0,45157,Cam Davis,+.45,70.28,70.73
65,0,33486,Roger Sloan,+.45,70.23,70.68
67,0,26300,Matt Jones,+.43,70.43,70.86
67,0,25804,Bubba Watson,+.43,70.96,71.39
69,0,22405,Justin Rose,+.40,70.74,71.14
69,0,26331,Charl Schwartzel,+.40,70.86,71.26
71,0,33667,Carlos Ortiz,+.39,70.22,70.61
71,0,22056,Cameron Percy,+.39,70.38,70.77
71,0,40006,Erik van Rooyen,+.39,70.62,71.01
74,0,33490,Bo Hoag,+.37,70.45,70.82
74,0,31420,Anirban Lahiri,+.37,70.15,70.52
74,0,30927,Brendon Todd,+.37,70.53,70.90
77,0,29420,Billy Horschel,+.35,70.50,70.85
78,0,33122,Russell Knox,+.34,70.41,70.75
79,0,25900,Lucas Glover,+.33,70.60,70.93
79,0,32448,James Hahn,+.33,70.09,70.42
79,0,49960,Sepp Straka,+.33,70.28,70.61
82,0,29535,Brice Garnett,+.31,70.11,70.42
82,0,27129,Luke List,+.31,70.48,70.79
84,0,48822,Sebastián Muñoz,+.30,70.51,70.81
85,0,19803,Ryan Armour,+.28,70.27,70.55
85,0,32139,Danny Willett,+.28,71.64,71.92
87,0,30692,Scott Stallings,+.24,70.39,70.63
87,0,31560,Brian Stuard,+.24,70.37,70.61
89,0,34076,Joel Dahmen,+.23,70.79,71.02
90,0,33399,Adam Hadwin,+.22,70.97,71.19
91,0,29908,C.T. Pan,+.20,70.65,70.85
91,0,34256,Andrew Putnam,+.20,70.48,70.68
