RANK,MOVEMENT,PLAYER_ID,PLAYER,POINTS
76,0,01905,Joe Ozaki,61790
77,0,01607,Brian Kamm,61569
78,0,01599,Steve Jones,60237
79,0,06643,Paul Goydos,59822
80,0,01331,Rick Fehr,59715
81,0,02094,Tony Sills,58806
82,0,08337,Mike Heinen,58471
83,0,02256,Tom Watson,58324
84,0,01408,Kelly Gibson,57920
85,0,01783,Mark McCumber,57440
86,0,01353,Bruce Fleisher,57412
87,0,01142,Bart Bryant,54847
88,0,01219,John Cook,54839
89,0,06527,Steve Stricker,54150
90,0,01996,Mike Reid,52382
91,0,01633,Tom Kite,52332
92,0,06044,Scott Gump,51488
93,0,20095,Carl Paulson,50687
94,0,01201,Lennie Clements,49747
95,0,01619,Skip Kendall,49324
96,0,01414,Bob Gilder,48600
97,0,08537,J.P. Hayes,47967
98,0,01891,David Ogrin,47076
99,0,06197,Michael Allen,44787
100,0,02135,Mike Standly,44011
101,0,06036,Scott Dunlap,44000
102,0,01690,Bruce Lietzke,43141
103,0,01132,Mark Brooks,42154
104,0,06577,John Wilson,41832
105,0,01943,Chris Perry,41702
106,0,02245,Grant Waite,40970
107,0,01748,Doug Martin,40836
108,0,10215,Charlie Rymer,40483
109,0,20229,Stewart Cink,40160
110,0,08563,Bruce Vaughan,39913
111,0,01330,David Feherty,39210
112,0,01388,Robert Gamez,39007
113,0,06641,Jeff Leonard,38986
114,0,07101,Dave Stockton Jr.,38612
115,0,02131,Mike Springer,37964
116,0,01823,Larry Mize,37853
117,0,02159,Curtis Strange,37800
118,0,01771,Blaine McCallister,37723
119,0,01553,John Huston,37176
120,0,01035,Tommy Armour III,37077
121,0,20400,Michael Campbell,36650
122,0,01072,Chip Beck,36626
123,0,01926,Steve Pate,36199
124,0,08717,Kawika Cotner,36036
125,0,01468,Gary Hallberg,35959
126,0,01042,Paul Azinger,35736
127,0,06613,Tommy Tolles,35125
128,0,06012,Greg Kraft,34599
129,0,19958,Miguel Angel Jiménez,33750
130,0,01346,Ed Fiori,33630
131,0,01837,Gil Morgan,33506
132,0,01510,Nolan Henke,32802
133,0,01374,Robin Freeman,32198
134,0,01266,Clark Dennis,30908
135,0,06332,Neal Lancaster,30742
136,0,06315,Pete Jordan,30630
137,0,01378,David Frost,30423
138,0,02225,Howard Twitty,30222
139,0,01920,Craig Parry,29633
140,0,12660,Jesper Parnevik,28925
141,0,01864,Larry Nelson,28000
142,0,01685,J.L. Lewis,27795
143,0,01975,Tom Purtzer,27111
144,0,01006,John Adams,26984
145,0,08385,Omar Uresti,26643
146,0,01334,Keith Fergus,26155
147,0,10213,Dicky Pride,26150
148,0,12702,Costantino Rocca,26000
149,0,01288,Ed Dougherty,25402
150,0,06251,Chris DiMarco,25274
151,0,06809,Bob Burns,25206
152,0,07569,Mark Carnevale,25008
153,0,01475,Donnie Hammond,24964
154,0,01444,Ken Green,24677
155,0,02076,Peter Senior,24658
156,0,02067,Ted Schulz,23890
157,0,06575,Dudley Hart,23477
158,0,01971,Dillard Pruitt,23330
159,0,02111,Mike Smith,22965
160,0,01755,Dick Mast,22548
161,0,10885,Robert Allenby,22480
161,0,02257,Brian Watts,22480
163,0,02241,Bobby Wadkins,22310
164,0,01040,Emlyn Aubrey,21333
165,0,06657,Steve Rintoul,20765
166,0,20157,Retief Goosen,20652
167,0,01060,Dave Barr,20573
168,0,01249,John Daly,19790
169,0,02271,Wayne Westner,18750
170,0,01185,Brandel Chamblee,18662
171,0,01175,Jim Carter,18297
172,0,07707,Mike Small,17875
173,0,01736,Roger Maltbie,17846
174,0,02148,Ray Stewart,17431
175,0,06386,Bill Porter,16627
176,0,02207,Sam Torrance,15500
177,0,20230,Anthony Gilligan,15350
178,0,01116,Michael Bradley,15044
179,0,01093,Ronnie Black,15026
180,0,20259,Hisayuki Sasaki,14900
181,0,01133,Billy Ray Brown,14802
182,0,20118,Eiji Mizoguchi,14650
182,0,19913,Ron Whittaker,14650
184,0,06048,Dicky Thompson,14605
185,0,10145,Tom Hearn,13946
186,0,02049,Gene Sauers,13540
187,0,01890,Brett Ogle,13200
188,0,01458,Jerry Haas,13040
189,0,20158,Anthony Rodriguez,12847
190,0,01682,Wayne Levi,12656
191,0,06088,Steve Gotsche,11853
192,0,02322,Richard Zokol,11800
193,0,02226,Tray Tyner,11790
194,0,01550,Ed Humenik,10969
195,0,01925,Jerry Pate,10592
196,0,01938,David Peoples,10456
197,0,01200,Keith Clearwater,10270
198,0,01129,Bill Britton,10091
199,0,01717,Sandy Lyle,9233
200,0,01435,Wayne Grady,9080
201,0,06791,Mark Wurtz,8690
202,0,01196,Brian Claar,8091
203,0,02224,Greg Twiggs,7693
204,0,07721,Pat Bates,7623
205,0,01214,Frank Conner,7480
206,0,01639,Kenny Knox,7100
207,0,20393,Philip Walton,6750
208,0,01992,Don Reese,6733
209,0,08375,Paul Stankowski,6345
210,0,02033,Dave Rummells,6290
211,0,02180,Harry Taylor,5518
212,0,08075,Jerry Kelly,4733
213,0,01162,Rex Caldwell,4620
213,0,01906,Masashi Jumbo Ozaki,4620
215,0,01024,Billy Andrade,4327
216,0,02007,Larry Rinker,4200
217,0,01559,Hale Irwin,4050
218,0,06020,Steve Brodie,3995
219,0,02294,Willie Wood,3980
220,0,12449,Ryan Howison,3695
221,0,08633,Per-Ulrik Johansson,3630
222,0,12389,Barry Lane,3400
222,0,01960,Don Pooley,3400
222,0,02242,Lanny Wadkins,3400
225,0,01869,Jack Nicklaus,3263
226,0,02321,Fuzzy Zoeller,3225
227,0,10041,Wayne DeFrancesco,3163
228,0,06617,Brian Henninger,3090
229,0,20024,Marco Gortana,2940
230,0,01425,Ernie Gonzalez,2890
230,0,01949,Mark Pfeil,2890
232,0,01705,Tim Loustalot,2792
233,0,01824,Yoshinori Mizumaki,2436
234,0,01014,Fulton Allem,2345
234,0,10933,Scott Ford,2345
236,0,01373,Ray Freeman,2314
237,0,07763,Doug Dunakey,2309
238,0,08583,Ken McDonald,2266
239,0,01648,Billy Kratzert,2160
240,0,10838,John Godwin,2040
241,0,01191,Barry Cheesman,1960
241,0,02054,Ken Schall,1960
241,0,02064,John Schroeder,1960
244,0,20448,David Rueter,1780
245,0,01501,Vance Heafner,1690
246,0,06557,Stephen Keppler,1640
