RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF HOLES
1,0,25818,Scott Piercy,8
1,0,27963,Chris Stroud,8
3,0,23409,James Driscoll,7
3,0,32150,Michael Thompson,7
5,0,10505,Shane Bertsch,6
5,0,23983,Luke Donald,6
5,0,19846,Brian Gay,6
5,0,24924,Bill Haas,6
5,0,23353,J.J. Henry,6
5,0,27797,Derek Lamely,6
5,0,10860,Justin Leonard,6
5,0,27060,John Mallinger,6
5,0,22348,Nick O'Hern,6
5,0,25562,Andres Romero,6
5,0,26679,Kevin Stadler,6
5,0,27064,Jhonattan Vegas,6
5,0,20436,Garrett Willis,6
5,0,24663,Y.E. Yang,6
19,0,10885,Robert Allenby,5
19,0,24846,Ricky Barnes,5
19,0,28087,Kris Blanks,5
19,0,12510,Chad Campbell,5
19,0,34021,Bud Cauley,5
19,0,11123,Chris Couch,5
19,0,23638,Brendon de Jonge,5
19,0,28679,Fabián Gómez,5
19,0,22892,Jason Gore,5
19,0,06643,Paul Goydos,5
19,0,20378,Mathias Grönberg,5
19,0,24604,Hunter Haas,5
19,0,26758,David Hearn,5
19,0,27141,J.B. Holmes,5
19,0,22378,Trevor Immelman,5
19,0,21731,Freddie Jacobson,5
19,0,01577,Lee Janzen,5
19,0,06573,Brandt Jobe,5
19,0,30925,Dustin Johnson,5
19,0,24024,Zach Johnson,5
19,0,27974,Sung Kang,5
19,0,27408,Martin Kaymer,5
19,0,29718,Anthony Kim,5
19,0,21207,José Manuel Lara,5
19,0,26851,Marc Leishman,5
19,0,27466,Spencer Levin,5
19,0,20634,Peter Lonard,5
19,0,23548,Bill Lunde,5
19,0,26881,Jarrod Lyle,5
19,0,24912,Will MacKenzie,5
19,0,24781,Hunter Mahan,5
19,0,28158,Steve Marino,5
19,0,12680,Shigeki Maruyama,5
19,0,27120,Troy Matteson,5
19,0,10585,Scott McCarron,5
19,0,27933,John Merrick,5
19,0,01810,Phil Mickelson,5
19,0,23800,Bryce Molder,5
19,0,26596,Ryan Moore,5
19,0,22046,Geoff Ogilvy,5
19,0,12660,Jesper Parnevik,5
19,0,24361,Pat Perez,5
19,0,25345,Carl Pettersson,5
19,0,25190,Jeff Quinney,5
19,0,31193,Jim Renner,5
19,0,29221,Webb Simpson,5
19,0,27649,Brandt Snedeker,5
19,0,08375,Paul Stankowski,5
19,0,30110,Kyle Stanley,5
19,0,06527,Steve Stricker,5
19,0,23325,Vaughn Taylor,5
19,0,27330,Josh Teater,5
19,0,02239,Scott Verplank,5
19,0,27095,Nick Watney,5
19,0,20160,Charlie Wi,5
19,0,21878,Mark Wilson,5
19,0,31323,Gary Woodland,5
76,0,29910,Blake Adams,4
76,0,06004,Stephen Ames,4
76,0,20098,Stuart Appleby,4
76,0,21407,Arjun Atwal,4
76,0,07867,Woody Austin,4
76,0,22371,Aaron Baddeley,4
76,0,12652,Cameron Beckman,4
76,0,23614,Rich Beem,4
76,0,24507,Jason Bohn,4
76,0,25274,Steven Bowditch,4
76,0,33141,Keegan Bradley,4
76,0,01116,Michael Bradley,4
76,0,25364,Paul Casey,4
76,0,20472,Alex Cejka,4
76,0,20593,Greg Chalmers,4
76,0,32366,Kevin Chappell,4
76,0,24357,K.J. Choi,4
76,0,20229,Stewart Cink,4
76,0,23673,Michael Connell,4
76,0,23541,Ben Crane,4
76,0,22621,Ben Curtis,4
76,0,01249,John Daly,4
76,0,19881,Robert Damron,4
76,0,21753,Brian Davis,4
76,0,06034,Marco Dawson,4
76,0,28089,Jason Day,4
76,0,06251,Chris DiMarco,4
76,0,25686,Jason Dufner,4
76,0,06621,Joe Durant,4
76,0,01320,Bob Estes,4
76,0,32102,Rickie Fowler,4
76,0,01381,Fred Funk,4
76,0,30750,Tommy Gainey,4
76,0,21209,Sergio Garcia,4
76,0,24358,Robert Garrigus,4
76,0,32698,Bobby Gates,4
76,0,08725,Tom Gillis,4
76,0,25900,Lucas Glover,4
76,0,29720,Andres Gonzales,4
76,0,20157,Retief Goosen,4
76,0,23718,Nathan Green,4
76,0,22896,Grégory Havret,4
76,0,08537,J.P. Hayes,4
76,0,31557,Jim Herman,4
76,0,12782,Tim Herron,4
76,0,12716,Charley Hoffman,4
76,0,33461,Morgan Hoffmann,4
76,0,29420,Billy Horschel,4
76,0,21961,Charles Howell III,4
76,0,26908,Yuta Ikeda,4
76,0,21350,Ryuji Imada,4
76,0,26420,Richard Johnson,4
76,0,26300,Matt Jones,4
76,0,19970,Robert Karlsson,4
76,0,08075,Jerry Kelly,4
76,0,35087,Bio Kim,4
76,0,28258,K.T. Kim,4
76,0,30926,Chris Kirk,4
76,0,30711,Colt Knost,4
76,0,23108,Matt Kuchar,4
76,0,27936,Martin Laird,4
76,0,35104,Tom Lewis,4
76,0,24748,WC Liang,4
76,0,11032,Frank Lickliter II,4
76,0,29461,Jamie Lovemark,4
76,0,01724,Jeff Maggert,4
76,0,33413,Ben Martin,4
76,0,25572,Graeme McDowell,4
76,0,31202,William McGirt,4
76,0,28237,Rory McIlroy,4
76,0,24490,George McNeill,4
76,0,27939,Matt McQuillan,4
76,0,06515,Shaun Micheel,4
76,0,31401,Zack Miller,4
76,0,01823,Larry Mize,4
76,0,25198,Francesco Molinari,4
76,0,25396,Kevin Na,4
76,0,21949,Joe Ogilvie,4
76,0,23320,Ryan Palmer,4
76,0,01926,Steve Pate,4
76,0,01941,Tom Pernice Jr.,4
76,0,01945,Kenny Perry,4
76,0,32876,Martin Piller,4
76,0,24138,Ian Poulter,4
76,0,28620,Aron Price,4
76,0,10213,Dicky Pride,4
76,0,30946,Alex Prugh,4
76,0,28486,Michael Putnam,4
76,0,26476,Chez Reavie,4
76,0,22913,John Rollins,4
76,0,22405,Justin Rose,4
76,0,23621,Rory Sabbatini,4
76,0,26331,Charl Schwartzel,4
76,0,24502,Adam Scott,4
76,0,20645,John Senden,4
76,0,26882,Michael Sim,4
76,0,06567,Vijay Singh,4
76,0,22293,Heath Slocum,4
76,0,30692,Scott Stallings,4
76,0,29518,Brendan Steele,4
76,0,21528,Henrik Stenson,4
76,0,27214,Kevin Streelman,4
76,0,26287,Roland Thatcher,4
76,0,28118,Peter Tomasulo,4
76,0,02206,David Toms,4
76,0,23788,D.J. Trahan,4
76,0,33419,Cameron Tringale,4
76,0,26668,Marc Turnesa,4
76,0,32333,Kevin Tway,4
76,0,23623,Bo Van Pelt,4
76,0,27770,Camilo Villegas,4
76,0,25632,Jimmy Walker,4
76,0,25804,Bubba Watson,4
76,0,26289,Boo Weekley,4
76,0,20396,Lee Westwood,4
76,0,12602,Dean Wilson,4
76,0,08793,Tiger Woods,4
193,0,24461,Thomas Aiken,3
193,0,06197,Michael Allen,3
193,0,28259,Sangmoon Bae,3
193,0,20498,Briny Baird,3
193,0,19824,Craig Barlow,3
193,0,25290,Kurt Barnes,3
193,0,27124,Chris Baryla,3
193,0,20029,Notah Begay III,3
193,0,20070,Matt Bettencourt,3
193,0,10944,Thomas Bjørn,3
193,0,06214,Guy Boros,3
193,0,34255,Joseph Bramlett,3
193,0,24290,D.J. Brigman,3
193,0,24925,Jonathan Byrd,3
193,0,01157,Tom Byrum,3
193,0,20848,Ángel Cabrera,3
193,0,01161,Mark Calcavecchia,3
193,0,32070,Rafael Campos,3
193,0,35450,Patrick Cantlay,3
193,0,35144,Alex Carpenter,3
193,0,23135,Tim Clark,3
193,0,28937,George Coetzee,3
193,0,25720,Chad Collins,3
193,0,01219,John Cook,3
193,0,01226,Fred Couples,3
193,0,35444,Christopher DeForest,3
193,0,27436,Graham DeLaet,3
193,0,09011,David Duval,3
