RANK,MOVEMENT,PLAYER_ID,PLAYER,CAREER BEST STREAK,BEST YTD STREAK
1,0,46717,Viktor Hovland,19,10
2,0,01320,Bob Estes,17,0
3,0,29725,Tony Finau,16,7
3,0,21961,Charles Howell III,16,7
5,0,35450,Patrick Cantlay,15,15
6,0,06251,Chris DiMarco,14,0
6,0,01527,Scott Hoch,14,0
6,0,30925,Dustin Johnson,14,6
6,0,27129,Luke List,14,4
6,0,27349,Alex Noren,14,3
6,0,26951,Johnson Wagner,14,3
6,0,08793,Tiger Woods,14,1
13,0,23638,Brendon de Jonge,13,0
13,0,21805,Harrison Frazar,13,0
13,0,30926,Chris Kirk,13,5
13,0,29926,Danny Lee,13,2
13,0,01706,Davis Love III,13,1
13,0,32839,Hideki Matsuyama,13,8
13,0,25818,Scott Piercy,13,5
13,0,29221,Webb Simpson,13,7
13,0,33486,Roger Sloan,13,4
22,0,20498,Briny Baird,12,0
22,0,34021,Bud Cauley,12,4
22,0,06621,Joe Durant,12,0
22,0,29420,Billy Horschel,12,4
22,0,12680,Shigeki Maruyama,12,0
22,0,24140,Sean O'Hair,12,4
22,0,01887,Mark O'Meara,12,0
22,0,01948,Tim Petrovic,12,0
22,0,26476,Chez Reavie,12,4
22,0,20127,Chris Riley,12,0
22,0,06595,Kevin Sutherland,12,0
22,0,33448,Justin Thomas,12,7
22,0,30927,Brendon Todd,12,8
22,0,02206,David Toms,12,0
36,0,07223,Brian Bateman,11,0
36,0,25274,Steven Bowditch,11,0
36,0,24925,Jonathan Byrd,11,2
36,0,23541,Ben Crane,11,0
36,0,28089,Jason Day,11,4
36,0,01306,David Edwards,11,0
36,0,10809,Jim Furyk,11,4
36,0,08537,J.P. Hayes,11,0
36,0,39971,Sungjae Im,11,11
36,0,08075,Jerry Kelly,11,3
36,0,01666,Bernhard Langer,11,1
36,0,29461,Jamie Lovemark,11,3
36,0,01783,Mark McCumber,11,0
36,0,28237,Rory McIlroy,11,4
36,0,48822,Sebastián Muñoz,11,11
36,0,01925,Jerry Pate,11,0
36,0,01945,Kenny Perry,11,0
36,0,28252,Seamus Power,11,11
36,0,46970,Jon Rahm,11,9
36,0,20645,John Senden,11,1
36,0,39324,J.J. Spaun,11,3
36,0,02239,Scott Verplank,11,0
36,0,47128,Richy Werenski,11,4
59,0,07867,Woody Austin,10,0
59,0,40026,Daniel Berger,10,7
59,0,47504,Sam Burns,10,10
59,0,12510,Chad Campbell,10,0
59,0,25364,Paul Casey,10,5
59,0,32200,Roberto Castro,10,1
59,0,01226,Fred Couples,10,0
59,0,21753,Brian Davis,10,0
59,0,34099,Harris English,10,6
59,0,07457,Steve Flesch,10,0
59,0,12823,Carlos Franco,10,0
59,0,01378,David Frost,10,0
59,0,01381,Fred Funk,10,1
59,0,01388,Robert Gamez,10,0
59,0,25900,Lucas Glover,10,3
59,0,20157,Retief Goosen,10,0
59,0,24924,Bill Haas,10,2
59,0,27644,Brian Harman,10,10
59,0,36801,Mark Hubbard,10,5
59,0,24024,Zach Johnson,10,6
59,0,36689,Brooks Koepka,10,7
59,0,23108,Matt Kuchar,10,3
59,0,33410,Andrew Landry,10,4
59,0,01797,Rocco Mediate,10,0
59,0,26596,Ryan Moore,10,5
59,0,45486,Joaquin Niemann,10,10
59,0,33667,Carlos Ortiz,10,10
59,0,01928,Corey Pavin,10,0
59,0,01938,David Peoples,10,0
59,0,24361,Pat Perez,10,4
59,0,01941,Tom Pernice Jr.,10,0
59,0,25345,Carl Pettersson,10,0
59,0,01996,Mike Reid,10,0
59,0,02010,Loren Roberts,10,0
59,0,37275,Sam Ryder,10,10
59,0,02049,Gene Sauers,10,0
59,0,02090,Tom Sieckmann,10,0
59,0,02101,Joey Sindelar,10,0
59,0,35891,Cameron Smith,10,10
59,0,02106,Chris Smith,10,0
59,0,27649,Brandt Snedeker,10,6
59,0,27214,Kevin Streelman,10,5
59,0,23325,Vaughn Taylor,10,5
59,0,33419,Cameron Tringale,10,7
59,0,27064,Jhonattan Vegas,10,5
59,0,02245,Grant Waite,10,0
105,0,01024,Billy Andrade,9,0
105,0,20098,Stuart Appleby,9,0
105,0,01035,Tommy Armour III,9,0
105,0,22371,Aaron Baddeley,9,3
105,0,12652,Cameron Beckman,9,0
105,0,20029,Notah Begay III,9,0
105,0,40009,Dominic Bozzelli,9,1
105,0,01142,Bart Bryant,9,0
105,0,01143,Brad Bryant,9,0
105,0,01161,Mark Calcavecchia,9,0
105,0,24357,K.J. Choi,9,3
105,0,20229,Stewart Cink,9,4
105,0,01201,Lennie Clements,9,0
105,0,47959,Bryson DeChambeau,9,7
105,0,25686,Jason Dufner,9,3
105,0,45609,Tyler Duncan,9,4
105,0,06522,Ernie Els,9,0
105,0,40098,Matt Fitzpatrick,9,3
105,0,32102,Rickie Fowler,9,2
105,0,21209,Sergio Garcia,9,7
105,0,19846,Brian Gay,9,3
105,0,46402,Talor Gooch,9,3
105,0,06643,Paul Goydos,9,0
105,0,01457,Jay Haas,9,0
105,0,20766,Padraig Harrington,9,1
105,0,34098,Russell Henley,9,4
105,0,12716,Charley Hoffman,9,6
105,0,01553,John Huston,9,0
105,0,01677,Tom Lehman,9,0
105,0,10860,Justin Leonard,9,0
105,0,33413,Ben Martin,9,4
105,0,27120,Troy Matteson,9,0
105,0,01771,Blaine McCallister,9,0
105,0,01810,Phil Mickelson,9,2
105,0,25198,Francesco Molinari,9,3
105,0,01837,Gil Morgan,9,0
105,0,25396,Kevin Na,9,8
105,0,30163,Henrik Norlander,9,9
105,0,01876,Greg Norman,9,0
105,0,12660,Jesper Parnevik,9,0
105,0,22056,Cameron Percy,9,5
105,0,01943,Chris Perry,9,0
105,0,49771,J.T. Poston,9,5
105,0,22405,Justin Rose,9,4
105,0,48081,Xander Schauffele,9,5
105,0,22293,Heath Slocum,9,0
105,0,02104,Jeff Sluman,9,0
105,0,06527,Steve Stricker,9,4
105,0,02170,Hal Sutton,9,0
