RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK
1,0,35450,Patrick Cantlay,15
2,0,39971,Sungjae Im,11
2,0,48822,Sebastián Muñoz,11
2,0,28252,Seamus Power,11
5,0,47504,Sam Burns,10
5,0,27644,Brian Harman,10
5,0,46717,Viktor Hovland,10
5,0,45486,Joaquin Niemann,10
5,0,33667,Carlos Ortiz,10
5,0,37275,Sam Ryder,10
5,0,35891,Cameron Smith,10
12,0,30163,Henrik Norlander,9
12,0,46970,Jon Rahm,9
12,0,47483,Will Zalatoris,9
15,0,35310,Lanto Griffin,8
15,0,31557,Jim Herman,8
15,0,29478,Kevin Kisner,8
15,0,32839,Hideki Matsuyama,8
15,0,25396,Kevin Na,8
15,0,32150,Michael Thompson,8
15,0,30927,Brendon Todd,8
22,0,40026,Daniel Berger,7
22,0,47959,Bryson DeChambeau,7
22,0,29725,Tony Finau,7
22,0,21209,Sergio Garcia,7
22,0,21961,Charles Howell III,7
22,0,35506,Mackenzie Hughes,7
22,0,37455,Si Woo Kim,7
22,0,32757,Patton Kizzire,7
22,0,36689,Brooks Koepka,7
22,0,31420,Anirban Lahiri,7
22,0,27936,Martin Laird,7
22,0,52215,Robert MacIntyre,7
22,0,26329,Louis Oosthuizen,7
22,0,23320,Ryan Palmer,7
22,0,26331,Charl Schwartzel,7
22,0,29221,Webb Simpson,7
22,0,33448,Justin Thomas,7
22,0,33419,Cameron Tringale,7
40,0,45526,Abraham Ancer,6
40,0,19803,Ryan Armour,6
40,0,39997,Corey Conners,6
40,0,45157,Cam Davis,6
40,0,34099,Harris English,6
40,0,47988,Nick Hardy,6
40,0,49298,Kramer Hickok,6
40,0,33490,Bo Hoag,6
40,0,12716,Charley Hoffman,6
40,0,35532,Tom Hoge,6
40,0,35461,Beau Hossler,6
40,0,30925,Dustin Johnson,6
40,0,24024,Zach Johnson,6
40,0,30944,Jason Kokrak,6
40,0,49766,Hank Lebioda,6
40,0,35449,Adam Long,6
40,0,33204,Shane Lowry,6
40,0,36871,Matthew NeSmith,6
40,0,27942,Rob Oppenheim,6
40,0,29908,C.T. Pan,6
40,0,23621,Rory Sabbatini,6
40,0,47347,Adam Schenk,6
40,0,27649,Brandt Snedeker,6
40,0,30110,Kyle Stanley,6
40,0,29518,Brendan Steele,6
40,0,49960,Sepp Straka,6
40,0,31560,Brian Stuard,6
40,0,25493,Nick Taylor,6
40,0,27330,Josh Teater,6
69,0,33404,Chris Baker,5
69,0,33141,Keegan Bradley,5
69,0,29479,Scott Brown,5
69,0,48084,Wesley Bryan,5
69,0,25364,Paul Casey,5
69,0,51766,Wyndham Clark,5
69,0,46435,Austin Cook,5
69,0,34076,Joel Dahmen,5
69,0,57362,Austin Eckroat,5
69,0,29535,Brice Garnett,5
69,0,52375,Doug Ghim,5
69,0,56762,Will Gordon,5
69,0,31646,Emiliano Grillo,5
69,0,46550,Brandon Hagy,5
69,0,32448,James Hahn,5
69,0,26758,David Hearn,5
69,0,54421,Garrick Higgo,5
69,0,36801,Mark Hubbard,5
69,0,26300,Matt Jones,5
69,0,30926,Chris Kirk,5
69,0,32816,Satoshi Kodaira,5
69,0,32791,K.H. Lee,5
69,0,26851,Marc Leishman,5
69,0,34466,Peter Malnati,5
69,0,26596,Ryan Moore,5
69,0,50525,Collin Morikawa,5
69,0,22056,Cameron Percy,5
69,0,25818,Scott Piercy,5
69,0,49771,J.T. Poston,5
69,0,48081,Xander Schauffele,5
69,0,46441,Robby Shelton,5
69,0,34431,Robert Streb,5
69,0,27214,Kevin Streelman,5
69,0,50493,Justin Suh,5
69,0,34264,Hudson Swafford,5
69,0,48119,Ben Taylor,5
69,0,23325,Vaughn Taylor,5
69,0,32333,Kevin Tway,5
69,0,40006,Erik van Rooyen,5
69,0,37189,Harold Varner III,5
69,0,27064,Jhonattan Vegas,5
69,0,51894,Vince Whaley,5
69,0,49964,Aaron Wise,5
112,0,33948,Byeong Hun An,4
112,0,33120,Mark Anderson,4
112,0,34021,Bud Cauley,4
112,0,52372,Cameron Champ,4
112,0,20229,Stewart Cink,4
112,0,28089,Jason Day,4
112,0,45609,Tyler Duncan,4
112,0,10809,Jim Furyk,4
112,0,32662,Michael Gligic,4
112,0,29974,Branden Grace,4
112,0,34563,Chesson Hadley,4
112,0,34363,Tyrrell Hatton,4
112,0,34098,Russell Henley,4
112,0,33597,Harry Higgs,4
112,0,39977,Max Homa,4
112,0,29420,Billy Horschel,4
112,0,34174,John Huh,4
112,0,27974,Sung Kang,4
112,0,39975,Michael Kim,4
112,0,34500,Ryosuke Kinoshita,4
112,0,33410,Andrew Landry,4
112,0,27129,Luke List,4
112,0,33413,Ben Martin,4
112,0,47993,Denny McCarthy,4
112,0,28237,Rory McIlroy,4
112,0,46442,Maverick McNealy,4
112,0,32640,Troy Merritt,4
112,0,39546,Keith Mitchell,4
112,0,24140,Sean O'Hair,4
112,0,40250,Taylor Pendrith,4
112,0,47529,Mito Pereira,4
112,0,24361,Pat Perez,4
112,0,27556,Ted Potter Jr.,4
112,0,24138,Ian Poulter,4
112,0,34256,Andrew Putnam,4
112,0,26476,Chez Reavie,4
112,0,53165,Doc Redman,4
112,0,34360,Patrick Reed,4
112,0,36699,Patrick Rodgers,4
112,0,22405,Justin Rose,4
112,0,46046,Scottie Scheffler,4
112,0,24502,Adam Scott,4
112,0,33486,Roger Sloan,4
112,0,34046,Jordan Spieth,4
112,0,06527,Steve Stricker,4
112,0,27770,Camilo Villegas,4
112,0,48887,Matt Wallace,4
112,0,10423,Mike Weir,4
112,0,47128,Richy Werenski,4
112,0,29454,Bernd Wiesberger,4
112,0,56278,Matthew Wolff,4
163,0,30978,Kiradech Aphibarnrat,3
163,0,56676,John Augenstein,3
163,0,22371,Aaron Baddeley,3
163,0,24846,Ricky Barnes,3
163,0,56630,Akshay Bhatia,3
163,0,34255,Joseph Bramlett,3
163,0,29268,Bronson Burgoon,3
163,0,32070,Rafael Campos,3
163,0,24357,K.J. Choi,3
163,0,25686,Jason Dufner,3
163,0,37273,Derek Ernst,3
163,0,40098,Matt Fitzpatrick,3
163,0,19846,Brian Gay,3
163,0,48045,Michael Gellerman,3
163,0,32618,Rhein Gibson,3
163,0,25900,Lucas Glover,3
163,0,28679,Fabián Gómez,3
163,0,46402,Talor Gooch,3
163,0,33399,Adam Hadwin,3
163,0,27554,Scott Harrington,3
163,0,39058,Lucas Herbert,3
163,0,27141,J.B. Holmes,3
163,0,08075,Jerry Kelly,3
163,0,33122,Russell Knox,3
163,0,23108,Matt Kuchar,3
163,0,28775,Nate Lashley,3
163,0,35230,Nelson Ledesma,3
163,0,35104,Tom Lewis,3
163,0,29461,Jamie Lovemark,3
163,0,24781,Hunter Mahan,3
163,0,40042,Tyler McCumber,3
163,0,39834,Guido Migliozzi,3
163,0,25198,Francesco Molinari,3
163,0,27349,Alex Noren,3
163,0,46414,Aaron Rai,3
163,0,39953,Chase Seiffert,3
163,0,39324,J.J. Spaun,3
163,0,30692,Scott Stallings,3
163,0,35658,Kris Ventura,3
163,0,26951,Johnson Wagner,3
163,0,25632,Jimmy Walker,3
163,0,27095,Nick Watney,3
163,0,25804,Bubba Watson,3
163,0,20396,Lee Westwood,3
163,0,25349,Tim Wilkinson,3
163,0,31323,Gary Woodland,3
163,0,32254,Xinjun Zhang,3
210,0,21407,Arjun Atwal,2
210,0,37212,Paul Barjon,2
210,0,45522,Christiaan Bezuidenhout,2
210,0,27895,Jonas Blixt,2
210,0,24507,Jason Bohn,2
210,0,28420,Ryan Brehm,2
210,0,24925,Jonathan Byrd,2
210,0,26499,Rafa Cabrera Bello,2
210,0,34314,Sebastian Cappelen,2
210,0,20593,Greg Chalmers,2
210,0,32366,Kevin Chappell,2
210,0,33605,Gunn Charoenkul,2
210,0,24494,Erik Compton,2
210,0,39067,MJ Daffue,2
210,0,33653,Thomas Detry,2
210,0,23983,Luke Donald,2
210,0,28307,Matt Every,2
210,0,30911,Tommy Fleetwood,2
210,0,32102,Rickie Fowler,2
210,0,29936,Ryan Fox,2
210,0,29970,Dylan Frittelli,2
210,0,24924,Bill Haas,2
210,0,28938,Justin Harding,2
210,0,54628,Lee Hodges,2
210,0,34656,Mikumu Horikawa,2
210,0,32775,Shugo Imahira,2
210,0,47238,Jazz Janewattananond,2
210,0,47917,Takumi Kanaya,2
210,0,27408,Martin Kaymer,2
210,0,23802,Brad Kennedy,2
210,0,55182,Tom Kim,2
210,0,49773,Chase Koepka,2
210,0,35879,Kelly Kraft,2
210,0,29926,Danny Lee,2
210,0,37378,Min Woo Lee,2
210,0,37187,Tain Lee,2
210,0,34409,David Lingmerth,2
210,0,36326,David Lipsky,2
210,0,31202,William McGirt,2
210,0,01810,Phil Mickelson,2
210,0,34213,Grayson Murray,2
210,0,56272,Wilco Nienaber,2
210,0,56320,Bryson Nimmer,2
210,0,26328,Shaun Norris,2
210,0,57944,Andy Ogletree,2
210,0,47679,Victor Perez,2
210,0,33293,Thomas Pieters,2
210,0,35732,Wes Roach,2
210,0,56781,Isaiah Salinda,2
210,0,46501,Ollie Schniederjans,2
210,0,23481,Marcel Siem,2
210,0,46340,Alex Smalley,2
210,0,21528,Henrik Stenson,2
210,0,35314,Andy Sullivan,2
210,0,29425,Andrew Svoboda,2
210,0,51634,Sahith Theegala,2
210,0,10381,Curtis Thompson,2
210,0,58168,Davis Thompson,2
210,0,23788,D.J. Trahan,2
210,0,29484,Peter Uihlein,2
210,0,28114,Dawie van der Walt,2
210,0,23623,Bo Van Pelt,2
210,0,35181,Daniel van Tonder,2
