RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,34046,Jordan Spieth,+.286,91,+26.00
2,0,26329,Louis Oosthuizen,+.317,63,+20.00
3,0,30925,Dustin Johnson,+.344,61,+21.00
4,0,32662,Michael Gligic,+.351,74,+26.00
5,0,24138,Ian Poulter,+.370,73,+27.00
6,0,33141,Keegan Bradley,+.373,83,+31.00
7,0,34360,Patrick Reed,+.374,91,+34.00
8,0,24024,Zach Johnson,+.375,88,+33.00
8,0,33448,Justin Thomas,+.375,72,+27.00
10,0,48081,Xander Schauffele,+.388,67,+26.00
11,0,33419,Cameron Tringale,+.390,82,+32.00
12,0,21961,Charles Howell III,+.400,60,+24.00
13,0,35891,Cameron Smith,+.406,69,+28.00
14,0,35506,Mackenzie Hughes,+.408,98,+40.00
15,0,35617,Martin Trainer,+.409,66,+27.00
16,0,28089,Jason Day,+.410,61,+25.00
17,0,30926,Chris Kirk,+.411,73,+30.00
18,0,23623,Bo Van Pelt,+.412,68,+28.00
19,0,47993,Denny McCarthy,+.413,121,+50.00
20,0,51766,Wyndham Clark,+.417,103,+43.00
20,0,34098,Russell Henley,+.417,72,+30.00
22,0,39975,Michael Kim,+.419,74,+31.00
22,0,49771,J.T. Poston,+.419,93,+39.00
24,0,34255,Joseph Bramlett,+.422,45,+19.00
24,0,49298,Kramer Hickok,+.422,64,+27.00
26,0,37455,Si Woo Kim,+.423,104,+44.00
27,0,33399,Adam Hadwin,+.424,99,+42.00
27,0,30110,Kyle Stanley,+.424,66,+28.00
29,0,34256,Andrew Putnam,+.426,94,+40.00
30,0,29974,Branden Grace,+.427,75,+32.00
31,0,46402,Talor Gooch,+.430,86,+37.00
32,0,33667,Carlos Ortiz,+.432,81,+35.00
33,0,29478,Kevin Kisner,+.433,90,+39.00
33,0,25396,Kevin Na,+.433,97,+42.00
35,0,26851,Marc Leishman,+.438,64,+28.00
36,0,46442,Maverick McNealy,+.441,59,+26.00
37,0,24357,K.J. Choi,+.444,54,+24.00
37,0,20229,Stewart Cink,+.444,72,+32.00
37,0,29535,Brice Garnett,+.444,90,+40.00
