RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 240-260,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
1,0,31560,Brian Stuard,19.48%,136,698,+0.147
2,0,34409,David Lingmerth,17.63%,144,817,+0.097
3,0,19803,Ryan Armour,15.41%,143,928,+0.035
4,0,24925,Jonathan Byrd,14.53%,75,516,+0.027
5,0,22371,Aaron Baddeley,14.48%,119,822,+0.017
6,0,31202,William McGirt,13.90%,72,518,+0.139
7,0,27974,Sung Kang,13.53%,59,436,+0.034
8,0,35879,Kelly Kraft,13.36%,136,1018,+0.037
9,0,34256,Andrew Putnam,13.26%,165,1244,E
10,0,33122,Russell Knox,13.14%,154,1172,+0.123
11,0,35901,Paul Haley II,12.94%,124,958,+0.169
12,0,26476,Chez Reavie,12.84%,153,1192,+0.137
13,0,29908,C.T. Pan,12.59%,69,548,+0.101
14,0,30927,Brendon Todd,12.58%,152,1208,-0.105
15,0,46435,Austin Cook,12.50%,97,776,+0.155
16,0,57975,Harry Hall,12.48%,128,1026,+0.117
17,0,26596,Ryan Moore,12.42%,111,894,+0.135
18,0,27095,Nick Watney,12.40%,95,766,+0.200
19,0,24140,Sean O'Hair,12.09%,52,430,+0.115
20,0,40058,Zac Blair,12.01%,105,874,E
21,0,31557,Jim Herman,12.00%,104,867,+0.029
22,0,29535,Brice Garnett,11.93%,105,880,+0.133
23,0,34099,Harris English,11.67%,133,1140,-0.038
24,0,48084,Wesley Bryan,11.57%,50,432,+0.040
25,0,33410,Andrew Landry,11.34%,100,882,-0.020
26,0,32816,Satoshi Kodaira,11.04%,66,598,E
27,0,27963,Chris Stroud,11.01%,63,572,+0.143
28,0,27936,Martin Laird,10.89%,103,946,+0.126
29,0,56762,Will Gordon,10.86%,134,1234,+0.045
29,0,30163,Henrik Norlander,10.86%,103,948,+0.126
31,0,49766,Hank Lebioda,10.82%,63,582,+0.159
32,0,40162,Justin Lower,10.80%,121,1120,-0.050
33,0,33413,Ben Martin,10.56%,117,1108,+0.017
34,0,47128,Richy Werenski,10.48%,105,1002,+0.105
35,0,35449,Adam Long,10.43%,125,1198,+0.016
36,0,39954,Cody Gribble,10.34%,72,696,-0.069
36,0,51950,Max McGreevy,10.34%,92,890,+0.315
38,0,54783,Dylan Wu,10.31%,113,1096,-0.044
39,0,29221,Webb Simpson,10.30%,76,738,+0.079
40,0,52372,Cameron Champ,10.24%,84,820,+0.095
41,0,24024,Zach Johnson,10.15%,79,778,+0.101
41,0,36871,Matt NeSmith,10.15%,119,1172,+0.134
43,0,47993,Denny McCarthy,10.08%,123,1220,-0.008
44,0,34098,Russell Henley,10.00%,102,1020,-0.069
45,0,55789,Taylor Montgomery,9.98%,118,1182,+0.068
45,0,51890,Greyson Sigg,9.98%,124,1242,-0.048
47,0,36326,David Lipsky,9.88%,111,1124,+0.009
48,0,49960,Sepp Straka,9.83%,106,1078,-0.075
49,0,35506,Mackenzie Hughes,9.70%,96,990,+0.052
50,0,50493,Justin Suh,9.66%,130,1346,+0.069
51,0,46442,Maverick McNealy,9.62%,65,676,+0.200
51,0,46441,Robby Shelton,9.62%,111,1154,+0.252
53,0,34563,Chesson Hadley,9.52%,104,1092,+0.058
54,0,32757,Patton Kizzire,9.48%,110,1160,+0.027
55,0,32139,Danny Willett,9.47%,70,739,+0.029
56,0,35310,Lanto Griffin,9.39%,59,628,+0.034
57,0,27214,Kevin Streelman,9.34%,110,1178,+0.164
58,0,25900,Lucas Glover,9.30%,104,1118,-0.019
59,0,48887,Matt Wallace,9.29%,86,926,+0.174
60,0,49298,Kramer Hickok,9.28%,101,1088,+0.030
61,0,39335,Kevin Roy,9.24%,68,736,+0.103
62,0,53165,Doc Redman,9.23%,86,932,+0.023
63,0,33653,Thomas Detry,9.21%,86,934,+0.081
64,0,28775,Nate Lashley,9.20%,108,1174,+0.111
65,0,47079,Harrison Endycott,9.18%,87,948,+0.057
66,0,33408,Tyson Alexander,9.16%,89,972,+0.067
67,0,45522,Christiaan Bezuidenhout,9.15%,101,1104,+0.158
68,0,58696,Peter Kuest,9.09%,50,550,-0.200
69,0,36801,Mark Hubbard,9.01%,112,1243,+0.063
70,0,46601,Trey Mullinax,8.97%,84,936,+0.036
71,0,23108,Matt Kuchar,8.94%,99,1108,+0.061
72,0,35532,Tom Hoge,8.92%,106,1188,+0.057
73,0,40115,Adam Svensson,8.89%,128,1440,+0.008
74,0,32662,Michael Gligic,8.86%,64,722,+0.188
75,0,34431,Robert Streb,8.78%,76,866,+0.053
76,0,57362,Austin Eckroat,8.77%,87,992,+0.115
77,0,46340,Alex Smalley,8.73%,113,1294,-0.062
78,0,25686,Jason Dufner,8.71%,84,964,+0.024
79,0,52513,Carson Young,8.62%,90,1044,+0.067
80,0,32640,Troy Merritt,8.61%,84,976,+0.119
81,0,47591,Eric Cole,8.60%,130,1512,-0.008
82,0,50095,Austin Smotherman,8.59%,97,1129,-0.082
83,0,51634,Sahith Theegala,8.57%,103,1202,-0.019
84,0,28420,Ryan Brehm,8.53%,80,938,+0.125
85,0,47983,Chad Ramey,8.51%,106,1246,+0.047
86,0,39975,Michael Kim,8.49%,81,954,-0.099
87,0,51997,Andrew Novak,8.44%,80,948,+0.038
87,0,52411,Kyle Westmoreland,8.44%,68,806,+0.103
89,0,47347,Adam Schenk,8.43%,115,1364,+0.043
90,0,58168,Davis Thompson,8.42%,102,1212,+0.059
91,0,47988,Nick Hardy,8.39%,104,1240,+0.077
92,0,29725,Tony Finau,8.38%,85,1014,-0.129
92,0,48117,Kurt Kitayama,8.38%,64,764,+0.125
94,0,37338,Zecheng Dou,8.35%,88,1054,+0.148
95,0,25818,Scott Piercy,8.30%,81,976,+0.111
96,0,22405,Justin Rose,8.29%,62,748,+0.065
97,0,52375,Doug Ghim,8.24%,85,1032,+0.047
98,0,20229,Stewart Cink,8.19%,75,916,+0.040
99,0,51349,Nico Echavarria,8.16%,62,760,+0.177
100,0,22056,Cameron Percy,8.15%,51,626,+0.039
101,0,46414,Aaron Rai,8.07%,98,1214,-0.020
102,0,25493,Nick Taylor,8.06%,84,1042,+0.048
103,0,30911,Tommy Fleetwood,8.02%,69,860,-0.130
104,0,32102,Rickie Fowler,7.99%,90,1126,-0.056
104,0,29420,Billy Horschel,7.99%,59,738,+0.034
104,0,40250,Taylor Pendrith,7.99%,89,1114,+0.056
107,0,32839,Hideki Matsuyama,7.98%,78,978,+0.064
108,0,45157,Cam Davis,7.97%,89,1116,+0.034
109,0,30926,Chris Kirk,7.91%,84,1062,-0.107
110,0,28252,Seamus Power,7.89%,72,912,-0.014
110,0,30692,Scott Stallings,7.89%,74,938,-0.054
110,0,35617,Martin Trainer,7.89%,42,532,+0.071
113,0,51491,Brandon Matthews,7.88%,46,584,+0.152
114,0,52374,Brandon Wu,7.87%,93,1182,+0.097
115,0,48867,Matti Schmid,7.85%,57,726,+0.088
116,0,48119,Ben Taylor,7.82%,92,1176,+0.065
117,0,29289,S.Y. Noh,7.81%,50,640,+0.140
118,0,45242,Kevin Yu,7.76%,52,670,-0.096
119,0,34466,Peter Malnati,7.72%,82,1062,+0.098
120,0,27349,Alex Noren,7.71%,78,1012,+0.167
121,0,37275,Sam Ryder,7.67%,94,1226,+0.213
121,0,48081,Xander Schauffele,7.67%,66,861,-0.152
123,0,27554,Scott Harrington,7.56%,60,794,-0.033
124,0,24502,Adam Scott,7.55%,55,728,+0.036
125,0,34610,Matthias Schwab,7.54%,85,1128,+0.153
126,0,47995,Davis Riley,7.51%,79,1052,+0.025
127,0,33204,Shane Lowry,7.44%,58,780,+0.069
128,0,32791,K.H. Lee,7.36%,84,1142,+0.024
129,0,47504,Sam Burns,7.29%,74,1015,+0.068
130,0,40098,Matt Fitzpatrick,7.26%,64,882,+0.016
130,0,33597,Harry Higgs,7.26%,60,826,-0.050
132,0,34255,Joseph Bramlett,7.25%,68,938,E
133,0,54628,Lee Hodges,7.20%,89,1236,+0.045
134,0,31646,Emiliano Grillo,7.18%,88,1226,+0.102
135,0,48699,Callum Tarren,7.17%,82,1144,+0.012
136,0,34076,Joel Dahmen,7.11%,72,1012,+0.056
137,0,31577,Tano Goya,7.10%,64,902,+0.063
138,0,49947,Taylor Moore,6.93%,78,1126,+0.064
138,0,49771,J.T. Poston,6.93%,83,1198,-0.048
140,0,50525,Collin Morikawa,6.91%,60,868,-0.167
141,0,50188,S.H. Kim,6.90%,93,1348,+0.118
142,0,55454,Carl Yuan,6.89%,66,958,-0.030
143,0,36724,Augusto Núñez,6.82%,55,806,+0.127
143,0,32333,Kevin Tway,6.82%,76,1114,+0.132
145,0,46046,Scottie Scheffler,6.81%,70,1028,+0.029
146,0,45609,Tyler Duncan,6.79%,75,1104,+0.013
147,0,39067,MJ Daffue,6.78%,70,1032,+0.071
