RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,TOTAL DRV RANK,GIR RANK
172,0,06515,Shaun Micheel,323,160,163
174,0,24138,Ian Poulter,324,143,181
175,0,20766,Padraig Harrington,326,142,184
176,0,20850,Daniel Chopra,327,140,187
177,0,07457,Steve Flesch,329,153,176
178,0,23800,Bryce Molder,331,179,152
179,0,25345,Carl Pettersson,335,166,169
180,0,23983,Luke Donald,338,186,152
180,0,21350,Ryuji Imada,338,173,165
182,0,20098,Stuart Appleby,341,156,185
183,0,27649,Brandt Snedeker,353,171,182
184,0,06514,Kevin Johnson,358,178,180
185,0,23718,Nathan Green,359,185,174
186,0,25720,Chad Collins,361,189,172
187,0,12755,Vance Veazey,363,186,177
188,0,23613,Rich Barcelo,369,183,186
189,0,32617,Jerod Turner,374,183,191
190,0,06012,Greg Kraft,376,188,188
191,0,01329,Brad Faxon,381,191,190
192,0,10423,Mike Weir,384,192,192
