RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF ROUNDS
1,0,23638,Brendon de Jonge,12
1,0,28475,Jeff Overton,12
3,0,11123,Chris Couch,10
4,0,32200,Roberto Castro,9
4,0,01320,Bob Estes,9
4,0,26596,Ryan Moore,9
4,0,34358,Jonathan Randolph,9
8,0,25396,Kevin Na,8
8,0,30692,Scott Stallings,8
8,0,32150,Michael Thompson,8
8,0,25804,Bubba Watson,8
8,0,20160,Charlie Wi,8
13,0,23718,Nathan Green,7
13,0,33122,Russell Knox,7
13,0,27302,Garth Mulroy,7
16,0,32334,Charlie Beljan,6
16,0,28307,Matt Every,6
16,0,31202,William McGirt,6
16,0,26951,Johnson Wagner,6
16,0,26289,Boo Weekley,6
16,0,21878,Mark Wilson,6
22,0,06036,Scott Dunlap,5
22,0,24358,Robert Garrigus,5
22,0,08725,Tom Gillis,5
22,0,12782,Tim Herron,5
22,0,12716,Charley Hoffman,5
22,0,24138,Ian Poulter,5
22,0,25190,Jeff Quinney,5
22,0,26331,Charl Schwartzel,5
22,0,27330,Josh Teater,5
22,0,24663,Y.E. Yang,5
32,0,07867,Woody Austin,4
32,0,12652,Cameron Beckman,4
32,0,27895,Jonas Blixt,4
32,0,20623,Gavin Coles,4
32,0,08931,Glen Day,4
32,0,06522,Ernie Els,4
32,0,28500,Martin Flores,4
32,0,01381,Fred Funk,4
32,0,10809,Jim Furyk,4
32,0,19846,Brian Gay,4
32,0,29420,Billy Horschel,4
32,0,33520,Randall Hutchison,4
32,0,24024,Zach Johnson,4
32,0,19970,Robert Karlsson,4
32,0,08075,Jerry Kelly,4
32,0,01619,Skip Kendall,4
32,0,01761,Len Mattiace,4
32,0,23800,Bryce Molder,4
32,0,23320,Ryan Palmer,4
32,0,21959,Ted Purdy,4
32,0,07749,Brett Quigley,4
32,0,27649,Brandt Snedeker,4
32,0,21951,Joey Snyder III,4
32,0,33418,Shawn Stefani,4
32,0,27214,Kevin Streelman,4
32,0,25834,Daniel Summerhays,4
32,0,02206,David Toms,4
32,0,27095,Nick Watney,4
60,0,20098,Stuart Appleby,3
60,0,23048,Eric Axley,3
60,0,28087,Kris Blanks,3
60,0,20593,Greg Chalmers,3
60,0,23983,Luke Donald,3
60,0,23409,James Driscoll,3
60,0,27797,Derek Lamely,3
60,0,01706,Davis Love III,3
60,0,26881,Jarrod Lyle,3
60,0,27933,John Merrick,3
60,0,24140,Sean O'Hair,3
60,0,20628,Arron Oberholser,3
60,0,27556,Ted Potter Jr.,3
60,0,02049,Gene Sauers,3
60,0,29221,Webb Simpson,3
60,0,26595,Derek Tolan,3
60,0,06078,Esteban Toledo,3
60,0,23788,D.J. Trahan,3
60,0,33419,Cameron Tringale,3
60,0,25632,Jimmy Walker,3
60,0,20436,Garrett Willis,3
81,0,20029,Notah Begay III,2
81,0,20070,Matt Bettencourt,2
81,0,20104,Ken Duke,2
81,0,01334,Keith Fergus,2
81,0,25900,Lucas Glover,2
81,0,29720,Andres Gonzales,2
81,0,22792,Peter Hanson,2
81,0,35994,Jay Hwang,2
81,0,19958,Miguel Angel Jiménez,2
81,0,26420,Richard Johnson,2
81,0,24940,Edward Loar,2
81,0,20634,Peter Lonard,2
81,0,01707,Steve Lowery,2
81,0,21099,David Lynn,2
81,0,01766,Billy Mayfair,2
81,0,01813,Mike Miles,2
81,0,33968,Thorbjørn Olesen,2
81,0,30237,Cory Renfrew,2
81,0,32058,José de Jesús Rodríguez,2
81,0,29518,Brendan Steele,2
81,0,26287,Roland Thatcher,2
81,0,26497,Casey Wittenberg,2
81,0,02294,Willie Wood,2
