RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,35891,Cameron Smith,12' 3",724.583,59,-0.27
2,0,20229,Stewart Cink,12' 6",698.833,56,-0.16
3,0,24024,Zach Johnson,12' 8",1269.000,100,-0.29
3,0,32839,Hideki Matsuyama,12' 8",745.500,59,-0.32
5,0,21209,Sergio Garcia,13' 2",342.167,26,-0.19
6,0,25720,Chad Collins,13' 7",939.583,69,+0.01
6,0,25632,Jimmy Walker,13' 7",912.750,67,-0.13
8,0,34262,Jon Curran,13' 11",1818.667,131,-0.22
9,0,32640,Troy Merritt,14' 0",1052.667,75,-0.31
10,0,24502,Adam Scott,14' 1",704.667,50,-0.08
10,0,25349,Tim Wilkinson,14' 1",959.000,68,-0.21
12,0,29478,Kevin Kisner,14' 2",1089.333,77,-0.18
13,0,32200,Roberto Castro,14' 4",1651.000,115,-0.26
14,0,32102,Rickie Fowler,14' 5",977.667,68,-0.24
14,0,31646,Emiliano Grillo,14' 5",1238.000,86,-0.09
16,0,06527,Steve Stricker,14' 6",1042.500,72,-0.24
17,0,23108,Matt Kuchar,14' 9",1579.500,107,-0.23
17,0,34360,Patrick Reed,14' 9",1530.250,104,-0.30
19,0,24507,Jason Bohn,14' 11",1249.750,84,-0.24
19,0,10809,Jim Furyk,14' 11",551.583,37,-0.14
19,0,29420,Billy Horschel,14' 11",701.750,47,-0.09
19,0,20691,Greg Owen,14' 11",1045.167,70,-0.10
19,0,20645,John Senden,14' 11",1449.750,97,-0.25
24,0,23800,Bryce Molder,15' 0",1516.750,101,-0.17
24,0,23325,Vaughn Taylor,15' 0",1392.750,93,-0.09
26,0,30925,Dustin Johnson,15' 1",1325.583,88,-0.17
26,0,28237,Rory McIlroy,15' 1",784.000,52,-0.12
26,0,26331,Charl Schwartzel,15' 1",905.667,60,-0.17
29,0,25396,Kevin Na,15' 2",865.667,57,-0.12
29,0,29289,S.Y. Noh,15' 2",972.083,64,-0.22
31,0,20104,Ken Duke,15' 3",902.167,59,-0.10
31,0,24912,Will MacKenzie,15' 3",1232.250,81,-0.23
33,0,06522,Ernie Els,15' 4",1025.917,67,-0.15
33,0,30711,Colt Knost,15' 4",1581.583,103,-0.19
33,0,28475,Jeff Overton,15' 4",950.667,62,-0.05
36,0,31557,Jim Herman,15' 5",1264.833,82,-0.18
36,0,30692,Scott Stallings,15' 5",710.833,46,-0.02
38,0,27649,Brandt Snedeker,15' 6",1271.583,82,-0.16
39,0,20098,Stuart Appleby,15' 8",1329.250,85,-0.26
