RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,35732,Wes Roach,2.77,202,73
2,0,32200,Roberto Castro,2.86,223,78
3,0,34264,Hudson Swafford,2.88,115,40
4,0,35879,Kelly Kraft,2.89,272,94
5,0,20472,Alex Cejka,2.93,161,55
5,0,28237,Rory McIlroy,2.93,504,172
7,0,39997,Corey Conners,2.94,368,125
7,0,24024,Zach Johnson,2.94,188,64
9,0,21731,Freddie Jacobson,2.95,121,41
9,0,26851,Marc Leishman,2.95,322,109
9,0,33418,Shawn Stefani,2.95,325,110
12,0,49303,Anders Albertson,2.96,204,69
12,0,32757,Patton Kizzire,2.96,219,74
12,0,29926,Danny Lee,2.96,299,101
12,0,24361,Pat Perez,2.96,272,92
12,0,25818,Scott Piercy,2.96,320,108
12,0,34256,Andrew Putnam,2.96,311,105
12,0,29221,Webb Simpson,2.96,421,142
19,0,22371,Aaron Baddeley,2.97,178,60
19,0,46523,Joey Garber,2.97,229,77
19,0,25198,Francesco Molinari,2.97,235,79
19,0,23621,Rory Sabbatini,2.97,425,143
19,0,30110,Kyle Stanley,2.97,226,76
19,0,31560,Brian Stuard,2.97,354,119
19,0,47128,Richy Werenski,2.97,202,68
26,0,35450,Patrick Cantlay,2.98,465,156
26,0,39977,Max Homa,2.98,244,82
26,0,31420,Anirban Lahiri,2.98,194,65
26,0,25396,Kevin Na,2.98,179,60
26,0,23325,Vaughn Taylor,2.98,376,126
26,0,29484,Peter Uihlein,2.98,179,60
32,0,45526,Abraham Ancer,2.99,311,104
32,0,19803,Ryan Armour,2.99,218,73
32,0,32839,Hideki Matsuyama,2.99,479,160
32,0,27963,Chris Stroud,2.99,206,69
32,0,27095,Nick Watney,2.99,317,106
37,0,27958,Ryan Blaum,3.00,351,117
37,0,34021,Bud Cauley,3.00,264,88
37,0,28679,Fabián Gómez,3.00,168,56
37,0,46402,Talor Gooch,3.00,180,60
37,0,29420,Billy Horschel,3.00,429,143
37,0,49766,Hank Lebioda,3.00,207,69
37,0,37275,Sam Ryder,3.00,219,73
37,0,35891,Cameron Smith,3.00,240,80
37,0,49964,Aaron Wise,3.00,273,91
46,0,52372,Cameron Champ,3.01,304,101
46,0,47959,Bryson DeChambeau,3.01,373,124
46,0,32102,Rickie Fowler,3.01,470,156
46,0,24138,Ian Poulter,3.01,355,118
46,0,47347,Adam Schenk,3.01,421,140
46,0,30692,Scott Stallings,3.01,235,78
46,0,27330,Josh Teater,3.01,253,84
53,0,29268,Bronson Burgoon,3.02,193,64
53,0,28089,Jason Day,3.02,344,114
53,0,29970,Dylan Frittelli,3.02,347,115
53,0,30925,Dustin Johnson,3.02,468,155
53,0,30944,Jason Kokrak,3.02,359,119
53,0,48822,Sebastián Muñoz,3.02,332,110
53,0,21528,Henrik Stenson,3.02,284,94
60,0,40026,Daniel Berger,3.03,242,80
60,0,33141,Keegan Bradley,3.03,267,88
60,0,29725,Tony Finau,3.03,509,168
60,0,40098,Matt Fitzpatrick,3.03,194,64
60,0,10809,Jim Furyk,3.03,336,111
60,0,23353,J.J. Henry,3.03,121,40
60,0,21961,Charles Howell III,3.03,469,155
60,0,47993,Denny McCarthy,3.03,221,73
60,0,49771,J.T. Poston,3.03,391,129
60,0,26476,Chez Reavie,3.03,424,140
60,0,32058,José de Jesús Rodríguez,3.03,206,68
60,0,22405,Justin Rose,3.03,448,148
60,0,30786,Brady Schnell,3.03,194,64
60,0,34046,Jordan Spieth,3.03,497,164
60,0,32150,Michael Thompson,3.03,267,88
60,0,26951,Johnson Wagner,3.03,209,69
76,0,25686,Jason Dufner,3.04,243,80
76,0,36689,Brooks Koepka,3.04,496,163
76,0,23108,Matt Kuchar,3.04,499,164
76,0,45486,Joaquin Niemann,3.04,383,126
76,0,26329,Louis Oosthuizen,3.04,346,114
76,0,48081,Xander Schauffele,3.04,429,141
76,0,24502,Adam Scott,3.04,413,136
76,0,33448,Justin Thomas,3.04,474,156
76,0,31323,Gary Woodland,3.04,432,142
85,0,30911,Tommy Fleetwood,3.05,390,128
85,0,25900,Lucas Glover,3.05,461,151
85,0,36799,Stephan Jaeger,3.05,247,81
85,0,33410,Andrew Landry,3.05,229,75
85,0,34466,Peter Malnati,3.05,433,142
85,0,26596,Ryan Moore,3.05,259,85
85,0,46970,Jon Rahm,3.05,533,175
85,0,34360,Patrick Reed,3.05,571,187
85,0,39327,Ben Silverman,3.05,198,65
85,0,39324,J.J. Spaun,3.05,256,84
85,0,37189,Harold Varner III,3.05,393,129
96,0,51766,Wyndham Clark,3.06,309,101
96,0,35376,Roberto Díaz,3.06,199,65
96,0,45609,Tyler Duncan,3.06,245,80
96,0,36852,Jim Knous,3.06,208,68
96,0,25572,Graeme McDowell,3.06,285,93
96,0,20572,Rod Pampling,3.06,52,17
96,0,29223,Sam Saunders,3.06,263,86
96,0,32333,Kevin Tway,3.06,272,89
104,0,33948,Byeong Hun An,3.07,319,104
104,0,25364,Paul Casey,3.07,469,153
104,0,34076,Joel Dahmen,3.07,412,134
104,0,19846,Brian Gay,3.07,282,92
104,0,33399,Adam Hadwin,3.07,270,88
104,0,26758,David Hearn,3.07,138,45
104,0,35506,Mackenzie Hughes,3.07,273,89
104,0,32791,K.H. Lee,3.07,298,97
104,0,32640,Troy Merritt,3.07,206,67
104,0,01810,Phil Mickelson,3.07,270,88
104,0,27556,Ted Potter Jr.,3.07,175,57
104,0,27649,Brandt Snedeker,3.07,411,134
104,0,40115,Adam Svensson,3.07,307,100
