RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,22621,Ben Curtis,53' 1",13.368,21
2,0,01320,Bob Estes,49' 8",13.700,23
3,0,22046,Geoff Ogilvy,47' 11",12.073,21
4,0,23353,J.J. Henry,47' 10",22.387,39
5,0,09011,David Duval,47' 7",6.276,11
6,0,23048,Eric Axley,47' 3",9.635,17
7,0,27936,Martin Laird,47' 2",18.124,32
8,0,01313,Steve Elkington,47' 1",13.565,24
9,0,10423,Mike Weir,47' 0",15.795,28
10,0,24924,Bill Haas,46' 9",26.366,47
11,0,06539,Rick Price,46' 7",15.647,28
12,0,01928,Corey Pavin,46' 5",8.353,15
13,0,28089,Jason Day,45' 11",13.771,25
14,0,24357,K.J. Choi,45' 10",10.445,19
15,0,20848,Ángel Cabrera,45' 9",10.422,19
15,0,23108,Matt Kuchar,45' 9",15.366,28
15,0,27933,John Merrick,45' 9",9.887,18
18,0,01329,Brad Faxon,45' 8",6.023,11
19,0,12716,Charley Hoffman,45' 5",20.710,38
19,0,26420,Richard Johnson,45' 5",16.350,30
21,0,10809,Jim Furyk,45' 3",8.689,16
22,0,06251,Chris DiMarco,45' 2",17.874,33
22,0,23983,Luke Donald,45' 2",8.134,15
22,0,25345,Carl Pettersson,45' 2",12.475,23
25,0,20098,Stuart Appleby,45' 1",18.402,34
26,0,20593,Greg Chalmers,45' 0",12.961,24
26,0,12705,Cliff Kresge,45' 0",19.454,36
28,0,08793,Tiger Woods,44' 10",8.610,16
29,0,22913,John Rollins,44' 8",21.454,40
29,0,21878,Mark Wilson,44' 8",20.919,39
31,0,23778,Brad Adamonis,44' 3",13.805,26
32,0,20850,Daniel Chopra,44' 2",18.013,34
32,0,19846,Brian Gay,44' 2",12.181,23
32,0,20160,Charlie Wi,44' 2",9.544,18
35,0,23638,Brendon de Jonge,44' 0",25.887,49
35,0,23349,Charles Warren,44' 0",18.464,35
37,0,20634,Peter Lonard,43' 11",25.802,49
37,0,25919,Brian Vranesh,43' 11",18.431,35
39,0,26300,Matt Jones,43' 10",11.568,22
39,0,27214,Kevin Streelman,43' 10",26.850,51
41,0,10733,Kent Jones,43' 9",16.277,31
42,0,27120,Troy Matteson,43' 8",19.930,38
42,0,21959,Ted Purdy,43' 8",27.755,53
44,0,27060,John Mallinger,43' 6",15.147,29
45,0,01132,Mark Brooks,43' 5",10.948,21
46,0,21961,Charles Howell III,43' 4",15.593,30
46,0,10860,Justin Leonard,43' 4",10.918,21
48,0,06197,Michael Allen,43' 3",12.459,24
49,0,24449,Parker McLachlin,43' 2",16.573,32
50,0,20229,Stewart Cink,43' 1",10.348,20
50,0,21350,Ryuji Imada,43' 1",11.375,22
50,0,26301,James Nitties,43' 1",16.538,32
53,0,10885,Robert Allenby,43' 0",22.200,43
53,0,21949,Joe Ogilvie,43' 0",17.549,34
55,0,20498,Briny Baird,42' 11",19.564,38
55,0,25562,Andres Romero,42' 11",11.856,23
57,0,01577,Lee Janzen,42' 10",15.428,30
57,0,22961,David Mathis,42' 10",16.438,32
59,0,25632,Jimmy Walker,42' 8",12.794,25
60,0,24358,Robert Garrigus,42' 7",24.504,48
60,0,23718,Nathan Green,42' 7",21.481,42
60,0,24781,Hunter Mahan,42' 7",18.381,36
60,0,06595,Kevin Sutherland,42' 7",16.357,32
64,0,07457,Steve Flesch,42' 6",21.407,42
64,0,24361,Pat Perez,42' 6",13.271,26
64,0,23623,Bo Van Pelt,42' 6",21.949,43
67,0,07223,Brian Bateman,42' 5",10.184,20
68,0,06643,Paul Goydos,42' 2",14.674,29
68,0,20572,Rod Pampling,42' 2",17.209,34
70,0,25804,Bubba Watson,42' 1",14.649,29
71,0,20472,Alex Cejka,42' 0",19.642,39
71,0,27141,J.B. Holmes,42' 0",21.654,43
71,0,29718,Anthony Kim,42' 0",11.582,23
74,0,22892,Jason Gore,41' 10",22.075,44
75,0,06567,Vijay Singh,41' 9",16.017,32
76,0,26695,Michael Letzig,41' 8",23.002,46
76,0,01945,Kenny Perry,41' 8",18.993,38
78,0,01473,Todd Hamilton,41' 7",13.961,28
78,0,26881,Jarrod Lyle,41' 7",6.482,13
80,0,24490,George McNeill,41' 6",15.926,32
80,0,28475,Jeff Overton,41' 6",17.417,35
82,0,21753,Brian Davis,41' 5",20.362,41
82,0,12782,Tim Herron,41' 5",19.899,40
84,0,12510,Chad Campbell,41' 4",16.378,33
84,0,10425,Jay Williamson,41' 4",22.829,46
86,0,06012,Greg Kraft,41' 3",11.888,24
86,0,10585,Scott McCarron,41' 3",13.354,27
86,0,02239,Scott Verplank,41' 3",11.391,23
89,0,24024,Zach Johnson,41' 2",16.779,34
89,0,27683,Leif Olson,41' 2",12.853,26
89,0,20691,Greg Owen,41' 2",22.713,46
89,0,22295,Darron Stiles,41' 2",14.336,29
93,0,20574,Mathew Goggin,41' 1",13.815,28
93,0,01706,Davis Love III,41' 1",19.210,39
93,0,01941,Tom Pernice Jr.,41' 1",18.742,38
96,0,20157,Retief Goosen,41' 0",8.358,17
96,0,01724,Jeff Maggert,41' 0",25.562,52
96,0,20127,Chris Riley,41' 0",13.272,27
96,0,27963,Chris Stroud,41' 0",20.651,42
100,0,24503,Jeff Klauk,40' 11",16.207,33
101,0,26498,Matt Weibring,40' 10",17.651,36
101,0,31323,Gary Woodland,40' 10",14.704,30
103,0,22293,Heath Slocum,40' 9",21.987,45
103,0,06527,Steve Stricker,40' 9",11.244,23
103,0,23788,D.J. Trahan,40' 9",22.008,45
106,0,01707,Steve Lowery,40' 7",21.924,45
107,0,01035,Tommy Armour III,40' 5",8.252,17
108,0,08845,Scott Sterling,40' 4",11.139,23
108,0,28780,Nicholas Thompson,40' 4",31.445,65
108,0,26668,Marc Turnesa,40' 4",20.314,42
111,0,21731,Freddie Jacobson,40' 3",12.076,25
111,0,01797,Rocco Mediate,40' 3",20.770,43
111,0,07749,Brett Quigley,40' 3",20.284,42
114,0,23541,Ben Crane,40' 2",16.884,35
114,0,29221,Webb Simpson,40' 2",19.275,40
116,0,24925,Jonathan Byrd,40' 1",21.663,45
116,0,01226,Fred Couples,40' 1",11.054,23
116,0,21805,Harrison Frazar,40' 1",14.901,31
119,0,01142,Bart Bryant,40' 0",9.126,19
119,0,12602,Dean Wilson,40' 0",14.395,30
121,0,12652,Cameron Beckman,39' 11",18.670,39
122,0,27466,Spencer Levin,39' 10",10.998,23
123,0,22371,Aaron Baddeley,39' 9",8.590,18
123,0,23614,Rich Beem,39' 9",14.314,30
123,0,25190,Jeff Quinney,39' 9",13.359,28
123,0,23621,Rory Sabbatini,39' 9",10.020,21
123,0,26951,Johnson Wagner,39' 9",16.226,34
128,0,01677,Tom Lehman,39' 8",8.094,17
128,0,26596,Ryan Moore,39' 8",17.612,37
130,0,08931,Glen Day,39' 6",19.443,41
130,0,25900,Lucas Glover,39' 6",19.427,41
