RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
61,0,25237,Kevin Muncrief,2' 7",503,1281.583
61,0,12660,Jesper Parnevik,2' 7",753,1960.750
61,0,01938,David Peoples,2' 7",783,2008.667
61,0,01941,Tom Pernice Jr.,2' 7",918,2390.917
61,0,01968,Nick Price,2' 7",363,940.167
61,0,02002,John Riegger,2' 7",551,1408.250
61,0,02049,Gene Sauers,2' 7",800,2079.917
61,0,02099,Scott Simpson,2' 7",537,1381.417
61,0,23307,Roger Tambellini,2' 7",774,2001.000
61,0,02206,David Toms,2' 7",630,1640.917
61,0,08385,Omar Uresti,2' 7",801,2053.500
61,0,08793,Tiger Woods,2' 7",541,1400.417
102,0,06197,Michael Allen,2' 8",801,2154.750
102,0,10885,Robert Allenby,2' 8",815,2159.583
102,0,06004,Stephen Ames,2' 8",847,2263.583
102,0,22371,Aaron Baddeley,2' 8",767,2025.500
102,0,23613,Rich Barcelo,2' 8",638,1679.583
102,0,19824,Craig Barlow,2' 8",762,2000.917
102,0,12652,Cameron Beckman,2' 8",918,2485.083
102,0,08123,Jeff Brehaut,2' 8",1018,2745.667
102,0,01127,Danny Briggs,2' 8",824,2169.083
102,0,06809,Bob Burns,2' 8",810,2129.833
102,0,12510,Chad Campbell,2' 8",861,2322.500
102,0,20850,Daniel Chopra,2' 8",963,2570.667
102,0,11123,Chris Couch,2' 8",520,1390.000
102,0,08835,Kris Cox,2' 8",659,1780.500
102,0,19881,Robert Damron,2' 8",871,2297.250
102,0,23983,Luke Donald,2' 8",698,1846.500
102,0,01313,Steve Elkington,2' 8",609,1607.500
102,0,12760,Danny Ellis,2' 8",719,1938.167
102,0,21805,Harrison Frazar,2' 8",740,1953.917
102,0,25900,Lucas Glover,2' 8",939,2477.167
102,0,01553,John Huston,2' 8",488,1287.583
102,0,24024,Zach Johnson,2' 8",937,2515.250
102,0,20094,Jonathan Kaye,2' 8",690,1826.333
102,0,23108,Matt Kuchar,2' 8",828,2197.000
102,0,23552,Hank Kuehne,2' 8",848,2261.750
102,0,01666,Bernhard Langer,2' 8",439,1175.417
102,0,01685,J.L. Lewis,2' 8",960,2527.750
102,0,01724,Jeff Maggert,2' 8",550,1454.667
102,0,24781,Hunter Mahan,2' 8",845,2269.000
102,0,12680,Shigeki Maruyama,2' 8",778,2056.000
102,0,08339,Spike McRoy,2' 8",847,2225.333
102,0,20628,Arron Oberholser,2' 8",672,1806.250
102,0,21949,Joe Ogilvie,2' 8",847,2235.750
102,0,22046,Geoff Ogilvy,2' 8",777,2075.083
102,0,01926,Steve Pate,2' 8",656,1767.667
102,0,01945,Kenny Perry,2' 8",695,1838.750
102,0,01948,Tim Petrovic,2' 8",900,2390.333
102,0,25345,Carl Pettersson,2' 8",777,2060.250
102,0,20645,John Senden,2' 8",974,2622.000
102,0,22293,Heath Slocum,2' 8",906,2450.667
102,0,20580,Andre Stolz,2' 8",524,1416.583
102,0,02245,Grant Waite,2' 8",773,2072.000
102,0,02246,Duffy Waldorf,2' 8",640,1680.500
102,0,12602,Dean Wilson,2' 8",908,2388.083
146,0,01035,Tommy Armour III,2' 9",846,2302.000
146,0,07867,Woody Austin,2' 9",921,2528.583
146,0,07363,Craig Bowden,2' 9",792,2173.250
146,0,21646,David Branshaw,2' 9",803,2201.417
146,0,23135,Tim Clark,2' 9",741,2018.750
146,0,19825,Darren Clarke,2' 9",354,987.500
146,0,20585,Niclas Fasth,2' 9",533,1447.333
146,0,01329,Brad Faxon,2' 9",683,1904.917
146,0,01361,Dan Forsman,2' 9",696,1917.583
146,0,01381,Fred Funk,2' 9",891,2442.667
146,0,10201,Matt Gogel,2' 9",692,1888.083
146,0,20378,Mathias Grönberg,2' 9",797,2210.833
146,0,08537,J.P. Hayes,2' 9",676,1852.500
146,0,10733,Kent Jones,2' 9",971,2642.000
146,0,12705,Cliff Kresge,2' 9",785,2186.167
146,0,11032,Frank Lickliter II,2' 9",800,2186.083
146,0,01761,Len Mattiace,2' 9",703,1928.000
146,0,06515,Shaun Micheel,2' 9",778,2159.917
146,0,12753,David Morland IV,2' 9",635,1727.917
146,0,25396,Kevin Na,2' 9",898,2460.583
146,0,01887,Mark O'Meara,2' 9",418,1133.000
146,0,20572,Rod Pampling,2' 9",810,2228.167
146,0,20663,Brenden Pappas,2' 9",1013,2744.250
146,0,01920,Craig Parry,2' 9",363,991.417
146,0,10213,Dicky Pride,2' 9",643,1776.750
146,0,21959,Ted Purdy,2' 9",1088,3016.333
146,0,07749,Brett Quigley,2' 9",938,2579.750
146,0,23497,Tag Ridings,2' 9",440,1205.667
146,0,22913,John Rollins,2' 9",715,1996.000
146,0,23621,Rory Sabbatini,2' 9",770,2134.333
146,0,24502,Adam Scott,2' 9",416,1128.500
146,0,02106,Chris Smith,2' 9",1067,2891.000
146,0,23623,Bo Van Pelt,2' 9",870,2387.000
179,0,01161,Mark Calcavecchia,2' 10",620,1752.333
179,0,22621,Ben Curtis,2' 10",432,1233.583
179,0,07457,Steve Flesch,2' 10",864,2472.833
179,0,23338,David Gossett,2' 10",550,1562.667
179,0,08337,Mike Heinen,2' 10",545,1525.917
179,0,21731,Freddie Jacobson,2' 10",636,1803.667
179,0,01577,Lee Janzen,2' 10",741,2119.583
179,0,26420,Richard Johnson,2' 10",957,2724.500
179,0,01810,Phil Mickelson,2' 10",568,1626.333
179,0,24361,Pat Perez,2' 10",915,2594.750
179,0,10912,Craig Perks,2' 10",680,1924.500
190,0,06214,Guy Boros,2' 11",617,1797.917
190,0,24290,D.J. Brigman,2' 11",738,2147.083
190,0,23541,Ben Crane,2' 11",816,2387.250
190,0,26287,Roland Thatcher,2' 11",665,1930.417
190,0,06613,Tommy Tolles,2' 11",619,1820.833
195,0,23063,Scott Hend,3' 0",754,2272.167
195,0,23320,Ryan Palmer,3' 0",950,2866.583
