RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (FEET),TOTAL PUTTS
1,0,12645,Brent Geiberger,25' 5",21569.750,848
2,0,01926,Steve Pate,24' 10",15177.750,611
3,0,01887,Mark O'Meara,24' 9",9692.500,392
4,0,23541,Ben Crane,24' 8",19203.667,779
5,0,01761,Len Mattiace,24' 7",16583.583,674
6,0,01361,Dan Forsman,24' 6",16029.500,654
6,0,08793,Tiger Woods,24' 6",12840.750,525
8,0,23983,Luke Donald,24' 5",16300.750,668
8,0,07749,Brett Quigley,24' 5",21525.250,882
10,0,07223,Brian Bateman,24' 4",18277.167,751
10,0,21731,Freddie Jacobson,24' 4",14612.083,601
12,0,20645,John Senden,24' 3",22206.167,915
13,0,12394,Tom Carter,24' 2",24105.083,996
13,0,01378,David Frost,24' 2",17891.167,741
13,0,20382,Stephen Leaney,24' 2",14670.417,608
13,0,12602,Dean Wilson,24' 2",20827.583,863
17,0,22371,Aaron Baddeley,24' 1",17664.667,734
17,0,19825,Darren Clarke,24' 1",8038.833,334
17,0,24024,Zach Johnson,24' 1",21542.167,895
17,0,12660,Jesper Parnevik,24' 1",17319.250,720
17,0,02106,Chris Smith,24' 1",23925.750,994
22,0,06613,Tommy Tolles,24' 0",13780.667,575
22,0,02246,Duffy Waldorf,24' 0",14486.000,604
24,0,23353,J.J. Henry,23' 11",22857.500,955
24,0,26420,Richard Johnson,23' 11",21914.917,915
24,0,21893,Brian Kortan,23' 11",13876.500,580
27,0,08337,Mike Heinen,23' 10",12166.250,510
28,0,01577,Lee Janzen,23' 9",16194.750,683
29,0,20498,Briny Baird,23' 8",21364.083,902
29,0,01261,Jay Delsing,23' 8",15440.417,653
29,0,01473,Todd Hamilton,23' 8",16709.000,707
29,0,06515,Shaun Micheel,23' 8",17278.500,729
29,0,21878,Mark Wilson,23' 8",14631.417,619
34,0,06197,Michael Allen,23' 7",18147.833,770
34,0,06004,Stephen Ames,23' 7",19117.250,810
34,0,23108,Matt Kuchar,23' 7",18374.250,778
34,0,07939,Dan Olsen,23' 7",15370.167,651
34,0,06527,Steve Stricker,23' 7",15480.750,657
34,0,23623,Bo Van Pelt,23' 7",19644.417,833
34,0,02245,Grant Waite,23' 7",17158.583,727
41,0,01035,Tommy Armour III,23' 6",18838.167,803
41,0,07457,Steve Flesch,23' 6",19220.167,817
41,0,08075,Jerry Kelly,23' 6",20651.750,880
41,0,01928,Corey Pavin,23' 6",15062.417,641
41,0,10213,Dicky Pride,23' 6",14137.250,602
41,0,23621,Rory Sabbatini,23' 6",16948.333,720
41,0,22548,Patrick Sheehan,23' 6",22972.167,976
41,0,02099,Scott Simpson,23' 6",11792.250,501
49,0,23497,Tag Ridings,23' 5",9657.917,413
49,0,24502,Adam Scott,23' 5",9242.083,394
49,0,20548,Hidemichi Tanaka,23' 5",19478.583,833
52,0,20029,Notah Begay III,23' 4",14896.667,638
52,0,01127,Danny Briggs,23' 4",18126.167,776
52,0,24290,D.J. Brigman,23' 4",15994.667,685
52,0,11123,Chris Couch,23' 4",11344.500,487
52,0,01313,Steve Elkington,23' 4",13427.667,576
52,0,10201,Matt Gogel,23' 4",15311.000,656
52,0,20157,Retief Goosen,23' 4",9882.333,423
52,0,20378,Mathias Grönberg,23' 4",17524.583,750
52,0,12782,Tim Herron,23' 4",15965.417,684
52,0,22046,Geoff Ogilvy,23' 4",17287.750,742
52,0,23320,Ryan Palmer,23' 4",20719.000,887
52,0,01920,Craig Parry,23' 4",8004.083,343
52,0,01927,Dennis Paulson,23' 4",14855.750,637
52,0,02010,Loren Roberts,23' 4",15965.917,684
66,0,01042,Paul Azinger,23' 3",14678.250,632
66,0,07721,Pat Bates,23' 3",21602.750,929
66,0,12760,Danny Ellis,23' 3",16067.250,691
66,0,10585,Scott McCarron,23' 3",17675.583,760
66,0,08339,Spike McRoy,23' 3",18557.917,797
66,0,01938,David Peoples,23' 3",17377.083,748
66,0,10912,Craig Perks,23' 3",14779.167,635
66,0,02049,Gene Sauers,23' 3",17494.583,753
74,0,20850,Daniel Chopra,23' 2",21318.250,920
74,0,01329,Brad Faxon,23' 2",15318.917,662
74,0,24781,Hunter Mahan,23' 2",18383.333,794
74,0,12682,Hirofumi Miyase,23' 2",13487.083,582
74,0,20572,Rod Pampling,23' 2",17790.750,768
74,0,20663,Brenden Pappas,23' 2",22383.417,965
74,0,26287,Roland Thatcher,23' 2",14291.833,616
81,0,07363,Craig Bowden,23' 1",17309.417,751
81,0,08123,Jeff Brehaut,23' 1",22107.750,958
81,0,24357,K.J. Choi,23' 1",14814.667,641
81,0,01219,John Cook,23' 1",11750.583,509
81,0,10733,Kent Jones,23' 1",21373.083,925
81,0,12680,Shigeki Maruyama,23' 1",17160.750,743
81,0,01766,Billy Mayfair,23' 1",23094.333,1000
88,0,21407,Arjun Atwal,23' 0",16820.917,732
88,0,21805,Harrison Frazar,23' 0",16239.167,706
88,0,21961,Charles Howell III,23' 0",18180.917,790
88,0,06332,Neal Lancaster,23' 0",21640.167,942
88,0,23307,Roger Tambellini,23' 0",16713.417,727
93,0,10885,Robert Allenby,22' 11",17604.250,767
93,0,20593,Greg Chalmers,22' 11",14384.750,627
93,0,01619,Skip Kendall,22' 11",17436.333,760
93,0,12705,Cliff Kresge,22' 11",16807.583,733
93,0,11032,Frank Lickliter II,22' 11",17437.167,761
93,0,01707,Steve Lowery,22' 11",16839.667,735
93,0,01771,Blaine McCallister,22' 11",14185.000,620
93,0,06373,José María Olazábal,22' 11",9509.333,415
93,0,20127,Chris Riley,22' 11",12335.750,539
102,0,06214,Guy Boros,22' 10",13156.250,577
102,0,25686,Jason Dufner,22' 10",16804.250,735
102,0,20121,Todd Fischer,22' 10",21169.250,927
102,0,12823,Carlos Franco,22' 10",21259.583,931
102,0,01457,Jay Haas,22' 10",14430.167,633
102,0,20094,Jonathan Kaye,22' 10",14738.583,645
102,0,01706,Davis Love III,22' 10",13451.750,590
102,0,01941,Tom Pernice Jr.,22' 10",19998.417,875
102,0,25345,Carl Pettersson,22' 10",16841.083,737
102,0,06595,Kevin Sutherland,22' 10",15048.667,660
112,0,12652,Cameron Beckman,22' 9",19651.167,863
112,0,24925,Jonathan Byrd,22' 9",15254.667,671
112,0,12510,Chad Campbell,22' 9",18685.083,821
