RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST. (INCHES),TOTAL ROUNDS,AVG DIST.,BEST ROUND
129,0,21646,David Branshaw,76' 4",64152,70,426,0201001684
129,0,20382,Stephen Leaney,76' 4",52236,57,430,2004002020
129,0,12682,Hirofumi Miyase,76' 4",48534,53,430,2202001642
129,0,01926,Steve Pate,76' 4",50378,55,437,0803002245
133,0,01139,Olin Browne,76' 2",70398,77,427,2101001572
133,0,12510,Chad Campbell,76' 2",69463,76,430,2103001753
133,0,23338,David Gossett,76' 2",44787,49,427,1101001619
133,0,12705,Cliff Kresge,76' 2",64909,71,426,1003002000
133,0,01677,Tom Lehman,76' 2",49351,54,429,4702002102
138,0,20498,Briny Baird,76' 1",70295,77,428,1003001995
138,0,01941,Tom Pernice Jr.,76' 1",74834,82,428,2802001603
138,0,06567,Vijay Singh,76' 1",80331,88,434,0404001752
141,0,10885,Robert Allenby,76' 0",62007,68,426,0701001633
141,0,25686,Jason Dufner,76' 0",61110,67,433,0203001658
141,0,01553,John Huston,76' 0",41021,45,427,1601001410
141,0,23307,Roger Tambellini,76' 0",61133,67,429,1404001579
145,0,12782,Tim Herron,75' 11",60114,66,429,0201001838
145,0,20645,John Senden,75' 11",74669,82,427,2104001613
147,0,12823,Carlos Franco,75' 10",78269,86,428,1101002058
148,0,01388,Robert Gamez,75' 9",79971,88,429,2902001834
149,0,01685,J.L. Lewis,75' 8",78059,86,429,2801001929
150,0,02002,John Riegger,75' 6",43479,48,422,0701001395
151,0,24507,Jason Bohn,75' 3",74015,82,425,3503001922
151,0,20121,Todd Fischer,75' 3",78526,87,430,1301001405
153,0,20634,Peter Lonard,75' 2",48720,54,423,2303001823
153,0,06373,José María Olazábal,75' 2",37002,41,430,3202002458
153,0,01927,Dennis Paulson,75' 2",57748,64,422,1701001632
156,0,19881,Robert Damron,75' 1",71178,79,424,2401001838
156,0,08339,Spike McRoy,75' 1",65799,73,425,0603001666
158,0,23614,Rich Beem,75' 0",54872,61,423,1901001591
158,0,06621,Joe Durant,75' 0",67491,75,418,4804001972
158,0,02106,Chris Smith,75' 0",76489,85,425,0202001787
161,0,20548,Hidemichi Tanaka,74' 10",69154,77,422,2903001962
162,0,22293,Heath Slocum,74' 9",71773,80,423,1601001717
163,0,01142,Bart Bryant,74' 8",58212,65,417,4003001536
164,0,21961,Charles Howell III,74' 6",66182,74,416,2601002093
165,0,08537,J.P. Hayes,74' 5",53560,60,422,4202001763
166,0,23325,Vaughn Taylor,74' 4",65142,73,420,3101001916
167,0,25900,Lucas Glover,74' 2",70349,79,420,3201002256
167,0,01666,Bernhard Langer,74' 2",36501,41,416,1102001725
167,0,06078,Esteban Toledo,74' 2",67621,76,419,4302001668
170,0,21893,Brian Kortan,74' 1",47139,53,414,3802001566
171,0,01473,Todd Hamilton,74' 0",62168,70,417,4401001942
171,0,01797,Rocco Mediate,74' 0",28422,32,418,2104001768
173,0,25396,Kevin Na,73' 11",73609,83,423,1101001761
174,0,01928,Corey Pavin,73' 10",55826,63,420,1302001584
175,0,23353,J.J. Henry,73' 8",77797,88,414,2001001801
176,0,20580,Andre Stolz,73' 7",41516,47,414,4403001423
177,0,01771,Blaine McCallister,73' 5",47566,54,425,3101001602
178,0,25237,Kevin Muncrief,73' 4",36099,41,419,3801001520
178,0,02101,Joey Sindelar,73' 4",74788,85,417,4703001707
180,0,01766,Billy Mayfair,73' 3",78224,89,409,1401001769
181,0,01320,Bob Estes,73' 2",41262,47,418,2701001652
182,0,08123,Jeff Brehaut,73' 0",77055,88,415,2804001750
182,0,02245,Grant Waite,73' 0",56947,65,415,2802001332
184,0,01219,John Cook,72' 8",41846,48,408,2603001589
184,0,20585,Niclas Fasth,72' 8",41838,48,411,4301001622
186,0,06595,Kevin Sutherland,72' 7",54857,63,410,3704001438
187,0,01226,Fred Couples,72' 6",37398,43,411,2404001904
188,0,20029,Notah Begay III,72' 5",54738,63,405,2902001570
189,0,20378,Mathias Grönberg,72' 1",61418,71,408,0305001513
190,0,01132,Mark Brooks,71' 5",46259,54,399,0701001413
191,0,10213,Dicky Pride,70' 8",47503,56,399,0802001542
191,0,08385,Omar Uresti,70' 8",60188,71,398,4504001691
193,0,26287,Roland Thatcher,70' 6",46555,55,407,4302001628
194,0,10860,Justin Leonard,70' 3",53106,63,398,3902001524
195,0,01457,Jay Haas,69' 8",49330,59,395,0305001654
196,0,21209,Sergio Garcia,69' 1",41433,50,389,1203001759
