RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
1,0,24502,Adam Scott,59
2,0,01329,Brad Faxon,58
2,0,21731,Freddie Jacobson,58
2,0,11032,Frank Lickliter II,58
2,0,01887,Mark O'Meara,58
6,0,19825,Darren Clarke,57
6,0,07457,Steve Flesch,57
6,0,20663,Brenden Pappas,57
6,0,22548,Patrick Sheehan,57
6,0,08793,Tiger Woods,57
11,0,06004,Stephen Ames,56
11,0,22371,Aaron Baddeley,56
11,0,20472,Alex Cejka,56
11,0,20593,Greg Chalmers,56
11,0,20229,Stewart Cink,56
11,0,23541,Ben Crane,56
11,0,23063,Scott Hend,56
11,0,26420,Richard Johnson,56
11,0,24024,Zach Johnson,56
11,0,24781,Hunter Mahan,56
11,0,12680,Shigeki Maruyama,56
11,0,06515,Shaun Micheel,56
11,0,12753,David Morland IV,56
11,0,22046,Geoff Ogilvy,56
11,0,01948,Tim Petrovic,56
11,0,25345,Carl Pettersson,56
11,0,07749,Brett Quigley,56
11,0,06613,Tommy Tolles,56
11,0,23623,Bo Van Pelt,56
30,0,20098,Stuart Appleby,55
30,0,07223,Brian Bateman,55
30,0,01161,Mark Calcavecchia,55
30,0,20850,Daniel Chopra,55
30,0,21805,Harrison Frazar,55
30,0,12645,Brent Geiberger,55
30,0,10201,Matt Gogel,55
30,0,21949,Joe Ogilvie,55
30,0,24361,Pat Perez,55
30,0,21959,Ted Purdy,55
30,0,23497,Tag Ridings,55
30,0,02206,David Toms,55
30,0,02223,Bob Tway,55
30,0,21878,Mark Wilson,55
44,0,23613,Rich Barcelo,54
44,0,12652,Cameron Beckman,54
44,0,06214,Guy Boros,54
44,0,01127,Danny Briggs,54
44,0,24290,D.J. Brigman,54
44,0,06809,Bob Burns,54
44,0,24925,Jonathan Byrd,54
44,0,01157,Tom Byrum,54
44,0,22621,Ben Curtis,54
44,0,12760,Danny Ellis,54
44,0,01361,Dan Forsman,54
44,0,01378,David Frost,54
44,0,20433,Mark Hensby,54
44,0,01619,Skip Kendall,54
44,0,23552,Hank Kuehne,54
44,0,20572,Rod Pampling,54
44,0,12660,Jesper Parnevik,54
44,0,10912,Craig Perks,54
44,0,01945,Kenny Perry,54
44,0,01968,Nick Price,54
44,0,02010,Loren Roberts,54
44,0,23621,Rory Sabbatini,54
44,0,06527,Steve Stricker,54
44,0,02214,Kirk Triplett,54
44,0,02239,Scott Verplank,54
44,0,10423,Mike Weir,54
70,0,01024,Billy Andrade,53
70,0,01035,Tommy Armour III,53
70,0,07867,Woody Austin,53
70,0,01042,Paul Azinger,53
70,0,07721,Pat Bates,53
70,0,07363,Craig Bowden,53
70,0,23135,Tim Clark,53
70,0,11123,Chris Couch,53
70,0,08931,Glen Day,53
70,0,01261,Jay Delsing,53
70,0,06251,Chris DiMarco,53
70,0,23983,Luke Donald,53
70,0,20104,Ken Duke,53
70,0,19846,Brian Gay,53
70,0,08881,Tripp Isenhour,53
70,0,01577,Lee Janzen,53
70,0,08075,Jerry Kelly,53
70,0,23108,Matt Kuchar,53
70,0,06332,Neal Lancaster,53
70,0,01707,Steve Lowery,53
70,0,01761,Len Mattiace,53
70,0,01810,Phil Mickelson,53
70,0,20628,Arron Oberholser,53
70,0,07939,Dan Olsen,53
70,0,23320,Ryan Palmer,53
70,0,01920,Craig Parry,53
70,0,22913,John Rollins,53
70,0,22405,Justin Rose,53
70,0,02099,Scott Simpson,53
70,0,02246,Duffy Waldorf,53
70,0,12602,Dean Wilson,53
101,0,21633,Steve Allan,52
101,0,06197,Michael Allen,52
101,0,21407,Arjun Atwal,52
101,0,19824,Craig Barlow,52
101,0,12510,Chad Campbell,52
101,0,12394,Tom Carter,52
101,0,24357,K.J. Choi,52
101,0,19972,José Coceres,52
101,0,01203,Russ Cochran,52
101,0,01249,John Daly,52
101,0,25686,Jason Dufner,52
101,0,01313,Steve Elkington,52
101,0,06522,Ernie Els,52
101,0,20121,Todd Fischer,52
101,0,01381,Fred Funk,52
101,0,20157,Retief Goosen,52
101,0,06575,Dudley Hart,52
101,0,08337,Mike Heinen,52
101,0,01527,Scott Hoch,52
101,0,10733,Kent Jones,52
101,0,20094,Jonathan Kaye,52
101,0,20382,Stephen Leaney,52
101,0,01706,Davis Love III,52
101,0,01724,Jeff Maggert,52
101,0,10585,Scott McCarron,52
101,0,12682,Hirofumi Miyase,52
101,0,06373,José María Olazábal,52
101,0,10107,Deane Pappas,52
101,0,01926,Steve Pate,52
101,0,01938,David Peoples,52
101,0,20127,Chris Riley,52
101,0,02049,Gene Sauers,52
101,0,06567,Vijay Singh,52
101,0,02104,Jeff Sluman,52
101,0,23307,Roger Tambellini,52
101,0,10425,Jay Williamson,52
137,0,10885,Robert Allenby,51
137,0,20498,Briny Baird,51
137,0,23614,Rich Beem,51
137,0,24507,Jason Bohn,51
137,0,21646,David Branshaw,51
137,0,01139,Olin Browne,51
137,0,08835,Kris Cox,51
137,0,19881,Robert Damron,51
137,0,12823,Carlos Franco,51
137,0,01388,Robert Gamez,51
137,0,23338,David Gossett,51
137,0,08537,J.P. Hayes,51
137,0,12782,Tim Herron,51
137,0,01553,John Huston,51
137,0,12705,Cliff Kresge,51
137,0,01677,Tom Lehman,51
137,0,01685,J.L. Lewis,51
137,0,20634,Peter Lonard,51
137,0,01771,Blaine McCallister,51
137,0,08339,Spike McRoy,51
137,0,25396,Kevin Na,51
137,0,01927,Dennis Paulson,51
137,0,01941,Tom Pernice Jr.,51
137,0,02002,John Riegger,51
137,0,20645,John Senden,51
137,0,22293,Heath Slocum,51
137,0,02106,Chris Smith,51
137,0,20548,Hidemichi Tanaka,51
165,0,08123,Jeff Brehaut,50
165,0,01142,Bart Bryant,50
165,0,06621,Joe Durant,50
165,0,01320,Bob Estes,50
165,0,25900,Lucas Glover,50
165,0,01473,Todd Hamilton,50
165,0,23353,J.J. Henry,50
165,0,21961,Charles Howell III,50
165,0,21893,Brian Kortan,50
165,0,01666,Bernhard Langer,50
165,0,01797,Rocco Mediate,50
165,0,25237,Kevin Muncrief,50
165,0,01928,Corey Pavin,50
165,0,02101,Joey Sindelar,50
165,0,20580,Andre Stolz,50
165,0,23325,Vaughn Taylor,50
165,0,06078,Esteban Toledo,50
165,0,02245,Grant Waite,50
183,0,20029,Notah Begay III,49
183,0,01219,John Cook,49
183,0,01226,Fred Couples,49
183,0,20585,Niclas Fasth,49
183,0,20378,Mathias Grönberg,49
183,0,01766,Billy Mayfair,49
183,0,06595,Kevin Sutherland,49
183,0,26287,Roland Thatcher,49
191,0,01132,Mark Brooks,48
191,0,10860,Justin Leonard,48
191,0,10213,Dicky Pride,48
191,0,08385,Omar Uresti,48
195,0,21209,Sergio Garcia,47
195,0,01457,Jay Haas,47
