RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,33948,Byeong Hun An,.00,0,250,100.00
1,0,33120,Mark Anderson,.00,0,162,100.00
1,0,19803,Ryan Armour,.00,0,153,100.00
1,0,22371,Aaron Baddeley,.00,0,191,100.00
1,0,35545,Blayne Barber,.00,0,229,100.00
1,0,24846,Ricky Barnes,.00,0,296,100.00
1,0,40026,Daniel Berger,.00,0,266,100.00
1,0,27958,Ryan Blaum,.00,0,323,100.00
1,0,27895,Jonas Blixt,.00,0,232,100.00
1,0,24507,Jason Bohn,.00,0,228,100.00
1,0,40009,Dominic Bozzelli,.00,0,220,100.00
1,0,33141,Keegan Bradley,.00,0,353,100.00
1,0,28420,Ryan Brehm,.00,0,232,100.00
1,0,48084,Wesley Bryan,.00,0,322,100.00
1,0,46443,Brian Campbell,.00,0,160,100.00
1,0,12510,Chad Campbell,.00,0,319,100.00
1,0,35450,Patrick Cantlay,.00,0,171,100.00
1,0,28093,Miguel Angel Carballo,.00,0,154,100.00
1,0,25364,Paul Casey,.00,0,281,100.00
1,0,32200,Roberto Castro,.00,0,232,100.00
1,0,34021,Bud Cauley,.00,0,288,100.00
1,0,20593,Greg Chalmers,.00,0,287,100.00
1,0,32366,Kevin Chappell,.00,0,296,100.00
1,0,24357,K.J. Choi,.00,0,218,100.00
1,0,20229,Stewart Cink,.00,0,312,100.00
1,0,25720,Chad Collins,.00,0,231,100.00
1,0,47959,Bryson DeChambeau,.00,0,278,100.00
1,0,27436,Graham DeLaet,.00,0,234,100.00
1,0,23983,Luke Donald,.00,0,176,100.00
1,0,35110,Brett Drewitt,.00,0,174,100.00
1,0,20104,Ken Duke,.00,0,228,100.00
1,0,06522,Ernie Els,.00,0,164,100.00
1,0,34099,Harris English,.00,0,255,100.00
1,0,30191,Julián Etulain,.00,0,185,100.00
1,0,31416,Derek Fathauer,.00,0,243,100.00
1,0,25191,Gonzalo Fernandez-Castaño,.00,0,191,100.00
1,0,29725,Tony Finau,.00,0,346,100.00
1,0,29740,Brad Fritsch,.00,0,154,100.00
1,0,10809,Jim Furyk,.00,0,149,100.00
1,0,21209,Sergio Garcia,.00,0,173,100.00
1,0,24358,Robert Garrigus,.00,0,222,100.00
1,0,19846,Brian Gay,.00,0,290,100.00
1,0,25900,Lucas Glover,.00,0,309,100.00
1,0,28679,Fabián Gómez,.00,0,203,100.00
1,0,29720,Andres Gonzales,.00,0,235,100.00
1,0,20157,Retief Goosen,.00,0,159,100.00
1,0,39954,Cody Gribble,.00,0,273,100.00
1,0,31646,Emiliano Grillo,.00,0,228,100.00
1,0,24924,Bill Haas,.00,0,273,100.00
1,0,33399,Adam Hadwin,.00,0,335,100.00
1,0,46550,Brandon Hagy,.00,0,279,100.00
1,0,32448,James Hahn,.00,0,301,100.00
1,0,27644,Brian Harman,.00,0,343,100.00
1,0,12716,Charley Hoffman,.00,0,332,100.00
1,0,35532,Tom Hoge,.00,0,164,100.00
1,0,27141,J.B. Holmes,.00,0,265,100.00
1,0,21961,Charles Howell III,.00,0,261,100.00
1,0,35506,Mackenzie Hughes,.00,0,337,100.00
1,0,34174,John Huh,.00,0,281,100.00
1,0,29222,Billy Hurley III,.00,0,255,100.00
1,0,24024,Zach Johnson,.00,0,280,100.00
1,0,26300,Matt Jones,.00,0,201,100.00
1,0,46440,Smylie Kaufman,.00,0,255,100.00
1,0,39975,Michael Kim,.00,0,318,100.00
1,0,37455,Si Woo Kim,.00,0,263,100.00
1,0,37454,Whee Kim,.00,0,243,100.00
1,0,32757,Patton Kizzire,.00,0,272,100.00
1,0,22986,Søren Kjeldsen,.00,0,135,100.00
1,0,33122,Russell Knox,.00,0,196,100.00
1,0,35879,Kelly Kraft,.00,0,240,100.00
1,0,23108,Matt Kuchar,.00,0,282,100.00
1,0,27936,Martin Laird,.00,0,268,100.00
1,0,46732,Rick Lamb,.00,0,141,100.00
1,0,29926,Danny Lee,.00,0,296,100.00
1,0,26851,Marc Leishman,.00,0,280,100.00
1,0,27466,Spencer Levin,.00,0,265,100.00
1,0,37278,Nicholas Lindheim,.00,0,157,100.00
1,0,27129,Luke List,.00,0,314,100.00
1,0,35300,Andrew Loupe,.00,0,184,100.00
1,0,29461,Jamie Lovemark,.00,0,334,100.00
1,0,33204,Shane Lowry,.00,0,131,100.00
1,0,24781,Hunter Mahan,.00,0,234,100.00
1,0,33413,Ben Martin,.00,0,234,100.00
1,0,25572,Graeme McDowell,.00,0,187,100.00
1,0,31202,William McGirt,.00,0,253,100.00
1,0,28237,Rory McIlroy,.00,0,158,100.00
1,0,32640,Troy Merritt,.00,0,270,100.00
1,0,23800,Bryce Molder,.00,0,246,100.00
1,0,25198,Francesco Molinari,.00,0,223,100.00
1,0,26596,Ryan Moore,.00,0,259,100.00
1,0,46601,Trey Mullinax,.00,0,259,100.00
1,0,48822,Sebastián Muñoz,.00,0,147,100.00
1,0,34213,Grayson Murray,.00,0,351,100.00
1,0,25396,Kevin Na,.00,0,246,100.00
1,0,24140,Sean O'Hair,.00,0,256,100.00
1,0,22046,Geoff Ogilvy,.00,0,266,100.00
1,0,26329,Louis Oosthuizen,.00,0,187,100.00
1,0,23320,Ryan Palmer,.00,0,199,100.00
1,0,20572,Rod Pampling,.00,0,241,100.00
1,0,22056,Cameron Percy,.00,0,193,100.00
1,0,24361,Pat Perez,.00,0,312,100.00
1,0,25818,Scott Piercy,.00,0,185,100.00
1,0,25240,D.A. Points,.00,0,229,100.00
1,0,49771,J.T. Poston,.00,0,316,100.00
1,0,24138,Ian Poulter,.00,0,234,100.00
1,0,28252,Seamus Power,.00,0,293,100.00
1,0,26476,Chez Reavie,.00,0,313,100.00
1,0,34360,Patrick Reed,.00,0,340,100.00
1,0,29476,Kyle Reifers,.00,0,257,100.00
1,0,22405,Justin Rose,.00,0,197,100.00
1,0,46501,Ollie Schniederjans,.00,0,284,100.00
1,0,27649,Brandt Snedeker,.00,0,161,100.00
1,0,39324,J.J. Spaun,.00,0,265,100.00
1,0,34046,Jordan Spieth,.00,0,294,100.00
1,0,30110,Kyle Stanley,.00,0,330,100.00
1,0,29518,Brendan Steele,.00,0,260,100.00
1,0,33418,Shawn Stefani,.00,0,213,100.00
1,0,29485,Brett Stegmaier,.00,0,203,100.00
1,0,34431,Robert Streb,.00,0,330,100.00
1,0,31560,Brian Stuard,.00,0,289,100.00
1,0,25834,Daniel Summerhays,.00,0,312,100.00
1,0,25493,Nick Taylor,.00,0,324,100.00
1,0,33448,Justin Thomas,.00,0,287,100.00
1,0,32150,Michael Thompson,.00,0,175,100.00
1,0,33419,Cameron Tringale,.00,0,287,100.00
1,0,32333,Kevin Tway,.00,0,295,100.00
1,0,28132,Tyrone Van Aswegen,.00,0,300,100.00
1,0,27064,Jhonattan Vegas,.00,0,253,100.00
1,0,27770,Camilo Villegas,.00,0,251,100.00
1,0,26951,Johnson Wagner,.00,0,189,100.00
1,0,25632,Jimmy Walker,.00,0,200,100.00
1,0,27095,Nick Watney,.00,0,212,100.00
1,0,25804,Bubba Watson,.00,0,210,100.00
1,0,47128,Richy Werenski,.00,0,233,100.00
1,0,25892,Steve Wheatcroft,.00,0,176,100.00
1,0,25349,Tim Wilkinson,.00,0,200,100.00
1,0,31323,Gary Woodland,.00,0,251,100.00
138,0,33461,Morgan Hoffmann,.30,1,332,99.70
