RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1,0,08057,Brian Wilson,.86,74,86
2,0,01063,Ben Bates,.81,43,53
3,0,06036,Scott Dunlap,.80,63,79
4,0,20099,Doug Barron,.77,48,62
4,0,22051,Ben Ferguson,.77,57,74
6,0,23034,Brent Schwarzrock,.76,48,63
6,0,20436,Garrett Willis,.76,65,86
8,0,01388,Robert Gamez,.75,44,59
9,0,08633,Per-Ulrik Johansson,.74,59,80
10,0,20433,Mark Hensby,.73,52,71
10,0,01603,Jeff Julian,.73,40,55
12,0,06034,Marco Dawson,.72,41,57
13,0,06573,Brandt Jobe,.71,67,94
13,0,06591,Rocky Walcher,.71,42,59
15,0,10912,Craig Perks,.70,53,76
15,0,23621,Rory Sabbatini,.70,48,69
17,0,01093,Ronnie Black,.69,35,51
17,0,22892,Jason Gore,.69,55,80
19,0,01887,Mark O'Meara,.68,44,65
20,0,07867,Woody Austin,.67,64,95
21,0,06809,Bob Burns,.66,59,89
21,0,01200,Keith Clearwater,.66,41,62
21,0,12705,Cliff Kresge,.66,54,82
21,0,01685,J.L. Lewis,.66,70,106
21,0,06613,Tommy Tolles,.66,57,86
26,0,22046,Geoff Ogilvy,.65,39,60
26,0,20095,Carl Paulson,.65,60,93
26,0,02106,Chris Smith,.65,63,97
26,0,20566,Kaname Yokoo,.65,53,81
30,0,07763,Doug Dunakey,.64,52,81
30,0,21007,Gabriel Hjertstedt,.64,49,76
30,0,08545,Glen Hnatiuk,.64,65,101
30,0,10962,Bradley Hughes,.64,60,94
30,0,10733,Kent Jones,.64,47,74
35,0,21633,Steve Allan,.63,54,86
35,0,09011,David Duval,.63,46,73
35,0,06522,Ernie Els,.63,38,60
35,0,01724,Jeff Maggert,.63,53,84
39,0,19881,Robert Damron,.62,56,91
39,0,21805,Harrison Frazar,.62,52,84
39,0,06643,Paul Goydos,.62,52,84
39,0,23353,J.J. Henry,.62,52,84
39,0,06332,Neal Lancaster,.62,65,105
39,0,07101,Dave Stockton Jr.,.62,38,61
45,0,20574,Mathew Goggin,.61,57,93
45,0,21806,Paul Gow,.61,46,75
45,0,01487,Jeff Hart,.61,52,85
45,0,02245,Grant Waite,.61,46,76
49,0,08123,Jeff Brehaut,.60,46,77
49,0,01418,Bill Glasson,.60,39,65
49,0,06514,Kevin Johnson,.60,55,91
49,0,10565,Ian Leggatt,.60,50,84
53,0,20229,Stewart Cink,.59,57,97
53,0,01361,Dan Forsman,.59,46,78
53,0,01475,Donnie Hammond,.59,30,51
53,0,21961,Charles Howell III,.59,50,85
53,0,06140,Sean Murphy,.59,41,70
58,0,21584,Richie Coughlan,.58,38,66
58,0,08375,Paul Stankowski,.58,51,88
58,0,06431,Jean Van de Velde,.58,26,45
58,0,10425,Jay Williamson,.58,52,90
62,0,12823,Carlos Franco,.57,50,87
62,0,01553,John Huston,.57,34,60
62,0,11032,Frank Lickliter II,.57,58,102
62,0,01797,Rocco Mediate,.57,39,69
62,0,02218,Ted Tryba,.57,60,106
67,0,10885,Robert Allenby,.56,59,106
67,0,23614,Rich Beem,.56,50,89
67,0,07003,David Berganio Jr.,.56,41,73
