RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
1,0,01928,Corey Pavin,26.93,377,14
2,0,06643,Paul Goydos,27.21,381,14
3,0,01666,Bernhard Langer,27.29,382,14
4,0,01527,Scott Hoch,27.39,493,18
5,0,07547,Craig Kanada,27.75,333,12
5,0,02010,Loren Roberts,27.75,444,16
7,0,12753,David Morland IV,27.87,418,15
8,0,01378,David Frost,27.88,474,17
9,0,10809,Jim Furyk,27.90,558,20
10,0,01761,Len Mattiace,27.95,531,19
11,0,01320,Bob Estes,28.00,504,18
11,0,06373,José María Olazábal,28.00,224,8
11,0,02104,Jeff Sluman,28.00,644,23
14,0,08075,Jerry Kelly,28.05,561,20
15,0,08931,Glen Day,28.07,421,15
15,0,06575,Dudley Hart,28.07,421,15
15,0,01724,Jeff Maggert,28.07,393,14
18,0,01024,Billy Andrade,28.08,365,13
18,0,21209,Sergio Garcia,28.08,337,12
20,0,02294,Willie Wood,28.10,281,10
21,0,02279,Mark Wiebe,28.11,253,9
22,0,01577,Lee Janzen,28.18,479,17
23,0,07101,Dave Stockton Jr.,28.20,282,10
24,0,01810,Phil Mickelson,28.22,508,18
24,0,22046,Geoff Ogilvy,28.22,254,9
26,0,21806,Paul Gow,28.23,367,13
26,0,06527,Steve Stricker,28.23,367,13
28,0,01723,Andrew Magee,28.24,480,17
29,0,20098,Stuart Appleby,28.25,565,20
29,0,02245,Grant Waite,28.25,339,12
31,0,19846,Brian Gay,28.28,707,25
32,0,08057,Brian Wilson,28.31,368,13
33,0,19972,José Coceres,28.36,312,11
34,0,12652,Cameron Beckman,28.38,596,21
34,0,10860,Justin Leonard,28.38,596,21
36,0,01619,Skip Kendall,28.39,653,23
37,0,08881,Tripp Isenhour,28.40,426,15
38,0,07457,Steve Flesch,28.41,625,22
39,0,07763,Doug Dunakey,28.45,313,11
39,0,01920,Craig Parry,28.45,313,11
41,0,06251,Chris DiMarco,28.48,655,23
41,0,06567,Vijay Singh,28.48,598,21
43,0,20094,Jonathan Kaye,28.50,684,24
43,0,10585,Scott McCarron,28.50,627,22
43,0,12660,Jesper Parnevik,28.50,570,20
43,0,01968,Nick Price,28.50,456,16
47,0,02099,Scott Simpson,28.53,428,15
48,0,01329,Brad Faxon,28.56,514,18
48,0,06515,Shaun Micheel,28.56,514,18
50,0,12680,Shigeki Maruyama,28.57,600,21
50,0,01927,Dennis Paulson,28.57,400,14
52,0,01161,Mark Calcavecchia,28.59,486,17
53,0,23353,J.J. Henry,28.60,429,15
54,0,19881,Robert Damron,28.61,515,18
55,0,06036,Scott Dunlap,28.62,372,13
56,0,06809,Bob Burns,28.63,458,16
57,0,01823,Larry Mize,28.64,401,14
57,0,20436,Garrett Willis,28.64,315,11
59,0,25083,Jeremy Anderson,28.67,258,9
59,0,07003,David Berganio Jr.,28.67,430,15
