RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
1,0,12782,Tim Herron,11.09,1009,91
2,0,01943,Chris Perry,10.95,854,78
3,0,10962,Bradley Hughes,10.88,1023,94
4,0,20498,Briny Baird,10.83,1115,103
4,0,08633,Per-Ulrik Johansson,10.83,866,80
6,0,23353,J.J. Henry,10.82,909,84
7,0,01219,John Cook,10.81,951,88
8,0,20574,Mathew Goggin,10.80,1004,93
8,0,01938,David Peoples,10.80,1004,93
10,0,01677,Tom Lehman,10.79,842,78
10,0,02170,Hal Sutton,10.79,1025,95
12,0,02223,Bob Tway,10.77,1142,106
13,0,01475,Donnie Hammond,10.75,548,51
14,0,21961,Charles Howell III,10.71,910,85
14,0,08535,Gary Nicklaus,10.71,1007,94
16,0,08545,Glen Hnatiuk,10.68,1079,101
17,0,01487,Jeff Hart,10.64,904,85
18,0,01226,Fred Couples,10.63,723,68
18,0,01926,Steve Pate,10.63,914,86
20,0,10649,Tom Scherrer,10.59,699,66
21,0,02106,Chris Smith,10.56,1024,97
22,0,10457,Frank Nobilo,10.54,938,89
23,0,02002,John Riegger,10.52,884,84
23,0,02101,Joey Sindelar,10.52,694,66
25,0,01035,Tommy Armour III,10.51,956,91
25,0,12388,Michael Clark II,10.51,893,85
27,0,01374,Robin Freeman,10.50,1081,103
28,0,06573,Brandt Jobe,10.49,986,94
28,0,10733,Kent Jones,10.49,776,74
28,0,22122,Andrew McLardy,10.49,787,75
31,0,08123,Jeff Brehaut,10.47,806,77
32,0,19824,Craig Barlow,10.46,753,72
33,0,01418,Bill Glasson,10.45,679,65
34,0,23034,Brent Schwarzrock,10.44,658,63
35,0,06621,Joe Durant,10.43,834,80
35,0,06617,Brian Henninger,10.43,824,79
37,0,08063,Kelly Grunewald,10.42,688,66
38,0,25083,Jeremy Anderson,10.41,718,69
38,0,01042,Paul Azinger,10.41,822,79
38,0,10213,Dicky Pride,10.41,812,78
41,0,01139,Olin Browne,10.40,998,96
41,0,12705,Cliff Kresge,10.40,853,82
43,0,10565,Ian Leggatt,10.39,873,84
44,0,01920,Craig Parry,10.38,654,63
45,0,06004,Stephen Ames,10.36,870,84
45,0,21584,Richie Coughlan,10.36,684,66
47,0,12645,Brent Geiberger,10.35,818,79
48,0,01599,Steve Jones,10.34,734,71
48,0,19817,Michael Muehr,10.34,951,92
50,0,10585,Scott McCarron,10.33,971,94
50,0,06515,Shaun Micheel,10.33,1033,100
50,0,01945,Kenny Perry,10.33,919,89
53,0,10963,Jimmy Green,10.32,949,92
53,0,06514,Kevin Johnson,10.32,939,91
55,0,01707,Steve Lowery,10.31,990,96
55,0,08339,Spike McRoy,10.31,938,91
