RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3+ PUTTS,TOTAL ROUNDS
1,0,01200,Keith Clearwater,.05,3,62
1,0,01374,Robin Freeman,.05,5,103
1,0,01553,John Huston,.05,3,60
4,0,07867,Woody Austin,.04,4,95
4,0,22892,Jason Gore,.04,3,80
4,0,12714,Chris Tidland,.04,3,80
7,0,25083,Jeremy Anderson,.03,2,69
7,0,01024,Billy Andrade,.03,2,79
7,0,01161,Mark Calcavecchia,.03,2,79
7,0,21584,Richie Coughlan,.03,2,66
7,0,01378,David Frost,.03,3,87
7,0,20043,Edward Fryatt,.03,3,88
7,0,24604,Hunter Haas,.03,2,76
7,0,21007,Gabriel Hjertstedt,.03,2,76
7,0,06332,Neal Lancaster,.03,3,105
7,0,08993,Franklin Langham,.03,2,60
7,0,01723,Andrew Magee,.03,3,94
7,0,06140,Sean Murphy,.03,2,70
7,0,01938,David Peoples,.03,3,93
7,0,23621,Rory Sabbatini,.03,2,69
7,0,07101,Dave Stockton Jr.,.03,2,61
22,0,01063,Ben Bates,.02,1,53
22,0,01093,Ronnie Black,.02,1,51
22,0,01175,Jim Carter,.02,2,101
22,0,19881,Robert Damron,.02,2,91
22,0,06034,Marco Dawson,.02,1,57
22,0,23125,Brad Elder,.02,2,109
22,0,01381,Fred Funk,.02,2,117
22,0,06643,Paul Goydos,.02,2,84
22,0,23353,J.J. Henry,.02,2,84
22,0,10962,Bradley Hughes,.02,2,94
22,0,06315,Pete Jordan,.02,2,103
22,0,01685,J.L. Lewis,.02,2,106
22,0,06515,Shaun Micheel,.02,2,100
22,0,21949,Joe Ogilvie,.02,2,108
22,0,02002,John Riegger,.02,2,84
22,0,23034,Brent Schwarzrock,.02,1,63
22,0,02101,Joey Sindelar,.02,1,66
22,0,06078,Esteban Toledo,.02,2,114
22,0,02206,David Toms,.02,2,96
22,0,02218,Ted Tryba,.02,2,106
22,0,02223,Bob Tway,.02,2,106
22,0,02279,Mark Wiebe,.02,1,62
22,0,20436,Garrett Willis,.02,2,86
45,0,10885,Robert Allenby,.01,1,106
45,0,06004,Stephen Ames,.01,1,84
45,0,20098,Stuart Appleby,.01,1,98
45,0,12652,Cameron Beckman,.01,1,99
45,0,23614,Rich Beem,.01,1,89
45,0,07003,David Berganio Jr.,.01,1,73
45,0,01098,Jay Don Blake,.01,1,96
45,0,01132,Mark Brooks,.01,1,88
45,0,01157,Tom Byrum,.01,1,85
45,0,20593,Greg Chalmers,.01,1,89
45,0,01185,Brandel Chamblee,.01,1,77
45,0,12388,Michael Clark II,.01,1,85
45,0,01203,Russ Cochran,.01,1,73
45,0,01249,John Daly,.01,1,82
45,0,07763,Doug Dunakey,.01,1,81
45,0,06036,Scott Dunlap,.01,1,79
45,0,01307,Joel Edwards,.01,1,99
45,0,01320,Bob Estes,.01,1,88
45,0,22051,Ben Ferguson,.01,1,74
45,0,07457,Steve Flesch,.01,1,106
45,0,01361,Dan Forsman,.01,1,78
45,0,21805,Harrison Frazar,.01,1,84
45,0,20574,Mathew Goggin,.01,1,93
45,0,06575,Dudley Hart,.01,1,75
45,0,06617,Brian Henninger,.01,1,79
45,0,20433,Mark Hensby,.01,1,71
45,0,12782,Tim Herron,.01,1,91
45,0,08545,Glen Hnatiuk,.01,1,101
45,0,01577,Lee Janzen,.01,1,92
45,0,06514,Kevin Johnson,.01,1,91
45,0,01599,Steve Jones,.01,1,71
45,0,08075,Jerry Kelly,.01,1,101
45,0,06012,Greg Kraft,.01,1,102
45,0,12705,Cliff Kresge,.01,1,82
45,0,01677,Tom Lehman,.01,1,78
45,0,01707,Steve Lowery,.01,1,96
45,0,01724,Jeff Maggert,.01,1,84
45,0,12680,Shigeki Maruyama,.01,1,94
45,0,01761,Len Mattiace,.01,1,95
45,0,06350,Bob May,.01,1,80
45,0,01810,Phil Mickelson,.01,1,82
45,0,12753,David Morland IV,.01,1,86
45,0,19817,Michael Muehr,.01,1,92
45,0,08535,Gary Nicklaus,.01,1,94
45,0,10457,Frank Nobilo,.01,1,89
45,0,12660,Jesper Parnevik,.01,1,91
45,0,10912,Craig Perks,.01,1,76
45,0,01941,Tom Pernice Jr.,.01,1,102
45,0,10213,Dicky Pride,.01,1,78
45,0,02104,Jeff Sluman,.01,1,104
45,0,02110,Jerry Smith,.01,1,95
45,0,11011,Mike Sposa,.01,1,93
45,0,02170,Hal Sutton,.01,1,95
45,0,02214,Kirk Triplett,.01,1,83
45,0,02239,Scott Verplank,.01,1,97
45,0,02245,Grant Waite,.01,1,76
45,0,08057,Brian Wilson,.01,1,86
45,0,08793,Tiger Woods,.01,1,76
