RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
181,0,32979,Jacques Blaauw,.45,43000,9500000
181,0,46440,Smylie Kaufman,.45,784758,172800000
181,0,22056,Cameron Percy,.45,623694,139100000
181,0,29223,Sam Saunders,.45,678117,150400000
181,0,23325,Vaughn Taylor,.45,797385,178150010
181,0,45409,Huilin Zhang,.45,42500,9500000
187,0,34362,Laurie Canter,.44,45286,10250000
187,0,25720,Chad Collins,.44,693743,157600000
187,0,22892,Jason Gore,.44,133125,30300000
187,0,35973,Nathan Holman,.44,42125,9500000
187,0,33419,Cameron Tringale,.44,792814,179200010
192,0,37380,Curtis Luck,.43,362230,83500000
192,0,46601,Trey Mullinax,.43,758141,176600010
192,0,28252,Seamus Power,.43,646180,151100010
192,0,37189,Harold Varner III,.43,918779,215650010
196,0,26758,David Hearn,.42,800710,188700010
196,0,26300,Matt Jones,.42,510622,120700000
196,0,23497,Tag Ridings,.42,489927,117700000
196,0,32150,Michael Thompson,.42,568991,136000010
200,0,24083,Marcus Fraser,.41,107245,26250000
200,0,34174,John Huh,.41,767575,187650010
200,0,29222,Billy Hurley III,.41,719579,177200010
200,0,48117,Kurt Kitayama,.41,39257,9600000
204,0,23353,J.J. Henry,.40,734874,184450010
204,0,29531,Richie Ramsay,.40,88000,22250000
204,0,36521,Young-han Song,.40,148800,37250000
204,0,25834,Daniel Summerhays,.40,826124,204100000
204,0,26951,Johnson Wagner,.40,685306,172300010
209,0,34255,Joseph Bramlett,.39,23516,6000000
209,0,10809,Jim Furyk,.39,558098,141400010
209,0,28132,Tyrone Van Aswegen,.39,806410,207250010
212,0,40058,Zac Blair,.38,788352,207200010
212,0,23541,Ben Crane,.38,618483,164600010
212,0,34076,Joel Dahmen,.38,344824,91900000
215,0,19803,Ryan Armour,.37,443006,119700000
215,0,35532,Tom Hoge,.37,373092,100200000
215,0,47996,Jack Maguire,.37,44975,12000000
215,0,49771,J.T. Poston,.37,662565,176900010
215,0,34358,Jonathan Randolph,.37,511032,137800010
215,0,29078,Chan Shih-chang,.37,60570,16500000
215,0,29939,Fabrizio Zanotti,.37,187870,50750000
222,0,20157,Retief Goosen,.36,414363,116300000
223,0,24846,Ricky Barnes,.35,697624,200500010
223,0,32816,Satoshi Kodaira,.35,132814,38250000
223,0,26328,Shaun Norris,.35,69250,20000000
226,0,20472,Alex Cejka,.34,618171,182300010
226,0,30191,Julián Etulain,.34,448214,132400010
226,0,34168,Soomin Lee,.34,56645,16500000
226,0,35541,John Peterson,.34,329705,95600010
226,0,46441,Robby Shelton,.34,157512,46600000
226,0,35261,Miguel Tabuena,.34,77411,22500000
232,0,27747,Hiroshi Iwata,.33,179133,54300000
233,0,50666,Matt Gilchrest,.32,11326,3500000
233,0,33904,Grant Leaver,.32,11326,3500000
233,0,46048,Jordan Niebrugge,.32,58637,18200000
233,0,25562,Andres Romero,.32,196518,62250000
233,0,39958,Jeunghun Wang,.32,307605,97200000
238,0,01706,Davis Love III,.31,257270,82700000
238,0,32640,Troy Merritt,.31,569682,185600000
240,0,46154,Yi Keun Chang,.30,31070,10250000
240,0,28751,Andrew Dodt,.30,31070,10250000
240,0,47994,Lee McCoy,.30,56667,18900000
240,0,28486,Michael Putnam,.30,130984,44400000
240,0,25892,Steve Wheatcroft,.30,309518,102000000
240,0,25349,Tim Wilkinson,.30,411459,135000010
246,0,28937,George Coetzee,.29,62000,21500000
246,0,45988,Brett Coletta,.29,66410,22700000
246,0,29720,Andres Gonzales,.29,422078,144700010
246,0,34242,Andrew Johnston,.29,293233,100150000
250,0,34261,Scott Langley,.28,49308,17400000
250,0,01823,Larry Mize,.28,27720,10000000
250,0,31560,Brian Stuard,.28,588806,212300010
253,0,24912,Will MacKenzie,.27,272288,102200010
254,0,22983,Bradley Dredge,.26,55000,21500000
254,0,29930,Mike Hendry,.26,52000,20000000
256,0,28420,Ryan Brehm,.25,396258,156800010
256,0,30852,Ryo Ishikawa,.25,319748,126800010
256,0,06567,Vijay Singh,.25,337305,134800000
256,0,33418,Shawn Stefani,.25,404377,162900010
256,0,47363,Toby Tree,.25,25843,10250000
261,0,26525,Grégory Bourdy,.24,51500,21500000
261,0,19904,Paul Lawrie,.24,47500,20000000
261,0,27466,Spencer Levin,.24,469730,195800010
261,0,29772,Michael Lorenzo-Vera,.24,24500,10250000
261,0,39953,Chase Seiffert,.24,38047,16100000
261,0,26289,Boo Weekley,.24,416929,174900010
267,0,45526,Abraham Ancer,.23,15820,7000010
267,0,28697,Gaganjeet Bhullar,.23,15750,7000000
267,0,49633,Charlie Danielson,.23,31302,13800000
267,0,37094,Joseph Dean,.23,23556,10250000
267,0,28679,Fabián Gómez,.23,332352,143800010
267,0,26908,Yuta Ikeda,.23,222562,94850000
267,0,36326,David Lipsky,.23,46625,20000000
267,0,20634,Peter Lonard,.23,7524,3300000
267,0,33667,Carlos Ortiz,.23,15820,7000010
267,0,35225,Brandon Stone,.23,127818,55000000
277,0,20098,Stuart Appleby,.22,206607,94200000
277,0,49884,Cody Blick,.22,7128,3300000
277,0,35731,Kent Bulle,.22,22850,10250000
277,0,20766,Padraig Harrington,.22,171407,79350000
277,0,10860,Justin Leonard,.22,13702,6200000
277,0,40162,Justin Lower,.22,16425,7500000
277,0,29476,Kyle Reifers,.22,454570,208700010
277,0,20160,Charlie Wi,.22,65613,30100000
285,0,24461,Thomas Aiken,.21,25026,12000000
285,0,21409,Chris Evans,.21,11890,5800000
285,0,31670,Matthew Griffin,.21,60106,28700000
285,0,34563,Chesson Hadley,.21,82208,38900000
285,0,39356,Alex Moon,.21,15375,7500000
285,0,40055,Daniel Obremski,.21,14981,7100000
285,0,32139,Danny Willett,.21,217975,104900000
292,0,47125,Matt Atkins,.20,8190,4200000
292,0,20848,Ángel Cabrera,.20,210479,103700010
292,0,46443,Brian Campbell,.20,237537,118300000
292,0,25203,SSP Chawrasia,.20,13860,7000000
292,0,25191,Gonzalo Fernandez-Castaño,.20,258162,131300010
292,0,49932,Jonathan Garrick,.20,28490,14000010
292,0,35300,Andrew Loupe,.20,273070,139200000
292,0,47741,Wesley McClain,.20,25744,13200000
292,0,45582,Jared Sawada,.20,12000,6000000
301,0,49303,Anders Albertson,.19,11280,6000000
301,0,39460,Cyril Bouniol,.19,5790,3000000
301,0,32200,Roberto Castro,.19,367362,190100000
301,0,01381,Fred Funk,.19,11280,6000000
301,0,46402,Talor Gooch,.19,23213,12000000
301,0,37092,Hyung-Sung Kim,.19,11280,6000000
301,0,47610,Tyler Light,.19,22971,12000000
301,0,34466,Peter Malnati,.19,358541,186100010
309,0,10885,Robert Allenby,.18,32851,18000000
309,0,20593,Greg Chalmers,.18,344631,187400010
309,0,23699,Danny Chia,.18,12880,7000000
309,0,24357,K.J. Choi,.18,292716,160500010
309,0,34262,Jon Curran,.18,128092,71200010
309,0,28307,Matt Every,.18,351412,194700010
315,0,35110,Brett Drewitt,.17,184388,111000000
315,0,24781,Hunter Mahan,.17,277235,163100010
315,0,34265,Will Wilcox,.17,137567,82400000
318,0,20771,Steven Alker,.16,218681,137700010
318,0,33120,Mark Anderson,.16,188806,118100000
318,0,35376,Roberto Díaz,.16,45625,28750010
318,0,29740,Brad Fritsch,.16,166440,104600000
318,0,36801,Mark Hubbard,.16,267968,171600010
318,0,27933,John Merrick,.16,74648,46500000
318,0,27556,Ted Potter Jr.,.16,31284,19100000
325,0,36799,Stephan Jaeger,.15,24301,16200000
325,0,29670,Pablo Larrazabal,.15,44250,30500000
325,0,29485,Brett Stegmaier,.15,271031,175000010
328,0,28093,Miguel Angel Carballo,.14,186623,131300010
328,0,20104,Ken Duke,.14,225907,160300010
328,0,35461,Beau Hossler,.14,77028,54600000
328,0,37278,Nicholas Lindheim,.14,175107,124200010
328,0,08385,Omar Uresti,.14,19250,14000000
333,0,21407,Arjun Atwal,.13,40799,30300000
333,0,01116,Michael Bradley,.13,13514,10700000
333,0,08075,Jerry Kelly,.13,59856,47800010
333,0,23800,Bryce Molder,.13,216892,168400000
333,0,01948,Tim Petrovic,.13,9984,7500000
333,0,39251,Ryan Ruffels,.13,65572,50200000
333,0,27330,Josh Teater,.13,16253,12600000
333,0,24663,Y.E. Yang,.13,67091,52300000
341,0,25108,Chip Deason,.12,12352,9900000
341,0,47663,Kevin Dougherty,.12,23696,19000000
341,0,20645,John Senden,.12,104044,87700000
341,0,21878,Mark Wilson,.12,100286,85100010
345,0,29936,Ryan Fox,.11,22875,20750000
345,0,34579,Alexander Levy,.11,47750,42250000
347,0,06522,Ernie Els,.10,155926,154950010
347,0,29970,Dylan Frittelli,.10,20800,20750000
347,0,21731,Freddie Jacobson,.10,61129,60500000
347,0,28158,Steve Marino,.10,98573,95100010
347,0,25345,Carl Pettersson,.10,164621,166000010
347,0,02106,Chris Smith,.10,6755,6800000
353,0,24507,Jason Bohn,.09,165910,179000010
353,0,23821,Yusaku Miyazato,.09,24301,28250000
355,0,29745,Tyler Aldridge,.08,67722,80000000
355,0,01320,Bob Estes,.08,76930,98400010
355,0,47989,Sam Horsfield,.08,27904,34200000
355,0,51316,Kenny Pigman,.08,12586,16300000
359,0,23638,Brendon de Jonge,.07,54273,81300000
359,0,31273,Gavin Kyle Green,.07,14070,20100000
359,0,12782,Tim Herron,.07,29857,44000000
359,0,27120,Troy Matteson,.07,12376,16600000
359,0,23788,D.J. Trahan,.07,15155,22800000
364,0,47986,Rich Berberian Jr.,.06,26284,41500000
364,0,51766,Wyndham Clark,.06,16934,28800000
364,0,30750,Tommy Gainey,.06,23717,43000000
364,0,02206,David Toms,.06,9984,16200000
368,0,23048,Eric Axley,.05,9198,19100000
369,0,32698,Bobby Gates,.04,12352,33400000
369,0,30711,Colt Knost,.04,13580,31400000
369,0,33449,Zack Sucher,.04,35135,86900010
372,0,32334,Charlie Beljan,.03,13869,55400000
372,0,10505,Shane Bertsch,.03,15328,52700000
372,0,39004,Dru Love,.03,10788,31700000
372,0,24490,George McNeill,.03,9984,35000000
372,0,06515,Shaun Micheel,.03,6300,18200000
372,0,22913,John Rollins,.03,8736,30100000
372,0,30927,Brendon Todd,.03,14925,52200000
372,0,46507,Bobby Wyatt,.03,33139,118300000
380,0,39977,Max Homa,.02,18008,97800000
381,0,25274,Steven Bowditch,.01,24650,172500010
