RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,20098,Stuart Appleby,20
2,0,21961,Charles Howell III,18
3,0,06567,Vijay Singh,17
4,0,06251,Chris DiMarco,15
4,0,01320,Bob Estes,15
4,0,12823,Carlos Franco,15
4,0,02223,Bob Tway,15
8,0,10885,Robert Allenby,14
8,0,20634,Peter Lonard,14
8,0,01706,Davis Love III,14
8,0,01948,Tim Petrovic,14
12,0,20498,Briny Baird,13
12,0,01361,Dan Forsman,13
12,0,01920,Craig Parry,13
12,0,08793,Tiger Woods,13
16,0,24925,Jonathan Byrd,12
16,0,08931,Glen Day,12
16,0,09011,David Duval,12
16,0,01527,Scott Hoch,12
16,0,02101,Joey Sindelar,12
16,0,02239,Scott Verplank,12
22,0,01098,Jay Don Blake,11
22,0,06809,Bob Burns,11
22,0,12510,Chad Campbell,11
22,0,24357,K.J. Choi,11
22,0,12388,Michael Clark II,11
22,0,01249,John Daly,11
22,0,23353,J.J. Henry,11
22,0,10733,Kent Jones,11
22,0,10860,Justin Leonard,11
22,0,01938,David Peoples,11
22,0,02214,Kirk Triplett,11
33,0,23541,Ben Crane,10
33,0,24937,Jess Daley,10
33,0,01381,Fred Funk,10
33,0,10809,Jim Furyk,10
33,0,01388,Robert Gamez,10
33,0,20105,Jeff Gove,10
33,0,01553,John Huston,10
33,0,06515,Shaun Micheel,10
33,0,06373,José María Olazábal,10
33,0,01945,Kenny Perry,10
33,0,20548,Hidemichi Tanaka,10
33,0,02206,David Toms,10
45,0,01024,Billy Andrade,9
45,0,01139,Olin Browne,9
45,0,20848,Ángel Cabrera,9
45,0,01175,Jim Carter,9
45,0,01203,Russ Cochran,9
45,0,01374,Robin Freeman,9
45,0,06643,Paul Goydos,9
45,0,06617,Brian Henninger,9
45,0,01577,Lee Janzen,9
45,0,06573,Brandt Jobe,9
45,0,08633,Per-Ulrik Johansson,9
45,0,01724,Jeff Maggert,9
45,0,01761,Len Mattiace,9
45,0,10585,Scott McCarron,9
45,0,01810,Phil Mickelson,9
45,0,20127,Chris Riley,9
45,0,02010,Loren Roberts,9
45,0,22913,John Rollins,9
45,0,23621,Rory Sabbatini,9
45,0,02049,Gene Sauers,9
45,0,20645,John Senden,9
45,0,06595,Kevin Sutherland,9
45,0,10425,Jay Williamson,9
68,0,21633,Steve Allan,8
68,0,19824,Craig Barlow,8
68,0,12652,Cameron Beckman,8
68,0,23614,Rich Beem,8
68,0,20400,Michael Campbell,8
68,0,20593,Greg Chalmers,8
68,0,20229,Stewart Cink,8
68,0,23135,Tim Clark,8
68,0,01219,John Cook,8
68,0,19881,Robert Damron,8
68,0,06522,Ernie Els,8
68,0,01329,Brad Faxon,8
68,0,01475,Donnie Hammond,8
68,0,12782,Tim Herron,8
68,0,08545,Glen Hnatiuk,8
68,0,08075,Jerry Kelly,8
68,0,01685,J.L. Lewis,8
68,0,01926,Steve Pate,8
68,0,02104,Jeff Sluman,8
68,0,02133,Craig Stadler,8
88,0,20029,Notah Begay III,7
88,0,01226,Fred Couples,7
88,0,23983,Luke Donald,7
88,0,01307,Joel Edwards,7
88,0,12645,Brent Geiberger,7
88,0,20157,Retief Goosen,7
88,0,06575,Dudley Hart,7
88,0,08537,J.P. Hayes,7
88,0,21259,Jason Hill,7
88,0,06332,Neal Lancaster,7
88,0,10565,Ian Leggatt,7
88,0,11032,Frank Lickliter II,7
88,0,01707,Steve Lowery,7
88,0,06350,Bob May,7
88,0,01797,Rocco Mediate,7
88,0,20095,Carl Paulson,7
88,0,01941,Tom Pernice Jr.,7
88,0,20474,Phillip Price,7
88,0,10213,Dicky Pride,7
88,0,02106,Chris Smith,7
88,0,06078,Esteban Toledo,7
88,0,02245,Grant Waite,7
88,0,20566,Kaname Yokoo,7
111,0,06004,Stephen Ames,6
111,0,07867,Woody Austin,6
111,0,07223,Brian Bateman,6
111,0,08123,Jeff Brehaut,6
111,0,01132,Mark Brooks,6
111,0,01157,Tom Byrum,6
111,0,01161,Mark Calcavecchia,6
111,0,06621,Joe Durant,6
111,0,01313,Steve Elkington,6
111,0,20043,Edward Fryatt,6
111,0,23903,Stephen Gangluff,6
111,0,19846,Brian Gay,6
111,0,23338,David Gossett,6
111,0,21806,Paul Gow,6
111,0,01514,Eduardo Herrera,6
111,0,01619,Skip Kendall,6
111,0,01666,Bernhard Langer,6
111,0,12680,Shigeki Maruyama,6
111,0,01766,Billy Mayfair,6
111,0,08339,Spike McRoy,6
111,0,10457,Frank Nobilo,6
111,0,10107,Deane Pappas,6
111,0,01927,Dennis Paulson,6
111,0,10912,Craig Perks,6
111,0,01968,Nick Price,6
111,0,02002,John Riegger,6
111,0,10649,Tom Scherrer,6
111,0,22293,Heath Slocum,6
111,0,02131,Mike Springer,6
111,0,08375,Paul Stankowski,6
111,0,06527,Steve Stricker,6
111,0,02246,Duffy Waldorf,6
111,0,10423,Mike Weir,6
144,0,06197,Michael Allen,5
144,0,07721,Pat Bates,5
144,0,07003,David Berganio Jr.,5
144,0,01142,Bart Bryant,5
144,0,01185,Brandel Chamblee,5
144,0,19825,Darren Clarke,5
144,0,23125,Brad Elder,5
144,0,01334,Keith Fergus,5
144,0,21805,Harrison Frazar,5
144,0,01378,David Frost,5
144,0,21209,Sergio Garcia,5
144,0,01408,Kelly Gibson,5
144,0,10201,Matt Gogel,5
144,0,06044,Scott Gump,5
144,0,01457,Jay Haas,5
144,0,08881,Tripp Isenhour,5
144,0,01569,Peter Jacobsen,5
144,0,01599,Steve Jones,5
144,0,20094,Jonathan Kaye,5
144,0,06012,Greg Kraft,5
144,0,12705,Cliff Kresge,5
144,0,23108,Matt Kuchar,5
144,0,06016,Brad Lardon,5
144,0,20382,Stephen Leaney,5
144,0,20502,Michael Long,5
144,0,01723,Andrew Magee,5
144,0,12753,David Morland IV,5
144,0,08535,Gary Nicklaus,5
144,0,01887,Mark O'Meara,5
144,0,22046,Geoff Ogilvy,5
144,0,20572,Rod Pampling,5
144,0,20663,Brenden Pappas,5
144,0,24361,Pat Perez,5
144,0,08553,Lee Porter,5
144,0,07749,Brett Quigley,5
144,0,11011,Mike Sposa,5
144,0,23177,Kenneth Staton,5
144,0,12663,Phil Tataurangi,5
144,0,06613,Tommy Tolles,5
144,0,26289,Boo Weekley,5
144,0,23322,Brett Wetterich,5
185,0,01042,Paul Azinger,4
185,0,25364,Paul Casey,4
185,0,12826,Paul Claxton,4
185,0,19972,José Coceres,4
185,0,23409,James Driscoll,4
185,0,06036,Scott Dunlap,4
185,0,01306,David Edwards,4
185,0,07457,Steve Flesch,4
185,0,01385,Jim Gallagher Jr.,4
185,0,20574,Mathew Goggin,4
185,0,10963,Jimmy Green,4
185,0,20766,Padraig Harrington,4
185,0,08337,Mike Heinen,4
185,0,10117,Bob Heintz,4
185,0,19823,David Howser,4
185,0,10962,Bradley Hughes,4
185,0,22378,Trevor Immelman,4
185,0,06514,Kevin Johnson,4
185,0,06315,Pete Jordan,4
185,0,01633,Tom Kite,4
185,0,23552,Hank Kuehne,4
185,0,01677,Tom Lehman,4
185,0,01771,Blaine McCallister,4
185,0,25572,Graeme McDowell,4
185,0,06090,Jim McGovern,4
185,0,08635,Colin Montgomerie,4
185,0,06140,Sean Murphy,4
185,0,21949,Joe Ogilvie,4
185,0,12660,Jesper Parnevik,4
185,0,01928,Corey Pavin,4
185,0,06498,Matt Peterson,4
185,0,01958,Dan Pohl,4
185,0,02020,Eduardo Romero,4
185,0,23034,Brent Schwarzrock,4
185,0,24502,Adam Scott,4
185,0,02099,Scott Simpson,4
185,0,02218,Ted Tryba,4
185,0,02230,Stan Utley,4
185,0,02257,Brian Watts,4
185,0,20396,Lee Westwood,4
185,0,20436,Garrett Willis,4
185,0,02294,Willie Wood,4
227,0,01014,Fulton Allem,3
227,0,01035,Tommy Armour III,3
227,0,22371,Aaron Baddeley,3
227,0,20099,Doug Barron,3
227,0,01068,Andy Bean,3
227,0,10944,Thomas Bjørn,3
227,0,01116,Michael Bradley,3
227,0,21584,Richie Coughlan,3
227,0,19906,Gary Evans,3
227,0,20585,Niclas Fasth,3
227,0,06741,Gene Fieger,3
227,0,06064,Jeff Gallagher,3
227,0,01418,Bill Glasson,3
227,0,25900,Lucas Glover,3
227,0,01510,Nolan Henke,3
227,0,21007,Gabriel Hjertstedt,3
227,0,01549,Mike Hulbert,3
227,0,19958,Miguel Angel Jiménez,3
227,0,24024,Zach Johnson,3
227,0,19904,Paul Lawrie,3
227,0,01717,Sandy Lyle,3
227,0,01823,Larry Mize,3
227,0,23800,Bryce Molder,3
227,0,07235,John Morse,3
227,0,19817,Michael Muehr,3
227,0,01876,Greg Norman,3
227,0,02033,Dave Rummells,3
227,0,21452,Steve Scott,3
227,0,02110,Jerry Smith,3
227,0,02159,Curtis Strange,3
227,0,02170,Hal Sutton,3
227,0,06847,Jay Synkelma,3
227,0,20935,Toru Taniguchi,3
227,0,12454,Mario Tiziani,3
227,0,23623,Bo Van Pelt,3
227,0,12602,Dean Wilson,3
227,0,02322,Richard Zokol,3
264,0,01060,Dave Barr,2
264,0,12661,Todd Barranger,2
264,0,06214,Guy Boros,2
264,0,01143,Brad Bryant,2
264,0,07569,Mark Carnevale,2
264,0,01191,Barry Cheesman,2
264,0,01196,Brian Claar,2
264,0,24494,Erik Compton,2
264,0,01261,Jay Delsing,2
264,0,26360,Bubba Dickerson,2
264,0,01282,Trevor Dodds,2
264,0,12819,Todd Doohan,2
264,0,12760,Danny Ellis,2
