RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (INCHES),ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
51,3,29268,Bronson Burgoon,42' 1",85306,169,7108.833,+28.00
51,3,48045,Michael Gellerman,42' 1",55582,110,4631.833,+23.00
51,3,12716,Charley Hoffman,42' 1",87946,174,7328.833,+15.00
54,5,35450,Patrick Cantlay,42' 2",84533,167,7044.417,+12.00
55,5,25686,Jason Dufner,42' 3",97398,192,8116.500,+23.00
55,5,19846,Brian Gay,42' 3",93210,184,7767.500,+31.00
55,5,29518,Brendan Steele,42' 3",103519,204,8626.583,+18.00
58,5,56762,Will Gordon,42' 4",44706,88,3725.500,+12.00
58,5,24024,Zach Johnson,42' 4",95034,187,7919.500,+24.00
58,5,33122,Russell Knox,42' 4",81747,161,6812.250,+15.00
61,6,30944,Jason Kokrak,42' 6",99377,195,8281.417,+23.00
61,6,25818,Scott Piercy,42' 6",96412,189,8034.333,+29.00
61,6,29484,Peter Uihlein,42' 6",81656,160,6804.667,+27.00
64,12,32839,Hideki Matsuyama,42' 8",124465,243,10372.083,+8.00
64,22,46046,Scottie Scheffler,42' 8",132727,259,11060.583,+8.00
66,4,01810,Phil Mickelson,42' 9",89848,175,7487.333,+14.00
66,4,30163,Henrik Norlander,42' 9",81035,158,6752.917,-3.00
66,4,30692,Scott Stallings,42' 9",101500,198,8458.333,+13.00
66,4,23788,D.J. Trahan,42' 9",57487,112,4790.583,+4.00
70,5,20229,Stewart Cink,42' 10",87382,170,7281.833,+16.00
71,5,21209,Sergio Garcia,42' 11",66947,130,5578.917,+11.00
71,5,37275,Sam Ryder,42' 11",103456,201,8621.333,+21.00
73,7,49298,Kramer Hickok,43' 0",55769,108,4647.417,+11.00
73,7,33490,Bo Hoag,43' 0",81467,158,6788.917,+16.00
73,7,26476,Chez Reavie,43' 0",79466,154,6622.167,+23.00
76,7,27349,Alex Noren,43' 1",99195,192,8266.250,+12.00
77,7,32448,James Hahn,43' 3",42063,81,3505.250,+1.00
77,7,35449,Adam Long,43' 3",135870,262,11322.500,+31.00
79,7,40009,Dominic Bozzelli,43' 4",55593,107,4632.750,+14.00
79,7,27936,Martin Laird,43' 4",54102,104,4508.500,+17.00
79,7,27129,Luke List,43' 4",118501,228,9875.083,+17.00
79,7,26329,Louis Oosthuizen,43' 4",76998,148,6416.500,+30.00
79,7,33667,Carlos Ortiz,43' 4",148606,286,12383.833,+7.00
84,-55,34363,Tyrrell Hatton,43' 5",62518,120,5209.833,+1.00
84,42,33448,Justin Thomas,43' 5",125055,240,10421.250,-21.00
86,7,29535,Brice Garnett,43' 6",90284,173,7523.667,+6.00
86,7,27644,Brian Harman,43' 6",117374,225,9781.167,+21.00
86,7,46442,Maverick McNealy,43' 6",124172,238,10347.667,+7.00
86,0,50525,Collin Morikawa,43' 6",119055,228,9921.250,+32.00
90,7,34255,Joseph Bramlett,43' 7",84163,161,7013.583,+20.00
90,7,27095,Nick Watney,43' 7",82158,157,6846.500,+9.00
92,-16,47959,Bryson DeChambeau,43' 8",138284,264,11523.667,+3.00
92,7,36801,Mark Hubbard,43' 8",135696,259,11308.000,+29.00
92,7,36871,Matthew NeSmith,43' 8",95370,182,7947.500,+9.00
92,7,53165,Doc Redman,43' 8",109581,209,9131.750,+35.00
92,7,35732,Wes Roach,43' 8",39323,75,3276.917,+10.00
92,7,34431,Robert Streb,43' 8",65029,124,5419.083,+25.00
92,7,23325,Vaughn Taylor,43' 8",66041,126,5503.417,+15.00
99,6,31323,Gary Woodland,43' 9",107665,205,8972.083,+22.00
100,7,31646,Emiliano Grillo,43' 10",81029,154,6752.417,+15.00
101,7,32757,Patton Kizzire,43' 11",100039,190,8336.583,+22.00
101,7,31420,Anirban Lahiri,43' 11",48490,92,4040.833,+5.00
101,7,33204,Shane Lowry,43' 11",70638,134,5886.500,+15.00
104,7,32618,Rhein Gibson,44' 0",83376,158,6948.000,+23.00
104,7,33486,Roger Sloan,44' 0",80807,153,6733.917,+13.00
106,7,24924,Bill Haas,44' 1",63991,121,5332.583,+22.00
106,7,26758,David Hearn,44' 1",57137,108,4761.417,+6.00
106,7,36689,Brooks Koepka,44' 1",90426,171,7535.500,+16.00
109,8,33120,Mark Anderson,44' 2",77410,146,6450.833,+25.00
109,8,45157,Cam Davis,44' 2",102226,193,8518.833,+24.00
109,8,56278,Matthew Wolff,44' 2",122493,231,10207.750,+29.00
112,8,21961,Charles Howell III,44' 3",123716,233,10309.667,+31.00
112,8,30110,Kyle Stanley,44' 3",60514,114,5042.833,+9.00
112,8,27330,Josh Teater,44' 3",43538,82,3628.167,+21.00
115,9,46435,Austin Cook,44' 4",76070,143,6339.167,+21.00
115,9,34213,Grayson Murray,44' 4",74969,141,6247.417,+24.00
117,9,34314,Sebastian Cappelen,44' 5",88439,166,7369.917,+27.00
117,9,35532,Tom Hoge,44' 5",132601,249,11050.083,+18.00
117,-12,48822,Sebastián Muñoz,44' 5",150816,283,12568.000,+15.00
117,9,27649,Brandt Snedeker,44' 5",94323,177,7860.250,+2.00
121,10,39324,J.J. Spaun,44' 6",100843,189,8403.583,+36.00
122,10,32333,Kevin Tway,44' 8",83006,155,6917.167,+19.00
123,-3,29478,Kevin Kisner,44' 9",104273,194,8689.417,+19.00
124,9,34046,Jordan Spieth,44' 10",113488,211,9457.333,+23.00
124,9,27963,Chris Stroud,44' 10",66680,124,5556.667,+20.00
126,9,22371,Aaron Baddeley,44' 11",81423,151,6785.250,+4.00
126,9,31557,Jim Herman,44' 11",77050,143,6420.833,+30.00
126,9,49771,J.T. Poston,44' 11",122273,227,10189.417,+39.00
126,9,49960,Sepp Straka,44' 11",118605,220,9883.750,+30.00
130,10,26300,Matt Jones,45' 0",125304,232,10442.000,+19.00
130,10,39953,Chase Seiffert,45' 0",67003,124,5583.583,+15.00
132,10,32102,Rickie Fowler,45' 1",69290,128,5774.167,+29.00
132,10,25632,Jimmy Walker,45' 1",110927,205,9243.917,+36.00
134,11,28307,Matt Every,45' 4",94130,173,7844.167,+21.00
135,11,33404,Chris Baker,45' 5",52332,96,4361.000,+15.00
135,11,31560,Brian Stuard,45' 5",93693,172,7807.750,+20.00
137,22,52372,Cameron Champ,45' 6",154983,284,12915.250,+35.00
137,11,27554,Scott Harrington,45' 6",103828,190,8652.333,+42.00
137,11,24138,Ian Poulter,45' 6",74759,137,6229.917,+17.00
140,-14,35506,Mackenzie Hughes,45' 7",136266,249,11355.500,+43.00
140,10,23108,Matt Kuchar,45' 7",83717,153,6976.417,+7.00
142,9,52375,Doug Ghim,45' 8",50426,92,4202.167,+17.00
143,10,33141,Keegan Bradley,45' 9",110968,202,9247.333,+39.00
143,8,34099,Harris English,45' 9",135709,247,11309.083,+4.00
143,10,29970,Dylan Frittelli,45' 9",136213,248,11351.083,+19.00
143,10,33413,Ben Martin,45' 9",38446,70,3203.833,+10.00
143,-8,25396,Kevin Na,45' 9",113070,206,9422.500,+25.00
148,8,26499,Rafa Cabrera Bello,45' 10",84760,154,7063.333,+24.00
148,8,51766,Wyndham Clark,45' 10",117127,213,9760.583,+25.00
150,9,47128,Richy Werenski,45' 11",106412,193,8867.667,+17.00
150,9,51894,Vince Whaley,45' 11",67744,123,5645.333,+17.00
152,10,46441,Robby Shelton,46' 0",113171,205,9430.917,+22.00
153,-9,28237,Rory McIlroy,46' 2",111399,201,9283.250,+23.00
154,10,35230,Nelson Ledesma,46' 3",67689,122,5640.750,+24.00
155,10,29479,Scott Brown,46' 4",89453,161,7454.417,+31.00
155,20,35891,Cameron Smith,46' 4",131278,236,10939.833,+30.00
157,10,35461,Beau Hossler,46' 6",111131,199,9260.917,+38.00
158,10,36699,Patrick Rodgers,46' 7",192179,344,16014.917,+20.00
158,7,48081,Xander Schauffele,46' 7",121937,218,10161.417,-5.00
160,9,46402,Talor Gooch,46' 8",165735,296,13811.250,+33.00
161,9,32640,Troy Merritt,46' 10",93793,167,7816.083,+13.00
161,9,32150,Michael Thompson,46' 10",96692,172,8057.667,+19.00
163,9,45609,Tyler Duncan,46' 11",113092,201,9424.333,+37.00
163,9,30911,Tommy Fleetwood,46' 11",53441,95,4453.417,+5.00
165,-9,26851,Marc Leishman,47' 0",126311,224,10525.917,+54.00
166,13,35310,Lanto Griffin,47' 1",174049,308,14504.083,+14.00
166,-3,34360,Patrick Reed,47' 1",156410,277,13034.167,+31.00
166,8,25493,Nick Taylor,47' 1",89848,159,7487.333,+30.00
169,6,40098,Matt Fitzpatrick,47' 2",77608,137,6467.333,+17.00
169,6,23621,Rory Sabbatini,47' 2",100743,178,8395.250,+21.00
171,7,28775,Nate Lashley,47' 3",86171,152,7180.917,+18.00
172,12,30927,Brendon Todd,47' 5",118361,208,9863.417,+35.00
173,6,39977,Max Homa,47' 7",125697,220,10474.750,+36.00
174,7,49766,Hank Lebioda,47' 8",94916,166,7909.667,+24.00
175,7,45526,Abraham Ancer,47' 9",114563,200,9546.917,+33.00
175,7,35617,Martin Trainer,47' 9",112835,197,9402.917,+64.00
177,8,24502,Adam Scott,48' 4",74851,129,6237.583,+7.00
178,8,34256,Andrew Putnam,48' 6",73875,127,6156.250,+29.00
179,8,49964,Aaron Wise,48' 7",69325,119,5777.083,+23.00
180,8,23623,Bo Van Pelt,49' 0",66976,114,5581.333,+26.00
181,8,33399,Adam Hadwin,49' 2",104342,177,8695.167,+25.00
181,9,29420,Billy Horschel,49' 2",125075,212,10422.917,+37.00
183,11,46970,Jon Rahm,49' 5",109701,185,9141.750,+16.00
184,7,22405,Justin Rose,49' 7",69651,117,5804.250,+10.00
185,7,47993,Denny McCarthy,49' 11",133618,223,11134.833,+21.00
185,7,48887,Matt Wallace,49' 11",102954,172,8579.500,+10.00
187,8,25572,Graeme McDowell,50' 3",78943,131,6578.583,+29.00
188,8,32139,Danny Willett,50' 4",83999,139,6999.917,+18.00
189,8,29908,C.T. Pan,50' 10",91506,150,7625.500,+32.00
190,8,19803,Ryan Armour,50' 11",69654,114,5804.500,+22.00
190,8,39546,Keith Mitchell,50' 11",116045,190,9670.417,+34.00
192,8,37189,Harold Varner III,51' 3",117994,192,9832.833,+16.00
193,8,28089,Jason Day,53' 1",106371,167,8864.250,+36.00
