RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1,0,45522,Christiaan Bezuidenhout,8.12,617,76
2,0,55789,Taylor Montgomery,8.11,438,54
3,0,47504,Sam Burns,8.07,589,73
4,0,51766,Wyndham Clark,8.04,539,67
5,0,50525,Collin Morikawa,7.97,630,79
6,0,28089,Jason Day,7.96,549,69
7,0,47993,Denny McCarthy,7.92,689,87
8,0,33653,Thomas Detry,7.91,530,67
9,0,57900,Chandler Phillips,7.86,652,83
10,0,47591,Eric Cole,7.85,840,107
11,0,50188,S.H. Kim,7.84,823,105
12,0,57975,Harry Hall,7.81,625,80
13,0,40098,Matt Fitzpatrick,7.79,553,71
14,0,34098,Russell Henley,7.78,568,73
15,0,30927,Brendon Todd,7.77,769,99
16,0,35506,Mackenzie Hughes,7.73,734,95
17,0,35450,Patrick Cantlay,7.72,502,65
18,0,51977,Max Greyserman,7.70,593,77
19,0,39971,Sungjae Im,7.69,669,87
20,0,22371,Aaron Baddeley,7.63,557,73
21,0,28237,Rory McIlroy,7.62,526,69
21,0,40250,Taylor Pendrith,7.62,579,76
21,0,46046,Scottie Scheffler,7.62,541,71
24,0,37455,Si Woo Kim,7.60,669,88
25,0,34099,Harris English,7.59,706,93
26,0,39977,Max Homa,7.58,599,79
26,0,48081,Xander Schauffele,7.58,599,79
26,0,24502,Adam Scott,7.58,538,71
29,0,35532,Tom Hoge,7.57,765,101
30,0,56630,Akshay Bhatia,7.52,647,86
31,0,27644,Brian Harman,7.51,653,87
32,0,33948,Byeong Hun An,7.48,561,75
32,0,59866,Nick Dunlap,7.48,501,67
32,0,46442,Maverick McNealy,7.48,688,92
32,0,57366,Cameron Young,7.48,606,81
36,0,34466,Peter Malnati,7.47,560,75
36,0,32839,Hideki Matsuyama,7.47,553,74
38,0,52215,Robert MacIntyre,7.46,537,72
38,0,22405,Justin Rose,7.46,455,61
40,0,29221,Webb Simpson,7.45,380,51
41,0,60004,Jacob Bridgeman,7.42,579,78
41,0,29420,Billy Horschel,7.42,564,76
41,0,51894,Vince Whaley,7.42,534,72
44,0,37275,Sam Ryder,7.41,556,75
45,0,52955,Ludvig Åberg,7.40,555,75
45,0,47806,Raul Pereda,7.40,348,47
47,0,46717,Viktor Hovland,7.39,421,57
47,0,49771,J.T. Poston,7.39,628,85
47,0,33486,Roger Sloan,7.39,488,66
50,0,33448,Justin Thomas,7.37,494,67
51,0,36799,Stephan Jaeger,7.35,581,79
52,0,35461,Beau Hossler,7.33,623,85
52,0,55182,Tom Kim,7.33,579,79
52,0,47995,Davis Riley,7.33,535,73
55,0,33399,Adam Hadwin,7.32,578,79
55,0,52666,Sami Valimaki,7.32,439,60
57,0,33408,Tyson Alexander,7.31,548,75
57,0,52514,Trace Crowe,7.31,497,68
57,0,32102,Rickie Fowler,7.31,563,77
60,0,54783,Dylan Wu,7.30,584,80
61,0,45157,Cam Davis,7.29,561,77
62,0,51634,Sahith Theegala,7.27,676,93
63,0,34046,Jordan Spieth,7.26,508,70
64,0,48153,Matthieu Pavon,7.25,457,63
65,0,34374,Erik Barnes,7.24,391,54
65,0,12716,Charley Hoffman,7.24,507,70
65,0,46441,Robby Shelton,7.24,550,76
68,0,54591,Ben Griffin,7.22,809,112
68,0,47347,Adam Schenk,7.22,664,92
68,0,35617,Martin Trainer,7.22,361,50
71,0,48084,Wesley Bryan,7.20,360,50
72,0,30926,Chris Kirk,7.19,554,77
72,0,47420,Jake Knapp,7.19,539,75
72,0,28252,Seamus Power,7.19,690,96
72,0,25493,Nick Taylor,7.19,597,83
72,0,58168,Davis Thompson,7.19,647,90
72,0,55454,Carl Yuan,7.19,460,64
78,0,49947,Taylor Moore,7.17,710,99
78,0,33968,Thorbjørn Olesen,7.17,344,48
80,0,57362,Austin Eckroat,7.16,644,90
80,0,47983,Chad Ramey,7.16,594,83
80,0,27649,Brandt Snedeker,7.16,415,58
83,0,32367,Jorge Campillo,7.15,372,52
83,0,30911,Tommy Fleetwood,7.15,508,71
83,0,24024,Zach Johnson,7.15,343,48
83,0,32791,K.H. Lee,7.15,558,78
87,0,27349,Alex Noren,7.13,492,69
87,0,50484,Hayden Springer,7.13,513,72
89,0,29936,Ryan Fox,7.10,554,78
89,0,23108,Matt Kuchar,7.10,518,73
91,0,40162,Justin Lower,7.09,688,97
91,0,40006,Erik van Rooyen,7.09,560,79
93,0,34256,Andrew Putnam,7.08,559,79
94,0,51349,Nico Echavarria,7.07,622,88
94,0,33204,Shane Lowry,7.07,495,70
96,0,49960,Sepp Straka,7.06,544,77
97,0,31646,Emiliano Grillo,7.05,599,85
98,0,40058,Zac Blair,7.04,577,82
98,0,59442,Parker Coody,7.04,387,55
100,0,36801,Mark Hubbard,7.03,696,99
100,0,32640,Troy Merritt,7.03,520,74
102,0,51997,Andrew Novak,7.01,582,83
103,0,34587,Chan Kim,7.00,560,80
103,0,46113,Ryan McCormick,7.00,427,61
103,0,38991,Alejandro Tosti,7.00,483,69
106,0,25900,Lucas Glover,6.99,650,93
106,0,39975,Michael Kim,6.99,566,81
108,0,33141,Keegan Bradley,6.97,551,79
108,0,36699,Patrick Rodgers,6.97,697,100
108,0,39327,Ben Silverman,6.97,544,78
111,0,27936,Martin Laird,6.96,501,72
111,0,52374,Brandon Wu,6.96,564,81
113,0,59095,Chris Gotterup,6.94,493,71
113,0,48867,Matti Schmid,6.94,541,78
115,0,32070,Rafael Campos,6.93,416,60
115,0,56149,Wilson Furr,6.93,395,57
115,0,55893,Sam Stevens,6.93,679,98
118,0,30163,Henrik Norlander,6.91,456,66
118,0,48887,Matt Wallace,6.91,442,64
120,0,55708,Hayden Buckley,6.90,490,71
120,0,59836,Pierceson Coody,6.90,538,78
120,0,23320,Ryan Palmer,6.90,290,42
123,0,39546,Keith Mitchell,6.88,557,81
123,0,50493,Justin Suh,6.88,509,74
123,0,52513,Carson Young,6.88,592,86
126,0,29478,Kevin Kisner,6.87,371,54
126,0,32757,Patton Kizzire,6.87,426,62
128,0,51696,Rico Hoey,6.86,576,84
128,0,48117,Kurt Kitayama,6.86,542,79
128,0,46414,Aaron Rai,6.86,590,86
131,0,40115,Adam Svensson,6.85,733,107
132,0,29725,Tony Finau,6.84,540,79
133,0,59143,Mac Meissner,6.82,491,72
133,0,32333,Kevin Tway,6.82,409,60
135,0,29908,C.T. Pan,6.81,402,59
135,0,27064,Jhonattan Vegas,6.81,490,72
137,0,26596,Ryan Moore,6.78,488,72
138,0,29535,Brice Garnett,6.77,325,48
138,0,34563,Chesson Hadley,6.77,447,66
140,0,54421,Garrick Higgo,6.76,534,79
140,0,60067,Joe Highsmith,6.76,473,70
142,0,60767,Blaine Hale Jr.,6.75,351,52
142,0,27129,Luke List,6.75,520,77
144,0,39997,Corey Conners,6.74,586,87
144,0,31323,Gary Woodland,6.74,539,80
146,0,28775,Nate Lashley,6.72,497,74
147,0,51287,Ryo Hisatsune,6.71,564,84
147,0,39324,J.J. Spaun,6.71,537,80
147,0,48119,Ben Taylor,6.71,416,62
147,0,47483,Will Zalatoris,6.71,443,66
151,0,37212,Paul Barjon,6.70,355,53
151,0,50497,Adrien Dumont de Chassart,6.70,496,74
151,0,52453,Nicolai Højgaard,6.70,382,57
154,0,32366,Kevin Chappell,6.68,374,56
154,0,54628,Lee Hodges,6.68,608,91
154,0,37378,Min Woo Lee,6.68,441,66
157,0,36326,David Lipsky,6.67,460,69
158,0,34021,Bud Cauley,6.65,359,54
158,0,47679,Victor Perez,6.65,479,72
158,0,27214,Kevin Streelman,6.65,459,69
161,0,26476,Chez Reavie,6.63,451,68
161,0,27330,Josh Teater,6.63,345,52
163,0,34255,Joseph Bramlett,6.57,552,84
163,0,48319,Tom Whitney,6.57,447,68
165,0,36884,Ben Kohles,6.56,558,85
166,0,46340,Alex Smalley,6.55,485,74
167,0,34076,Joel Dahmen,6.54,582,89
168,0,27139,David Skinns,6.50,533,82
169,0,52372,Cameron Champ,6.44,367,57
169,0,45242,Kevin Yu,6.44,470,73
171,0,48699,Callum Tarren,6.41,449,70
172,0,47988,Nick Hardy,6.40,557,87
173,0,40026,Daniel Berger,6.38,485,76
174,0,47663,Kevin Dougherty,6.37,395,62
174,0,52375,Doug Ghim,6.37,580,91
174,0,51890,Greyson Sigg,6.37,484,76
177,0,45609,Tyler Duncan,6.34,444,70
178,0,54576,Patrick Fishburn,6.33,443,70
178,0,27770,Camilo Villegas,6.33,361,57
180,0,28420,Ryan Brehm,6.32,379,60
181,0,35310,Lanto Griffin,6.19,446,72
182,0,50095,Austin Smotherman,6.06,321,53
183,0,36871,Matt NeSmith,5.97,430,72
184,0,51070,Vincent Norrman,5.59,274,49
