RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,28237,Rory McIlroy,2.07,29,6
2,0,48822,Sebastián Muñoz,2.00,35,7
3,0,22405,Justin Rose,1.75,63,11
4,0,27895,Jonas Blixt,1.63,49,8
5,0,24846,Ricky Barnes,1.55,71,11
6,0,25198,Francesco Molinari,1.54,52,8
6,0,48081,Xander Schauffele,1.54,91,14
8,0,24502,Adam Scott,1.49,47,7
9,0,31560,Brian Stuard,1.48,81,12
10,0,46970,Jon Rahm,1.41,71,10
10,0,36699,Patrick Rodgers,1.41,71,10
12,0,28500,Martin Flores,1.36,66,9
13,0,39954,Cody Gribble,1.33,75,10
14,0,26758,David Hearn,1.32,68,9
15,0,28307,Matt Every,1.30,46,6
16,0,29725,Tony Finau,1.29,93,12
16,0,34046,Jordan Spieth,1.29,70,9
18,0,24024,Zach Johnson,1.27,63,8
19,0,27974,Sung Kang,1.25,80,10
20,0,29926,Danny Lee,1.23,73,9
20,0,26851,Marc Leishman,1.23,81,10
22,0,30191,Julián Etulain,1.22,41,5
23,0,28252,Seamus Power,1.21,66,8
24,0,29720,Andres Gonzales,1.19,67,8
24,0,33122,Russell Knox,1.19,59,7
26,0,48084,Wesley Bryan,1.17,77,9
27,0,32333,Kevin Tway,1.16,86,10
28,0,33461,Morgan Hoffmann,1.13,71,8
28,0,25572,Graeme McDowell,1.13,53,6
30,0,22986,Søren Kjeldsen,1.11,36,4
30,0,33448,Justin Thomas,1.11,54,6
32,0,27644,Brian Harman,1.10,82,9
33,0,28093,Miguel Angel Carballo,1.09,46,5
33,0,23983,Luke Donald,1.09,46,5
35,0,35506,Mackenzie Hughes,1.08,111,12
35,0,23325,Vaughn Taylor,1.08,74,8
37,0,19846,Brian Gay,1.07,75,8
37,0,27466,Spencer Levin,1.07,75,8
39,0,31416,Derek Fathauer,1.05,57,6
39,0,33204,Shane Lowry,1.05,38,4
41,0,24358,Robert Garrigus,1.04,67,7
41,0,25240,D.A. Points,1.04,67,7
43,0,24781,Hunter Mahan,1.03,58,6
43,0,34466,Peter Malnati,1.03,58,6
43,0,27649,Brandt Snedeker,1.03,39,4
46,0,29974,Branden Grace,1.02,59,6
46,0,27129,Luke List,1.02,108,11
46,0,23621,Rory Sabbatini,1.02,59,6
49,0,29478,Kevin Kisner,1.00,70,7
49,0,27770,Camilo Villegas,1.00,60,6
51,0,29479,Scott Brown,.99,81,8
51,0,26951,Johnson Wagner,.99,71,7
53,0,29740,Brad Fritsch,.98,51,5
53,0,34174,John Huh,.98,82,8
53,0,24138,Ian Poulter,.98,51,5
53,0,23497,Tag Ridings,.98,51,5
53,0,25632,Jimmy Walker,.98,51,5
58,0,32366,Kevin Chappell,.97,72,7
58,0,33399,Adam Hadwin,.97,72,7
58,0,35532,Tom Hoge,.97,31,3
61,0,22046,Geoff Ogilvy,.96,73,7
62,0,25364,Paul Casey,.95,74,7
62,0,27095,Nick Watney,.95,74,7
64,0,40009,Dominic Bozzelli,.94,53,5
64,0,27141,J.B. Holmes,.94,53,5
64,0,36801,Mark Hubbard,.94,53,5
64,0,34409,David Lingmerth,.94,96,9
68,0,12716,Charley Hoffman,.90,89,8
68,0,30925,Dustin Johnson,.90,67,6
68,0,27214,Kevin Streelman,.90,78,7
71,0,25349,Tim Wilkinson,.89,45,4
72,0,21961,Charles Howell III,.88,68,6
72,0,25892,Steve Wheatcroft,.88,34,3
74,0,23800,Bryce Molder,.87,69,6
75,0,34098,Russell Henley,.86,105,9
75,0,30926,Chris Kirk,.86,81,7
75,0,26596,Ryan Moore,.86,58,5
78,0,32200,Roberto Castro,.85,59,5
78,0,10809,Jim Furyk,.85,59,5
78,0,46440,Smylie Kaufman,.85,59,5
81,0,19803,Ryan Armour,.83,48,4
81,0,28089,Jason Day,.83,60,5
81,0,29222,Billy Hurley III,.83,60,5
81,0,27064,Jhonattan Vegas,.83,72,6
85,0,25191,Gonzalo Fernandez-Castaño,.82,49,4
85,0,28679,Fabián Gómez,.82,61,5
85,0,20157,Retief Goosen,.82,49,4
85,0,24140,Sean O'Hair,.82,73,6
85,0,27963,Chris Stroud,.82,49,4
90,0,25818,Scott Piercy,.81,37,3
90,0,25493,Nick Taylor,.81,86,7
92,0,24357,K.J. Choi,.80,50,4
92,0,20229,Stewart Cink,.80,88,7
94,0,12510,Chad Campbell,.79,89,7
95,0,34021,Bud Cauley,.78,90,7
95,0,37455,Si Woo Kim,.78,51,4
95,0,46601,Trey Mullinax,.78,77,6
95,0,47128,Richy Werenski,.78,64,5
99,0,34213,Grayson Murray,.77,78,6
100,0,25396,Kevin Na,.76,66,5
101,0,06522,Ernie Els,.75,40,3
102,0,40058,Zac Blair,.74,81,6
102,0,24507,Jason Bohn,.74,68,5
102,0,32839,Hideki Matsuyama,.74,54,4
105,0,46732,Rick Lamb,.73,41,3
105,0,25345,Carl Pettersson,.73,55,4
107,0,46550,Brandon Hagy,.72,69,5
107,0,29289,S.Y. Noh,.72,69,5
107,0,46501,Ollie Schniederjans,.72,97,7
110,0,28420,Ryan Brehm,.71,56,4
110,0,20104,Ken Duke,.71,56,4
110,0,31420,Anirban Lahiri,.71,56,4
110,0,29223,Sam Saunders,.71,70,5
114,0,33141,Keegan Bradley,.70,100,7
114,0,35450,Patrick Cantlay,.70,43,3
114,0,35110,Brett Drewitt,.70,43,3
114,0,29461,Jamie Lovemark,.70,86,6
118,0,37454,Whee Kim,.69,72,5
119,0,34099,Harris English,.68,74,5
119,0,01810,Phil Mickelson,.68,74,5
119,0,34360,Patrick Reed,.68,74,5
122,0,29420,Billy Horschel,.66,76,5
122,0,29221,Webb Simpson,.66,76,5
122,0,33419,Cameron Tringale,.66,61,4
125,0,30944,Jason Kokrak,.65,108,7
125,0,27936,Martin Laird,.65,77,5
125,0,35300,Andrew Loupe,.65,46,3
125,0,25804,Bubba Watson,.65,46,3
129,0,25834,Daniel Summerhays,.63,79,5
129,0,28132,Tyrone Van Aswegen,.63,95,6
129,0,37189,Harold Varner III,.63,79,5
132,0,35545,Blayne Barber,.62,65,4
132,0,25686,Jason Dufner,.62,81,5
132,0,26289,Boo Weekley,.62,65,4
135,0,47959,Bryson DeChambeau,.61,82,5
135,0,32102,Rickie Fowler,.61,66,4
135,0,39975,Michael Kim,.61,82,5
135,0,32150,Michael Thompson,.61,49,3
139,0,24924,Bill Haas,.60,83,5
139,0,26331,Charl Schwartzel,.60,50,3
139,0,29518,Brendan Steele,.60,84,5
142,0,29476,Kyle Reifers,.59,85,5
142,0,34431,Robert Streb,.59,85,5
144,0,26329,Louis Oosthuizen,.58,52,3
145,0,46443,Brian Campbell,.57,35,2
146,0,20472,Alex Cejka,.56,72,4
146,0,33413,Ben Martin,.56,71,4
148,0,33418,Shawn Stefani,.55,73,4
149,0,23541,Ben Crane,.54,74,4
150,0,36689,Brooks Koepka,.53,76,4
151,0,20593,Greg Chalmers,.52,77,4
152,0,27436,Graham DeLaet,.51,79,4
152,0,37278,Nicholas Lindheim,.51,39,2
152,0,31323,Gary Woodland,.51,78,4
155,0,26499,Rafa Cabrera Bello,.50,40,2
155,0,32757,Patton Kizzire,.50,80,4
157,0,20572,Rod Pampling,.49,61,3
157,0,35891,Cameron Smith,.49,82,4
159,0,40026,Daniel Berger,.48,84,4
159,0,30110,Kyle Stanley,.48,124,6
161,0,34264,Hudson Swafford,.47,85,4
162,0,25900,Lucas Glover,.46,87,4
163,0,22371,Aaron Baddeley,.45,44,2
163,0,21209,Sergio Garcia,.45,44,2
163,0,23108,Matt Kuchar,.45,89,4
163,0,26476,Chez Reavie,.45,89,4
167,0,33120,Mark Anderson,.43,47,2
167,0,27958,Ryan Blaum,.43,92,4
169,0,24361,Pat Perez,.40,75,3
169,0,30692,Scott Stallings,.40,75,3
171,0,31557,Jim Herman,.36,83,3
171,0,49771,J.T. Poston,.36,56,2
173,0,29485,Brett Stegmaier,.34,59,2
174,0,33948,Byeong Hun An,.32,62,2
175,0,31646,Emiliano Grillo,.30,66,2
176,0,22056,Cameron Percy,.28,71,2
177,0,34358,Jonathan Randolph,.27,37,1
178,0,25274,Steven Bowditch,.26,39,1
179,0,30852,Ryo Ishikawa,.23,43,1
179,0,26300,Matt Jones,.23,43,1
181,0,31202,William McGirt,.22,90,2
182,0,20771,Steven Alker,.20,50,1
183,0,25720,Chad Collins,.18,57,1
184,0,35879,Kelly Kraft,.16,63,1
184,0,39324,J.J. Spaun,.16,62,1
186,0,32640,Troy Merritt,.15,67,1
187,0,32448,James Hahn,.11,89,1
187,0,23353,J.J. Henry,.11,88,1
189,0,23320,Ryan Palmer,.00,51
189,0,29908,C.T. Pan,.00,84
