RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
1,0,29221,Webb Simpson,26.50,248,936
2,1,33448,Justin Thomas,25.76,306,1188
3,2,30925,Dustin Johnson,25.74,227,882
4,0,34363,Tyrrell Hatton,25.53,193,756
5,-3,47959,Bryson DeChambeau,25.18,281,1116
6,0,28252,Seamus Power,25.17,145,576
7,0,46046,Scottie Scheffler,24.93,368,1476
8,0,40026,Daniel Berger,24.74,285,1152
9,0,34563,Chesson Hadley,24.62,257,1044
10,0,28237,Rory McIlroy,24.54,265,1080
11,1,46970,Jon Rahm,24.33,254,1044
12,1,12716,Charley Hoffman,24.11,256,1062
13,-2,34360,Patrick Reed,24.10,321,1332
14,0,45157,Cam Davis,24.04,251,1044
15,4,48081,Xander Schauffele,23.97,302,1260
16,-1,47993,Denny McCarthy,23.95,332,1386
17,0,29725,Tony Finau,23.92,310,1296
18,-2,35450,Patrick Cantlay,23.91,198,828
19,-2,35658,Kris Ventura,23.86,189,792
20,-1,31420,Anirban Lahiri,23.65,149,630
21,1,40009,Dominic Bozzelli,23.61,153,648
21,5,50525,Collin Morikawa,23.61,340,1440
23,0,29268,Bronson Burgoon,23.58,225,954
24,0,56762,Will Gordon,23.44,135,576
25,2,39971,Sungjae Im,23.40,396,1692
26,-7,32839,Hideki Matsuyama,23.35,311,1332
27,1,27064,Jhonattan Vegas,23.22,209,900
28,-3,46717,Viktor Hovland,23.12,308,1332
28,1,31323,Gary Woodland,23.12,258,1116
30,0,32254,Xinjun Zhang,23.09,320,1386
31,1,29926,Danny Lee,23.03,286,1242
32,-1,52372,Cameron Champ,23.02,290,1260
32,4,48822,Sebastián Muñoz,23.02,348,1512
34,-1,32102,Rickie Fowler,22.98,182,792
35,-1,46442,Maverick McNealy,22.95,314,1368
35,-1,22405,Justin Rose,22.95,157,684
37,0,27330,Josh Teater,22.90,169,738
38,0,34213,Grayson Murray,22.84,148,648
39,2,34099,Harris English,22.81,312,1368
40,-1,27095,Nick Watney,22.73,180,792
41,1,23320,Ryan Palmer,22.71,278,1224
42,1,27644,Brian Harman,22.65,318,1404
43,1,30692,Scott Stallings,22.64,273,1206
44,1,29484,Peter Uihlein,22.61,175,774
45,1,37189,Harold Varner III,22.60,301,1332
46,3,47504,Sam Burns,22.51,235,1044
47,4,53165,Doc Redman,22.36,330,1476
48,4,28307,Matt Every,22.35,181,810
48,4,49964,Aaron Wise,22.35,181,810
50,4,22371,Aaron Baddeley,22.34,189,846
50,4,46550,Brandon Hagy,22.34,185,828
52,4,27349,Alex Noren,22.32,225,1008
53,-3,29420,Billy Horschel,22.29,317,1422
54,4,19803,Ryan Armour,22.22,232,1044
54,4,36689,Brooks Koepka,22.22,160,720
54,-6,45486,Joaquin Niemann,22.22,304,1368
57,3,25900,Lucas Glover,22.14,267,1206
57,3,37275,Sam Ryder,22.14,279,1260
57,18,35891,Cameron Smith,22.14,255,1152
60,2,34046,Jordan Spieth,22.13,247,1116
61,2,32366,Kevin Chappell,22.09,163,738
62,2,30911,Tommy Fleetwood,22.08,159,720
62,2,24502,Adam Scott,22.08,151,684
62,2,51894,Vince Whaley,22.08,151,684
65,3,19846,Brian Gay,22.05,250,1134
65,3,33419,Cameron Tringale,22.05,250,1134
67,3,35310,Lanto Griffin,22.04,365,1656
68,-11,30927,Brendon Todd,22.03,341,1548
69,2,47128,Richy Werenski,22.02,222,1008
70,2,49771,J.T. Poston,22.01,309,1404
71,3,51766,Wyndham Clark,21.95,241,1098
72,4,30163,Henrik Norlander,21.92,292,1332
72,4,56278,Matthew Wolff,21.92,292,1332
74,4,33449,Zack Sucher,21.91,142,648
75,4,29518,Brendan Steele,21.88,252,1152
76,4,23325,Vaughn Taylor,21.86,240,1098
77,4,37455,Si Woo Kim,21.85,291,1332
77,4,47347,Adam Schenk,21.85,291,1332
79,4,26596,Ryan Moore,21.84,173,792
79,4,27214,Kevin Streelman,21.84,287,1314
81,4,35732,Wes Roach,21.81,157,720
82,4,33948,Byeong Hun An,21.78,294,1350
82,4,35449,Adam Long,21.78,345,1584
84,4,46402,Talor Gooch,21.69,324,1494
