RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 4 BIRDIES OR BETTER,PAR 4 HOLES
1,29,01958,Dan Pohl,19.27,137,711
2,30,01876,Greg Norman,19.03,122,641
3,31,01098,Jay Don Blake,18.93,198,1046
4,31,02256,Tom Watson,18.87,100,530
5,34,01388,Robert Gamez,18.35,149,812
6,35,02104,Jeff Sluman,18.25,208,1140
6,35,02131,Mike Springer,18.25,173,948
8,40,01527,Scott Hoch,18.08,218,1206
8,40,01553,John Huston,18.08,183,1012
8,40,01938,David Peoples,18.08,181,1001
11,41,02242,Lanny Wadkins,18.02,164,910
12,43,01042,Paul Azinger,17.90,143,799
13,45,01887,Mark O'Meara,17.83,151,847
14,45,02170,Hal Sutton,17.80,188,1056
15,45,01633,Tom Kite,17.72,163,920
16,45,02303,Robert Wrenn,17.59,165,938
17,46,01771,Blaine McCallister,17.54,180,1026
18,46,01468,Gary Hallberg,17.50,158,903
19,54,01200,Keith Clearwater,17.44,188,1078
19,54,01928,Corey Pavin,17.44,181,1038
21,55,01723,Andrew Magee,17.36,167,962
22,55,01725,John Mahaffey,17.34,128,738
23,56,01306,David Edwards,17.15,177,1032
24,57,01072,Chip Beck,17.08,166,972
25,57,02007,Larry Rinker,17.06,145,850
26,57,01701,Bob Lohr,17.04,145,851
27,57,02100,Tim Simpson,17.03,148,869
28,57,01639,Kenny Knox,16.97,205,1208
29,57,01329,Brad Faxon,16.96,172,1014
30,57,01049,Ian Baker-Finch,16.92,135,798
31,57,02049,Gene Sauers,16.90,147,870
32,57,02255,Denis Watson,16.89,102,604
33,58,01249,John Daly,16.85,188,1116
34,58,01975,Tom Purtzer,16.84,159,944
35,58,01381,Fred Funk,16.83,171,1016
36,58,01096,Phil Blackmar,16.78,144,858
36,58,01968,Nick Price,16.78,146,870
38,58,02185,Lance Ten Broeck,16.76,88,525
39,58,01196,Brian Claar,16.70,181,1084
39,58,06284,Jim Hallet,16.70,186,1114
41,64,01024,Billy Andrade,16.63,172,1034
42,64,01599,Steve Jones,16.53,157,950
