RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL
1,0,34098,Russell Henley,51.2
2,0,40058,Zac Blair,63.2
3,0,34099,Harris English,66.9
4,0,20593,Greg Chalmers,68.1
5,0,25632,Jimmy Walker,70.2
6,0,32102,Rickie Fowler,70.9
7,0,30927,Brendon Todd,74.8
8,0,25834,Daniel Summerhays,75.2
9,0,22371,Aaron Baddeley,76.8
10,0,25369,Jamie Donaldson,79.1
11,0,24781,Hunter Mahan,91.6
12,0,23320,Ryan Palmer,93.5
13,0,26758,David Hearn,95.0
14,0,27649,Brandt Snedeker,97.1
15,0,23800,Bryce Molder,101.6
16,0,21528,Henrik Stenson,101.7
17,0,34431,Robert Streb,103.3
18,0,36689,Brooks Koepka,103.8
19,0,34046,Jordan Spieth,105.8
20,0,25396,Kevin Na,107.3
21,0,32640,Troy Merritt,108.9
22,0,33461,Morgan Hoffmann,109.9
23,0,28089,Jason Day,114.0
24,0,34264,Hudson Swafford,114.5
25,0,31416,Derek Fathauer,114.8
25,0,29478,Kevin Kisner,114.8
27,0,30711,Colt Knost,115.5
28,0,29222,Billy Hurley III,116.7
28,0,35451,Scott Pinckney,116.7
28,0,34360,Patrick Reed,116.7
31,0,24494,Erik Compton,122.4
32,0,24507,Jason Bohn,123.8
32,0,25892,Steve Wheatcroft,123.8
34,0,23048,Eric Axley,124.6
35,0,29926,Danny Lee,126.3
36,0,27644,Brian Harman,127.3
37,0,34174,John Huh,130.8
38,0,25345,Carl Pettersson,136.8
39,0,34256,Andrew Putnam,137.7
40,0,24361,Pat Perez,139.4
41,0,24490,George McNeill,142.3
42,0,24357,K.J. Choi,145.1
43,0,22405,Justin Rose,146.3
44,0,30926,Chris Kirk,147.5
45,0,23623,Bo Van Pelt,152.5
46,0,33399,Adam Hadwin,153.6
47,0,23541,Ben Crane,154.3
48,0,08075,Jerry Kelly,154.5
49,0,23108,Matt Kuchar,154.6
50,0,21209,Sergio Garcia,154.9
51,0,37454,Whee Kim,155.6
52,0,24140,Sean O'Hair,156.1
53,0,28259,Sangmoon Bae,158.3
53,0,01810,Phil Mickelson,158.3
53,0,26951,Johnson Wagner,158.3
56,0,25493,Nick Taylor,158.6
57,0,10860,Justin Leonard,159.8
58,0,24138,Ian Poulter,163.5
59,0,25804,Bubba Watson,164.6
60,0,32366,Kevin Chappell,165.0
61,0,24024,Zach Johnson,165.2
62,0,34409,David Lingmerth,165.3
63,0,30925,Dustin Johnson,168.6
64,0,28475,Jeff Overton,169.1
65,0,29420,Billy Horschel,172.3
66,0,26851,Marc Leishman,172.8
67,0,31323,Gary Woodland,175.3
68,0,26300,Matt Jones,176.9
69,0,31202,William McGirt,177.7
70,0,25198,Francesco Molinari,178.7
71,0,35545,Blayne Barber,178.8
71,0,33418,Shawn Stefani,178.8
73,0,25274,Steven Bowditch,181.7
74,0,12716,Charley Hoffman,182.4
75,0,34563,Chesson Hadley,182.6
76,0,20396,Lee Westwood,182.7
77,0,33141,Keegan Bradley,183.2
77,0,33419,Cameron Tringale,183.2
79,0,23983,Luke Donald,185.6
80,0,33413,Ben Martin,186.1
81,0,31560,Brian Stuard,189.8
82,0,24846,Ricky Barnes,190.1
83,0,27895,Jonas Blixt,191.8
84,0,26329,Louis Oosthuizen,192.0
85,0,27436,Graham DeLaet,192.6
86,0,29720,Andres Gonzales,193.4
87,0,29289,S.Y. Noh,195.0
88,0,26596,Ryan Moore,196.0
89,0,25562,Andres Romero,196.2
90,0,34262,Jon Curran,197.2
91,0,28132,Tyrone Van Aswegen,200.1
92,0,23638,Brendon de Jonge,200.7
93,0,32839,Hideki Matsuyama,202.0
94,0,33122,Russell Knox,204.6
95,0,36699,Patrick Rodgers,204.8
96,0,27214,Kevin Streelman,204.9
97,0,27936,Martin Laird,205.0
98,0,29518,Brendan Steele,205.4
99,0,02206,David Toms,205.8
100,0,35541,John Peterson,206.4
101,0,23621,Rory Sabbatini,206.8
102,0,32448,James Hahn,207.0
103,0,35532,Tom Hoge,207.3
104,0,31557,Jim Herman,207.4
105,0,27770,Camilo Villegas,207.7
106,0,35539,Luke Guthrie,208.0
107,0,22056,Cameron Percy,208.8
108,0,25364,Paul Casey,209.6
109,0,25720,Chad Collins,210.3
109,0,33448,Justin Thomas,210.3
111,0,30946,Alex Prugh,211.6
112,0,39977,Max Homa,212.9
113,0,32150,Michael Thompson,214.2
114,0,34261,Scott Langley,214.3
115,0,34265,Will Wilcox,215.7
116,0,10809,Jim Furyk,216.5
117,0,21753,Brian Davis,217.8
118,0,27141,J.B. Holmes,220.6
119,0,25818,Scott Piercy,224.4
120,0,29479,Scott Brown,225.1
121,0,29476,Kyle Reifers,225.3
122,0,29725,Tony Finau,228.4
123,0,28307,Matt Every,229.0
123,0,27064,Jhonattan Vegas,229.0
125,0,28679,Fabián Gómez,230.0
125,0,34358,Jonathan Randolph,230.0
127,0,33486,Roger Sloan,231.4
128,0,33667,Carlos Ortiz,232.1
129,0,29223,Sam Saunders,232.3
130,0,24925,Jonathan Byrd,237.3
131,0,36801,Mark Hubbard,237.9
132,0,30944,Jason Kokrak,238.8
133,0,12510,Chad Campbell,240.4
134,0,20771,Steven Alker,241.3
135,0,40026,Daniel Berger,243.5
136,0,30852,Ryo Ishikawa,243.8
137,0,24924,Bill Haas,245.7
138,0,20645,John Senden,246.5
139,0,21878,Mark Wilson,248.7
140,0,25240,D.A. Points,248.8
141,0,24502,Adam Scott,252.6
142,0,21961,Charles Howell III,254.7
143,0,29535,Brice Garnett,254.8
144,0,20229,Stewart Cink,256.3
145,0,26289,Boo Weekley,260.3
146,0,20157,Retief Goosen,261.3
147,0,22892,Jason Gore,262.4
148,0,30736,Oscar Fraustro,263.2
149,0,27466,Spencer Levin,263.3
150,0,29425,Andrew Svoboda,263.6
151,0,27963,Chris Stroud,266.7
152,0,25349,Tim Wilkinson,267.1
153,0,20472,Alex Cejka,269.6
154,0,30692,Scott Stallings,270.2
155,0,01706,Davis Love III,270.7
156,0,26476,Chez Reavie,272.6
157,0,28500,Martin Flores,277.7
158,0,23353,J.J. Henry,277.9
159,0,27095,Nick Watney,279.1
160,0,20766,Padraig Harrington,288.3
161,0,20104,Ken Duke,291.4
162,0,06522,Ernie Els,293.9
163,0,20848,Ángel Cabrera,294.5
164,0,28023,Byron Smith,297.3
165,0,23548,Bill Lunde,305.3
166,0,34130,Sung Joon Park,307.1
167,0,20691,Greg Owen,307.8
168,0,37273,Derek Ernst,309.9
169,0,32200,Roberto Castro,312.3
170,0,28780,Nicholas Thompson,314.1
171,0,26331,Charl Schwartzel,314.3
172,0,29221,Webb Simpson,314.5
173,0,22293,Heath Slocum,318.8
174,0,25191,Gonzalo Fernandez-Castaño,324.2
175,0,22046,Geoff Ogilvy,324.3
176,0,32334,Charlie Beljan,329.4
177,0,06567,Vijay Singh,329.6
178,0,24358,Robert Garrigus,334.0
179,0,28486,Michael Putnam,334.8
180,0,25686,Jason Dufner,336.0
181,0,27933,John Merrick,351.8
182,0,10885,Robert Allenby,353.6
183,0,31193,Jim Renner,365.2
184,0,25900,Lucas Glover,378.8
