RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER TEE SHOT,TOTAL TEE SHOTS
63,2,39971,Sungjae Im,166.5,6570110.000,1096
64,3,37275,Sam Ryder,166.7,4603344.000,767
65,0,32839,Hideki Matsuyama,166.9,5057847.000,842
65,3,29484,Peter Uihlein,166.9,2739438.000,456
67,2,33667,Carlos Ortiz,167.0,5350425.000,890
68,3,25900,Lucas Glover,167.1,4156757.000,691
68,3,33486,Roger Sloan,167.1,3164786.000,526
70,-1,45526,Abraham Ancer,167.5,4678014.000,776
70,6,35506,Mackenzie Hughes,167.5,5137018.000,852
72,1,40026,Daniel Berger,167.6,4686931.000,777
72,1,22405,Justin Rose,167.6,2751390.000,456
72,1,33419,Cameron Tringale,167.6,4391227.000,728
75,1,31420,Anirban Lahiri,167.7,1907610.000,316
75,4,34360,Patrick Reed,167.7,5481580.000,908
77,1,29221,Webb Simpson,167.8,4265047.000,706
77,4,35891,Cameron Smith,167.8,4578434.000,758
79,0,32662,Michael Gligic,167.9,2834300.000,469
80,1,34076,Joel Dahmen,168.0,5285607.000,874
80,1,27644,Brian Harman,168.0,5938219.000,982
80,1,39977,Max Homa,168.0,4807242.000,795
80,1,26329,Louis Oosthuizen,168.0,3338625.000,552
84,2,12716,Charley Hoffman,168.1,4030894.000,666
84,2,46442,Maverick McNealy,168.1,4878850.000,806
86,2,28252,Seamus Power,168.2,1737401.000,287
87,2,32757,Patton Kizzire,168.4,3830636.000,632
88,2,33449,Zack Sucher,168.5,2014345.000,332
88,2,32139,Danny Willett,168.5,2693895.000,444
90,3,46435,Austin Cook,168.7,4026186.000,663
90,3,28089,Jason Day,168.7,3365395.000,554
92,-2,29420,Billy Horschel,168.8,4940005.000,813
93,2,35310,Lanto Griffin,168.9,6785860.000,1116
94,2,28307,Matt Every,169.3,3412725.000,560
95,2,34255,Joseph Bramlett,169.4,3268926.000,536
96,2,35230,Nelson Ledesma,169.5,1983119.000,325
97,2,31646,Emiliano Grillo,169.6,4071606.000,667
97,2,34563,Chesson Hadley,169.6,3858618.000,632
97,23,34363,Tyrrell Hatton,169.6,2882570.000,472
97,2,49771,J.T. Poston,169.6,5372928.000,880
101,1,33122,Russell Knox,169.7,4093709.000,670
102,1,32791,K.H. Lee,169.8,4589883.000,751
103,1,27936,Martin Laird,169.9,2428825.000,397
103,1,35449,Adam Long,169.9,6031360.000,986
103,1,27349,Alex Noren,169.9,3780747.000,618
106,1,29268,Bronson Burgoon,170.0,3781935.000,618
106,1,30692,Scott Stallings,170.0,4491277.000,734
106,1,27095,Nick Watney,170.0,2993530.000,489
109,1,33141,Keegan Bradley,170.1,4848921.000,792
109,1,27330,Josh Teater,170.1,2235091.000,365
111,2,29970,Dylan Frittelli,170.4,5792119.000,944
111,3,50525,Collin Morikawa,170.4,6105252.000,995
113,2,23788,D.J. Trahan,170.7,2770785.000,451
114,2,49766,Hank Lebioda,170.8,3493331.000,568
115,2,25493,Nick Taylor,170.9,4270435.000,694
116,2,23623,Bo Van Pelt,171.0,2604594.000,423
117,2,22056,Cameron Percy,171.1,2814638.000,457
118,2,33399,Adam Hadwin,171.2,4592676.000,745
118,2,34431,Robert Streb,171.2,2705274.000,439
118,2,32254,Xinjun Zhang,171.2,5010584.000,813
121,3,46441,Robby Shelton,171.3,4879159.000,791
122,3,29535,Brice Garnett,171.5,3859718.000,625
122,3,53165,Doc Redman,171.5,5977586.000,968
124,3,32448,James Hahn,171.6,2316025.000,375
125,3,27214,Kevin Streelman,171.8,4903583.000,793
126,3,39324,J.J. Spaun,172.0,4081336.000,659
127,3,33410,Andrew Landry,172.1,4812920.000,777
127,3,26851,Marc Leishman,172.1,4455463.000,719
127,3,27556,Ted Potter Jr.,172.1,2886437.000,466
130,3,49298,Kramer Hickok,172.2,3105055.000,501
130,3,33490,Bo Hoag,172.2,4210371.000,679
130,3,34466,Peter Malnati,172.2,4004346.000,646
130,3,25632,Jimmy Walker,172.2,3439608.000,555
134,3,52375,Doug Ghim,172.5,2409833.000,388
135,3,34099,Harris English,172.6,5865482.000,944
135,3,28775,Nate Lashley,172.6,3890200.000,626
137,3,24924,Bill Haas,172.8,2918382.000,469
137,3,36871,Matthew NeSmith,172.8,4603986.000,740
139,3,46402,Talor Gooch,172.9,6466092.000,1039
139,6,29478,Kevin Kisner,172.9,4880091.000,784
141,2,32102,Rickie Fowler,173.0,3568880.000,573
141,2,28679,Fabián Gómez,173.0,3363736.000,540
143,3,26499,Rafa Cabrera Bello,173.2,3386147.000,543
143,3,32640,Troy Merritt,173.2,4775068.000,766
145,3,20229,Stewart Cink,173.3,3849952.000,617
146,4,29479,Scott Brown,173.4,4344546.000,696
146,4,39953,Chase Seiffert,173.4,3089532.000,495
148,4,47128,Richy Werenski,173.5,4242046.000,679
149,4,27649,Brandt Snedeker,173.6,4317896.000,691
150,4,40098,Matt Fitzpatrick,173.8,3823931.000,611
150,4,35532,Tom Hoge,173.8,5717794.000,914
152,4,19846,Brian Gay,173.9,4306655.000,688
153,4,33120,Mark Anderson,174.2,3205017.000,511
153,4,23621,Rory Sabbatini,174.2,4344948.000,693
153,4,48119,Ben Taylor,174.2,2433487.000,388
156,4,34098,Russell Henley,174.3,5043615.000,804
157,4,24024,Zach Johnson,174.5,4711873.000,750
158,5,45609,Tyler Duncan,174.7,6158001.000,979
159,5,33404,Chris Baker,174.8,2882245.000,458
159,5,34021,Bud Cauley,174.8,5052163.000,803
161,0,25396,Kevin Na,174.9,5163122.000,820
162,4,32618,Rhein Gibson,175.0,2903793.000,461
163,4,26476,Chez Reavie,175.1,5010943.000,795
164,4,48045,Michael Gellerman,175.3,2587572.000,410
164,4,30163,Henrik Norlander,175.3,4916119.000,779
164,4,30110,Kyle Stanley,175.3,3761177.000,596
167,4,26596,Ryan Moore,175.5,2995363.000,474
168,4,33413,Ben Martin,175.6,1933927.000,306
169,4,47993,Denny McCarthy,175.7,5711132.000,903
170,4,36801,Mark Hubbard,175.8,6444316.000,1018
171,4,35732,Wes Roach,175.9,1899347.000,300
171,4,27963,Chris Stroud,175.9,3134631.000,495
171,4,32150,Michael Thompson,175.9,4906223.000,775
174,4,25686,Jason Dufner,176.0,4916182.000,776
175,4,21407,Arjun Atwal,176.2,1744823.000,275
175,4,25349,Tim Wilkinson,176.2,2810225.000,443
177,4,31557,Jim Herman,176.3,4626486.000,729
177,4,24138,Ian Poulter,176.3,3357031.000,529
179,4,29908,C.T. Pan,176.4,3778410.000,595
180,4,24361,Pat Perez,176.5,3519682.000,554
181,5,10809,Jim Furyk,176.8,3194449.000,502
182,5,23108,Matt Kuchar,177.2,4369087.000,685
183,5,19803,Ryan Armour,177.5,3994630.000,625
184,5,23325,Vaughn Taylor,177.6,3881688.000,607
185,5,40009,Dominic Bozzelli,178.1,2077575.000,324
186,5,27942,Rob Oppenheim,178.4,4020702.000,626
187,5,31560,Brian Stuard,178.8,5741903.000,892
188,6,22371,Aaron Baddeley,179.7,3285937.000,508
188,6,25572,Graeme McDowell,179.7,3318378.000,513
188,9,30927,Brendon Todd,179.7,6787012.000,1049
191,5,26758,David Hearn,179.8,3217376.000,497
192,6,40058,Zac Blair,180.2,4508249.000,695
193,7,34256,Andrew Putnam,186.3,2957797.000,441
