RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
60,3,39324,J.J. Spaun,160.5,872379000,151
62,4,29974,Branden Grace,160.6,485804000,84
63,5,27064,Jhonattan Vegas,160.9,654536000,113
64,7,34255,Joseph Bramlett,161.0,707290000,122
65,7,34314,Sebastian Cappelen,161.1,597307000,103
65,7,24361,Pat Perez,161.1,574319000,99
67,8,33399,Adam Hadwin,161.2,801069000,138
67,8,31323,Gary Woodland,161.2,794862000,137
69,-2,32839,Hideki Matsuyama,161.3,900319000,155
69,8,39546,Keith Mitchell,161.3,952213000,164
69,8,36871,Matthew NeSmith,161.3,801446000,138
69,8,33667,Carlos Ortiz,161.3,952179000,164
69,8,39953,Chase Seiffert,161.3,621378000,107
74,7,25686,Jason Dufner,161.4,906261000,156
74,7,32791,K.H. Lee,161.4,830952000,143
76,-4,45526,Abraham Ancer,161.5,831225000,143
76,7,21209,Sergio Garcia,161.5,471059000,81
76,7,46441,Robby Shelton,161.5,1023045000,176
79,6,34076,Joel Dahmen,161.6,1023835000,176
80,10,39971,Sungjae Im,161.7,1175824000,202
80,-12,46970,Jon Rahm,161.7,657898000,113
82,4,33404,Chris Baker,161.9,501304000,86
83,4,49766,Hank Lebioda,162.2,794105000,136
83,4,22405,Justin Rose,162.2,572137000,98
83,-22,33448,Justin Thomas,162.2,788276000,135
86,4,33120,Mark Anderson,162.3,537553000,92
87,5,36689,Brooks Koepka,162.5,678612000,116
87,5,27963,Chris Stroud,162.5,614174000,105
89,-26,47959,Bryson DeChambeau,162.6,790185000,135
90,4,47347,Adam Schenk,162.8,773659000,132
91,4,33413,Ben Martin,162.9,316632000,54
92,4,21407,Arjun Atwal,163.0,352166000,60
93,-6,40026,Daniel Berger,163.1,757575000,129
94,5,20229,Stewart Cink,163.2,716839000,122
95,5,35310,Lanto Griffin,163.5,1276973000,217
95,3,26851,Marc Leishman,163.5,1041908000,177
97,3,25349,Tim Wilkinson,163.6,488906000,83
98,4,37275,Sam Ryder,163.7,931311000,158
99,4,27129,Luke List,163.8,925684000,157
100,4,33141,Keegan Bradley,163.9,1068026000,181
100,4,45609,Tyler Duncan,163.9,1186056000,201
100,4,27974,Sung Kang,163.9,1221476000,207
100,4,23621,Rory Sabbatini,163.9,861604000,146
104,4,22056,Cameron Percy,164.0,513755000,87
105,4,53165,Doc Redman,164.1,1051292000,178
106,4,48045,Michael Gellerman,164.2,526232000,89
106,4,33486,Roger Sloan,164.2,644470000,109
108,4,33122,Russell Knox,164.3,680380000,115
109,4,47128,Richy Werenski,164.4,781017000,132
110,13,34099,Harris English,164.5,829224000,140
111,4,26596,Ryan Moore,164.6,503624000,85
111,4,35658,Kris Ventura,164.6,497865000,84
113,4,29479,Scott Brown,164.7,889648000,150
113,-17,35506,Mackenzie Hughes,164.7,978317000,165
113,7,23320,Ryan Palmer,164.7,989983000,167
116,2,28775,Nate Lashley,164.8,759331000,128
116,2,32640,Troy Merritt,164.8,848513000,143
118,2,29970,Dylan Frittelli,164.9,1169706000,197
118,2,49960,Sepp Straka,164.9,937769000,158
120,5,24924,Bill Haas,165.1,612278000,103
120,5,30163,Henrik Norlander,165.1,891641000,150
120,5,27942,Rob Oppenheim,165.1,784639000,132
123,5,23788,D.J. Trahan,165.2,553030000,93
124,5,49298,Kramer Hickok,165.3,595027000,100
124,5,25804,Bubba Watson,165.3,904465000,152
126,5,26476,Chez Reavie,165.4,845653000,142
127,11,29725,Tony Finau,165.5,816303000,137
127,11,29221,Webb Simpson,165.5,583983000,98
129,3,34431,Robert Streb,165.7,608285000,102
130,4,45157,Cam Davis,165.9,770214000,129
130,4,35449,Adam Long,165.9,1146681000,192
132,4,32333,Kevin Tway,166.0,711262000,119
133,5,31646,Emiliano Grillo,166.2,861488000,144
133,5,39977,Max Homa,166.2,933156000,156
133,5,27556,Ted Potter Jr.,166.2,598166000,100
133,5,35732,Wes Roach,166.2,394877000,66
133,15,46046,Scottie Scheffler,166.2,1100937000,184
133,11,30927,Brendon Todd,166.2,1148473000,192
139,5,19803,Ryan Armour,166.5,785004000,131
139,-3,29478,Kevin Kisner,166.5,808969000,135
141,5,35891,Cameron Smith,166.6,959381000,160
142,28,50525,Collin Morikawa,166.7,1086024000,181
143,4,25632,Jimmy Walker,166.8,906865000,151
144,4,32254,Xinjun Zhang,166.9,1129832000,188
145,5,25900,Lucas Glover,167.0,823673000,137
145,5,26300,Matt Jones,167.0,1094017000,182
147,5,40098,Matt Fitzpatrick,167.1,685828000,114
147,5,24138,Ian Poulter,167.1,643743000,107
149,5,40009,Dominic Bozzelli,167.3,523911000,87
150,5,46402,Talor Gooch,167.4,1187305000,197
150,5,47993,Denny McCarthy,167.4,1102877000,183
150,5,26329,Louis Oosthuizen,167.4,662835000,110
150,5,32150,Michael Thompson,167.4,916210000,152
154,5,34563,Chesson Hadley,167.6,760348000,126
154,5,36801,Mark Hubbard,167.6,1109895000,184
154,5,27649,Brandt Snedeker,167.6,700008000,116
157,6,23325,Vaughn Taylor,167.7,754845000,125
158,6,49964,Aaron Wise,167.8,610201000,101
159,6,25572,Graeme McDowell,168.1,774750000,128
159,6,33419,Cameron Tringale,168.1,750467000,124
161,6,28679,Fabián Gómez,168.2,599410000,99
162,21,28237,Rory McIlroy,168.3,805912000,133
162,6,29908,C.T. Pan,168.3,848052000,140
164,29,34363,Tyrrell Hatton,168.4,503207000,83
164,5,30110,Kyle Stanley,168.4,642469000,106
166,4,30911,Tommy Fleetwood,168.5,491260000,81
167,5,24024,Zach Johnson,168.6,782780000,129
167,5,27936,Martin Laird,168.6,521982000,86
169,5,22371,Aaron Baddeley,168.7,631691000,104
170,5,34021,Bud Cauley,169.0,852010000,140
170,5,34256,Andrew Putnam,169.0,578143000,95
172,5,25364,Paul Casey,169.5,622533000,102
172,5,28089,Jason Day,169.5,610023000,100
174,6,26758,David Hearn,169.8,580766000,95
174,6,23108,Matt Kuchar,169.8,739515000,121
174,6,31560,Brian Stuard,169.8,977821000,160
177,-18,25396,Kevin Na,170.0,887443000,145
178,6,33410,Andrew Landry,170.2,1016851000,166
178,6,25818,Scott Piercy,170.2,925095000,151
180,6,32448,James Hahn,170.3,435162000,71
181,6,37189,Harold Varner III,170.5,779696000,127
182,6,27349,Alex Noren,170.7,786667000,128
183,7,29926,Danny Lee,170.8,1100667000,179
184,7,29268,Bronson Burgoon,171.0,714253000,116
184,8,48081,Xander Schauffele,171.0,751079000,122
186,2,34360,Patrick Reed,171.2,998351000,162
187,7,32139,Danny Willett,171.9,631375000,102
188,7,27214,Kevin Streelman,172.2,948597000,153
189,8,26499,Rafa Cabrera Bello,173.7,706744000,113
189,8,34098,Russell Henley,173.7,719280000,115
191,8,10809,Jim Furyk,173.8,569438000,91
192,8,31557,Jim Herman,174.7,1163234000,185
193,8,24502,Adam Scott,176.4,469817000,74
