RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
73,5,23621,Rory Sabbatini,173.9,1120374000,179
75,5,35658,Kris Ventura,174.0,782961000,125
76,5,29535,Brice Garnett,174.1,990420000,158
77,5,27649,Brandt Snedeker,174.2,1172480000,187
77,5,34431,Robert Streb,174.2,639484000,102
79,10,25396,Kevin Na,174.4,1431843000,228
80,4,30110,Kyle Stanley,174.5,1017938000,162
81,4,33141,Keegan Bradley,174.8,1246098000,198
81,4,34021,Bud Cauley,174.8,1226829000,195
81,4,39997,Corey Conners,174.8,1453717000,231
81,4,27349,Alex Noren,174.8,1094760000,174
85,4,29974,Branden Grace,175.0,800190000,127
86,5,33399,Adam Hadwin,175.1,1317331000,209
86,5,46550,Brandon Hagy,175.1,857332000,136
86,5,29484,Peter Uihlein,175.1,819429000,130
89,5,45609,Tyler Duncan,175.2,1639656000,260
90,5,34255,Joseph Bramlett,175.4,871609000,138
90,5,49960,Sepp Straka,175.4,1496182000,237
92,5,27214,Kevin Streelman,175.5,1402793000,222
93,4,40026,Daniel Berger,175.6,1586979000,251
94,5,45157,Cam Davis,175.8,1271900000,201
94,5,47347,Adam Schenk,175.8,1386189000,219
96,5,24024,Zach Johnson,175.9,1266692000,200
96,5,37275,Sam Ryder,175.9,1437694000,227
98,5,49766,Hank Lebioda,176.0,943974000,149
98,5,35732,Wes Roach,176.0,462589000,73
100,6,39324,J.J. Spaun,176.2,1167292000,184
101,6,33204,Shane Lowry,176.4,850796000,134
101,6,29221,Webb Simpson,176.4,1524286000,240
101,6,23623,Bo Van Pelt,176.4,584399000,92
104,6,36871,Matthew NeSmith,176.5,1220217000,192
104,1,23320,Ryan Palmer,176.5,1480688000,233
106,5,49298,Kramer Hickok,176.6,718434000,113
106,5,39546,Keith Mitchell,176.6,1226880000,193
108,5,37455,Si Woo Kim,176.7,1539192000,242
108,5,32640,Troy Merritt,176.7,1272344000,200
108,5,01810,Phil Mickelson,176.7,909719000,143
111,5,29926,Danny Lee,177.0,1401512000,220
112,5,35450,Patrick Cantlay,177.2,1186590000,186
112,5,49771,J.T. Poston,177.2,1511944000,237
112,5,33419,Cameron Tringale,177.2,1345677000,211
115,5,26329,Louis Oosthuizen,177.3,893342000,140
116,5,32254,Xinjun Zhang,177.4,1539502000,241
117,5,32757,Patton Kizzire,177.7,1151254000,180
118,5,47504,Sam Burns,177.9,1415748000,221
118,5,30944,Jason Kokrak,177.9,1197766000,187
120,8,33948,Byeong Hun An,178.1,1397615000,218
120,8,34563,Chesson Hadley,178.1,1295053000,202
120,3,29420,Billy Horschel,178.1,1500598000,234
120,8,27936,Martin Laird,178.1,705239000,110
120,8,33410,Andrew Landry,178.1,1237178000,193
120,8,27129,Luke List,178.1,1423213000,222
120,3,33448,Justin Thomas,178.1,1685909000,263
127,6,34046,Jordan Spieth,178.2,1186482000,185
128,6,34213,Grayson Murray,178.3,808732000,126
129,-6,26851,Marc Leishman,178.4,1149919000,179
130,5,36801,Mark Hubbard,178.7,1801580000,280
131,5,46441,Robby Shelton,178.8,1377816000,214
131,5,27064,Jhonattan Vegas,178.8,972188000,151
133,28,29725,Tony Finau,178.9,1655466000,257
134,4,32791,K.H. Lee,179.1,1205415000,187
134,12,35891,Cameron Smith,179.1,1379646000,214
134,4,33449,Zack Sucher,179.1,580132000,90
137,4,40098,Matt Fitzpatrick,179.2,1096503000,170
137,4,21961,Charles Howell III,179.2,1186799000,184
137,4,32150,Michael Thompson,179.2,1232342000,191
140,9,35310,Lanto Griffin,179.3,2013399000,312
141,3,29908,C.T. Pan,179.4,910697000,141
141,3,35617,Martin Trainer,179.4,742714000,115
143,10,35506,Mackenzie Hughes,179.5,1505470000,233
144,2,26499,Rafa Cabrera Bello,179.6,918337000,142
145,-7,39971,Sungjae Im,179.7,2083661000,322
145,13,34360,Patrick Reed,179.7,1830306000,283
145,3,47128,Richy Werenski,179.7,1235618000,191
148,27,52372,Cameron Champ,179.8,1573153000,243
148,1,33490,Bo Hoag,179.8,1061349000,164
148,1,12716,Charley Hoffman,179.8,1313873000,203
151,1,25900,Lucas Glover,179.9,1282339000,198
152,1,32102,Rickie Fowler,180.0,1056172000,163
152,1,27554,Scott Harrington,180.0,1237460000,191
154,16,30925,Dustin Johnson,180.2,1388539000,214
155,1,33404,Chris Baker,180.3,733595000,113
155,1,31646,Emiliano Grillo,180.3,1161817000,179
157,1,39977,Max Homa,180.4,1324767000,204
158,2,22405,Justin Rose,180.5,857546000,132
159,3,45526,Abraham Ancer,180.8,1405830000,216
160,3,23788,D.J. Trahan,180.9,742568000,114
161,4,29268,Bronson Burgoon,181.1,1166832000,179
161,4,30692,Scott Stallings,181.1,1362613000,209
163,0,48822,Sebastián Muñoz,181.5,2117025000,324
164,3,27974,Sung Kang,181.6,1470711000,225
164,3,25804,Bubba Watson,181.6,1451063000,222
164,3,32139,Danny Willett,181.6,764984000,117
167,3,26300,Matt Jones,181.7,1543351000,236
168,4,22371,Aaron Baddeley,182.0,930134000,142
168,4,23108,Matt Kuchar,182.0,1172759000,179
170,4,50525,Collin Morikawa,182.1,1993219000,304
171,14,32839,Hideki Matsuyama,183.0,1607830000,244
172,4,29479,Scott Brown,183.1,1153562000,175
172,4,28089,Jason Day,183.1,982047000,149
174,4,21209,Sergio Garcia,183.2,837457000,127
175,5,25818,Scott Piercy,183.4,1181828000,179
176,5,29970,Dylan Frittelli,183.5,1677493000,254
176,5,33667,Carlos Ortiz,183.5,1585079000,240
178,8,46717,Viktor Hovland,183.7,1560739000,236
178,5,24502,Adam Scott,183.7,780480000,118
180,4,47993,Denny McCarthy,184.2,1830355000,276
181,12,48081,Xander Schauffele,184.3,1665618000,251
182,8,34099,Harris English,184.6,1794171000,270
183,11,28237,Rory McIlroy,184.7,1436447000,216
184,3,46402,Talor Gooch,184.8,1935890000,291
185,3,25364,Paul Casey,185.2,1046800000,157
186,2,47959,Bryson DeChambeau,186.1,1882262000,281
186,4,56278,Matthew Wolff,186.1,1667994000,249
188,4,49964,Aaron Wise,186.5,845894000,126
189,11,46970,Jon Rahm,187.8,1683295000,249
190,5,31323,Gary Woodland,188.0,1482030000,219
191,5,51766,Wyndham Clark,188.9,1190381000,175
191,5,48887,Matt Wallace,188.9,999539000,147
193,5,30911,Tommy Fleetwood,189.5,770923000,113
