RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,28420,Ryan Brehm,148.7,1851813000,346
2,0,51894,Vince Whaley,153.3,1694153000,307
3,0,34314,Sebastian Cappelen,153.6,2212318000,400
4,0,27330,Josh Teater,154.2,1643246000,296
5,0,23623,Bo Van Pelt,154.4,1917352000,345
6,0,19846,Brian Gay,156.1,3090530000,550
7,0,32662,Michael Gligic,156.2,2171211000,386
7,0,27556,Ted Potter Jr.,156.2,2136881000,380
7,0,33486,Roger Sloan,156.2,2474768000,440
7,0,33449,Zack Sucher,156.2,1479317000,263
11,0,21407,Arjun Atwal,156.3,1282940000,228
12,0,35617,Martin Trainer,156.5,2236041000,397
13,0,28252,Seamus Power,156.6,1274348000,226
14,0,40042,Tyler McCumber,157.2,2336833000,413
14,0,48119,Ben Taylor,157.2,1861458000,329
16,0,32618,Rhein Gibson,157.3,2163231000,382
17,0,40009,Dominic Bozzelli,157.4,1383017000,244
17,0,34466,Peter Malnati,157.4,2969287000,524
17,0,34431,Robert Streb,157.4,2074092000,366
20,0,49298,Kramer Hickok,157.5,2444372000,431
21,0,34563,Chesson Hadley,157.6,2808266000,495
22,0,31420,Anirban Lahiri,157.8,1403197000,247
23,1,48045,Michael Gellerman,158.1,1900596000,334
24,7,35506,Mackenzie Hughes,158.2,4020426000,706
24,1,29484,Peter Uihlein,158.2,2130607000,374
26,0,32366,Kevin Chappell,158.3,2005864000,352
26,0,26329,Louis Oosthuizen,158.3,2586554000,454
28,0,40058,Zac Blair,158.5,3178086000,557
28,0,20229,Stewart Cink,158.5,2973106000,521
28,0,39953,Chase Seiffert,158.5,2299097000,403
31,0,46442,Maverick McNealy,158.6,3648393000,639
32,1,46435,Austin Cook,158.8,3093711000,541
32,1,25818,Scott Piercy,158.8,3217891000,563
34,1,27554,Scott Harrington,158.9,3448443000,603
34,1,33597,Harry Higgs,158.9,4571320000,799
34,1,12716,Charley Hoffman,158.9,2986073000,522
37,2,45486,Joaquin Niemann,159.0,4160580000,727
37,1,23788,D.J. Trahan,159.0,2146532000,375
39,0,35658,Kris Ventura,159.1,1660835000,290
40,1,33490,Bo Hoag,159.2,3272577000,571
41,2,26300,Matt Jones,159.3,4095554000,714
42,2,29268,Bronson Burgoon,159.4,2903809000,506
43,2,34255,Joseph Bramlett,159.6,2504350000,436
43,2,47504,Sam Burns,159.6,3487209000,607
43,2,35230,Nelson Ledesma,159.6,1505490000,262
43,2,35732,Wes Roach,159.6,1436063000,250
47,-6,52372,Cameron Champ,159.8,3853499000,670
47,3,28679,Fabián Gómez,159.8,2577161000,448
47,3,46550,Brandon Hagy,159.8,2254893000,392
47,3,39546,Keith Mitchell,159.8,3014840000,524
51,2,24924,Bill Haas,159.9,2205109000,383
51,2,33413,Ben Martin,159.9,1519989000,264
51,2,27942,Rob Oppenheim,159.9,2958561000,514
54,4,31557,Jim Herman,160.1,3257093000,565
55,5,28089,Jason Day,160.2,2670902000,463
55,5,56762,Will Gordon,160.2,1419143000,246
55,11,30925,Dustin Johnson,160.2,2923412000,507
55,5,27064,Jhonattan Vegas,160.2,2266398000,393
59,4,45157,Cam Davis,160.3,2827768000,490
59,4,23325,Vaughn Taylor,160.3,2844770000,493
59,4,25632,Jimmy Walker,160.3,2515586000,436
62,-9,46046,Scottie Scheffler,160.4,4394892000,761
63,5,52375,Doug Ghim,160.5,1889777000,327
63,5,26758,David Hearn,160.5,2495712000,432
65,5,33948,Byeong Hun An,160.6,3880576000,671
65,5,33120,Mark Anderson,160.6,2642849000,457
65,5,35450,Patrick Cantlay,160.6,2821470000,488
65,5,39977,Max Homa,160.6,3815737000,660
65,5,27936,Martin Laird,160.6,1873437000,324
70,5,36699,Patrick Rodgers,160.7,5016323000,867
70,5,25349,Tim Wilkinson,160.7,2192722000,379
72,-14,46717,Viktor Hovland,160.8,3699346000,639
72,5,47347,Adam Schenk,160.8,3619027000,625
72,7,33448,Justin Thomas,160.8,3705909000,640
75,4,28307,Matt Every,160.9,2403303000,415
76,5,36689,Brooks Koepka,161.0,2347958000,405
76,5,01810,Phil Mickelson,161.0,2446014000,422
76,5,32254,Xinjun Zhang,161.0,3629228000,626
79,7,49960,Sepp Straka,161.1,4111970000,709
79,7,27214,Kevin Streelman,161.1,3660358000,631
81,-15,47959,Bryson DeChambeau,161.2,4003176000,690
