RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY
1,0,08793,Tiger Woods,10000000
2,0,06527,Steve Stricker,3000000
3,0,01810,Phil Mickelson,2000000
4,0,23621,Rory Sabbatini,1500000
5,0,24357,K.J. Choi,1000000
6,0,22371,Aaron Baddeley,800000
7,0,24024,Zach Johnson,700000
8,0,01161,Mark Calcavecchia,600000
9,0,21209,Sergio Garcia,550000
10,0,06567,Vijay Singh,500000
11,0,10809,Jim Furyk,300000
12,0,24502,Adam Scott,290000
13,0,22046,Geoff Ogilvy,280000
14,0,02239,Scott Verplank,270000
15,0,24781,Hunter Mahan,250000
16,0,22405,Justin Rose,245000
17,0,07867,Woody Austin,240000
18,0,21961,Charles Howell III,235000
19,0,06522,Ernie Els,230000
20,0,27649,Brandt Snedeker,225000
21,0,23135,Tim Clark,220000
22,0,20229,Stewart Cink,215000
23,0,10885,Robert Allenby,210000
24,0,27770,Camilo Villegas,205000
25,0,26289,Boo Weekley,200000
26,0,22913,John Rollins,195000
27,0,23322,Brett Wetterich,190000
28,0,24925,Jonathan Byrd,185000
29,0,20766,Padraig Harrington,180000
30,0,22293,Heath Slocum,175000
31,0,23983,Luke Donald,165000
32,0,08075,Jerry Kelly,155000
33,0,02206,David Toms,150000
34,0,20628,Arron Oberholser,145000
35,0,25900,Lucas Glover,142000
36,0,20098,Stuart Appleby,140000
37,0,25804,Bubba Watson,138000
38,0,25345,Carl Pettersson,137000
39,0,21528,Henrik Stenson,136000
40,0,22378,Trevor Immelman,135000
41,0,27095,Nick Watney,134000
42,0,21878,Mark Wilson,133000
43,0,29718,Anthony Kim,132000
44,0,24361,Pat Perez,131000
45,0,20104,Ken Duke,130000
46,0,23718,Nathan Green,129000
47,0,20848,Ángel Cabrera,128000
48,0,27120,Troy Matteson,127000
49,0,01766,Billy Mayfair,126000
50,0,12716,Charley Hoffman,125000
51,0,25190,Jeff Quinney,120000
52,0,26596,Ryan Moore,115000
53,0,20572,Rod Pampling,114000
54,0,21350,Ryuji Imada,113000
55,0,20645,John Senden,110000
56,0,06595,Kevin Sutherland,110000
57,0,24138,Ian Poulter,110000
58,0,24140,Sean O'Hair,110000
59,0,06643,Paul Goydos,110000
60,0,01945,Kenny Perry,110000
61,0,27060,John Mallinger,110000
62,0,22348,Nick O'Hern,110000
63,0,23325,Vaughn Taylor,110000
64,0,23623,Bo Van Pelt,110000
65,0,01797,Rocco Mediate,110000
66,0,19972,José Coceres,110000
67,0,07223,Brian Bateman,110000
68,0,01666,Bernhard Langer,110000
69,0,06004,Stephen Ames,110000
70,0,28158,Steve Marino,110000
71,0,07457,Steve Flesch,80000
72,0,20634,Peter Lonard,80000
73,0,24912,Will MacKenzie,80000
74,0,20382,Stephen Leaney,80000
75,0,12602,Dean Wilson,80000
76,0,21753,Brian Davis,80000
77,0,01381,Fred Funk,80000
78,0,19846,Brian Gay,80000
79,0,01142,Bart Bryant,80000
80,0,01948,Tim Petrovic,80000
81,0,22892,Jason Gore,75000
82,0,21949,Joe Ogilvie,75000
83,0,01706,Davis Love III,75000
84,0,21731,Freddie Jacobson,75000
85,0,23349,Charles Warren,75000
86,0,10860,Justin Leonard,75000
87,0,10423,Mike Weir,75000
88,0,01313,Steve Elkington,75000
89,0,20157,Retief Goosen,75000
90,0,01677,Tom Lehman,75000
90,0,20160,Charlie Wi,75000
92,0,23108,Matt Kuchar,75000
93,0,01941,Tom Pernice Jr.,75000
94,0,23353,J.J. Henry,75000
95,0,12705,Cliff Kresge,75000
96,0,24358,Robert Garrigus,75000
97,0,06251,Chris DiMarco,75000
98,0,25396,Kevin Na,75000
99,0,06515,Shaun Micheel,75000
100,0,06373,José María Olazábal,75000
101,0,20498,Briny Baird,70000
102,0,01724,Jeff Maggert,70000
103,0,07547,Craig Kanada,70000
104,0,12782,Tim Herron,70000
105,0,21959,Ted Purdy,70000
106,0,24490,George McNeill,70000
107,0,12510,Chad Campbell,70000
108,0,26679,Kevin Stadler,70000
109,0,01320,Bob Estes,70000
110,0,23614,Rich Beem,70000
111,0,28475,Jeff Overton,70000
112,0,01035,Tommy Armour III,70000
113,0,27141,J.B. Holmes,70000
114,0,22621,Ben Curtis,70000
115,0,20850,Daniel Chopra,70000
116,0,07749,Brett Quigley,70000
117,0,23788,D.J. Trahan,70000
118,0,08537,J.P. Hayes,70000
119,0,21805,Harrison Frazar,70000
120,0,22806,Doug LaBelle II,70000
121,0,21633,Steve Allan,70000
122,0,20574,Mathew Goggin,70000
123,0,06621,Joe Durant,70000
124,0,20472,Alex Cejka,70000
125,0,10117,Bob Heintz,70000
126,0,24924,Bill Haas,32000
127,0,25686,Jason Dufner,32000
128,0,19803,Ryan Armour,32000
129,0,27933,John Merrick,32000
130,0,26951,Johnson Wagner,32000
131,0,24507,Jason Bohn,32000
132,0,11032,Frank Lickliter II,32000
133,0,20623,Gavin Coles,32000
134,0,23320,Ryan Palmer,32000
135,0,08881,Tripp Isenhour,32000
136,0,01024,Billy Andrade,32000
137,0,20859,Anders Hansen,32000
138,0,01928,Corey Pavin,32000
139,0,12660,Jesper Parnevik,32000
140,0,12680,Shigeki Maruyama,32000
141,0,28486,Michael Putnam,32000
142,0,25273,Andrew Buckle,32000
143,0,02223,Bob Tway,32000
144,0,20105,Jeff Gove,32000
145,0,23048,Eric Axley,32000
146,0,01577,Lee Janzen,32000
147,0,08931,Glen Day,32000
148,0,06034,Marco Dawson,32000
149,0,12652,Cameron Beckman,32000
150,0,20433,Mark Hensby,32000
