RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,10809,Jim Furyk,34.73,3508,101
2,0,09011,David Duval,34.87,2894,83
3,0,01553,John Huston,34.96,3251,93
4,0,01706,Davis Love III,34.97,2588,74
5,0,02239,Scott Verplank,34.99,3359,96
6,0,08931,Glen Day,35.00,3220,92
7,0,01887,Mark O'Meara,35.01,2381,68
7,0,02146,Payne Stewart,35.01,2661,76
9,0,02223,Bob Tway,35.04,3504,100
10,0,01381,Fred Funk,35.05,3996,114
11,0,07457,Steve Flesch,35.08,3473,99
11,0,01968,Nick Price,35.08,2175,62
13,0,02170,Hal Sutton,35.10,3650,104
14,0,01098,Jay Don Blake,35.12,2739,78
15,0,02010,Loren Roberts,35.13,2810,80
16,0,02104,Jeff Sluman,35.15,3726,106
17,0,01320,Bob Estes,35.18,3659,104
18,0,01185,Brandel Chamblee,35.19,2815,80
18,0,20229,Stewart Cink,35.19,3413,97
18,0,08793,Tiger Woods,35.19,2569,73
21,0,01161,Mark Calcavecchia,35.22,3381,96
21,0,06567,Vijay Singh,35.22,3275,93
23,0,01619,Skip Kendall,35.26,3667,104
23,0,02206,David Toms,35.26,2997,85
25,0,01724,Jeff Maggert,35.27,2927,83
26,0,10585,Scott McCarron,35.28,2928,83
27,0,01761,Len Mattiace,35.29,3635,103
28,0,01334,Keith Fergus,35.30,1871,53
29,0,01203,Russ Cochran,35.31,3107,88
29,0,01331,Rick Fehr,35.31,2189,62
29,0,01943,Chris Perry,35.31,3778,107
32,0,01219,John Cook,35.32,3249,92
32,0,01527,Scott Hoch,35.32,3532,100
32,0,02214,Kirk Triplett,35.32,2896,82
35,0,02133,Craig Stadler,35.34,2156,61
36,0,01599,Steve Jones,35.35,2828,80
36,0,01941,Tom Pernice Jr.,35.35,2793,79
36,0,01945,Kenny Perry,35.35,2899,82
36,0,06527,Steve Stricker,35.35,2899,82
40,0,06595,Kevin Sutherland,35.36,3536,100
41,0,01361,Dan Forsman,35.38,2724,77
41,0,01510,Nolan Henke,35.38,3113,88
41,0,01771,Blaine McCallister,35.38,3680,104
41,0,01891,David Ogrin,35.38,3538,100
45,0,01042,Paul Azinger,35.40,2478,70
45,0,01577,Lee Janzen,35.40,2903,82
47,0,01810,Phil Mickelson,35.42,2798,79
48,0,06251,Chris DiMarco,35.44,3402,96
48,0,21805,Harrison Frazar,35.44,2871,81
48,0,11032,Frank Lickliter II,35.44,3757,106
51,0,10860,Justin Leonard,35.45,3545,100
52,0,06012,Greg Kraft,35.46,2943,83
52,0,01766,Billy Mayfair,35.46,3191,90
52,0,12660,Jesper Parnevik,35.46,2447,69
55,0,06004,Stephen Ames,35.48,1845,52
55,0,08537,J.P. Hayes,35.48,2377,67
57,0,01116,Michael Bradley,35.49,2484,70
58,0,19881,Robert Damron,35.50,3124,88
58,0,01533,P.H. Horgan III,35.50,3728,105
