RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
43,0,47993,Denny McCarthy,1.80%,6760012,376000000
45,0,22405,Justin Rose,1.78%,4635120,259700000
46,0,29725,Tony Finau,1.75%,5867652,335800000
47,0,51634,Sahith Theegala,1.74%,7284670,419600000
48,0,39971,Sungjae Im,1.62%,6665921,411000000
49,0,36514,Yuki Inamori,1.58%,133960,8500000
49,0,39113,Shubhankar Sharma,1.58%,403350,25500000
51,0,39997,Corey Conners,1.53%,5545721,362200000
52,0,46404,Marcus Kinhult,1.51%,114456,7600000
52,0,45847,JC Ritchie,1.51%,114964,7600000
54,0,57366,Cameron Young,1.50%,5392961,359800000
55,0,39524,Sean Crocker,1.47%,188129,12800000
56,0,56781,Isaiah Salinda,1.43%,238000,16600000
57,0,37378,Min Woo Lee,1.42%,2812281,198600000
57,0,49960,Sepp Straka,1.42%,5287574,373600000
59,0,21528,Henrik Stenson,1.41%,232875,16500000
60,0,34099,Harris English,1.40%,5600689,399900000
60,0,31646,Emiliano Grillo,1.40%,5476302,392300000
60,0,58669,Jacob Solomon,1.40%,117901,8400000
63,0,47591,Eric Cole,1.39%,5457030,391300000
63,0,34579,Alexander Levy,1.39%,105306,7600000
65,0,52095,Christoffer Bring,1.38%,52345,3800000
65,0,57737,Jayden Schaper,1.38%,52345,3800000
67,0,45157,Cam Davis,1.36%,5001208,366600000
67,0,37455,Si Woo Kim,1.36%,5397030,397100000
69,0,49947,Taylor Moore,1.34%,5077211,379800000
70,0,33399,Adam Hadwin,1.33%,4713995,354900000
71,0,55955,Matthew Jordan,1.28%,326220,25500000
72,0,32815,Masahiro Kawamura,1.26%,95950,7600000
72,0,47529,Mito Pereira,1.26%,789784,62500000
74,0,24502,Adam Scott,1.20%,3329394,278500000
74,0,33448,Justin Thomas,1.20%,3566403,298400000
76,0,47347,Adam Schenk,1.19%,4987135,420700000
77,0,23108,Matt Kuchar,1.15%,3840222,335300000
78,0,34362,Laurie Canter,1.14%,187900,16500000
78,0,51696,Rico Hoey,1.14%,43206,3800000
80,0,30926,Chris Kirk,1.13%,4150252,367500000
81,0,35532,Tom Hoge,1.11%,4723610,425700000
81,0,35506,Mackenzie Hughes,1.11%,4318591,388900000
83,0,40115,Adam Svensson,1.10%,4844402,439900000
84,0,32839,Hideki Matsuyama,1.09%,3874772,355100000
84,0,47483,Will Zalatoris,1.09%,1474780,134700000
86,0,34256,Andrew Putnam,1.07%,4459264,418400000
87,0,30925,Dustin Johnson,1.05%,520778,49500000
88,0,56630,Akshay Bhatia,1.02%,2346959,229600000
88,0,28252,Seamus Power,1.02%,3792807,373600000
90,0,34656,Mikumu Horikawa,1.01%,197841,19500000
90,0,46464,Jordan Smith,1.01%,409884,40500000
92,0,30927,Brendon Todd,1.00%,3935870,394400000
93,0,40058,Zac Blair,.97%,2469218,255600000
94,0,33204,Shane Lowry,.93%,2588707,279000000
94,0,46405,Sebastian Soderberg,.93%,118634,12800000
96,0,49771,J.T. Poston,.92%,3699409,401900000
97,0,33948,Byeong Hun An,.91%,3231760,353400000
98,0,35461,Beau Hossler,.90%,3586109,396500000
98,0,40006,Erik van Rooyen,.90%,2457390,274200000
100,0,55721,Alex Fitzpatrick,.89%,224020,25100000
100,0,52453,Nicolai Hojgaard,.89%,1239111,139600000
102,0,54628,Lee Hodges,.88%,3749468,425000000
103,0,57362,Austin Eckroat,.87%,2476429,283200000
103,0,47679,Victor Perez,.87%,669594,77200000
105,0,55708,Hayden Buckley,.85%,2929779,344100000
106,0,39546,Keith Mitchell,.84%,3062484,365000000
107,0,49120,Kensei Hirata,.83%,275188,33200000
107,0,58696,Peter Kuest,.83%,950647,114700000
109,0,55707,Calum Hill,.82%,73598,9000000
109,0,27129,Luke List,.82%,3029125,368000000
109,0,55789,Taylor Montgomery,.82%,3079378,376800000
109,0,46340,Alex Smalley,.82%,3128514,380700000
113,0,21209,Sergio Garcia,.80%,143295,18000000
113,0,37250,Romain Langasque,.80%,202982,25500000
113,0,50493,Justin Suh,.80%,3075821,385900000
116,0,29936,Ryan Fox,.79%,1485104,188900000
116,0,39975,Michael Kim,.79%,2206882,278600000
116,0,36699,Patrick Rodgers,.79%,3026193,384000000
116,0,55573,John VanDerLaan,.79%,145108,18400000
120,0,39324,J.J. Spaun,.76%,3060779,401500000
121,0,33974,Dean Burmester,.75%,612165,81300000
121,0,45486,Joaquin Niemann,.75%,369001,49500000
121,0,27349,Alex Noren,.75%,2591982,344500000
124,0,33653,Thomas Detry,.74%,2481116,336200000
124,0,38991,Alejandro Tosti,.74%,262242,35600000
126,0,47988,Nick Hardy,.73%,2845184,390800000
127,0,37275,Sam Ryder,.72%,2946215,407300000
127,0,31323,Gary Woodland,.72%,2256535,314100000
129,0,46646,Antoine Rozner,.71%,182237,25500000
130,0,36801,Mark Hubbard,.70%,2932685,418100000
130,0,32791,K.H. Lee,.70%,2883904,411300000
132,0,31681,Louis de Jager,.69%,52345,7600000
132,0,54591,Ben Griffin,.69%,2897799,418800000
132,0,51070,Vincent Norrman,.69%,1628489,237300000
135,0,47995,Davis Riley,.68%,2856707,421700000
135,0,52374,Brandon Wu,.68%,2622608,384200000
137,0,36799,Stephan Jaeger,.66%,2478083,373500000
137,0,50188,S.H. Kim,.66%,2464522,371000000
137,0,29908,C.T. Pan,.66%,1272421,192600000
137,0,55893,Sam Stevens,.66%,2208792,332800000
141,0,34409,David Lingmerth,.65%,2227332,341300000
141,0,46414,Aaron Rai,.65%,2470341,378600000
141,0,37189,Harold Varner III,.65%,215236,33000000
144,0,51894,Vince Whaley,.64%,706130,110500000
145,0,36871,Matt NeSmith,.62%,2410629,390100000
145,0,58168,Davis Thompson,.62%,2191482,356300000
145,0,45242,Kevin Yu,.62%,1232379,197500000
148,0,20766,Padraig Harrington,.61%,528807,86200000
149,0,55930,Fred Biondi,.60%,188234,31500000
149,0,26476,Chez Reavie,.60%,2264759,375500000
149,0,32139,Danny Willett,.60%,1791651,297200000
149,0,54783,Dylan Wu,.60%,1757267,294600000
153,0,50223,Ewen Ferguson,.59%,151007,25500000
153,0,50823,Tom McKibbin,.59%,52811,9000000
155,0,34076,Joel Dahmen,.58%,1996174,346700000
155,0,29420,Billy Horschel,.58%,1810825,314600000
157,0,22371,Aaron Baddeley,.57%,1337851,234800000
157,0,34255,Joseph Bramlett,.57%,1597911,278800000
157,0,31242,Marcel Schneider,.57%,73598,12800000
157,0,50992,Brett White,.57%,160583,28200000
157,0,52513,Carson Young,.57%,1707716,302200000
162,0,46442,Maverick McNealy,.56%,1328512,239300000
162,0,40250,Taylor Pendrith,.56%,1880027,336300000
162,0,31569,Jason Scrivener,.56%,42560,7600000
165,0,45609,Tyler Duncan,.55%,1917561,346700000
165,0,59018,Ryan Gerard,.55%,912311,166700000
165,0,49964,Aaron Wise,.55%,1020174,185000000
168,0,45522,Christiaan Bezuidenhout,.54%,1886083,350900000
168,0,57975,Harry Hall,.54%,1564358,290400000
168,0,36521,Young-han Song,.54%,46167,8500000
171,0,52514,Trace Crowe,.53%,151933,28400000
172,0,47850,John Axelsen,.52%,19841,3800000
172,0,55165,Noah Goodwin,.52%,19841,3800000
172,0,28775,Nate Lashley,.52%,1749031,334000000
172,0,48119,Ben Taylor,.52%,1912677,364800000
176,0,45836,Richard Bland,.51%,84113,16500000
177,0,22764,Michael Block,.50%,288333,57600000
177,0,54421,Garrick Higgo,.50%,1784592,360200000
179,0,46441,Robby Shelton,.49%,1743610,353300000
180,0,34213,Grayson Murray,.48%,437066,91000000
180,0,35174,Matthew Southgate,.48%,121500,25500000
180,0,27214,Kevin Streelman,.48%,1636664,343600000
180,0,55454,Carl Yuan,.48%,1167050,245300000
184,0,48632,Yuto Katsuragawa,.47%,124460,26300000
184,0,48867,Matti Schmid,.47%,1064025,227400000
184,0,30692,Scott Stallings,.47%,1758306,370300000
184,0,48699,Callum Tarren,.47%,1780943,382800000
188,0,34563,Chesson Hadley,.46%,1503167,330100000
188,0,46550,Brandon Hagy,.46%,36457,8000000
188,0,51997,Andrew Novak,.46%,1173140,257300000
191,0,45194,Marcus Armitage,.45%,57950,12800000
191,0,36326,David Lipsky,.45%,1716258,384700000
191,0,30163,Henrik Norlander,.45%,1158809,256600000
191,0,51890,Greyson Sigg,.45%,1615856,362500000
195,0,33408,Tyson Alexander,.44%,1433633,325100000
195,0,34310,Alexander Björk,.44%,111536,25500000
195,0,59836,Pierceson Coody,.44%,363960,83600000
195,0,52375,Doug Ghim,.44%,1437263,325700000
195,0,47987,Cole Hammer,.44%,413611,94700000
195,0,39058,Lucas Herbert,.44%,1192273,272900000
195,0,26596,Ryan Moore,.44%,1234755,279700000
195,0,48887,Matt Wallace,.44%,1451971,332500000
203,0,47125,Matt Atkins,.43%,35700,8400000
204,0,33413,Ben Martin,.42%,1379841,325600000
205,0,37338,Zecheng Dou,.41%,1099906,268700000
205,0,56762,Will Gordon,.41%,1449632,353300000
205,0,32816,Satoshi Kodaira,.41%,699577,171000000
205,0,33674,Adrian Meronk,.41%,584369,142400000
205,0,29256,James Morrison,.41%,31223,7600000
205,0,46601,Trey Mullinax,.41%,1413549,347000000
205,0,32394,Tapio Pulkkanen,.41%,52811,12800000
205,0,47983,Chad Ramey,.41%,1513390,372200000
213,0,23320,Ryan Palmer,.40%,1244899,313300000
214,0,37278,Nicholas Lindheim,.39%,187577,48500000
215,0,29221,Webb Simpson,.38%,908929,241600000
215,0,27064,Jhonattan Vegas,.38%,375361,98200000
217,0,39954,Cody Gribble,.37%,640107,171000000
217,0,27936,Martin Laird,.37%,1258725,339900000
217,0,40162,Justin Lower,.37%,1426711,390800000
220,0,52372,Cameron Champ,.36%,1103852,308000000
220,0,12716,Charley Hoffman,.36%,994186,273000000
220,0,34466,Peter Malnati,.36%,1369804,380100000
220,0,49228,Keita Nakajima,.36%,258303,72600000
220,0,29485,Brett Stegmaier,.36%,104960,28800000
220,0,25632,Jimmy Walker,.36%,1111220,309500000
226,0,30957,Maximilian Kieffer,.35%,44729,12800000
226,0,26329,Louis Oosthuizen,.35%,121500,34500000
226,0,33486,Roger Sloan,.35%,65405,18500000
229,0,45526,Abraham Ancer,.34%,170404,49500000
229,0,24494,Erik Compton,.34%,43057,12500000
229,0,51349,Nico Echavarria,.34%,1035131,304700000
229,0,32640,Troy Merritt,.34%,1302362,380000000
229,0,48822,Sebastián Muñoz,.34%,183818,54800000
234,0,32757,Patton Kizzire,.33%,1161610,353800000
234,0,22056,Cameron Percy,.33%,574605,174300000
234,0,29518,Brendan Steele,.33%,350609,105400000
234,0,27506,Oliver Wilson,.33%,84113,25500000
238,0,34374,Erik Barnes,.32%,422239,134000000
238,0,24140,Sean O'Hair,.32%,489032,154300000
238,0,48640,Johannes Veerman,.32%,51566,16000000
241,0,35376,Roberto Díaz,.31%,65788,20900000
242,0,49298,Kramer Hickok,.30%,1017832,340200000
242,0,33597,Harry Higgs,.30%,718748,236100000
242,0,29531,Richie Ramsay,.30%,75280,25500000
245,0,36837,Julien Brun,.29%,26190,9000000
245,0,50762,Alejandro Del Rey,.29%,11172,3800000
245,0,47079,Harrison Endycott,.29%,840303,290500000
245,0,24024,Zach Johnson,.29%,807499,276300000
245,0,35617,Martin Trainer,.29%,509265,178400000
250,0,59652,Sam Bennett,.28%,303155,109700000
250,0,39067,MJ Daffue,.28%,830919,292500000
250,0,35110,Brett Drewitt,.28%,46426,16500000
250,0,23481,Marcel Siem,.28%,94980,34500000
250,0,27963,Chris Stroud,.28%,449238,161800000
255,0,47393,Jeffrey Kang,.27%,46916,17700000
255,0,34317,Joakim Lagergren,.27%,34664,12800000
255,0,29926,Danny Lee,.27%,316795,116300000
255,0,29289,S.Y. Noh,.27%,468487,170600000
255,0,33293,Thomas Pieters,.27%,135210,49500000
255,0,50095,Austin Smotherman,.27%,957049,353500000
261,0,01226,Fred Couples,.26%,46080,18000000
261,0,23983,Luke Donald,.26%,456642,178600000
261,0,31577,Tano Goya,.26%,595760,226600000
261,0,35901,Paul Haley II,.26%,755188,286000000
261,0,39834,Guido Migliozzi,.26%,65215,25500000
261,0,65280,Niklas Norgaard,.26%,19841,7600000
261,0,35913,Michael Stewart,.26%,43433,16500000
268,0,27895,Jonas Blixt,.25%,241393,95400000
268,0,46435,Austin Cook,.25%,647085,263800000
268,0,28300,Joost Luiten,.25%,63740,25500000
268,0,48051,Yannik Paul,.25%,101598,40500000
268,0,65374,Brandon Robinson Thompson,.25%,40500,16500000
273,0,32366,Kevin Chappell,.24%,362455,153600000
273,0,35310,Lanto Griffin,.24%,514634,215400000
273,0,12195,Tom Johnson,.24%,42532,17400000
273,0,46837,Yuxin Lin,.24%,20244,8400000
273,0,25818,Scott Piercy,.24%,861981,352200000
278,0,60004,Jacob Bridgeman,.23%,37190,16100000
278,0,20229,Stewart Cink,.23%,743246,319600000
278,0,29535,Brice Garnett,.23%,492959,210800000
278,0,24980,Scott Gutschewski,.23%,14690,6500000
278,0,35421,Brandon Harkins,.23%,8664,3800000
278,0,35449,Adam Long,.23%,884088,388100000
278,0,55509,Hurly Long,.23%,58725,25500000
278,0,32797,Sanghyun Park,.23%,24010,10500000
278,0,34610,Matthias Schwab,.23%,847328,365000000
278,0,32150,Michael Thompson,.23%,438817,187200000
278,0,50154,Joseph Winslow,.23%,18249,7900000
289,0,27958,Ryan Blaum,.22%,52341,23800000
289,0,49590,Frankie Capan III,.22%,17160,7800000
289,0,64594,Angel Hidalgo Portillo,.22%,24890,11400000
289,0,47056,Rikuya Hoshino,.22%,92740,42500000
289,0,35879,Kelly Kraft,.22%,722098,326400000
289,0,49766,Hank Lebioda,.22%,382836,173400000
289,0,46368,Stuart Macdonald,.22%,20160,9000000
289,0,25198,Francesco Molinari,.22%,566848,253200000
289,0,47806,Raul Pereda,.22%,16940,7700000
289,0,29476,Kyle Reifers,.22%,104076,47900000
289,0,29425,Andrew Svoboda,.22%,43200,20000000
289,0,32333,Kevin Tway,.22%,815058,373700000
289,0,52666,Sami Valimaki,.22%,56033,25500000
289,0,35469,Sebastián Vázquez,.22%,51817,24100000
303,0,35490,Wil Bateman,.21%,18540,9000000
303,0,51363,George Bryan IV,.21%,13325,6500000
303,0,49453,Trevor Cone,.21%,494936,239200000
303,0,47154,Martin Contini,.21%,13780,6500000
303,0,31273,Gavin Green,.21%,19170,9000000
303,0,27974,Sung Kang,.21%,292639,136900000
303,0,32369,Sihwan Kim,.21%,31500,15000000
303,0,22046,Geoff Ogilvy,.21%,173140,83200000
303,0,57900,Chandler Phillips,.21%,18868,8900000
312,0,48084,Wesley Bryan,.20%,297461,148100000
312,0,28679,Fabián Gómez,.20%,143701,72200000
312,0,46402,Talor Gooch,.20%,97200,49500000
312,0,32448,James Hahn,.20%,576584,290700000
312,0,52575,Paul O'Hara,.20%,17550,9000000
312,0,39335,Kevin Roy,.20%,478670,235600000
318,0,19803,Ryan Armour,.19%,539788,281200000
318,0,60008,Ford Clegg,.19%,15580,8200000
318,0,29970,Dylan Frittelli,.19%,683295,362700000
318,0,24924,Bill Haas,.19%,170817,91100000
318,0,47917,Takumi Kanaya,.19%,68754,36000000
318,0,46879,Naoyuki Kataoka,.19%,20570,11000000
318,0,33122,Russell Knox,.19%,692454,368300000
318,0,31202,William McGirt,.19%,281110,149400000
318,0,23814,Edoardo Molinari,.19%,40746,21400000
318,0,33968,Thorbjørn Olesen,.19%,91916,49100000
318,0,47128,Richy Werenski,.19%,617783,332500000
329,0,24925,Jonathan Byrd,.18%,322026,182200000
329,0,39412,Zack Fischer,.18%,60880,33100000
329,0,51414,Brent Grant,.18%,466212,260000000
329,0,59743,Aguri Iwasaki,.18%,34190,19500000
329,0,08075,Jerry Kelly,.18%,58000,32900000
329,0,51635,Chris Nido,.18%,34175,19500000
329,0,53165,Doc Redman,.18%,595132,322600000
329,0,33117,Dale Whitnell,.18%,23220,12800000
337,0,56003,Yongjun Bae,.17%,17430,10500000
337,0,28420,Ryan Brehm,.17%,596227,346400000
337,0,25686,Jason Dufner,.17%,525090,317900000
337,0,34174,John Huh,.17%,121256,70100000
337,0,32775,Shugo Imahira,.17%,32645,19500000
337,0,63371,Chanmin Jung,.17%,17850,10500000
337,0,51366,Riki Kawamoto,.17%,18810,11000000
337,0,27649,Brandt Snedeker,.17%,167113,97200000
345,0,32070,Rafael Campos,.16%,25131,16000000
345,0,59095,Chris Gotterup,.16%,83689,52300000
345,0,36724,Augusto Núñez,.16%,382748,243800000
345,0,31016,Tomoharu Otsuki,.16%,17820,11000000
345,0,52583,Sanghun Shin,.16%,17220,10500000
345,0,27330,Josh Teater,.16%,26030,16000000
345,0,08793,Tiger Woods,.16%,59560,38000000
345,0,33870,Ashun Wu,.16%,20340,12800000
353,0,24846,Ricky Barnes,.15%,190721,124300000
353,0,54869,Chase Johnson,.15%,35548,23500000
353,0,27556,Ted Potter Jr.,.15%,112208,73500000
353,0,29939,Fabrizio Zanotti,.15%,24352,16600000
357,0,32367,Jorge Campillo,.14%,36255,25500000
357,0,19846,Brian Gay,.14%,219638,156100000
357,0,27466,Spencer Levin,.14%,23000,16700000
357,0,31560,Brian Stuard,.14%,296420,219200000
357,0,35314,Andy Sullivan,.14%,10627,7600000
357,0,23788,D.J. Trahan,.14%,92850,66800000
363,0,49303,Anders Albertson,.13%,87639,70100000
363,0,33404,Chris Baker,.13%,18696,14700000
363,0,06522,Ernie Els,.13%,46200,36500000
363,0,27554,Scott Harrington,.13%,300546,235600000
363,0,31557,Jim Herman,.13%,372745,276200000
363,0,35087,Bio Kim,.13%,46830,36000000
363,0,29478,Kevin Kisner,.13%,335671,267400000
363,0,51491,Brandon Matthews,.13%,265711,212300000
363,0,26331,Charl Schwartzel,.13%,46080,34500000
363,0,58967,Trevor Werbylo,.13%,309436,235900000
373,0,30750,Tommy Gainey,.12%,137388,111800000
373,0,48098,Sebastian Garcia Rodriguez,.12%,9356,7600000
373,0,48293,Mikael Lindberg,.12%,9006,7600000
373,0,51950,Max McGreevy,.12%,422905,360100000
373,0,55623,Kaito Onishi,.12%,50379,42600000
373,0,40181,Clément Sordet,.12%,9006,7600000
373,0,34431,Robert Streb,.12%,402060,335600000
373,0,52411,Kyle Westmoreland,.12%,308365,260700000
381,0,28259,Sangmoon Bae,.11%,57871,53400000
381,0,49117,Isidro Benitez,.11%,17548,16400000
381,0,59442,Parker Coody,.11%,20425,17900000
381,0,25240,D.A. Points,.11%,83872,75000000
381,0,23621,Rory Sabbatini,.11%,149009,138600000
386,0,35557,Aaron Cockerill,.10%,16872,16600000
386,0,49813,Daniel Hillier,.10%,26190,25500000
386,0,59871,Greg Koch,.10%,56170,56100000
386,0,33410,Andrew Landry,.10%,263815,277000000
386,0,34575,Adrian Otaegui,.10%,41375,40500000
386,0,47888,Taiga Semikawa,.10%,48903,49600000
386,0,10381,Curtis Thompson,.10%,16296,16800000
393,0,35778,Kazuki Higa,.09%,91177,97300000
393,0,45523,Thriston Lawrence,.09%,68800,80500000
393,0,49022,Yoseop Seo,.09%,16905,19500000
396,0,20593,Greg Chalmers,.08%,88172,103800000
396,0,24358,Robert Garrigus,.08%,48425,60200000
396,0,27797,Derek Lamely,.08%,52205,64700000
396,0,27095,Nick Watney,.08%,263725,312400000
396,0,10423,Mike Weir,.08%,21438,27000000
401,0,63459,Dan Bradbury,.07%,18180,25500000
401,0,29479,Scott Brown,.07%,78995,117400000
401,0,23541,Ben Crane,.07%,71025,101700000
401,0,37273,Derek Ernst,.07%,52898,72300000
401,0,32662,Michael Gligic,.07%,169449,243800000
401,0,52462,Chase Hanna,.07%,8816,12800000
401,0,27747,Hiroshi Iwata,.07%,19470,27500000
401,0,54813,Philip Knowles,.07%,53421,71800000
401,0,29670,Pablo Larrazabal,.07%,29750,40500000
401,0,54364,Stephen Stallings Jr.,.07%,8360,11400000
401,0,63455,Ross Steelman,.07%,17466,24400000
401,0,50584,Connor Syme,.07%,18360,25500000
413,0,60006,Ben Carr,.06%,17388,30200000
413,0,33490,Bo Hoag,.06%,15390,23800000
413,0,30110,Kyle Stanley,.06%,84721,140500000
416,0,27141,J.B. Holmes,.05%,58884,119200000
417,0,52096,Adri Arnaus,.04%,19170,48700000
417,0,32776,Yeongsu Kim,.04%,16905,39500000
417,0,24490,George McNeill,.04%,16834,40300000
420,0,47102,David Micheluzzi,.03%,19855,61000000
420,0,26679,Kevin Stadler,.03%,21318,61100000
420,0,23623,Bo Van Pelt,.03%,11172,42900000
423,0,21407,Arjun Atwal,.02%,16367,70200000
423,0,26420,Richard Johnson,.02%,8208,35100000
