RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
38,0,39977,Max Homa,10' 1",3275.750,326,57' 7",1"
38,0,32816,Satoshi Kodaira,10' 1",1610.667,160,45' 4",2"
38,0,32333,Kevin Tway,10' 1",2585.250,257,56' 0",1"
45,0,19803,Ryan Armour,10' 0",2137.583,213,80' 8",4"
45,0,47504,Sam Burns,10' 0",2758.000,276,57' 1",2"
45,0,32366,Kevin Chappell,10' 0",1256.583,126,43' 0",4"
45,0,34563,Chesson Hadley,10' 0",2888.667,290,51' 0",2"
45,0,33122,Russell Knox,10' 0",2775.417,278,44' 9",5"
45,0,54783,Dylan Wu,10' 0",3109.000,311,47' 9",2"
51,0,20229,Stewart Cink,9' 11",2239.917,225,62' 6",6"
51,0,35310,Lanto Griffin,9' 11",1453.333,146,47' 5",6"
51,0,46442,Maverick McNealy,9' 11",1622.583,164,43' 8",2"
51,0,36699,Patrick Rodgers,9' 11",2837.000,286,60' 4",3"
51,0,51634,Sahith Theegala,9' 11",3272.500,329,56' 8",1"
51,0,32139,Danny Willett,9' 11",1582.167,160,42' 8",6"
57,0,56762,Will Gordon,9' 10",3300.500,335,46' 0",3"
57,0,31557,Jim Herman,9' 10",1797.083,183,41' 9",3"
57,0,33204,Shane Lowry,9' 10",1903.167,193,72' 9",1"
57,0,27349,Alex Noren,9' 10",2475.833,251,54' 6",2"
57,0,47347,Adam Schenk,9' 10",3435.417,348,71' 1",2"
57,0,34431,Robert Streb,9' 10",1870.750,191,48' 9",3"
57,0,50493,Justin Suh,9' 10",3521.250,357,56' 6",3"
64,0,34255,Joseph Bramlett,9' 9",2412.417,248,69' 8",2"
64,0,29970,Dylan Frittelli,9' 9",1800.917,184,57' 8",1"
64,0,52375,Doug Ghim,9' 9",2632.917,271,64' 4",1"
64,0,33410,Andrew Landry,9' 9",1967.583,202,51' 0",2"
64,0,34466,Peter Malnati,9' 9",2441.750,250,41' 2",3"
64,0,55789,Taylor Montgomery,9' 9",3296.083,337,77' 1",4"
64,0,50525,Collin Morikawa,9' 9",2402.167,247,61' 8",1"
64,0,40115,Adam Svensson,9' 9",3827.250,393,59' 4",2"
72,0,47993,Denny McCarthy,9' 8",3135.167,323,56' 3",2"
72,0,48699,Callum Tarren,9' 8",2872.167,296,44' 7",2"
74,0,51349,Nico Echavarria,9' 7",1578.417,165,52' 9",2"
74,0,30911,Tommy Fleetwood,9' 7",2427.833,253,70' 6",3"
74,0,31646,Emiliano Grillo,9' 7",3065.833,319,48' 0",4"
74,0,34363,Tyrrell Hatton,9' 7",2580.167,270,47' 9",2"
74,0,35532,Tom Hoge,9' 7",3310.333,346,53' 5",1"
74,0,26596,Ryan Moore,9' 7",2232.000,233,54' 1",2"
74,0,36871,Matt NeSmith,9' 7",2789.000,290,43' 10",2"
74,0,49771,J.T. Poston,9' 7",3226.667,338,53' 8",1"
74,0,28252,Seamus Power,9' 7",2126.250,222,65' 8",7"
74,0,47983,Chad Ramey,9' 7",3244.083,338,49' 7",1"
74,0,50095,Austin Smotherman,9' 7",2837.667,296,45' 8",2"
74,0,52374,Brandon Wu,9' 7",2915.000,305,50' 7",3"
86,0,52955,Ludvig Åberg,9' 6",1876.667,197,52' 1",5"
86,0,33653,Thomas Detry,9' 6",2266.000,238,50' 5",4"
86,0,29725,Tony Finau,9' 6",2859.583,302,59' 3",3"
86,0,32102,Rickie Fowler,9' 6",3090.750,326,49' 2",1"
86,0,57975,Harry Hall,9' 6",2743.167,289,49' 3",3"
86,0,27644,Brian Harman,9' 6",2752.917,291,55' 6",4"
86,0,49766,Hank Lebioda,9' 6",1250.250,132,34' 2",4"
86,0,47128,Richy Werenski,9' 6",2348.167,248,45' 3",2"
86,0,52411,Kyle Westmoreland,9' 6",1739.250,183,79' 4",2"
95,0,28420,Ryan Brehm,9' 5",2000.000,212,56' 3",2"
95,0,55182,Tom Kim,9' 5",3003.750,319,69' 6",1"
95,0,28775,Nate Lashley,9' 5",2931.417,311,47' 5",2"
95,0,32791,K.H. Lee,9' 5",2742.417,290,67' 5",1"
95,0,36326,David Lipsky,9' 5",2627.833,280,58' 11",4"
95,0,35449,Adam Long,9' 5",2831.750,302,55' 10",6"
95,0,46970,Jon Rahm,9' 5",2413.083,257,40' 10",5"
95,0,37275,Sam Ryder,9' 5",3259.500,345,61' 5",2"
95,0,48081,Xander Schauffele,9' 5",2487.167,263,43' 11",3"
104,0,45609,Tyler Duncan,9' 4",2544.833,273,48' 0",1"
104,0,25900,Lucas Glover,9' 4",2774.500,297,34' 9",4"
104,0,29420,Billy Horschel,9' 4",1733.583,185,42' 2",1"
104,0,39975,Michael Kim,9' 4",2204.083,236,39' 2",3"
104,0,35879,Kelly Kraft,9' 4",2421.667,259,45' 6",3"
104,0,33413,Ben Martin,9' 4",2810.083,302,56' 3",2"
104,0,32640,Troy Merritt,9' 4",2266.417,242,35' 8",3"
104,0,51890,Greyson Sigg,9' 4",2820.250,303,38' 5",1"
112,0,40058,Zac Blair,9' 3",2090.333,225,48' 10",5"
112,0,32662,Michael Gligic,9' 3",1494.500,162,40' 0",6"
112,0,35506,Mackenzie Hughes,9' 3",2247.000,244,44' 8",2"
112,0,30926,Chris Kirk,9' 3",2608.167,282,52' 3",7"
112,0,51997,Andrew Novak,9' 3",2168.000,235,56' 11",3"
112,0,26476,Chez Reavie,9' 3",2584.083,280,44' 3",3"
112,0,46340,Alex Smalley,9' 3",3009.833,326,62' 5",3"
119,0,39997,Corey Conners,9' 2",2662.083,291,38' 3",2"
119,0,45157,Cam Davis,9' 2",2783.583,304,48' 2",2"
119,0,47079,Harrison Endycott,9' 2",2139.083,233,43' 5",2"
119,0,50188,S.H. Kim,9' 2",3251.500,356,48' 3",3"
119,0,23108,Matt Kuchar,9' 2",2471.250,269,60' 11",4"
119,0,27129,Luke List,9' 2",2815.667,306,60' 9",1"
119,0,51491,Brandon Matthews,9' 2",1205.833,131,70' 7",3"
119,0,39546,Keith Mitchell,9' 2",2519.833,276,50' 2",1"
119,0,40250,Taylor Pendrith,9' 2",2500.917,273,47' 2",1"
119,0,48867,Matti Schmid,9' 2",1856.250,202,47' 11",3"
119,0,24502,Adam Scott,9' 2",2033.667,222,62' 0",2"
119,0,30692,Scott Stallings,9' 2",1994.250,217,56' 11",4"
119,0,48887,Matt Wallace,9' 2",2121.250,231,41' 1",1"
132,0,28089,Jason Day,9' 1",2177.917,240,43' 1",1"
132,0,33399,Adam Hadwin,9' 1",2757.000,304,52' 5",3"
132,0,52453,Nicolai Hojgaard,9' 1",1264.250,139,46' 11",9"
132,0,35461,Beau Hossler,9' 1",2787.917,308,47' 5",2"
132,0,32839,Hideki Matsuyama,9' 1",2504.250,275,50' 5",4"
137,0,39067,MJ Daffue,9' 0",2476.417,275,82' 6",5"
137,0,25686,Jason Dufner,9' 0",2147.250,238,39' 10",6"
137,0,59018,Ryan Gerard,9' 0",1612.750,179,41' 9",3"
137,0,27554,Scott Harrington,9' 0",1758.750,195,40' 7",3"
137,0,36799,Stephan Jaeger,9' 0",3731.833,415,46' 6",2"
137,0,36724,Augusto Núñez,9' 0",1672.667,185,50' 9",4"
137,0,29908,C.T. Pan,9' 0",1272.750,141,42' 7",2"
137,0,22056,Cameron Percy,9' 0",1305.917,145,60' 2",3"
137,0,25818,Scott Piercy,9' 0",2322.000,259,52' 11",2"
137,0,46414,Aaron Rai,9' 0",2883.333,321,43' 11",5"
137,0,46046,Scottie Scheffler,9' 0",2853.833,318,51' 0",1"
137,0,39324,J.J. Spaun,9' 0",2684.750,298,37' 0",1"
137,0,55893,Sam Stevens,9' 0",2631.333,292,53' 3",1"
150,0,24925,Jonathan Byrd,8' 11",958.083,107,56' 10",6"
150,0,36801,Mark Hubbard,8' 11",2891.583,325,55' 3",2"
150,0,39971,Sungjae Im,8' 11",3047.833,342,52' 7",2"
150,0,48117,Kurt Kitayama,8' 11",1743.750,195,46' 2",1"
150,0,49960,Sepp Straka,8' 11",2602.583,293,61' 3",2"
155,0,33408,Tyson Alexander,8' 10",2088.083,236,47' 7",2"
155,0,56630,Akshay Bhatia,8' 10",1868.250,211,56' 11",4"
155,0,47591,Eric Cole,8' 10",3895.667,442,69' 9",2"
155,0,54421,Garrick Higgo,8' 10",3010.667,342,62' 0",2"
155,0,51950,Max McGreevy,8' 10",1583.833,179,36' 5",1"
155,0,47995,Davis Riley,8' 10",2475.583,280,49' 9",3"
155,0,46441,Robby Shelton,8' 10",2390.917,271,58' 8",4"
155,0,40006,Erik van Rooyen,8' 10",1850.833,210,52' 1",2"
155,0,45242,Kevin Yu,8' 10",1718.417,195,58' 4",2"
164,0,37338,Zecheng Dou,8' 9",2433.167,277,61' 6",3"
164,0,51414,Brent Grant,8' 9",1574.167,180,61' 5",1"
164,0,46717,Viktor Hovland,8' 9",2571.333,294,32' 4",3"
164,0,28237,Rory McIlroy,8' 9",2127.333,243,44' 5",2"
164,0,46601,Trey Mullinax,8' 9",1972.417,226,66' 1",2"
164,0,24140,Sean O'Hair,8' 9",913.667,104,39' 5",5"
164,0,23320,Ryan Palmer,8' 9",2038.333,232,51' 10",3"
171,0,35450,Patrick Cantlay,8' 8",2390.750,275,58' 11",5"
171,0,34046,Jordan Spieth,8' 8",1932.750,224,57' 4",3"
171,0,33448,Justin Thomas,8' 8",2251.917,261,41' 1",1"
171,0,58967,Trevor Werbylo,8' 8",1535.583,177,54' 10",2"
171,0,55454,Carl Yuan,8' 8",2324.000,269,50' 10",1"
176,0,49453,Trevor Cone,8' 7",2015.417,234,39' 7",2"
176,0,40098,Matt Fitzpatrick,8' 7",1941.417,226,39' 7",3"
176,0,39058,Lucas Herbert,8' 7",1534.417,178,52' 4",1"
176,0,29221,Webb Simpson,8' 7",1538.667,180,36' 5",1"
176,0,35617,Martin Trainer,8' 7",1166.500,136,29' 7",6"
176,0,31323,Gary Woodland,8' 7",2266.000,264,49' 11",1"
182,0,51766,Wyndham Clark,8' 6",2873.500,339,44' 10",3"
182,0,25632,Jimmy Walker,8' 6",2182.667,257,39' 5",2"
184,0,51070,Vincent Norrman,8' 5",2053.833,245,41' 2",3"
184,0,39335,Kevin Roy,8' 5",1561.500,185,38' 3",2"
186,0,52372,Cameron Champ,8' 4",1838.917,220,51' 0",3"
186,0,12716,Charley Hoffman,8' 4",1638.917,197,39' 1",3"
186,0,37455,Si Woo Kim,8' 4",2703.083,325,43' 1",4"
186,0,32757,Patton Kizzire,8' 4",2449.000,295,40' 8",1"
190,0,58168,Davis Thompson,8' 3",2582.833,313,47' 7",2"
191,0,57366,Cameron Young,8' 2",2236.000,273,40' 8",1"
192,0,48084,Wesley Bryan,8' 1",789.750,98,44' 8",2"
193,0,33948,Byeong Hun An,8' 0",2604.917,324,49' 11",2"
