RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 5'-10',TOTAL 3 PUTTS
1,0,07867,Woody Austin,6,59
1,0,25396,Kevin Na,6,44
3,0,26758,David Hearn,5,52
3,0,01707,Steve Lowery,5,47
3,0,25345,Carl Pettersson,5,43
6,0,01024,Billy Andrade,4,37
6,0,01161,Mark Calcavecchia,4,45
6,0,20850,Daniel Chopra,4,50
6,0,19972,José Coceres,4,40
6,0,23063,Scott Hend,4,63
6,0,06332,Neal Lancaster,4,55
6,0,24781,Hunter Mahan,4,42
6,0,01766,Billy Mayfair,4,64
6,0,25240,D.A. Points,4,52
6,0,23788,D.J. Trahan,4,48
16,0,20099,Doug Barron,3,26
16,0,07223,Brian Bateman,3,45
16,0,12510,Chad Campbell,3,41
16,0,23135,Tim Clark,3,32
16,0,20623,Gavin Coles,3,30
16,0,06599,John Elliott,3,30
16,0,21209,Sergio Garcia,3,39
16,0,06573,Brandt Jobe,3,43
16,0,01619,Skip Kendall,3,39
16,0,11032,Frank Lickliter II,3,52
16,0,21949,Joe Ogilvie,3,44
16,0,24361,Pat Perez,3,47
16,0,22913,John Rollins,3,49
16,0,24502,Adam Scott,3,28
16,0,22293,Heath Slocum,3,45
16,0,26679,Kevin Stadler,3,51
16,0,23325,Vaughn Taylor,3,52
33,0,21633,Steve Allan,2,79
33,0,06197,Michael Allen,2,33
33,0,10885,Robert Allenby,2,45
33,0,06004,Stephen Ames,2,29
33,0,01035,Tommy Armour III,2,51
33,0,22371,Aaron Baddeley,2,33
33,0,19824,Craig Barlow,2,41
33,0,24507,Jason Bohn,2,33
33,0,20472,Alex Cejka,2,47
33,0,12826,Paul Claxton,2,35
33,0,23541,Ben Crane,2,23
33,0,22621,Ben Curtis,2,25
33,0,19881,Robert Damron,2,46
33,0,06034,Marco Dawson,2,44
33,0,08931,Glen Day,2,39
33,0,06621,Joe Durant,2,62
33,0,10809,Jim Furyk,2,33
33,0,01388,Robert Gamez,2,39
33,0,25900,Lucas Glover,2,42
33,0,10117,Bob Heintz,2,34
33,0,12782,Tim Herron,2,41
33,0,08545,Glen Hnatiuk,2,31
33,0,21961,Charles Howell III,2,37
33,0,10962,Bradley Hughes,2,36
33,0,21350,Ryuji Imada,2,31
33,0,21731,Freddie Jacobson,2,26
33,0,20094,Jonathan Kaye,2,35
33,0,23108,Matt Kuchar,2,27
33,0,08993,Franklin Langham,2,35
33,0,01677,Tom Lehman,2,26
33,0,20634,Peter Lonard,2,27
33,0,20502,Michael Long,2,35
33,0,01724,Jeff Maggert,2,38
33,0,01797,Rocco Mediate,2,49
33,0,23320,Ryan Palmer,2,40
33,0,01927,Dennis Paulson,2,33
33,0,23621,Rory Sabbatini,2,38
33,0,06567,Vijay Singh,2,38
33,0,20548,Hidemichi Tanaka,2,53
33,0,21498,Hideto Tanihara,2,23
33,0,26287,Roland Thatcher,2,64
33,0,02214,Kirk Triplett,2,19
33,0,08385,Omar Uresti,2,46
33,0,20812,Tjaart van der Walt,2,33
33,0,02246,Duffy Waldorf,2,42
33,0,10423,Mike Weir,2,27
33,0,21878,Mark Wilson,2,34
80,0,23540,Jason Allred,1,39
80,0,01042,Paul Azinger,1,27
80,0,20498,Briny Baird,1,52
80,0,12652,Cameron Beckman,1,51
80,0,08123,Jeff Brehaut,1,26
80,0,01127,Danny Briggs,1,43
80,0,24290,D.J. Brigman,1,55
80,0,01132,Mark Brooks,1,32
80,0,01139,Olin Browne,1,31
80,0,01157,Tom Byrum,1,42
80,0,01175,Jim Carter,1,29
80,0,20229,Stewart Cink,1,19
80,0,01226,Fred Couples,1,29
80,0,21753,Brian Davis,1,54
80,0,23409,James Driscoll,1,30
80,0,01320,Bob Estes,1,33
80,0,20121,Todd Fischer,1,29
80,0,07457,Steve Flesch,1,43
80,0,01361,Dan Forsman,1,29
80,0,21805,Harrison Frazar,1,49
80,0,01381,Fred Funk,1,42
80,0,19846,Brian Gay,1,35
80,0,08725,Tom Gillis,1,37
80,0,10201,Matt Gogel,1,27
80,0,21806,Paul Gow,1,42
80,0,20378,Mathias Grönberg,1,49
80,0,24980,Scott Gutschewski,1,34
80,0,24604,Hunter Haas,1,36
80,0,01473,Todd Hamilton,1,32
80,0,06575,Dudley Hart,1,34
80,0,01487,Jeff Hart,1,37
80,0,08537,J.P. Hayes,1,27
80,0,23353,J.J. Henry,1,55
80,0,20433,Mark Hensby,1,30
80,0,01553,John Huston,1,49
80,0,01577,Lee Janzen,1,40
80,0,26420,Richard Johnson,1,24
80,0,24024,Zach Johnson,1,37
80,0,10733,Kent Jones,1,47
80,0,23552,Hank Kuehne,1,42
80,0,01666,Bernhard Langer,1,28
80,0,12662,Thomas Levet,1,37
80,0,24912,Will MacKenzie,1,58
80,0,01723,Andrew Magee,1,38
80,0,12680,Shigeki Maruyama,1,35
80,0,01761,Len Mattiace,1,39
80,0,01887,Mark O'Meara,1,23
80,0,20628,Arron Oberholser,1,27
80,0,22046,Geoff Ogilvy,1,34
80,0,20663,Brenden Pappas,1,24
80,0,12660,Jesper Parnevik,1,21
80,0,10912,Craig Perks,1,40
80,0,01941,Tom Pernice Jr.,1,35
80,0,01948,Tim Petrovic,1,43
80,0,24138,Ian Poulter,1,19
80,0,20474,Phillip Price,1,25
80,0,07749,Brett Quigley,1,37
80,0,22405,Justin Rose,1,54
80,0,22548,Patrick Sheehan,1,45
80,0,02104,Jeff Sluman,1,41
80,0,22295,Darron Stiles,1,42
80,0,06595,Kevin Sutherland,1,46
80,0,12454,Mario Tiziani,1,30
80,0,23623,Bo Van Pelt,1,62
80,0,02239,Scott Verplank,1,31
80,0,23349,Charles Warren,1,54
80,0,27095,Nick Watney,1,38
80,0,23322,Brett Wetterich,1,50
80,0,10425,Jay Williamson,1,27
80,0,08793,Tiger Woods,1,21
