RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
123,0,21498,Hideto Tanihara,3.24,28,864
124,0,20502,Michael Long,3.25,41,1260
124,0,23325,Vaughn Taylor,3.25,58,1782
126,0,01706,Davis Love III,3.26,44,1350
127,0,22405,Justin Rose,3.27,56,1710
127,0,20812,Tjaart van der Walt,3.27,33,1008
129,0,01157,Tom Byrum,3.28,49,1494
130,0,01599,Steve Jones,3.29,32,972
131,0,11032,Frank Lickliter II,3.30,57,1728
132,0,21949,Joe Ogilvie,3.31,59,1782
133,0,22913,John Rollins,3.33,57,1710
134,0,26679,Kevin Stadler,3.38,56,1656
135,0,19824,Craig Barlow,3.39,47,1386
135,0,02246,Duffy Waldorf,3.39,50,1476
137,0,01577,Lee Janzen,3.42,45,1314
138,0,08545,Glen Hnatiuk,3.43,34,990
139,0,23353,J.J. Henry,3.44,62,1800
139,0,01823,Larry Mize,3.44,31,900
139,0,22295,Darron Stiles,3.44,47,1368
139,0,08385,Omar Uresti,3.44,52,1512
143,0,12826,Paul Claxton,3.45,49,1422
143,0,20094,Jonathan Kaye,3.45,46,1332
145,0,01487,Jeff Hart,3.46,38,1098
145,0,01685,J.L. Lewis,3.46,61,1764
147,0,06599,John Elliott,3.47,35,1008
148,0,01457,Jay Haas,3.49,32,918
148,0,01553,John Huston,3.49,54,1548
150,0,06332,Neal Lancaster,3.51,60,1710
151,0,06515,Shaun Micheel,3.52,50,1422
151,0,25240,D.A. Points,3.52,57,1620
153,0,21806,Paul Gow,3.53,47,1332
153,0,01724,Jeff Maggert,3.53,47,1332
153,0,01810,Phil Mickelson,3.53,47,1332
156,0,20691,Greg Owen,3.54,51,1440
157,0,01766,Billy Mayfair,3.59,71,1980
158,0,23623,Bo Van Pelt,3.62,73,2016
158,0,10423,Mike Weir,3.62,43,1188
160,0,01161,Mark Calcavecchia,3.64,59,1620
161,0,01666,Bernhard Langer,3.65,44,1206
161,0,01677,Tom Lehman,3.65,44,1206
163,0,07867,Woody Austin,3.67,66,1800
163,0,01361,Dan Forsman,3.67,33,900
165,0,01127,Danny Briggs,3.68,45,1224
165,0,10912,Craig Perks,3.68,43,1170
167,0,24925,Jonathan Byrd,3.70,66,1782
167,0,23621,Rory Sabbatini,3.70,52,1404
169,0,12823,Carlos Franco,3.73,51,1368
170,0,23349,Charles Warren,3.77,59,1566
171,0,24361,Pat Perez,3.81,61,1602
172,0,20472,Alex Cejka,3.91,57,1458
172,0,20127,Chris Riley,3.91,45,1152
174,0,07457,Steve Flesch,3.92,60,1530
175,0,23725,Brendan Jones,3.94,56,1422
175,0,02106,Chris Smith,3.94,66,1674
177,0,01797,Rocco Mediate,3.96,52,1314
177,0,21959,Ted Purdy,3.96,87,2196
179,0,23788,D.J. Trahan,3.97,55,1386
180,0,24140,Sean O'Hair,3.98,71,1782
181,0,23540,Jason Allred,4.03,53,1314
182,0,10885,Robert Allenby,4.06,65,1602
182,0,10962,Bradley Hughes,4.06,38,936
184,0,01226,Fred Couples,4.08,50,1224
185,0,01249,John Daly,4.09,56,1368
186,0,23614,Rich Beem,4.12,46,1116
186,0,19972,José Coceres,4.12,40,972
188,0,20396,Lee Westwood,4.28,37,864
189,0,23322,Brett Wetterich,4.43,59,1332
190,0,01945,Kenny Perry,4.44,64,1440
191,0,24912,Will MacKenzie,4.57,60,1314
192,0,21753,Brian Davis,4.67,63,1350
193,0,28088,Matt Davidson,4.72,45,954
194,0,26758,David Hearn,4.74,58,1224
195,0,06621,Joe Durant,4.87,71,1458
196,0,21209,Sergio Garcia,4.90,60,1224
197,0,24290,D.J. Brigman,4.94,64,1296
198,0,20378,Mathias Grönberg,4.98,52,1044
199,0,21633,Steve Allan,4.99,88,1764
200,0,26287,Roland Thatcher,5.02,66,1314
201,0,12662,Thomas Levet,5.87,56,954
202,0,23063,Scott Hend,5.94,78,1314
