RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
1,0,01157,Tom Byrum,8,42
1,0,20634,Peter Lonard,8,27
1,0,26679,Kevin Stadler,8,51
4,0,01161,Mark Calcavecchia,7,45
4,0,20472,Alex Cejka,7,47
4,0,21753,Brian Davis,7,54
4,0,10733,Kent Jones,7,47
4,0,20548,Hidemichi Tanaka,7,53
4,0,23349,Charles Warren,7,54
10,0,21633,Steve Allan,6,79
10,0,12652,Cameron Beckman,6,51
10,0,24507,Jason Bohn,6,33
10,0,23063,Scott Hend,6,63
10,0,23725,Brendan Jones,6,52
10,0,01685,J.L. Lewis,6,46
10,0,24140,Sean O'Hair,6,56
10,0,21951,Joey Snyder III,6,47
10,0,23322,Brett Wetterich,6,50
19,0,07867,Woody Austin,5,59
19,0,20850,Daniel Chopra,5,50
19,0,01313,Steve Elkington,5,26
19,0,01320,Bob Estes,5,33
19,0,01381,Fred Funk,5,42
19,0,25900,Lucas Glover,5,42
19,0,21806,Paul Gow,5,42
19,0,20378,Mathias Grönberg,5,49
19,0,08537,J.P. Hayes,5,27
19,0,01553,John Huston,5,49
19,0,24024,Zach Johnson,5,37
19,0,24781,Hunter Mahan,5,42
19,0,01766,Billy Mayfair,5,64
19,0,22046,Geoff Ogilvy,5,34
19,0,22405,Justin Rose,5,54
19,0,22293,Heath Slocum,5,45
19,0,02106,Chris Smith,5,65
19,0,23788,D.J. Trahan,5,48
37,0,20098,Stuart Appleby,4,28
37,0,24227,Justin Bolli,4,22
37,0,23135,Tim Clark,4,32
37,0,06034,Marco Dawson,4,44
37,0,06621,Joe Durant,4,62
37,0,19846,Brian Gay,4,35
37,0,24604,Hunter Haas,4,36
37,0,06575,Dudley Hart,4,34
37,0,26758,David Hearn,4,52
37,0,23353,J.J. Henry,4,55
37,0,21961,Charles Howell III,4,37
37,0,21731,Freddie Jacobson,4,26
37,0,01707,Steve Lowery,4,47
37,0,01724,Jeff Maggert,4,38
37,0,01761,Len Mattiace,4,39
37,0,20572,Rod Pampling,4,33
37,0,01928,Corey Pavin,4,26
37,0,25240,D.A. Points,4,52
37,0,24502,Adam Scott,4,28
37,0,08385,Omar Uresti,4,46
37,0,02239,Scott Verplank,4,31
37,0,27095,Nick Watney,4,38
37,0,20160,Charlie Wi,4,26
60,0,10885,Robert Allenby,3,45
60,0,01024,Billy Andrade,3,37
60,0,01035,Tommy Armour III,3,51
60,0,21407,Arjun Atwal,3,22
60,0,22371,Aaron Baddeley,3,33
60,0,20498,Briny Baird,3,52
60,0,19824,Craig Barlow,3,41
60,0,08123,Jeff Brehaut,3,26
60,0,01127,Danny Briggs,3,43
60,0,24290,D.J. Brigman,3,55
