RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# BIRDIES/EAGLES,# HOLES
168,0,32200,Roberto Castro,18.22,164,900
169,0,25369,Jamie Donaldson,18.20,154,846
169,0,02206,David Toms,18.20,190,1044
171,0,23983,Luke Donald,18.15,232,1278
172,0,22293,Heath Slocum,18.13,173,954
173,0,23541,Ben Crane,17.91,187,1044
174,0,23048,Eric Axley,17.88,177,990
175,0,23548,Bill Lunde,17.87,148,828
176,0,01706,Davis Love III,17.54,161,918
177,0,23353,J.J. Henry,17.53,284,1620
178,0,10885,Robert Allenby,17.42,185,1062
179,0,10860,Justin Leonard,17.21,189,1098
180,0,28307,Matt Every,17.14,216,1260
181,0,29222,Billy Hurley III,17.09,243,1422
182,0,25349,Tim Wilkinson,16.98,217,1278
183,0,34130,Sung Joon Park,16.67,231,1386
184,0,31193,Jim Renner,15.91,189,1188
