RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1,0,28089,Jason Day,18.77,52,277
2,0,34046,Jordan Spieth,18.47,65,352
3,0,08075,Jerry Kelly,18.32,59,322
4,0,34265,Will Wilcox,18.30,41,224
5,0,35539,Luke Guthrie,18.15,61,336
6,0,34431,Robert Streb,17.76,76,428
7,0,29926,Danny Lee,17.70,86,486
8,0,26951,Johnson Wagner,17.52,48,274
9,0,25396,Kevin Na,17.41,66,379
10,0,28780,Nicholas Thompson,17.28,61,353
11,0,22892,Jason Gore,17.18,50,291
12,0,27963,Chris Stroud,17.16,58,338
13,0,32102,Rickie Fowler,17.14,48,280
14,0,34099,Harris English,17.11,70,409
15,0,29221,Webb Simpson,16.99,52,306
16,0,23638,Brendon de Jonge,16.63,72,433
17,0,28023,Byron Smith,16.59,37,223
18,0,29725,Tony Finau,16.47,71,431
19,0,22371,Aaron Baddeley,16.44,49,298
20,0,20645,John Senden,16.38,48,293
21,0,23320,Ryan Palmer,16.34,50,306
22,0,24846,Ricky Barnes,16.30,52,319
23,0,29425,Andrew Svoboda,16.19,51,315
24,0,24024,Zach Johnson,16.18,55,340
25,0,21528,Henrik Stenson,16.10,38,236
26,0,33413,Ben Martin,16.09,56,348
27,0,30927,Brendon Todd,16.08,59,367
28,0,28259,Sangmoon Bae,16.03,63,393
29,0,34098,Russell Henley,15.90,52,327
30,0,25632,Jimmy Walker,15.77,53,336
31,0,06567,Vijay Singh,15.63,50,320
31,0,25892,Steve Wheatcroft,15.63,53,339
33,0,28132,Tyrone Van Aswegen,15.53,34,219
33,0,23623,Bo Van Pelt,15.53,50,322
33,0,25804,Bubba Watson,15.53,41,264
36,0,24507,Jason Bohn,15.50,60,387
36,0,22405,Justin Rose,15.50,40,258
38,0,31557,Jim Herman,15.45,55,356
39,0,34256,Andrew Putnam,15.44,40,259
40,0,30736,Oscar Fraustro,15.38,34,221
40,0,24358,Robert Garrigus,15.38,42,273
40,0,26758,David Hearn,15.38,60,390
40,0,28475,Jeff Overton,15.38,58,377
44,0,35545,Blayne Barber,15.28,46,301
44,0,39977,Max Homa,15.28,46,301
46,0,34264,Hudson Swafford,15.25,59,387
47,0,12510,Chad Campbell,15.23,60,394
48,0,28486,Michael Putnam,15.19,53,349
48,0,34360,Patrick Reed,15.19,60,395
50,0,28679,Fabián Gómez,15.18,51,336
51,0,35532,Tom Hoge,15.05,48,319
52,0,34563,Chesson Hadley,15.02,61,406
53,0,36801,Mark Hubbard,14.97,47,314
54,0,21753,Brian Davis,14.93,50,335
54,0,30852,Ryo Ishikawa,14.93,53,355
56,0,25818,Scott Piercy,14.92,54,362
57,0,26289,Boo Weekley,14.91,48,322
58,0,25834,Daniel Summerhays,14.88,61,410
59,0,26476,Chez Reavie,14.85,34,229
60,0,02206,David Toms,14.83,35,236
61,0,28500,Martin Flores,14.82,55,371
62,0,20593,Greg Chalmers,14.81,32,216
62,0,32448,James Hahn,14.81,56,378
64,0,30926,Chris Kirk,14.78,43,291
65,0,20771,Steven Alker,14.75,36,244
66,0,24361,Pat Perez,14.73,57,387
67,0,33486,Roger Sloan,14.69,31,211
68,0,31202,William McGirt,14.66,61,416
69,0,24490,George McNeill,14.63,55,376
70,0,10809,Jim Furyk,14.62,37,253
71,0,24140,Sean O'Hair,14.53,51,351
72,0,20104,Ken Duke,14.52,53,365
73,0,34130,Sung Joon Park,14.47,46,318
74,0,30925,Dustin Johnson,14.44,41,284
75,0,30946,Alex Prugh,14.42,47,326
76,0,27895,Jonas Blixt,14.38,43,299
77,0,34409,David Lingmerth,14.33,51,356
77,0,27770,Camilo Villegas,14.33,47,328
79,0,24494,Erik Compton,14.25,50,351
79,0,34174,John Huh,14.25,59,414
81,0,32150,Michael Thompson,14.24,47,330
82,0,26300,Matt Jones,14.20,48,338
83,0,35451,Scott Pinckney,14.17,51,360
84,0,29222,Billy Hurley III,14.15,46,325
85,0,33418,Shawn Stefani,14.14,54,382
86,0,22056,Cameron Percy,14.04,40,285
87,0,29289,S.Y. Noh,14.01,36,257
88,0,20848,Ángel Cabrera,13.94,29,208
89,0,37454,Whee Kim,13.93,39,280
90,0,30711,Colt Knost,13.92,49,352
91,0,23048,Eric Axley,13.90,31,223
92,0,33448,Justin Thomas,13.86,60,433
93,0,27141,J.B. Holmes,13.81,46,333
93,0,22046,Geoff Ogilvy,13.81,25,181
93,0,29223,Sam Saunders,13.81,46,333
96,0,23800,Bryce Molder,13.80,49,355
97,0,33122,Russell Knox,13.77,53,385
98,0,32640,Troy Merritt,13.75,51,371
98,0,25562,Andres Romero,13.75,37,269
100,0,20157,Retief Goosen,13.73,42,306
101,0,25900,Lucas Glover,13.66,44,322
102,0,25191,Gonzalo Fernandez-Castaño,13.65,43,315
103,0,29476,Kyle Reifers,13.60,51,375
104,0,26596,Ryan Moore,13.59,42,309
105,0,23621,Rory Sabbatini,13.55,45,332
106,0,26851,Marc Leishman,13.45,37,275
107,0,27064,Jhonattan Vegas,13.43,47,350
108,0,29479,Scott Brown,13.42,53,395
109,0,27466,Spencer Levin,13.35,53,397
110,0,20396,Lee Westwood,13.24,27,204
111,0,27933,John Merrick,13.20,40,303
112,0,20766,Padraig Harrington,13.19,31,235
113,0,27436,Graham DeLaet,13.18,34,258
114,0,23108,Matt Kuchar,13.14,49,373
115,0,29535,Brice Garnett,13.13,42,320
116,0,33419,Cameron Tringale,13.09,50,382
117,0,25364,Paul Casey,13.08,42,321
118,0,12716,Charley Hoffman,13.07,49,375
118,0,34261,Scott Langley,13.07,49,375
120,0,25720,Chad Collins,13.04,42,322
121,0,25686,Jason Dufner,13.01,38,292
121,0,26331,Charl Schwartzel,13.01,32,246
123,0,31560,Brian Stuard,13.00,49,377
124,0,27649,Brandt Snedeker,12.99,50,385
125,0,29518,Brendan Steele,12.98,44,339
126,0,32334,Charlie Beljan,12.97,38,293
127,0,27214,Kevin Streelman,12.95,47,363
128,0,23541,Ben Crane,12.93,30,232
129,0,25493,Nick Taylor,12.84,47,366
130,0,29420,Billy Horschel,12.80,48,375
131,0,33667,Carlos Ortiz,12.79,50,391
132,0,24925,Jonathan Byrd,12.78,34,266
133,0,23548,Bill Lunde,12.77,24,188
133,0,01810,Phil Mickelson,12.77,35,274
135,0,29478,Kevin Kisner,12.68,53,418
135,0,01706,Davis Love III,12.68,26,205
137,0,35541,John Peterson,12.57,43,342
137,0,27095,Nick Watney,12.57,47,374
139,0,40026,Daniel Berger,12.53,49,391
139,0,40058,Zac Blair,12.53,53,423
139,0,30944,Jason Kokrak,12.53,45,359
142,0,30692,Scott Stallings,12.50,30,240
143,0,33141,Keegan Bradley,12.46,42,337
143,0,31416,Derek Fathauer,12.46,39,313
145,0,21878,Mark Wilson,12.43,43,346
146,0,32366,Kevin Chappell,12.39,43,347
147,0,27936,Martin Laird,12.38,39,315
148,0,33399,Adam Hadwin,12.34,47,381
149,0,34262,Jon Curran,12.31,40,325
150,0,25274,Steven Bowditch,12.29,50,407
151,0,29720,Andres Gonzales,12.25,43,351
152,0,20229,Stewart Cink,12.13,37,305
153,0,27644,Brian Harman,12.04,43,357
154,0,23353,J.J. Henry,12.02,44,366
155,0,20472,Alex Cejka,12.00,45,375
156,0,31323,Gary Woodland,11.95,35,293
157,0,21961,Charles Howell III,11.94,51,427
158,0,10860,Justin Leonard,11.93,29,243
158,0,32839,Hideki Matsuyama,11.93,42,352
160,0,25345,Carl Pettersson,11.92,51,428
161,0,26329,Louis Oosthuizen,11.79,29,246
162,0,21209,Sergio Garcia,11.57,25,216
163,0,34358,Jonathan Randolph,11.50,33,287
164,0,32200,Roberto Castro,11.22,23,205
165,0,06522,Ernie Els,11.21,25,223
166,0,36699,Patrick Rodgers,11.16,24,215
167,0,24138,Ian Poulter,11.11,29,261
168,0,36689,Brooks Koepka,10.97,35,319
169,0,20691,Greg Owen,10.92,25,229
170,0,10885,Robert Allenby,10.88,26,239
171,0,25240,D.A. Points,10.84,31,286
172,0,22293,Heath Slocum,10.65,23,216
173,0,25349,Tim Wilkinson,10.38,30,289
174,0,28307,Matt Every,10.22,28,274
175,0,31193,Jim Renner,9.74,26,267
176,0,33461,Morgan Hoffmann,9.73,33,339
177,0,24357,K.J. Choi,9.60,24,250
178,0,25198,Francesco Molinari,9.52,20,210
179,0,24924,Bill Haas,9.36,32,342
180,0,25369,Jamie Donaldson,9.34,17,182
181,0,23983,Luke Donald,9.25,26,281
182,0,24502,Adam Scott,9.14,17,186
183,0,37273,Derek Ernst,8.90,26,292
184,0,24781,Hunter Mahan,8.84,29,328
