RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
137,0,29478,Kevin Kisner,312.0,1872,6
138,0,24024,Zach Johnson,313.2,1566,5
138,0,23800,Bryce Molder,313.2,1566,5
140,0,26851,Marc Leishman,315.0,1260,4
141,0,31557,Jim Herman,316.8,1584,5
142,0,23638,Brendon de Jonge,318.0,1908,6
142,0,25198,Francesco Molinari,318.0,954,3
144,0,34409,David Lingmerth,324.0,1620,5
145,0,34261,Scott Langley,331.2,1656,5
145,0,29476,Kyle Reifers,331.2,1656,5
147,0,30927,Brendon Todd,334.8,1674,5
148,0,20157,Retief Goosen,346.5,1386,4
149,0,20691,Greg Owen,348.0,1044,3
150,0,27466,Spencer Levin,349.2,1746,5
151,0,35532,Tom Hoge,355.5,1422,4
152,0,24357,K.J. Choi,372.0,1116,3
153,0,21878,Mark Wilson,382.5,1530,4
154,0,25493,Nick Taylor,409.5,1638,4
155,0,12510,Chad Campbell,436.5,1746,4
156,0,36801,Mark Hubbard,462.0,1386,3
157,0,40058,Zac Blair,468.0,1872,4
158,0,22293,Heath Slocum,477.0,954,2
159,0,30736,Oscar Fraustro,486.0,972,2
160,0,28023,Byron Smith,495.0,990,2
161,0,02206,David Toms,522.0,1044,2
162,0,20766,Padraig Harrington,540.0,1080,2
163,0,32640,Troy Merritt,546.0,1638,3
164,0,33122,Russell Knox,576.0,1728,3
164,0,34256,Andrew Putnam,576.0,1152,2
166,0,26758,David Hearn,582.0,1746,3
167,0,22405,Justin Rose,594.0,1188,2
168,0,23983,Luke Donald,639.0,1278,2
169,0,39977,Max Homa,666.0,1332,2
170,0,20229,Stewart Cink,693.0,1386,2
170,0,25191,Gonzalo Fernandez-Castaño,693.0,1386,2
172,0,34262,Jon Curran,711.0,1422,2
172,0,29535,Brice Garnett,711.0,1422,2
172,0,08075,Jerry Kelly,711.0,1422,2
172,0,23623,Bo Van Pelt,711.0,1422,2
176,0,33486,Roger Sloan,936.0,936,1
177,0,23541,Ben Crane,1044.0,1044,1
178,0,10885,Robert Allenby,1062.0,1062,1
179,0,24925,Jonathan Byrd,1170.0,1170,1
180,0,37454,Whee Kim,1242.0,1242,1
181,0,28679,Fabián Gómez,1494.0,1494,1
182,0,27963,Chris Stroud,1512.0,1512,1
183,0,31560,Brian Stuard,1674.0,1674,1
