RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
40,0,33413,Ben Martin,3.83,345,90
40,0,26596,Ryan Moore,3.83,299,78
43,0,27963,Chris Stroud,3.82,321,84
44,0,34563,Chesson Hadley,3.81,385,101
45,0,25818,Scott Piercy,3.79,341,90
45,0,20396,Lee Westwood,3.79,197,52
47,0,35545,Blayne Barber,3.77,279,74
47,0,32366,Kevin Chappell,3.77,324,86
47,0,23638,Brendon de Jonge,3.77,400,106
47,0,27095,Nick Watney,3.77,343,91
51,0,26329,Louis Oosthuizen,3.76,237,63
52,0,22892,Jason Gore,3.75,270,72
52,0,33667,Carlos Ortiz,3.75,360,96
52,0,27649,Brandt Snedeker,3.75,356,95
55,0,37454,Whee Kim,3.74,258,69
56,0,23320,Ryan Palmer,3.73,287,77
56,0,24502,Adam Scott,3.73,179,48
58,0,34099,Harris English,3.72,379,102
58,0,10809,Jim Furyk,3.72,238,64
58,0,33122,Russell Knox,3.72,357,96
58,0,34409,David Lingmerth,3.72,335,90
58,0,24140,Sean O'Hair,3.72,320,86
58,0,25834,Daniel Summerhays,3.72,376,101
64,0,20229,Stewart Cink,3.71,286,77
64,0,30926,Chris Kirk,3.71,271,73
64,0,26289,Boo Weekley,3.71,293,79
67,0,25274,Steven Bowditch,3.70,381,103
67,0,26758,David Hearn,3.70,359,97
67,0,30852,Ryo Ishikawa,3.70,326,88
67,0,26851,Marc Leishman,3.70,259,70
67,0,30927,Brendon Todd,3.70,344,93
72,0,24925,Jonathan Byrd,3.69,240,65
72,0,24138,Ian Poulter,3.69,240,65
72,0,20645,John Senden,3.69,277,75
72,0,25493,Nick Taylor,3.69,336,91
76,0,30711,Colt Knost,3.67,316,86
77,0,29479,Scott Brown,3.66,355,97
77,0,29289,S.Y. Noh,3.66,238,65
77,0,27770,Camilo Villegas,3.66,304,83
80,0,23623,Bo Van Pelt,3.65,288,79
81,0,29221,Webb Simpson,3.64,284,78
82,0,35539,Luke Guthrie,3.63,298,82
82,0,24490,George McNeill,3.63,338,93
82,0,26331,Charl Schwartzel,3.63,229,63
85,0,32448,James Hahn,3.62,340,94
85,0,33461,Morgan Hoffmann,3.62,308,85
87,0,28259,Sangmoon Bae,3.61,354,98
87,0,27936,Martin Laird,3.61,278,77
87,0,25345,Carl Pettersson,3.61,383,106
87,0,26476,Chez Reavie,3.61,202,56
91,0,27436,Graham DeLaet,3.60,234,65
91,0,25686,Jason Dufner,3.60,263,73
91,0,28679,Fabián Gómez,3.60,299,83
91,0,29720,Andres Gonzales,3.60,310,86
91,0,22056,Cameron Percy,3.60,252,70
91,0,30692,Scott Stallings,3.60,216,60
91,0,32150,Michael Thompson,3.60,292,81
98,0,27895,Jonas Blixt,3.59,266,74
98,0,20593,Greg Chalmers,3.59,194,54
98,0,25900,Lucas Glover,3.59,284,79
98,0,31557,Jim Herman,3.59,316,88
98,0,30946,Alex Prugh,3.59,287,80
103,0,22371,Aaron Baddeley,3.57,264,74
103,0,24494,Erik Compton,3.57,307,86
103,0,24781,Hunter Mahan,3.57,300,84
103,0,27933,John Merrick,3.57,264,74
103,0,35451,Scott Pinckney,3.57,314,88
108,0,32334,Charlie Beljan,3.56,256,72
108,0,27644,Brian Harman,3.56,320,90
110,0,36801,Mark Hubbard,3.55,273,77
110,0,23800,Bryce Molder,3.55,309,87
112,0,20472,Alex Cejka,3.54,326,92
112,0,33399,Adam Hadwin,3.54,329,93
114,0,29478,Kevin Kisner,3.53,367,104
114,0,34256,Andrew Putnam,3.53,226,64
114,0,28780,Nicholas Thompson,3.53,304,86
117,0,29476,Kyle Reifers,3.52,324,92
118,0,20104,Ken Duke,3.51,312,89
118,0,28475,Jeff Overton,3.51,323,92
118,0,29223,Sam Saunders,3.51,284,81
118,0,06567,Vijay Singh,3.51,274,78
122,0,20771,Steven Alker,3.50,210,60
122,0,31202,William McGirt,3.50,361,103
122,0,33486,Roger Sloan,3.50,182,52
125,0,12510,Chad Campbell,3.49,339,97
125,0,39977,Max Homa,3.49,258,74
125,0,34261,Scott Langley,3.49,321,92
125,0,27214,Kevin Streelman,3.49,318,91
125,0,31323,Gary Woodland,3.49,258,74
130,0,30736,Oscar Fraustro,3.48,188,54
131,0,20848,Ángel Cabrera,3.47,184,53
131,0,25191,Gonzalo Fernandez-Castaño,3.47,267,77
131,0,24358,Robert Garrigus,3.47,229,66
131,0,26951,Johnson Wagner,3.47,236,68
135,0,24846,Ricky Barnes,3.45,269,78
135,0,25562,Andres Romero,3.45,228,66
135,0,33419,Cameron Tringale,3.45,331,96
135,0,21878,Mark Wilson,3.45,293,85
139,0,06522,Ernie Els,3.44,196,57
139,0,28486,Michael Putnam,3.44,292,85
139,0,28023,Byron Smith,3.44,189,55
142,0,29535,Brice Garnett,3.43,271,79
142,0,24924,Bill Haas,3.43,295,86
144,0,40058,Zac Blair,3.42,356,104
144,0,24357,K.J. Choi,3.42,212,62
144,0,25720,Chad Collins,3.42,270,79
147,0,27064,Jhonattan Vegas,3.41,293,86
148,0,22046,Geoff Ogilvy,3.40,163,48
149,0,20157,Retief Goosen,3.39,261,77
150,0,31416,Derek Fathauer,3.38,260,77
150,0,28500,Martin Flores,3.38,308,91
150,0,31560,Brian Stuard,3.38,314,93
153,0,20691,Greg Owen,3.36,195,58
154,0,34262,Jon Curran,3.35,265,79
154,0,21961,Charles Howell III,3.35,352,105
154,0,34174,John Huh,3.35,338,101
157,0,29425,Andrew Svoboda,3.33,260,78
158,0,20766,Padraig Harrington,3.32,199,60
158,0,27466,Spencer Levin,3.32,322,97
158,0,35541,John Peterson,3.32,279,84
161,0,34358,Jonathan Randolph,3.31,232,70
162,0,37273,Derek Ernst,3.30,234,71
162,0,32640,Troy Merritt,3.30,300,91
164,0,28132,Tyrone Van Aswegen,3.28,177,54
165,0,21753,Brian Davis,3.27,268,82
166,0,25198,Francesco Molinari,3.26,173,53
167,0,23983,Luke Donald,3.24,230,71
167,0,02206,David Toms,3.24,188,58
169,0,25240,D.A. Points,3.23,226,70
169,0,22293,Heath Slocum,3.23,171,53
171,0,23541,Ben Crane,3.21,186,58
172,0,32200,Roberto Castro,3.18,159,50
173,0,25369,Jamie Donaldson,3.17,149,47
174,0,23548,Bill Lunde,3.13,144,46
175,0,10885,Robert Allenby,3.12,184,59
176,0,01706,Davis Love III,3.10,158,51
177,0,23048,Eric Axley,3.07,169,55
178,0,23353,J.J. Henry,3.04,274,90
179,0,10860,Justin Leonard,3.03,185,61
180,0,29222,Billy Hurley III,3.01,238,79
181,0,28307,Matt Every,3.00,210,70
182,0,25349,Tim Wilkinson,2.97,211,71
183,0,34130,Sung Joon Park,2.94,226,77
184,0,31193,Jim Renner,2.80,185,66
