RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,26596,Ryan Moore,7' 6",29.917,4,-1
2,0,40009,Dominic Bozzelli,7' 10",39.250,5,E
3,0,23353,J.J. Henry,12' 2",24.250,2,-1
4,0,20572,Rod Pampling,14' 2",70.750,5,+2
5,0,34363,Tyrrell Hatton,14' 8",117.417,8,-1
6,0,12510,Chad Campbell,14' 9",73.667,5,+1
7,0,47959,Bryson DeChambeau,14' 11",194.167,13,+1
8,0,24502,Adam Scott,15' 11",95.250,6,-2
9,0,32448,James Hahn,16' 3",146.167,9,+3
10,0,19803,Ryan Armour,16' 4",114.083,7,E
10,0,23541,Ben Crane,16' 4",97.750,6,E
10,0,30692,Scott Stallings,16' 4",163.333,10,+2
13,0,25240,D.A. Points,16' 5",114.917,7,+2
14,0,29535,Brice Garnett,16' 6",148.417,9,+1
15,0,46435,Austin Cook,16' 7",232.583,14,+2
16,0,34431,Robert Streb,16' 10",168.000,10,+3
17,0,20229,Stewart Cink,16' 11",101.333,6,E
17,0,29908,C.T. Pan,16' 11",135.250,8,E
19,0,23621,Rory Sabbatini,17' 0",221.417,13,-3
20,0,25364,Paul Casey,17' 3",155.250,9,E
20,0,37455,Si Woo Kim,17' 3",103.667,6,+2
22,0,26758,David Hearn,17' 6",87.667,5,+4
23,0,34098,Russell Henley,17' 7",87.750,5,+2
24,0,33410,Andrew Landry,17' 8",158.833,9,+4
25,0,33141,Keegan Bradley,18' 0",180.167,10,-1
26,0,34358,Jonathan Randolph,18' 4",183.167,10,+5
27,0,27958,Ryan Blaum,18' 5",221.000,12,E
28,0,37278,Nicholas Lindheim,18' 9",187.083,10,+2
29,0,39327,Ben Silverman,18' 10",169.417,9,E
30,0,33122,Russell Knox,19' 0",95.000,5,E
30,0,26851,Marc Leishman,19' 0",342.000,18,+4
30,0,22582,Kyle Thompson,19' 0",75.917,4,E
33,0,10809,Jim Furyk,19' 1",57.333,3,E
33,0,21528,Henrik Stenson,19' 1",76.333,4,E
35,0,39546,Keith Mitchell,19' 7",352.667,18,-3
35,0,27556,Ted Potter Jr.,19' 7",254.250,13,-1
37,0,37338,Zecheng Dou,20' 2",201.583,10,-1
37,0,27349,Alex Noren,20' 2",202.000,10,+1
37,0,33448,Justin Thomas,20' 2",181.250,9,-2
40,0,23108,Matt Kuchar,20' 6",204.917,10,-1
41,0,19846,Brian Gay,20' 7",205.667,10,+5
41,0,29420,Billy Horschel,20' 7",144.167,7,-1
43,0,30911,Tommy Fleetwood,20' 9",166.250,8,-2
43,0,34174,John Huh,20' 9",352.250,17,+3
45,0,22405,Justin Rose,20' 10",125.000,6,-2
46,0,28237,Rory McIlroy,20' 11",146.417,7,+1
47,0,29221,Webb Simpson,21' 0",167.667,8,+3
48,0,27095,Nick Watney,21' 1",147.333,7,+3
49,0,34021,Bud Cauley,21' 2",211.333,10,E
49,0,25804,Bubba Watson,21' 2",466.250,22,-2
51,0,29518,Brendan Steele,21' 3",255.250,12,E
52,0,24140,Sean O'Hair,21' 7",194.333,9,+1
53,0,34076,Joel Dahmen,21' 8",173.167,8,-1
53,0,26300,Matt Jones,21' 8",130.000,6,+1
53,0,34213,Grayson Murray,21' 8",238.000,11,+3
56,0,29461,Jamie Lovemark,21' 10",437.417,20,-1
57,0,27895,Jonas Blixt,22' 2",111.000,5,-2
57,0,50526,Tom Lovelady,22' 2",376.833,17,-6
59,0,35461,Beau Hossler,22' 5",336.750,15,+6
60,0,37275,Sam Ryder,22' 6",179.750,8,+3
61,0,36799,Stephan Jaeger,22' 9",250.583,11,+1
62,0,40058,Zac Blair,23' 0",92.000,4,+1
62,0,46970,Jon Rahm,23' 0",184.167,8,+5
62,0,29485,Brett Stegmaier,23' 0",184.000,8,+1
65,0,08793,Tiger Woods,23' 1",184.750,8,+5
66,0,30978,Kiradech Aphibarnrat,23' 2",139.167,6,+3
66,0,27936,Martin Laird,23' 2",254.833,11,E
68,0,23325,Vaughn Taylor,23' 3",162.750,7,+4
