RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
36,0,12388,Michael Clark II,9.30,66,710,+0.21
37,0,20573,Scott Laycock,9.34,85,910,+0.18
38,0,19825,Darren Clarke,9.40,50,532,+0.02
38,0,01797,Rocco Mediate,9.40,84,894,+0.18
40,0,22621,Ben Curtis,9.43,79,838,+0.27
41,0,10425,Jay Williamson,9.46,112,1184,+0.21
42,0,19824,Craig Barlow,9.49,120,1264,+0.24
42,0,19846,Brian Gay,9.49,118,1243,+0.16
44,0,25692,Akio Sadakata,9.52,101,1061,+0.28
45,0,01157,Tom Byrum,9.53,109,1144,+0.17
46,0,06573,Brandt Jobe,9.64,98,1017,-0.01
46,0,20095,Carl Paulson,9.64,133,1379,+0.16
46,0,06581,David Sutherland,9.64,91,944,+0.05
49,0,01938,David Peoples,9.68,122,1260,+0.15
50,0,10201,Matt Gogel,9.70,91,938,+0.05
51,0,23125,Brad Elder,9.71,61,628,+0.08
52,0,20645,John Senden,9.77,139,1422,+0.04
53,0,02246,Duffy Waldorf,9.83,104,1058,+0.12
54,0,02214,Kirk Triplett,9.85,107,1086,+0.14
55,0,02104,Jeff Sluman,9.87,125,1267,+0.10
56,0,21961,Charles Howell III,9.89,134,1355,+0.01
57,0,06475,Jeff Klein,9.92,75,756,+0.29
57,0,22295,Darron Stiles,9.92,112,1129,+0.18
59,0,24925,Jonathan Byrd,9.93,121,1218,+0.19
60,0,08537,J.P. Hayes,9.99,102,1021,+0.21
61,0,01132,Mark Brooks,10.05,110,1095,+0.21
62,0,11032,Frank Lickliter II,10.11,115,1138,+0.20
63,0,02002,John Riegger,10.18,67,658,+0.10
63,0,23177,Kenneth Staton,10.18,78,766,+0.18
65,0,23353,J.J. Henry,10.19,136,1335,+0.16
66,0,08633,Per-Ulrik Johansson,10.20,128,1255,+0.23
67,0,06809,Bob Burns,10.24,109,1064,+0.28
68,0,23541,Ben Crane,10.26,120,1170,+0.19
69,0,10885,Robert Allenby,10.27,92,896,+0.16
69,0,23034,Brent Schwarzrock,10.27,79,769,+0.23
71,0,21739,Aaron Barber,10.29,127,1234,+0.21
72,0,01685,J.L. Lewis,10.30,125,1214,+0.22
73,0,02106,Chris Smith,10.31,121,1174,+0.14
74,0,01457,Jay Haas,10.35,104,1005,+0.27
75,0,23983,Luke Donald,10.37,119,1148,+0.31
76,0,20472,Alex Cejka,10.38,114,1098,+0.11
77,0,02101,Joey Sindelar,10.42,129,1238,+0.05
78,0,08075,Jerry Kelly,10.45,131,1254,+0.22
79,0,01666,Bernhard Langer,10.50,76,724,+0.14
80,0,20566,Kaname Yokoo,10.53,72,684,+0.33
81,0,01577,Lee Janzen,10.55,94,891,+0.17
82,0,10733,Kent Jones,10.59,93,878,+0.12
83,0,01161,Mark Calcavecchia,10.60,104,981,+0.04
84,0,01098,Jay Don Blake,10.61,96,905,+0.32
85,0,01139,Olin Browne,10.62,149,1403,+0.11
86,0,01968,Nick Price,10.65,75,704,E
87,0,01024,Billy Andrade,10.67,132,1237,+0.15
87,0,22892,Jason Gore,10.67,117,1097,+0.13
87,0,06567,Vijay Singh,10.67,124,1162,+0.02
90,0,20940,Kenichi Kuboya,10.70,125,1168,+0.22
91,0,22913,John Rollins,10.71,99,924,+0.16
91,0,23621,Rory Sabbatini,10.71,118,1102,+0.14
93,0,01388,Robert Gamez,10.75,157,1460,+0.27
94,0,01948,Tim Petrovic,10.76,139,1292,+0.10
95,0,08547,John Maginnes,10.79,117,1084,+0.18
96,0,21806,Paul Gow,10.80,86,796,+0.14
97,0,01723,Andrew Magee,10.82,125,1155,+0.14
98,0,20157,Retief Goosen,10.86,76,700,E
98,0,12680,Shigeki Maruyama,10.86,114,1050,+0.11
100,0,10213,Dicky Pride,10.90,97,890,+0.10
101,0,20436,Garrett Willis,10.92,137,1255,+0.16
102,0,20568,Anthony Painter,10.93,122,1116,+0.28
103,0,01226,Fred Couples,10.96,75,684,-0.01
103,0,07101,Dave Stockton Jr.,10.96,110,1004,+0.21
105,0,20771,Steven Alker,10.99,124,1128,+0.19
105,0,08123,Jeff Brehaut,10.99,154,1401,+0.17
107,0,23338,David Gossett,11.02,135,1225,+0.12
108,0,12652,Cameron Beckman,11.03,128,1160,+0.14
109,0,02049,Gene Sauers,11.05,125,1131,+0.18
110,0,24356,Jason Buha,11.07,85,768,+0.11
111,0,02206,David Toms,11.11,104,936,+0.06
112,0,02223,Bob Tway,11.13,123,1105,+0.10
113,0,06034,Marco Dawson,11.17,117,1047,+0.15
114,0,06515,Shaun Micheel,11.18,140,1252,+0.15
115,0,06078,Esteban Toledo,11.20,159,1420,+0.21
116,0,10107,Deane Pappas,11.23,108,962,+0.15
117,0,01706,Davis Love III,11.24,100,890,+0.08
118,0,20498,Briny Baird,11.34,166,1464,+0.04
118,0,06643,Paul Goydos,11.34,125,1102,+0.18
120,0,12645,Brent Geiberger,11.36,81,713,+0.04
121,0,10565,Ian Leggatt,11.41,99,868,+0.14
122,0,23108,Matt Kuchar,11.45,95,830,+0.19
122,0,10860,Justin Leonard,11.45,104,908,E
124,0,01307,Joel Edwards,11.48,96,836,+0.27
125,0,20593,Greg Chalmers,11.51,149,1295,+0.23
125,0,24357,K.J. Choi,11.51,143,1242,+0.20
125,0,08337,Mike Heinen,11.51,133,1156,+0.12
128,0,06522,Ernie Els,11.53,71,616,+0.07
128,0,10912,Craig Perks,11.53,118,1023,+0.19
130,0,20099,Doug Barron,11.54,138,1196,+0.25
130,0,01941,Tom Pernice Jr.,11.54,151,1308,+0.13
132,0,01249,John Daly,11.59,76,656,+0.08
133,0,12705,Cliff Kresge,11.67,145,1242,+0.10
134,0,12510,Chad Campbell,11.70,140,1197,+0.09
135,0,12660,Jesper Parnevik,11.71,142,1213,+0.13
136,0,01361,Dan Forsman,11.72,147,1254,+0.02
137,0,08339,Spike McRoy,11.74,159,1354,+0.11
138,0,25450,Ty Tryon,11.75,74,630,+0.05
139,0,01707,Steve Lowery,11.80,113,958,+0.06
140,0,01175,Jim Carter,11.85,147,1240,+0.25
141,0,20127,Chris Riley,11.90,128,1076,+0.05
142,0,06617,Brian Henninger,11.93,83,696,+0.18
143,0,22046,Geoff Ogilvy,11.94,123,1030,+0.11
144,0,23656,Jason Caron,11.99,112,934,+0.16
145,0,01378,David Frost,12.02,126,1048,+0.10
146,0,08931,Glen Day,12.03,159,1322,+0.14
147,0,22548,Patrick Sheehan,12.06,158,1310,+0.10
148,0,06004,Stephen Ames,12.12,143,1180,+0.11
149,0,20121,Todd Fischer,12.16,154,1266,+0.14
150,0,26489,Cameron Yancey,12.22,87,712,+0.18
151,0,10423,Mike Weir,12.23,95,777,+0.12
152,0,12661,Todd Barranger,12.28,120,977,+0.13
153,0,12782,Tim Herron,12.34,156,1264,+0.20
154,0,01887,Mark O'Meara,12.41,86,693,+0.15
155,0,01035,Tommy Armour III,12.50,99,792,+0.19
155,0,07223,Brian Bateman,12.50,108,864,+0.08
157,0,21633,Steve Allan,12.54,82,654,+0.17
158,0,12662,Thomas Levet,12.62,132,1046,+0.17
159,0,06595,Kevin Sutherland,12.78,138,1080,+0.02
160,0,25345,Carl Pettersson,12.79,134,1048,+0.14
161,0,23614,Rich Beem,12.80,113,883,+0.19
162,0,20634,Peter Lonard,12.83,136,1060,+0.16
163,0,20663,Brenden Pappas,12.84,175,1363,-0.01
164,0,01761,Len Mattiace,12.86,135,1050,+0.13
165,0,22371,Aaron Baddeley,12.88,113,877,E
166,0,06332,Neal Lancaster,12.95,184,1421,+0.03
167,0,07867,Woody Austin,13.01,165,1268,+0.05
168,0,20574,Mathew Goggin,13.10,141,1076,+0.11
169,0,20094,Jonathan Kaye,13.11,137,1045,+0.13
170,0,20229,Stewart Cink,13.13,161,1226,+0.04
171,0,12602,Dean Wilson,13.14,134,1020,+0.03
172,0,07457,Steve Flesch,13.18,176,1335,+0.16
173,0,07749,Brett Quigley,13.23,149,1126,+0.13
174,0,08793,Tiger Woods,13.46,98,728,-0.01
175,0,21209,Sergio Garcia,13.49,78,578,+0.10
176,0,10585,Scott McCarron,13.52,119,880,+0.06
177,0,01042,Paul Azinger,13.72,128,933,+0.17
178,0,26950,John Morgan,13.77,144,1046,+0.15
179,0,20628,Arron Oberholser,13.78,148,1074,+0.11
180,0,01329,Brad Faxon,13.79,150,1088,+0.09
181,0,08375,Paul Stankowski,13.86,122,880,+0.21
181,0,12755,Vance Veazey,13.86,120,866,+0.08
183,0,20098,Stuart Appleby,13.98,139,994,+0.12
184,0,24502,Adam Scott,14.29,68,476,+0.16
185,0,11011,Mike Sposa,14.65,133,908,+0.12
186,0,23552,Hank Kuehne,15.43,142,920,-0.05
187,0,25031,Andy Miller,15.56,154,990,+0.14
188,0,06527,Steve Stricker,15.62,122,781,+0.16
189,0,12823,Carlos Franco,15.85,201,1268,+0.06
190,0,01810,Phil Mickelson,17.02,137,805,+0.01
