RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# HIT,TOTAL ATTEMPTS
1,0,01569,Peter Jacobsen,89.63,933,1041
2,0,06621,Joe Durant,89.00,1189,1336
3,0,08545,Glen Hnatiuk,88.95,1103,1240
4,0,02214,Kirk Triplett,88.91,1114,1253
5,0,01381,Fred Funk,88.70,1350,1522
6,0,08123,Jeff Brehaut,88.52,1318,1489
7,0,22293,Heath Slocum,88.28,1205,1365
8,0,08337,Mike Heinen,88.16,1080,1225
9,0,10809,Jim Furyk,88.00,1247,1417
10,0,02170,Hal Sutton,87.93,991,1127
11,0,01619,Skip Kendall,87.84,1343,1529
12,0,07941,Mike Grob,87.40,985,1127
13,0,08339,Spike McRoy,87.30,1231,1410
14,0,01553,John Huston,87.26,911,1044
15,0,20645,John Senden,87.12,1299,1491
16,0,20095,Carl Paulson,87.06,1225,1407
17,0,08725,Tom Gillis,87.03,825,948
18,0,20548,Hidemichi Tanaka,87.01,1360,1563
19,0,12652,Cameron Beckman,86.98,1009,1160
20,0,07721,Pat Bates,86.95,1306,1502
20,0,01938,David Peoples,86.95,1159,1333
22,0,19881,Robert Damron,86.90,1161,1336
23,0,10425,Jay Williamson,86.89,1113,1281
24,0,01724,Jeff Maggert,86.88,980,1128
25,0,20498,Briny Baird,86.84,1320,1520
26,0,01766,Billy Mayfair,86.81,1270,1463
27,0,01139,Olin Browne,86.72,1326,1529
28,0,20472,Alex Cejka,86.60,1099,1269
29,0,02101,Joey Sindelar,86.57,1096,1266
30,0,02246,Duffy Waldorf,86.56,1037,1198
31,0,23177,Kenneth Staton,86.51,686,793
32,0,12510,Chad Campbell,86.50,1230,1422
33,0,08931,Glen Day,86.36,1216,1408
34,0,06573,Brandt Jobe,86.30,926,1073
35,0,20029,Notah Begay III,86.27,1081,1253
36,0,20436,Garrett Willis,86.25,1154,1338
37,0,01361,Dan Forsman,86.24,1178,1366
38,0,02104,Jeff Sluman,86.16,1251,1452
39,0,12705,Cliff Kresge,86.09,1201,1395
40,0,02106,Chris Smith,86.08,1107,1286
41,0,02239,Scott Verplank,86.07,1155,1342
42,0,21805,Harrison Frazar,86.06,1019,1184
43,0,12823,Carlos Franco,85.95,1162,1352
44,0,20099,Doug Barron,85.78,1050,1224
45,0,23353,J.J. Henry,85.77,1145,1335
46,0,06643,Paul Goydos,85.74,992,1157
47,0,23135,Tim Clark,85.58,932,1089
47,0,08075,Jerry Kelly,85.58,1240,1449
49,0,10733,Kent Jones,85.54,834,975
50,0,01157,Tom Byrum,85.51,1157,1353
50,0,02049,Gene Sauers,85.51,1015,1187
52,0,01475,Donnie Hammond,85.43,1091,1277
53,0,20623,Gavin Coles,85.42,785,919
54,0,23338,David Gossett,85.40,1094,1281
55,0,06004,Stephen Ames,85.36,1055,1236
56,0,02010,Loren Roberts,85.32,1023,1199
57,0,19972,José Coceres,85.30,737,864
