RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
1,0,08725,Tom Gillis,-.049
1,0,23552,Hank Kuehne,-.049
3,0,01553,John Huston,-.032
4,0,01226,Fred Couples,-.013
5,0,06573,Brandt Jobe,-.010
5,0,08793,Tiger Woods,-.010
7,0,20663,Brenden Pappas,-.006
8,0,22371,Aaron Baddeley,E
8,0,07721,Pat Bates,E
8,0,20157,Retief Goosen,E
8,0,10860,Justin Leonard,E
8,0,01968,Nick Price,E
13,0,21961,Charles Howell III,+.007
14,0,01810,Phil Mickelson,+.015
15,0,06567,Vijay Singh,+.016
16,0,19825,Darren Clarke,+.020
16,0,01361,Dan Forsman,+.020
18,0,06595,Kevin Sutherland,+.022
19,0,06332,Neal Lancaster,+.027
20,0,12602,Dean Wilson,+.030
21,0,20498,Briny Baird,+.036
21,0,20645,John Senden,+.036
23,0,20229,Stewart Cink,+.037
23,0,12645,Brent Geiberger,+.037
25,0,01161,Mark Calcavecchia,+.038
26,0,20127,Chris Riley,+.047
26,0,02101,Joey Sindelar,+.047
28,0,01619,Skip Kendall,+.052
29,0,25450,Ty Tryon,+.054
30,0,07867,Woody Austin,+.055
30,0,10201,Matt Gogel,+.055
30,0,06581,David Sutherland,+.055
33,0,02206,David Toms,+.058
34,0,10585,Scott McCarron,+.059
35,0,01707,Steve Lowery,+.062
36,0,12823,Carlos Franco,+.065
37,0,06522,Ernie Els,+.070
38,0,12755,Vance Veazey,+.075
39,0,01249,John Daly,+.079
40,0,01569,Peter Jacobsen,+.080
40,0,01706,Davis Love III,+.080
42,0,23125,Brad Elder,+.082
43,0,07223,Brian Bateman,+.083
44,0,02010,Loren Roberts,+.091
45,0,12510,Chad Campbell,+.093
45,0,01329,Brad Faxon,+.093
47,0,02223,Bob Tway,+.098
48,0,01948,Tim Petrovic,+.101
48,0,22548,Patrick Sheehan,+.101
50,0,01378,David Frost,+.103
50,0,21209,Sergio Garcia,+.103
50,0,12705,Cliff Kresge,+.103
50,0,10213,Dicky Pride,+.103
50,0,21878,Mark Wilson,+.103
55,0,02002,John Riegger,+.104
55,0,02104,Jeff Sluman,+.104
57,0,24356,Jason Buha,+.106
58,0,01139,Olin Browne,+.107
58,0,08339,Spike McRoy,+.107
60,0,22293,Heath Slocum,+.109
61,0,06004,Stephen Ames,+.112
62,0,20574,Mathew Goggin,+.113
