RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
39,0,01320,Bob Estes,3.5,37,1050,+0.162
39,0,21805,Harrison Frazar,3.5,40,1156,+0.325
39,0,08337,Mike Heinen,3.5,40,1156,E
39,0,11032,Frank Lickliter II,3.5,40,1138,+0.025
39,0,01706,Davis Love III,3.5,31,890,+0.129
39,0,12680,Shigeki Maruyama,3.5,37,1050,+0.243
50,0,19972,José Coceres,3.6,27,752,+0.111
50,0,12660,Jesper Parnevik,3.6,44,1213,+0.205
50,0,10425,Jay Williamson,3.6,43,1184,+0.140
53,0,07223,Brian Bateman,3.7,32,864,+0.094
53,0,01139,Olin Browne,3.7,52,1403,+0.231
53,0,20623,Gavin Coles,3.7,32,864,+0.281
53,0,22293,Heath Slocum,3.7,51,1361,+0.333
53,0,08793,Tiger Woods,3.7,27,728,+0.185
58,0,20099,Doug Barron,3.8,46,1196,+0.130
58,0,01381,Fred Funk,3.8,51,1354,+0.275
58,0,24361,Pat Perez,3.8,44,1166,+0.318
61,0,08123,Jeff Brehaut,3.9,54,1401,+0.241
61,0,08931,Glen Day,3.9,51,1322,+0.255
61,0,06621,Joe Durant,3.9,47,1196,+0.170
61,0,01553,John Huston,3.9,39,1002,+0.154
61,0,20094,Jonathan Kaye,3.9,41,1045,+0.073
61,0,10860,Justin Leonard,3.9,35,908,+0.229
61,0,01723,Andrew Magee,3.9,45,1155,+0.089
61,0,01766,Billy Mayfair,3.9,50,1267,+0.300
61,0,08339,Spike McRoy,3.9,53,1354,+0.321
61,0,20645,John Senden,3.9,56,1422,+0.054
61,0,22295,Darron Stiles,3.9,44,1129,+0.364
61,0,06581,David Sutherland,3.9,37,944,+0.297
61,0,02170,Hal Sutton,3.9,39,999,+0.179
74,0,23135,Tim Clark,4.0,36,908,+0.278
74,0,20157,Retief Goosen,4.0,28,700,+0.036
74,0,06643,Paul Goydos,4.0,44,1102,+0.114
74,0,01569,Peter Jacobsen,4.0,38,958,+0.105
74,0,20095,Carl Paulson,4.0,55,1379,+0.200
74,0,02106,Chris Smith,4.0,47,1174,+0.511
74,0,23177,Kenneth Staton,4.0,31,766,+0.194
81,0,23353,J.J. Henry,4.1,55,1335,+0.200
81,0,10565,Ian Leggatt,4.1,36,868,+0.361
81,0,20628,Arron Oberholser,4.1,44,1074,+0.432
81,0,02104,Jeff Sluman,4.1,52,1267,+0.173
81,0,08375,Paul Stankowski,4.1,36,880,+0.306
86,0,24925,Jonathan Byrd,4.2,51,1218,+0.314
86,0,06522,Ernie Els,4.2,26,616,+0.192
86,0,01361,Dan Forsman,4.2,53,1254,+0.245
86,0,01388,Robert Gamez,4.2,61,1460,+0.115
86,0,08633,Per-Ulrik Johansson,4.2,53,1255,+0.170
86,0,01677,Tom Lehman,4.2,40,962,+0.400
86,0,26950,John Morgan,4.2,44,1046,+0.114
86,0,20663,Brenden Pappas,4.2,57,1363,+0.035
86,0,10107,Deane Pappas,4.2,40,962,+0.325
95,0,01042,Paul Azinger,4.3,40,933,+0.200
95,0,23614,Rich Beem,4.3,38,883,+0.553
95,0,24356,Jason Buha,4.3,33,768,+0.333
95,0,19825,Darren Clarke,4.3,23,532,+0.522
95,0,21961,Charles Howell III,4.3,58,1355,+0.052
95,0,08547,John Maginnes,4.3,47,1084,+0.255
101,0,20498,Briny Baird,4.4,64,1464,+0.203
101,0,12388,Michael Clark II,4.4,31,710,+0.323
101,0,23983,Luke Donald,4.4,51,1148,+0.255
101,0,22892,Jason Gore,4.4,48,1097,+0.167
101,0,23338,David Gossett,4.4,54,1225,+0.222
101,0,21806,Paul Gow,4.4,35,796,+0.029
101,0,01685,J.L. Lewis,4.4,54,1214,+0.148
101,0,23621,Rory Sabbatini,4.4,49,1102,+0.286
101,0,06595,Kevin Sutherland,4.4,48,1080,+0.167
101,0,26489,Cameron Yancey,4.4,31,712,+0.226
111,0,23036,Chris Anderson,4.5,54,1213,+0.204
111,0,21739,Aaron Barber,4.5,55,1234,+0.327
111,0,08537,J.P. Hayes,4.5,46,1021,+0.130
111,0,06573,Brandt Jobe,4.5,46,1017,+0.283
111,0,06332,Neal Lancaster,4.5,64,1421,+0.156
111,0,12662,Thomas Levet,4.5,47,1046,+0.213
111,0,01761,Len Mattiace,4.5,47,1050,+0.404
111,0,20572,Rod Pampling,4.5,46,1016,+0.022
111,0,25345,Carl Pettersson,4.5,47,1048,+0.362
111,0,07749,Brett Quigley,4.5,51,1126,+0.039
121,0,24357,K.J. Choi,4.6,57,1242,+0.158
121,0,20574,Mathew Goggin,4.6,49,1076,+0.224
121,0,26420,Richard Johnson,4.6,52,1142,+0.500
121,0,12705,Cliff Kresge,4.6,57,1242,+0.158
121,0,01887,Mark O'Meara,4.6,32,693,+0.156
121,0,20568,Anthony Painter,4.6,51,1116,+0.314
121,0,07101,Dave Stockton Jr.,4.6,46,1004,+0.174
121,0,25450,Ty Tryon,4.6,29,630,+0.138
121,0,20436,Garrett Willis,4.6,58,1255,+0.155
121,0,21878,Mark Wilson,4.6,49,1058,+0.184
131,0,22371,Aaron Baddeley,4.7,41,877,+0.122
131,0,19824,Craig Barlow,4.7,60,1264,+0.233
131,0,07721,Pat Bates,4.7,68,1433,+0.265
131,0,12652,Cameron Beckman,4.7,55,1160,+0.055
131,0,19846,Brian Gay,4.7,59,1243,+0.169
131,0,01968,Nick Price,4.7,33,704,+0.273
137,0,01175,Jim Carter,4.8,60,1240,+0.250
137,0,01226,Fred Couples,4.8,33,684,+0.455
137,0,22621,Ben Curtis,4.8,40,838,+0.325
137,0,01307,Joel Edwards,4.8,40,836,+0.350
137,0,12823,Carlos Franco,4.8,61,1268,+0.016
137,0,01378,David Frost,4.8,50,1048,+0.080
137,0,21209,Sergio Garcia,4.8,28,578,E
137,0,01666,Bernhard Langer,4.8,35,724,+0.143
137,0,10585,Scott McCarron,4.8,42,880,+0.048
137,0,10423,Mike Weir,4.8,37,777,+0.162
137,0,12602,Dean Wilson,4.8,49,1020,+0.122
148,0,06575,Dudley Hart,4.9,41,838,+0.244
148,0,01577,Lee Janzen,4.9,44,891,+0.023
148,0,02101,Joey Sindelar,4.9,61,1238,+0.049
151,0,20121,Todd Fischer,5.0,63,1266,+0.095
151,0,12645,Brent Geiberger,5.0,36,713,+0.250
151,0,10201,Matt Gogel,5.0,47,938,+0.170
151,0,01707,Steve Lowery,5.0,48,958,+0.292
151,0,02049,Gene Sauers,5.0,57,1131,+0.404
151,0,02206,David Toms,5.0,47,936,-0.043
151,0,02239,Scott Verplank,5.0,57,1132,+0.351
151,0,02246,Duffy Waldorf,5.0,53,1058,+0.189
159,0,01024,Billy Andrade,5.1,63,1237,+0.063
159,0,07867,Woody Austin,5.1,65,1268,+0.354
159,0,01132,Mark Brooks,5.1,56,1095,+0.321
159,0,06251,Chris DiMarco,5.1,56,1108,+0.446
159,0,07457,Steve Flesch,5.1,68,1335,+0.132
159,0,22913,John Rollins,5.1,47,924,+0.489
159,0,06078,Esteban Toledo,5.1,73,1420,+0.164
166,0,06034,Marco Dawson,5.2,54,1047,+0.222
166,0,20634,Peter Lonard,5.2,55,1060,+0.527
166,0,20127,Chris Riley,5.2,56,1076,+0.196
166,0,06527,Steve Stricker,5.2,41,781,+0.073
170,0,23541,Ben Crane,5.3,62,1170,+0.306
170,0,01457,Jay Haas,5.3,53,1005,+0.208
170,0,01810,Phil Mickelson,5.3,43,805,+0.163
170,0,01948,Tim Petrovic,5.3,69,1292,-0.159
170,0,22548,Patrick Sheehan,5.3,69,1310,+0.087
175,0,20593,Greg Chalmers,5.4,70,1295,+0.157
175,0,06515,Shaun Micheel,5.4,67,1252,+0.254
175,0,25031,Andy Miller,5.4,53,990,+0.264
175,0,12755,Vance Veazey,5.4,47,866,+0.340
179,0,01161,Mark Calcavecchia,5.6,55,981,+0.073
179,0,20573,Scott Laycock,5.6,51,910,+0.373
181,0,06004,Stephen Ames,5.9,70,1180,+0.043
182,0,20098,Stuart Appleby,6.0,60,994,+0.133
182,0,23656,Jason Caron,6.0,56,934,+0.268
182,0,20229,Stewart Cink,6.0,74,1226,+0.149
182,0,12782,Tim Herron,6.0,76,1264,+0.368
182,0,23108,Matt Kuchar,6.0,50,830,+0.480
187,0,11011,Mike Sposa,6.2,56,908,+0.214
188,0,01329,Brad Faxon,6.3,68,1088,+0.118
188,0,10912,Craig Perks,6.3,64,1023,+0.172
188,0,01941,Tom Pernice Jr.,6.3,82,1308,+0.098
