RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
1,0,35230,Nelson Ledesma,37' 0",58,2145.250,+1.00
2,0,22371,Aaron Baddeley,38' 3",87,3329.500,E
3,0,49766,Hank Lebioda,38' 9",100,3877.250,+2.00
4,0,27064,Jhonattan Vegas,39' 6",109,4307.167,+1.00
5,0,22056,Cameron Percy,39' 8",100,3964.333,+7.00
6,0,31420,Anirban Lahiri,39' 11",124,4949.000,+1.00
7,0,20229,Stewart Cink,40' 2",135,5427.833,-2.00
8,0,31646,Emiliano Grillo,40' 4",83,3347.750,+4.00
9,0,27649,Brandt Snedeker,40' 6",127,5146.583,+1.00
10,0,30110,Kyle Stanley,40' 10",141,5756.083,+12.00
11,0,34360,Patrick Reed,40' 11",104,4255.917,+15.00
12,0,51894,Vince Whaley,41' 0",111,4554.000,+9.00
13,0,34363,Tyrrell Hatton,41' 2",66,2716.750,+6.00
13,0,33413,Ben Martin,41' 2",57,2344.167,-6.00
15,0,01810,Phil Mickelson,41' 3",117,4828.167,+9.00
16,0,46550,Brandon Hagy,41' 4",146,6040.417,E
16,0,28252,Seamus Power,41' 4",87,3595.583,-5.00
18,0,45157,Cam Davis,41' 6",199,8263.667,+7.00
19,0,29725,Tony Finau,41' 8",139,5793.583,+4.00
20,0,36689,Brooks Koepka,41' 9",99,4131.083,+5.00
20,0,23320,Ryan Palmer,41' 9",123,5131.833,+3.00
22,0,27214,Kevin Streelman,42' 0",118,4952.750,+9.00
23,0,26300,Matt Jones,42' 1",186,7828.333,+15.00
23,0,34466,Peter Malnati,42' 1",130,5467.583,+12.00
23,0,23788,D.J. Trahan,42' 1",94,3958.083,-1.00
26,0,29479,Scott Brown,42' 2",131,5521.500,+1.00
26,0,26758,David Hearn,42' 2",72,3033.083,+11.00
28,0,23325,Vaughn Taylor,42' 4",73,3090.833,+9.00
29,0,27556,Ted Potter Jr.,42' 5",122,5173.250,+25.00
29,0,39953,Chase Seiffert,42' 5",90,3816.417,+4.00
29,0,29221,Webb Simpson,42' 5",84,3563.667,+11.00
32,0,33490,Bo Hoag,42' 6",135,5735.333,-6.00
32,0,48081,Xander Schauffele,42' 6",101,4293.417,+3.00
34,0,26476,Chez Reavie,42' 8",68,2899.250,+9.00
35,0,34098,Russell Henley,42' 9",109,4662.250,+11.00
35,0,27141,J.B. Holmes,42' 9",96,4103.333,-1.00
35,0,35461,Beau Hossler,42' 9",132,5646.750,-3.00
35,0,48119,Ben Taylor,42' 9",81,3465.083,+8.00
39,0,33948,Byeong Hun An,42' 10",170,7275.917,+19.00
39,0,34255,Joseph Bramlett,42' 10",139,5957.167,+5.00
39,0,31560,Brian Stuard,42' 10",119,5098.000,+6.00
42,0,34076,Joel Dahmen,43' 0",71,3055.667,+4.00
42,0,29926,Danny Lee,43' 0",94,4041.833,-1.00
44,0,12716,Charley Hoffman,43' 3",173,7487.917,+7.00
45,0,35450,Patrick Cantlay,43' 4",137,5941.250,+1.00
46,0,46435,Austin Cook,43' 5",92,3995.750,+18.00
46,0,56278,Matthew Wolff,43' 5",110,4775.500,-2.00
48,0,30692,Scott Stallings,43' 8",141,6162.750,-5.00
48,0,23623,Bo Van Pelt,43' 8",101,4406.167,+6.00
50,0,39997,Corey Conners,43' 11",107,4696.833,+5.00
51,0,33122,Russell Knox,44' 0",126,5546.583,+25.00
51,0,26331,Charl Schwartzel,44' 0",151,6639.917,+2.00
51,0,35617,Martin Trainer,44' 0",95,4180.000,+14.00
54,0,40026,Daniel Berger,44' 1",125,5513.083,+4.00
54,0,30926,Chris Kirk,44' 1",110,4850.000,+1.00
54,0,46442,Maverick McNealy,44' 1",135,5951.333,+11.00
57,0,29268,Bronson Burgoon,44' 2",134,5921.083,+12.00
57,0,32839,Hideki Matsuyama,44' 2",149,6581.333,+5.00
59,0,19803,Ryan Armour,44' 3",73,3231.667,+8.00
60,0,32791,K.H. Lee,44' 4",158,7000.500,+5.00
60,0,25804,Bubba Watson,44' 4",115,5096.667,+4.00
62,0,33141,Keegan Bradley,44' 6",115,5116.250,+5.00
62,0,47504,Sam Burns,44' 6",146,6498.000,-13.00
62,0,33486,Roger Sloan,44' 6",120,5339.417,+3.00
65,0,25686,Jason Dufner,44' 7",100,4454.333,+18.00
65,0,32102,Rickie Fowler,44' 7",89,3971.167,+4.00
67,0,48045,Michael Gellerman,44' 8",50,2234.833,-2.00
67,0,34213,Grayson Murray,44' 8",99,4423.000,+29.00
69,0,37455,Si Woo Kim,44' 9",175,7824.583,+12.00
70,0,51766,Wyndham Clark,44' 10",184,8254.333,+4.00
70,0,32333,Kevin Tway,44' 10",126,5649.333,-2.00
72,0,27129,Luke List,44' 11",146,6556.333,+5.00
73,0,32757,Patton Kizzire,45' 0",161,7249.333,-1.00
73,0,23621,Rory Sabbatini,45' 0",141,6341.167,+14.00
73,0,34046,Jordan Spieth,45' 0",159,7160.833,+8.00
76,0,40098,Matt Fitzpatrick,45' 2",77,3476.417,+2.00
76,0,34563,Chesson Hadley,45' 2",102,4607.500,-8.00
76,0,46046,Scottie Scheffler,45' 2",98,4425.167,+16.00
76,0,49960,Sepp Straka,45' 2",154,6956.750,+30.00
76,0,25493,Nick Taylor,45' 2",121,5469.083,+14.00
81,0,28420,Ryan Brehm,45' 3",71,3211.750,+4.00
81,0,47959,Bryson DeChambeau,45' 3",147,6649.583,-1.00
81,0,35532,Tom Hoge,45' 3",167,7550.583,+24.00
81,0,28775,Nate Lashley,45' 3",85,3847.333,+12.00
81,0,24781,Hunter Mahan,45' 3",79,3574.750,+6.00
81,0,29908,C.T. Pan,45' 3",132,5967.750,+10.00
81,0,32150,Michael Thompson,45' 3",95,4300.167,+9.00
88,0,45526,Abraham Ancer,45' 4",129,5844.000,+13.00
88,0,35310,Lanto Griffin,45' 4",155,7028.417,+19.00
88,0,46441,Robby Shelton,45' 4",134,6072.917,+23.00
91,0,34256,Andrew Putnam,45' 5",144,6541.750,+10.00
91,0,34431,Robert Streb,45' 5",99,4498.083,+1.00
93,0,47347,Adam Schenk,45' 6",143,6510.417,+6.00
93,0,29518,Brendan Steele,45' 6",92,4186.000,+4.00
93,0,27330,Josh Teater,45' 6",42,1909.917,E
96,0,23108,Matt Kuchar,45' 7",92,4190.750,+13.00
96,0,26329,Louis Oosthuizen,45' 7",91,4149.083,-5.00
98,0,46402,Talor Gooch,45' 8",163,7447.667,+19.00
98,0,25818,Scott Piercy,45' 8",154,7039.000,-1.00
100,0,36871,Matthew NeSmith,45' 9",160,7321.917,+17.00
101,0,35104,Tom Lewis,45' 10",150,6875.083,+17.00
101,0,47993,Denny McCarthy,45' 10",133,6099.417,+8.00
101,0,47128,Richy Werenski,45' 10",129,5913.417,+32.00
104,0,33120,Mark Anderson,46' 0",64,2943.417,E
104,0,28679,Fabián Gómez,46' 0",69,3176.583,+5.00
104,0,30925,Dustin Johnson,46' 0",103,4738.750,+10.00
107,0,46970,Jon Rahm,46' 1",103,4743.500,E
107,0,40006,Erik van Rooyen,46' 1",126,5811.667,+9.00
107,0,48887,Matt Wallace,46' 1",65,2993.250,+12.00
110,0,29970,Dylan Frittelli,46' 2",126,5821.000,+22.00
111,0,29535,Brice Garnett,46' 3",99,4576.833,+10.00
111,0,37275,Sam Ryder,46' 3",134,6197.417,+9.00
113,0,29974,Branden Grace,46' 4",155,7180.083,+9.00
113,0,31323,Gary Woodland,46' 4",120,5557.667,+15.00
115,0,27095,Nick Watney,46' 5",83,3849.250,+8.00
116,0,34174,John Huh,46' 6",89,4141.250,+17.00
116,0,48822,Sebastián Muñoz,46' 6",170,7907.417,+5.00
118,0,29420,Billy Horschel,46' 7",104,4843.833,+18.00
118,0,39975,Michael Kim,46' 7",151,7030.917,+22.00
118,0,27942,Rob Oppenheim,46' 7",98,4564.750,+11.00
121,0,33419,Cameron Tringale,46' 8",136,6351.250,+4.00
122,0,27644,Brian Harman,46' 10",134,6278.500,+12.00
123,0,39546,Keith Mitchell,46' 11",123,5768.250,+9.00
123,0,33667,Carlos Ortiz,46' 11",127,5960.917,+6.00
125,0,32640,Troy Merritt,47' 0",156,7328.833,+27.00
125,0,50525,Collin Morikawa,47' 0",83,3903.500,+3.00
127,0,32448,James Hahn,47' 1",94,4425.833,+9.00
