RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
202,0,06573,Brandt Jobe,16
202,0,20382,Stephen Leaney,16
202,0,01677,Tom Lehman,16
202,0,24138,Ian Poulter,16
202,0,22405,Justin Rose,16
202,0,26287,Roland Thatcher,16
209,0,19972,José Coceres,15
209,0,01361,Dan Forsman,15
209,0,06515,Shaun Micheel,15
212,0,19824,Craig Barlow,14
212,0,23983,Luke Donald,14
212,0,10213,Dicky Pride,14
212,0,08375,Paul Stankowski,14
212,0,08793,Tiger Woods,14
217,0,06332,Neal Lancaster,13
218,0,01249,John Daly,12
218,0,09011,David Duval,12
218,0,19970,Robert Karlsson,12
218,0,20628,Arron Oberholser,12
222,0,25594,Travis Perkins,11
222,0,26882,Michael Sim,11
224,0,19881,Robert Damron,10
224,0,02214,Kirk Triplett,10
224,0,20396,Lee Westwood,10
224,0,23322,Brett Wetterich,10
228,0,20029,Notah Begay III,9
228,0,19958,Miguel Angel Jiménez,9
230,0,24236,Nick Dougherty,8
230,0,12645,Brent Geiberger,8
230,0,20094,Jonathan Kaye,8
230,0,01761,Len Mattiace,8
230,0,06350,Bob May,8
230,0,20686,Jeev Milkha Singh,8
236,0,20585,Niclas Fasth,7
236,0,20859,Anders Hansen,7
236,0,21528,Henrik Stenson,7
236,0,24459,Richard Sterne,7
240,0,21470,Daisuke Maruyama,6
240,0,27072,Alvaro Quiros,6
240,0,06078,Esteban Toledo,6
243,0,10565,Ian Leggatt,5
243,0,01685,J.L. Lewis,5
243,0,24748,WC Liang,5
243,0,07235,John Morse,5
243,0,29221,Webb Simpson,5
243,0,02166,Chip Sullivan,5
243,0,32150,Michael Thompson,5
243,0,26497,Casey Wittenberg,5
251,0,01042,Paul Azinger,4
251,0,06214,Guy Boros,4
251,0,01385,Jim Gallagher Jr.,4
251,0,20569,Richard Green,4
251,0,23624,Soren Hansen,4
251,0,23725,Brendan Jones,4
251,0,22986,Søren Kjeldsen,4
251,0,29926,Danny Lee,4
251,0,25972,Pablo Martin Benavides,4
251,0,25572,Graeme McDowell,4
251,0,08339,Spike McRoy,4
251,0,01887,Mark O'Meara,4
251,0,06373,José María Olazábal,4
251,0,10107,Deane Pappas,4
251,0,25240,D.A. Points,4
251,0,02106,Chris Smith,4
251,0,23969,Graeme Storm,4
251,0,27064,Jhonattan Vegas,4
251,0,02245,Grant Waite,4
270,0,01261,Jay Delsing,3
270,0,27896,Ross Fisher,3
270,0,08725,Tom Gillis,3
270,0,32495,Rob Grube,3
270,0,22896,Grégory Havret,3
270,0,27408,Martin Kaymer,3
270,0,01619,Skip Kendall,3
270,0,30926,Chris Kirk,3
270,0,29461,Jamie Lovemark,3
270,0,22122,Andrew McLardy,3
270,0,23821,Yusaku Miyazato,3
270,0,32329,Stephen Poole,3
270,0,25045,Mike Ruiz,3
270,0,02101,Joey Sindelar,3
270,0,20935,Toru Taniguchi,3
270,0,27940,Diego Vanegas,3
270,0,02246,Duffy Waldorf,3
287,0,01093,Ronnie Black,2
287,0,27958,Ryan Blaum,2
287,0,27766,Casey Bourque,2
287,0,32262,Mark Brown,2
287,0,06809,Bob Burns,2
287,0,19825,Darren Clarke,2
287,0,24494,Erik Compton,2
287,0,08835,Kris Cox,2
287,0,24610,Stuart Deane,2
287,0,25108,Chip Deason,2
287,0,20038,Bryan DeCorso,2
287,0,26360,Bubba Dickerson,2
287,0,24452,John Douma,2
287,0,01331,Rick Fehr,2
287,0,24725,Richard Finch,2
287,0,12695,Robert Floyd,2
287,0,32102,Rickie Fowler,2
287,0,28785,Philip Francis,2
287,0,27576,Anton Haig,2
287,0,26758,David Hearn,2
287,0,21007,Gabriel Hjertstedt,2
287,0,27466,Spencer Levin,2
287,0,01723,Andrew Magee,2
287,0,29422,Jonathan Moore,2
287,0,28143,Chapchai Nirat,2
287,0,01876,Greg Norman,2
287,0,01927,Dennis Paulson,2
287,0,01968,Nick Price,2
287,0,02104,Jeff Sluman,2
287,0,12663,Phil Tataurangi,2
287,0,25493,Nick Taylor,2
287,0,28118,Peter Tomasulo,2
287,0,26675,Jon Turcott,2
287,0,31114,Drew Weaver,2
287,0,27506,Oliver Wilson,2
322,0,24461,Thomas Aiken,1
322,0,01014,Fulton Allem,1
322,0,25936,Alex Aragon,1
322,0,26418,Adam Bland,1
322,0,20400,Michael Campbell,1
322,0,01185,Brandel Chamblee,1
322,0,25203,SSP Chawrasia,1
322,0,01197,Bobby Clampett,1
322,0,01282,Trevor Dodds,1
322,0,06036,Scott Dunlap,1
322,0,21449,Reid Edstrom,1
322,0,32526,Josh Esler,1
322,0,01329,Brad Faxon,1
322,0,29725,Tony Finau,1
322,0,32416,Benjamin Fox,1
322,0,01378,David Frost,1
322,0,20939,Keiichiro Fukabori,1
322,0,24604,Hunter Haas,1
322,0,22792,Peter Hanson,1
322,0,31044,Matt Harmon,1
322,0,08337,Mike Heinen,1
322,0,25444,Justin Hicks,1
322,0,01527,Scott Hoch,1
322,0,21187,Hidemasa Hoshino,1
322,0,20608,David Howell,1
322,0,32193,Daniel Im,1
322,0,06315,Pete Jordan,1
322,0,27577,Peter Karmis,1
322,0,20669,James Kingston,1
322,0,32757,Patton Kizzire,1
322,0,30711,Colt Knost,1
322,0,27797,Derek Lamely,1
322,0,01666,Bernhard Langer,1
322,0,12710,Rick Leibovich,1
322,0,27129,Luke List,1
322,0,22080,Prayad Marksaeng,1
322,0,01755,Dick Mast,1
322,0,32758,Abs Mawji,1
322,0,12461,Paul McGinley,1
322,0,19795,Kelly Mitchum,1
322,0,25478,Kiyoshi Miyazato,1
322,0,08635,Colin Montgomerie,1
322,0,22261,Wilfredo Morales,1
322,0,32210,Trevor Murphy,1
322,0,01891,David Ogrin,1
322,0,26329,Louis Oosthuizen,1
322,0,20691,Greg Owen,1
322,0,31007,Andrew Parr,1
322,0,01938,David Peoples,1
322,0,25863,Rod Perry,1
322,0,01978,Fran Quinn,1
322,0,25847,Rob Rashell,1
322,0,27386,Dustin Risdon,1
322,0,28111,Jake Roos,1
322,0,20480,Marco Ruiz,1
322,0,24930,Curt Sanders,1
322,0,02067,Ted Schulz,1
322,0,32511,Thomas Sherreard,1
322,0,24486,Adam Short,1
322,0,24742,Bruce Smith,1
322,0,02135,Mike Standly,1
322,0,24080,Scott Strange,1
322,0,18874,Miguel Suarez,1
322,0,24238,Mitsuhiro Tateyama,1
322,0,02215,Paul Trittler,1
322,0,12755,Vance Veazey,1
322,0,20394,Steve Webster,1
322,0,25909,Erik Wolf,1
322,0,32512,Dan Woltman,1
322,0,02300,Ian Woosnam,1
