RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
52,0,27095,Nick Watney,+.55,71.02,71.57
53,0,02206,David Toms,+.54,71.13,71.67
53,0,02239,Scott Verplank,+.54,70.84,71.38
55,0,27649,Brandt Snedeker,+.52,71.27,71.79
56,0,21961,Charles Howell III,+.50,71.15,71.65
57,0,06197,Michael Allen,+.49,71.07,71.56
57,0,23135,Tim Clark,+.49,70.87,71.36
59,0,27141,J.B. Holmes,+.48,71.39,71.87
60,0,27933,John Merrick,+.47,70.97,71.44
61,0,06575,Dudley Hart,+.46,70.84,71.30
62,0,01553,John Huston,+.45,70.48,70.93
63,0,24140,Sean O'Hair,+.44,71.25,71.69
64,0,24924,Bill Haas,+.43,70.66,71.09
64,0,23320,Ryan Palmer,+.43,70.48,70.91
66,0,27060,John Mallinger,+.42,71.02,71.44
66,0,22293,Heath Slocum,+.42,71.17,71.59
68,0,01928,Corey Pavin,+.41,70.67,71.08
69,0,25190,Jeff Quinney,+.40,71.39,71.79
69,0,23621,Rory Sabbatini,+.40,71.05,71.45
71,0,25396,Kevin Na,+.39,70.81,71.20
72,0,24449,Parker McLachlin,+.36,71.07,71.43
72,0,27214,Kevin Streelman,+.36,70.63,70.99
74,0,07867,Woody Austin,+.35,71.10,71.45
74,0,20623,Gavin Coles,+.35,70.65,71.00
74,0,01320,Bob Estes,+.35,70.69,71.04
77,0,21753,Brian Davis,+.34,70.73,71.07
78,0,25900,Lucas Glover,+.33,70.95,71.28
78,0,01766,Billy Mayfair,+.33,70.76,71.09
78,0,23325,Vaughn Taylor,+.33,70.84,71.17
81,0,07749,Brett Quigley,+.32,71.28,71.60
82,0,24490,George McNeill,+.29,70.94,71.23
82,0,12602,Dean Wilson,+.29,70.98,71.27
84,0,10505,Shane Bertsch,+.27,70.56,70.83
84,0,01677,Tom Lehman,+.27,71.98,72.25
86,0,20572,Rod Pampling,+.26,71.39,71.65
87,0,08931,Glen Day,+.25,70.61,70.86
87,0,22378,Trevor Immelman,+.25,71.85,72.10
87,0,21949,Joe Ogilvie,+.25,70.92,71.17
87,0,28475,Jeff Overton,+.25,71.29,71.54
87,0,25349,Tim Wilkinson,+.25,71.02,71.27
92,0,12782,Tim Herron,+.24,70.66,70.90
93,0,07457,Steve Flesch,+.22,71.17,71.39
93,0,25804,Bubba Watson,+.22,71.07,71.29
95,0,24358,Robert Garrigus,+.21,71.02,71.23
95,0,01797,Rocco Mediate,+.21,71.61,71.82
97,0,12823,Carlos Franco,+.19,71.16,71.35
97,0,26695,Michael Letzig,+.19,71.01,71.20
97,0,01948,Tim Petrovic,+.19,71.23,71.42
100,0,22913,John Rollins,+.18,71.54,71.72
101,0,24925,Jonathan Byrd,+.15,71.36,71.51
102,0,20634,Peter Lonard,+.13,70.93,71.06
103,0,20663,Brenden Pappas,+.12,70.80,70.92
103,0,22548,Patrick Sheehan,+.12,70.93,71.05
103,0,23623,Bo Van Pelt,+.12,70.96,71.08
106,0,12660,Jesper Parnevik,+.11,71.25,71.36
106,0,25562,Andres Romero,+.11,71.85,71.96
108,0,08845,Scott Sterling,+.10,70.92,71.02
109,0,20850,Daniel Chopra,+.09,71.51,71.60
109,0,01473,Todd Hamilton,+.09,71.83,71.92
111,0,01035,Tommy Armour III,+.06,70.99,71.05
111,0,23353,J.J. Henry,+.06,71.07,71.13
113,0,28089,Jason Day,+.04,71.06,71.10
113,0,08075,Jerry Kelly,+.04,71.49,71.53
115,0,28780,Nicholas Thompson,+.03,71.38,71.41
116,0,20848,Ángel Cabrera,+.02,71.94,71.96
116,0,22892,Jason Gore,+.02,71.03,71.05
118,0,23718,Nathan Green,E,71.33,71.33
118,0,26951,Johnson Wagner,E,71.65,71.65
120,0,12705,Cliff Kresge,-.01,71.54,71.53
120,0,26596,Ryan Moore,-.01,71.50,71.49
120,0,02002,John Riegger,-.01,70.92,70.91
120,0,26668,Marc Turnesa,-.01,71.16,71.15
124,0,23778,Brad Adamonis,-.03,71.03,71.00
124,0,20472,Alex Cejka,-.03,71.69,71.66
126,0,12652,Cameron Beckman,-.04,71.09,71.05
127,0,23614,Rich Beem,-.05,71.39,71.34
127,0,07547,Craig Kanada,-.05,71.05,71.00
127,0,26679,Kevin Stadler,-.05,71.56,71.51
127,0,08385,Omar Uresti,-.05,71.05,71.00
131,0,06012,Greg Kraft,-.06,71.56,71.50
131,0,27936,Martin Laird,-.06,70.81,70.75
131,0,26476,Chez Reavie,-.06,71.03,70.97
131,0,20127,Chris Riley,-.06,70.92,70.86
135,0,06573,Brandt Jobe,-.08,71.48,71.40
136,0,27120,Troy Matteson,-.09,71.40,71.31
137,0,06034,Marco Dawson,-.10,71.42,71.32
137,0,30925,Dustin Johnson,-.10,71.50,71.40
137,0,01724,Jeff Maggert,-.10,71.29,71.19
140,0,26300,Matt Jones,-.11,71.40,71.29
141,0,10733,Kent Jones,-.12,70.96,70.84
142,0,06643,Paul Goydos,-.13,71.60,71.47
143,0,12716,Charley Hoffman,-.14,71.16,71.02
144,0,01577,Lee Janzen,-.15,71.46,71.31
145,0,23497,Tag Ridings,-.16,71.34,71.18
146,0,01161,Mark Calcavecchia,-.18,71.86,71.68
146,0,06621,Joe Durant,-.18,71.24,71.06
148,0,26500,Alejandro Cañizares,-.19,71.27,71.08
149,0,26420,Richard Johnson,-.21,71.13,70.92
149,0,22806,Doug LaBelle II,-.21,71.37,71.16
151,0,11032,Frank Lickliter II,-.22,71.22,71.00
152,0,10585,Scott McCarron,-.23,71.22,70.99
153,0,23048,Eric Axley,-.25,71.31,71.06
153,0,06251,Chris DiMarco,-.25,71.70,71.45
155,0,10425,Jay Williamson,-.27,71.52,71.25
156,0,24663,Y.E. Yang,-.30,71.53,71.23
157,0,21633,Steve Allan,-.36,71.40,71.04
158,0,23409,James Driscoll,-.40,71.60,71.20
159,0,21461,Kenneth Ferrie,-.41,71.81,71.40
160,0,20105,Jeff Gove,-.42,71.54,71.12
160,0,25632,Jimmy Walker,-.42,71.45,71.03
162,0,20378,Mathias Grönberg,-.45,71.68,71.23
162,0,12680,Shigeki Maruyama,-.45,71.78,71.33
162,0,25842,Jon Mills,-.45,71.62,71.17
165,0,25720,Chad Collins,-.48,71.43,70.95
165,0,21805,Harrison Frazar,-.48,71.48,71.00
165,0,01707,Steve Lowery,-.48,71.96,71.48
168,0,21959,Ted Purdy,-.49,71.71,71.22
169,0,23125,Brad Elder,-.50,71.25,70.75
169,0,27963,Chris Stroud,-.50,71.54,71.04
171,0,10875,Todd Demsey,-.52,71.24,70.72
172,0,01388,Robert Gamez,-.58,71.70,71.12
173,0,10649,Tom Scherrer,-.59,71.64,71.05
174,0,19803,Ryan Armour,-.61,71.78,71.17
175,0,20382,Stephen Leaney,-.65,72.23,71.58
176,0,01139,Olin Browne,-.68,71.81,71.13
176,0,20443,Jin Park,-.68,72.07,71.39
178,0,27561,Nick Flanagan,-.69,71.63,70.94
179,0,24912,Will MacKenzie,-.72,71.63,70.91
180,0,20433,Mark Hensby,-.73,71.85,71.12
181,0,06090,Jim McGovern,-.75,71.44,70.69
182,0,23157,Richard Johnson,-.79,71.96,71.17
183,0,24227,Justin Bolli,-.81,72.00,71.19
183,0,23349,Charles Warren,-.81,72.08,71.27
185,0,19913,Ron Whittaker,-.82,71.70,70.88
186,0,08537,J.P. Hayes,-.83,72.09,71.26
187,0,12309,Bob Sowards,-.86,71.79,70.93
188,0,12826,Paul Claxton,-.91,71.78,70.87
189,0,01024,Billy Andrade,-.92,72.15,71.23
190,0,30750,Tommy Gainey,-.93,71.95,71.02
191,0,23797,Brett Rumford,-.94,71.89,70.95
192,0,23540,Jason Allred,-1.28,72.08,70.80
193,0,22582,Kyle Thompson,-1.34,72.40,71.06
194,0,27613,David Lutterus,-1.40,72.39,70.99
195,0,26631,Cody Freeman,-1.41,72.52,71.11
196,0,25594,Travis Perkins,-1.55,73.13,71.58
197,0,09011,David Duval,-1.84,73.73,71.89
